global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
829.5433348915817	3.385134354353226	11.459134597022436	688142.1444630469	866.6484383422058	-5.35227456030907	751079.5156809841	28.646842968931647	765.7587423016948	1.849879455566452	3.422054000126832	586386.4514114734	765.4496796038569	605.164207224872	1.283596	21.233679	0.0978427727463922	0.0616088028187897	0.1232518651	-0.1041501266	-0.1193325502	-0.0147014437	0.072397561	-0.0622398494	-0.1508337174	0.058859914	0.0712798861	-0.1014473739	-0.1475612758	0.1676942758	0.002685129	-0.0634084891	0.1322996933	0.0487592084	0.1271974168	-0.0081163489	0.2438669472	-0.1698200384	-0.0742052142	-0.1411653309	-0.0251372492	-0.0412803719	0.1277884238	-0.0439168799	0.1971572163	-0.0020039573	-0.1127978049	-0.0078504138	0.0541740045	-0.0682645002	-0.069011685	0.1245151304	-0.0462637458	-0.0962157843	-0.1361222059	-0.1587279567	-0.0342474807	0.0454981301	-0.3105034775	0.032601	0.0468793792	0.1017343215	-0.1554410858	-0.1052057909	0.0335565789	0.0410290238	-0.0732960444	0.020036157	0.1005329647	0.196873912	-0.0584255175	0.0957640718	-0.0822879633	-0.0326619362	0.0386805677	-0.0308971392	-0.1225443348	-0.1870274102	-0.0352627739	0.1116630649	-0.0089952579	0.025761346	0.0305687646	-0.1032674205	-0.0260124488	0.1170139764	0.1549021501	0.0872927422	-0.1818414737	-0.0556867708	0.0191198583	-0.0755445053	0.1016540472	-0.023839813	-0.0289719952088489	-0.0222648834865424	0.0008393765063815	0.0004957250366693	-0.0230781158709589	0.0099179134416403	9.836500703586936e-05	0.0005325994321534	-0.0543268668628798	-0.0544607584951251	0.002951408463137	0.0029659742158643	-4.497929565501089e-05	0.0001809935927356	3.2758680611372486e-08	2.023137037620881e-09	0.0002960032222589	-1.7472269400015897e-08	8.761790758765177e-08	3.0528019798673193e-16	-0.0001399930887372	4.29732814566e-05	1.846702919148161e-09	1.9598064894181552e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.0094071500328	-1.5339277415489505	2.352934316293464	685599.5783289487	873.8058923498377	7.157454007631827	763536.7375052961	51.2291478713649	763.78376834008	-1.9749739616148645	3.900522149056712	583365.644779773	764.9134436944599	630.2563361947235	1.473149	24.369329	0.0851844769404909	0.0394203492918555	0.1210542934	0.0998350039	0.1478168347	0.209696616	-0.0681434798	0.0821025177	-0.2484811263	0.1053230411	-0.0104800048	0.2374407423	0.1577029486	-0.1691210227	0.0385679478	-0.0247856501	0.0597672421	-0.1475538776	0.1773190704	-0.0896019182	-0.0341513921	-0.144643711	0.070038994	0.0350015472	-0.0977079095	-0.0573800735	-0.1032208669	0.0105718901	-0.028357809	-0.1453609558	-0.080175063	0.0665556295	0.0124253031	0.1487886113	0.0861387946	0.0826195983	-0.2320895748	-0.0212098217	0.0659091345	-0.0673302682	-0.1451824945	0.2412666436	0.1739815281	0.0590748106	-0.025167221	0.1028977423	-0.0461805826	0.1058974077	-0.1830827173	-0.102943958	-0.0158805487	-0.1181867042	0.1160445255	0.2101499204	-0.0492532003	0.1071440688	-0.0747907606	0.0393500926	-0.0106301204	0.0317076041	0.1131789792	-0.0452615723	0.0642743452	-0.0700591007	0.0815430875	-0.1487798867	0.0360183362	-0.0608446527	0.0240952451	0.0971088752	0.0569912653	-0.0367213149	0.1514189142	-0.1574983526	-0.0322541685	0.0382148605	0.0970382431	-0.0355847396	-0.0171760548812613	0.0117959403275876	0.0002950168612841	0.000139144208212	-0.0036919168472593	0.0193861990236995	0.0003758247125864	1.3630250007077047e-05	-0.0386508925492705	0.0156759743136092	0.0014938914948552	0.0002457361706809	-0.0002840151904963	-0.0002390358948412	5.7138159022575817e-08	8.066462843264958e-08	-0.000118464127403	-0.0004144673496619	1.4033749481354215e-08	1.717831839357597e-07	-0.0002530171097459	-0.0001130240210087	1.2774429324975058e-08	6.40176578241688e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.7207226288946	-2.28868452113818	5.238076837297498	681814.7117787838	872.3058881140374	-1.5000042358002474	760917.5624384196	2.2500127074186844	763.1999448714718	-0.583823468608216	0.3408498424977285	582474.1558518176	764.1397565459405	615.9927434276183	1.370807	22.67635	0.0399600723397452	0.0205442258837424	0.1060150975	-0.1207416926	0.2357485324	0.0630843384	0.1529090783	0.1206545839	-0.0290813568	0.210234049	-0.0168366322	0.0091074544	-0.0828142675	-0.1007543248	0.1397729092	0.1871026736	0.0463031464	-0.2155377979	0.1683121545	-0.0806566504	0.2172143401	-0.0714290043	-0.0071937722	-0.0736625654	0.1176924329	-0.0272634041	-0.012148691	-0.0863673378	-0.1650555862	0.0034065694	0.0887776977	0.0031502306	-0.0927653742	-0.0825934337	0.003036749	0.0949723839	-0.2181627132	0.0986463772	-0.1448576228	-0.0381180067	0.0778747542	0.1949053726	-0.0748489997	0.1155143775	0.1507872169	-0.0607050701	-0.0135129021	0.1056880564	-0.0595990847	-0.0422229716	0.0207216743	0.014387496	0.1172512059	0.2376686379	-0.1248636667	0.1086896999	-0.0821390713	-0.1028737835	-0.0339354616	0.0785780384	0.0098347573	0.052993089	-0.1295002145	-0.1018211563	-0.1441612708	0.0004246122	0.0773295606	0.0946077399	0.0552782117	0.0473872627	0.0212478011	-0.0797795131	-0.0358342699	0.0701773591	-0.0194107633	0.0325271073	0.092280022	-0.0471208409	-0.0240929218188625	-0.0069168669376011	0.0005804688817698	4.784304823248059e-05	0.0036030055194515	0.0072949223667107	5.321589233633749e-05	1.2981648773197972e-05	-0.0346242656698052	0.0040266268794653	0.0011988397731732	1.6213724026432496e-05	8.298700857772868e-05	0.000367002199074	1.3469061412517294e-07	6.886843592680014e-09	-8.901203647027067e-05	2.9452090932729325e-05	7.923142636584796e-09	8.674256603097568e-10	-0.0002909959428585	-3.797883311259999e-05	1.4423917645947215e-09	8.467863876010739e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.7934056210001	2.0726829921055696	4.296014785763696	685241.9223896137	869.4807483623554	-2.825139751682059	755996.7717727616	7.981414616534165	765.2402503721175	2.040305500645786	4.1628465359654525	585592.6407895811	765.5470320550493	613.4472908258874	1.18032	19.525249	0.0912591603049335	0.0424491705841341	0.1288040527	-0.1045918447	0.0058259553	0.0281020223	0.1525194297	0.1806348192	-0.1036252382	0.1968998959	0.009651968	-0.0126063253	-0.1263411876	0.1669963513	-0.0754349424	0.0851423506	0.142055832	-0.1517914675	0.1169521552	-0.3158200648	0.1212125158	0.0931770593	0.004999054	0.0175070162	-0.1316957166	-0.0383310405	-0.1948768679	-0.0232995787	-0.1071189008	0.0904304908	0.1545506236	0.0422795922	0.0592173951	-0.0329240959	0.0148882072	0.1631913354	-0.1625060799	0.0331050516	-0.2696142715	-0.1189896435	0.028946986	-0.0098039696	0.1629303219	0.0721294642	-0.066925456	0.153153653	0.0040473617	0.0324087943	0.0359975091	-0.1356211403	-0.0111901276	0.0155639225	0.1318686948	0.1916518534	-0.0985668612	0.071654251	-0.0008667013	0.0072926025	0.0183476517	-0.0092213487	-0.0662917829	0.1762332275	-0.0481496556	0.0205607969	-0.1104464905	-0.0600877912	-0.0487151154	-0.1328987426	0.0883419171	-0.0912906482	-0.0145625445	0.1378522272	-0.0731017269	-0.1952390526	-0.0162603625	-0.202773638	0.0873863672	-0.0583804184	-0.0171408259505199	0.0069520958683425	0.000293807914266	4.833163696262621e-05	0.0199135842023565	0.016310578682905	0.0002660349769712	0.0003965508357843	-0.0012797738187799	0.0333444918510252	1.637821027234488e-06	0.001111855136803	0.0004739967145085	0.0003910097059307	1.528885901320683e-07	2.246728853648525e-07	-0.0001480111950995	-5.8999158629229336e-05	2.1907313874782256e-08	3.480900718956966e-09	-4.79649293652871e-05	0.0002430310134932	5.906407351953823e-08	2.30063444901698e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.0950309533184	-0.6983746676817191	0.4877271764595515	684086.1902276707	865.3016035401976	-4.179144822157809	748746.8650892372	17.465251444568427	764.7717896492251	-0.4684607228924733	0.2194554488929386	584875.8902432786	765.3580763857863	605.5374123915022	1.293651	21.400015	0.1199260136887642	0.0747438400137501	0.1340977215	-0.1746557093	-0.0610435227	0.0141430878	0.0608777598	-0.1241216488	-0.0031950138	0.1800457475	0.0013752924	0.0349029577	-0.1528892803	0.1748057035	-0.0880328292	-0.031981594	0.1230827747	-0.0944292128	0.0306797733	-0.1752503735	0.182640977	-0.0661789433	-0.1756513353	0.1132624111	0.1368734623	-0.1251272574	0.0708412382	0.1907090589	0.0627452815	0.0170212584	0.1621300221	0.1565050291	0.0179582713	-0.0076077788	-0.0263726896	0.1424763365	-0.0676750734	0.0314914106	-0.1786556939	-0.2099806788	-0.0911884985	-0.0343996858	-0.0441022691	0.0381304004	0.0394967836	-0.1103749128	-0.1315825769	-0.1295782999	0.0390166821	-0.001039361	0.2397045088	-0.0191568063	0.1169362539	0.1318322935	-0.0520163726	0.0576645271	0.0437399221	-0.0006376962	-0.1031905692	-0.1165325348	-0.1033470197	-0.0325935239	0.0515370616	0.0021321951	-0.1268170467	0.215359565	-0.2111298352	-0.0871738199	-0.0721648899	0.0798445404	-0.211985165	-0.0439667637	-0.106183689	0.2130345038	0.0343460185	0.1581872008	0.0823644609	-0.0692973963	-0.0167463381088026	0.0003944878417173	0.0002804398400543	1.5562065726277544e-07	0.0383661228073464	0.0184525386049899	0.0003404961809686	0.0014719593792683	0.0117023901999715	0.0129821640187513	0.0001369459363923	0.0001685365826097	0.0005001305032316	2.613378872310003e-05	6.829749130236302e-10	2.501305202626935e-07	-0.0014061300558263	-0.0012581188607268	1.9772017338980736e-06	1.5828630677165014e-06	-0.0005256487443815	-0.0004776838150162	2.281818271284435e-07	2.763066024698475e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.2687039740931	7.173673020774686	51.461584608990606	696004.270430613	878.2039391653879	12.90233562519029	771242.1587656043	166.4702645850545	768.1718793315272	3.4000896823021094	11.56060984769726	590088.0361957303	768.8002712573985	605.5400803219901	1.636655	27.074089	0.1902995897143786	0.1312584856432983	0.1283342671	0.0175579821	-0.0078035637	-0.2061804102	0.0733121688	0.0740048407	-0.2454735079	-0.0473378746	0.0709742662	0.0354406414	-0.2157581409	-0.1841160253	0.0469287032	-0.0877214811	0.2198087539	0.2269838624	-0.1184177334	-0.1878536916	-0.055767578	-0.009441682	-0.0885189544	0.1992728022	0.0336319996	0.0652873403	0.2657939437	-0.1144722797	-0.195990029	-0.0675658127	-0.2361388046	0.1957558798	0.0443519166	0.0819741714	0.0411537127	0.1877874294	0.1889897893	-0.2102548785	-0.1930828476	-0.0169437686	-0.1237617842	0.0366149486	0.0609602934	-0.1939457467	-0.0077748693	-0.3319996477	-0.146887284	0.2148859106	-0.0932138226	0.0226124366	-0.0334239015	-0.1873832341	0.0799549104	0.18844624	0.1761288142	0.0185801056	0.115378583	0.0353582052	-0.2386173078	0.0474810739	-0.4194273251	-0.1537713508	0.2610407698	-0.0986733577	-0.0206060966	0.0976593951	-0.1934725832	0.0316433118	-0.0582055615	0.0513428858	-0.0162643328	-0.2839621882	0.0890674016	0.1787710089	0.1000633985	0.0447082503	0.0772216734	-0.0798077096	-0.0247867474487577	-0.0080404093399551	0.0006143828490884	6.464818235403722e-05	0.0094870637369268	-0.0288790590704196	0.0008340000527927	9.000437834851148e-05	0.0101152673227176	-0.0015871228772538	0.00010231863301	2.5189590275026968e-06	-0.0020239012544166	-0.0025240317576482	6.370736313616663e-06	4.096176287629087e-06	-0.001096764080869	0.0003093659749573	1.2028914490844222e-06	9.57073064612808e-08	-0.000728110980311	-0.0002024622359295	4.099095697757254e-08	5.301455996494455e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.9148884130727	2.646184438979617	7.00229208509787	700426.530447466	885.148744459276	6.94480529388818	783488.2998178328	48.23032057001729	768.5231571320564	0.3512778005292603	0.1233960931446747	590627.8430482235	769.5507661032901	635.2414365485992	1.67688	27.739504	0.2604416918988693	0.2048990282503644	0.0089706636	0.1820904872	-0.2529810429	0.0269770558	0.0337679431	-0.0534537369	-0.0603234198	-0.2494131504	0.1234048616	0.0206570541	0.0501522185	0.0065504805	-0.1976266305	-0.2265998967	0.1227173205	0.3593314761	-0.035740385	0.0184944457	-0.0434166989	0.0444275432	-0.0486939328	0.0133753118	-0.1463405049	0.0602815135	-0.0036234353	-0.0504950827	-0.084932598	0.0149271054	0.0955753164	0.0677339343	0.0617033011	0.178576378	-0.0658758279	0.0389775498	0.1943387616	-0.3339412389	0.0767401399	-0.0067169616	-0.0861012197	-0.1075239675	0.0027382006	0.0142002116	-0.1099283436	0.0944654563	0.0294720267	0.1154886666	-0.1090684365	-0.0567028509	0.0127737632	-0.077897936	-0.0562550637	0.0185426265	0.3160154008	-0.0975708109	0.2009119658	0.2243707	-0.0983346358	0.0298295155	0.0136152919	-0.2099917672	0.0183347968	0.035562927	0.0282248458	0.1012405433	-0.0004052516	-0.1191837584	0.0179834266	-0.1583613502	0.1728824053	-0.000414019	-0.0794229488	-0.0023845883	-0.2077997429	-0.0959539549	0.0719655524	-0.0898496795	-0.0322950866142122	-0.0075083391654545	0.0010429726194194	5.637515702349803e-05	0.0097540307011456	0.0002669669642188	7.127135998420242e-08	9.514111491889092e-05	0.2121466592659686	0.2020313919432509	0.0450062050377109	0.0408166833305275	-0.0016228967144533	0.0004010045399632	1.608046410711778e-07	2.6337937457833163e-06	-0.001509073909274	-0.000412309828405	2.277304063651513e-06	1.6999939459936058e-07	-0.0005287254721604	0.0001993855081506	3.9754580860472984e-08	2.79550624911238e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.8502025444136	-7.064685868659126	49.90978642283195	688651.3586630042	870.3896709293514	-14.759073529924647	757578.1792605045	217.83025146172244	765.5739968576739	-2.949160274382507	8.697546323995903	586103.5446646337	764.4832447448282	623.6552178415128	1.607105	26.585266	0.2978513338730507	0.1849807640220201	-0.0551302417	0.2023129964	0.1727008392	0.0279877872	-0.014683468	-0.1279406688	0.0614299171	-0.1098389407	-0.0453173526	0.211333102	0.1160340894	-0.0546903159	0.1985458019	0.0921921772	-0.0496907405	0.186481003	0.0760707977	0.2882287735	0.0301410736	-0.0377245145	0.2091713126	-0.3454319969	-0.1021295132	-0.0406069663	-0.0370723047	0.0763977181	-0.1267744797	0.027755252	0.0982443901	0.1196465304	-0.1995527219	0.0817166095	0.1310878632	-0.0971951122	0.0352268683	-0.1370872697	0.2728772852	-0.0914055908	0.1572993971	0.1677861341	0.0154993285	-0.0459160435	0.3031633418	0.2635839346	0.0469747963	0.0175558277	0.0254846232	-0.090803534	-0.047542716	-0.0949462119	-0.0929990027	-0.170842076	0.1865680857	0.0197199644	-0.1513176992	0.0085164219	-0.2061306392	0.2039327894	0.1392811262	-0.1527323316	-0.1143883709	-0.105395557	-0.0297035224	0.1527757377	0.0614969465	-0.2242926948	0.274195511	0.1049504243	-0.0032768815	0.0558394356	-0.1706367089	0.0477071777	-0.2054816177	0.0372818322	0.066603812	-0.0993643757	-0.0308435210378092	0.001451565576403	0.0009513227900097	2.107042622598184e-06	-0.1351309686699977	-0.1448849993711433	0.0209916630427761	0.0182603786936918	0.246976252266208	0.0348295930002394	0.0609972691834616	0.0012131005485623	0.0001519571704109	0.0017748538848642	3.150106312617543e-06	2.3090981639287306e-08	-0.0020650415818657	-0.0005559676725916	4.264396734834391e-06	3.091000529670316e-07	-0.000525843511111	2.881961049400043e-06	8.305699490258996e-12	2.765113981775444e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.4136791809999	0.5634766365863015	0.3175059199786109	689586.8785709246	876.6169288932504	6.227257963898978	768457.2400222339	38.77874174894325	766.2149955995621	0.640998741888211	0.4108793871022694	587085.4194816371	767.682061754769	633.5992141877058	1.571852	26.002108	0.2767527297017939	0.1439524023477311	-0.0552162783	0.0054750681	-0.0518564379	-0.068382098	-0.1061961892	0.2588355003	0.2192856089	-0.0508591502	-0.0011160027	0.02193822	-0.0614995557	0.0390400398	-0.0320259844	0.0625916864	0.0590096859	0.0471367229	-0.0707182491	-0.069748313	-0.0875385049	0.1592948546	0.0517431828	-0.1283504764	-0.2059188855	0.1427995882	-0.0931269275	0.1176121894	-0.2633613981	-0.0012619896	-0.0031146831	-0.079604776	0.1228287659	-0.0696115386	0.2727104006	0.0235367415	0.0719836972	-0.0350305775	-0.0491908352	0.0788547876	0.0856377954	-0.1247077473	0.1787767439	-0.0796849731	0.0603354604	0.161285298	0.2942519206	0.2354986724	-0.0971997925	0.1000365741	0.0779507886	0.1140839589	-0.0281314064	-0.2111954602	-0.0387291597	-0.0243590067	0.0701615049	0.1212106483	0.048190924	-0.026693472	-0.0894847947	0.0077953899	-0.0498562743	-0.0851483173	-0.0474392764	-0.1012784867	-0.1984211589	-0.2063194159	0.1334413995	0.1919609394	-0.0322202111	-0.0642214313	0.0622675049	-0.2714696388	-0.0254905946	-0.0510017141	0.0611443214	-0.1082959623	-0.021849518058346	0.0089940029794631	0.0004774014393819	8.08920895945929e-05	-0.0711158786648269	0.0640150900051707	0.0040979317483701	0.0050574681982703	0.1749375699788231	-0.0720386822873849	0.0306031533900956	0.0051895717457027	0.0021297993691603	0.0019778421987494	3.911859763153861e-06	4.536045352875612e-06	-0.0027160639687113	-0.0006510223868456	7.377003482131777e-06	4.238301481741422e-07	-0.0005206090081105	5.234503000499987e-06	2.7400021662243367e-11	2.7103373932579865e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.0377052815447	-3.375973899455176	11.397199769802585	683991.3659573633	869.1002494019348	-7.516679491315585	755335.2435105052	56.50047057516433	762.366429433515	-3.848566166047135	14.811461534442744	581202.5727272066	762.9484489577014	628.0364237616224	1.384469	22.902349	0.1085859450542396	0.0575258449964505	-0.0358475218	-0.0964172215	-0.0842076982	0.1262602494	-0.0628791527	0.0194046818	0.0661231006	0.06367145	0.0005716167	-0.2807743025	0.1638838162	-0.0245471435	-0.0793026862	-0.0226885968	-0.1170723978	-0.13085128	-0.0133581378	-0.0182387864	-0.1090600961	0.0576717475	-0.1329553212	-0.1701748942	-0.0380870854	0.185687704	4.73995e-05	-0.1333730967	0.0804484148	-0.0537371861	-0.1337869365	0.0832484944	0.1465927132	0.0068736821	0.1795981075	-0.0650814384	-0.0947729642	0.1490261704	-0.0412999337	0.195017947	-0.0322050634	-0.1983052809	-0.1493673245	-0.0070756034	-0.1175094058	0.0903255345	0.0287108893	0.0872474053	0.0296532473	-0.0135726507	-0.0375046314	-0.1240322896	-0.0167099968	-0.1829702645	-0.0984832729	0.0176662334	0.0114504084	0.0609632304	0.0030045531	-0.0735871949	0.0484134494	-0.060758084	-0.1085788289	-0.1382365258	-0.007861986	-0.0402804295	-0.2561354435	0.0277012544	-0.0109508252	0.1707395218	0.1752790895	0.1144395127	0.2647120995	0.0946050804	0.0483593883	0.1083158892	0.055595093	-0.1165920251	-0.0213197715827817	0.0005297464755643	0.0004545326603419	2.806313283727984e-07	-0.1091253579366622	-0.0380094792718353	0.001444720514516	0.0119083437448046	0.2048530089867881	0.029915439007965	0.041964755290941	0.0008949334910392	0.0018868549927414	-0.0002429443764188	5.902197003356812e-08	3.5602217636331487e-06	-0.0030412208894663	-0.000325156920755	9.249024498526193e-06	1.057270231148734e-07	-0.0007551333169141	-0.0002345243088035	5.5001651419806314e-08	5.702263263136906e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.5008758203968	-2.5368294611479314	6.435503714948104	679801.6942286014	874.7025347127543	5.602285310819525	765104.5242329171	31.38560070382422	762.3868057743196	0.020376340804546	0.000415195264583	581233.6416187701	763.9456040341356	622.5239777386297	1.2619	20.874769	0.1514793830814109	0.0914915371920993	-0.0549279894	-0.1469465243	0.0721443254	0.0700507139	-0.1631301306	-0.0233429568	0.1105401969	0.1798857226	-0.0911484015	0.0426316831	0.0460214663	-0.0775991221	0.0033960661	-0.0625558346	-0.0966278156	-0.2134059298	-0.0471832515	0.0841757349	-0.1250088265	0.1143410155	-0.0197330556	-0.005186635	-0.0635582189	0.1167043774	-0.0385467405	-0.0309987419	0.0001540211	0.0939499531	-0.0497678833	-0.0444982235	0.0690238999	0.0964935075	-0.0052857027	-0.0431556508	-0.0823631149	0.2135041389	0.0817386202	0.0377412427	-0.0128244397	-0.1585431019	0.0770804116	-0.0932298654	-0.0147763171	-0.0553750877	-0.002042328	0.1044336796	-0.003691421	0.0388242299	-0.1390767013	-0.1263879291	0.0139548473	-0.1173149388	-0.0560686388	0.0065897958	0.1846755185	0.0358285623	-0.0017290304	-0.0331613354	0.1865538346	0.1109693891	-0.0029579449	-0.1815407737	-0.089472756	0.0470230472	-0.2381244649	0.0802995877	0.0025392983	0.1683893031	0.026866882	-0.048688461	-0.1636616383	-0.1438931577	-0.1392033264	-0.2883244453	0.0499642712	-0.1242038795	-0.0370774674926224	-0.0157576959098406	0.0013747385956664	0.000248304980387	-0.0286841623371003	0.0804411955995619	0.0064707859494869	0.0008227811689811	0.2117542349857615	0.0069012259989734	0.0448398560344051	4.7626920288906605e-05	0.0015999645174793	-0.0002868904752621	8.230614479611363e-08	2.559886457192769e-06	-0.0027158305767209	0.0003253903127453	7.375735721452176e-06	1.0587885562854918e-07	-0.0003998287934609	0.0003553045234532	1.2624130438630554e-07	1.5986306408039904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.5626363473323	1.0617605269354726	1.1273354165582925	681553.6665327576	862.8790336212554	-11.823501091498883	744560.2266631516	139.79517806067528	763.3587690784085	0.9719633040889448	0.9447126644954986	582716.610328903	762.2014470135427	601.3671825764602	1.227505	20.305794	0.0889981657364167	0.0454369656536171	-0.0117252787	-0.1033129642	0.2008468284	-0.0741452107	-0.0962264426	-0.1136842654	0.1235377434	0.0848167799	-0.045266426	-0.0251512667	-0.1257067798	-0.0685918833	0.1340686568	0.0518988578	-0.0833438871	-0.1123735029	-0.1864753755	0.1652554077	-0.0393513925	0.0643430997	-0.0823287796	0.0404415862	-0.045580448	-0.1322716511	-0.0998218471	-0.0389621876	-0.1558188046	-0.0205051151	-0.0468064536	-0.0080212213	0.0571647126	-0.0372705679	-0.1744306943	-0.0244907961	0.0897394189	0.1974702542	0.0737468963	-0.0302270364	0.0359785869	-0.0491218981	0.0248759467	0.1369600402	0.0247622145	-0.1315765912	0.1051609189	-0.0012383214	0.0278534228	0.0913530349	-0.0028704063	-0.2351748827	0.0338299747	-0.158359936	-0.03314824	-0.0253129779	0.0499094446	-0.1877409257	-0.0877730531	0.0515239475	0.1037368389	0.0603714071	-0.0578046292	-0.158674331	0.0443661278	-0.01456036	-0.2236314847	0.0967537345	0.0865946769	0.1238994606	0.1425665391	-0.1559789651	-0.0613510579	0.0151879446	0.1187662296	-0.0473927269	0.0442601199	-0.1310868562	-0.0349673264582435	0.0021101410343788	0.0012227139196373	4.452695184969648e-06	-0.0655859064563912	-0.0369017441192909	0.0013617387190456	0.0043015111257064	0.1994325044442746	-0.0123217305414869	0.0397733238289156	0.000151825043537	0.0012795731228576	-0.0003203913946217	1.0265064574763795e-07	1.6373073767395509e-06	-0.0023117384785111	0.0004040920982098	5.344134793028815e-06	1.6329042383559874e-07	-0.0003710212854672	2.88075079937e-05	8.298725168070894e-10	1.376567942697335e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
