global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
846.5498130571178	1.5699501206823925	2.4647433814306585	716646.5859870411	757.8670157884296	-5.853301500019256	574362.4136200598	34.261138450127675	819.7490524799082	1.27184708240884	671988.5090417073	1.6175950010318785	811.7875142308285	615.0979580657029	1.060699	19.615335	0.0929849101135245	0.0471485671770452	0.0204733116	0.172143718	-0.0148933272	0.1344974236	0.0899231842	0.0046901834	0.1033963624	-0.1329709515	0.146389868	-0.028530067	-0.2010310791	0.1167435263	0.014761825	0.2195977389	-0.1228219556	-0.023557328	-0.058655737	-0.007305124	-0.0622483676	-0.0434627988	0.0218059427	0.0694727554	-0.1131624886	0.0503474438	0.0600383004	-0.0974554003	0.0125896306	0.1009890466	0.0368829696	0.2177121287	-0.0079688685	-0.0027471264	0.1484176903	-0.066098279	0.0345484985	-0.0466894227	0.0132824309	-0.0337142257	-0.0445248631	0.0077948981	-0.1119431387	-0.0164416441	0.0389321117	-0.1621494192	0.0132428692	-0.0673929195	-0.0390091526	-0.0376136103	0.0786095094	-0.0155159382	-0.0549807949	0.0084622319	0.1657466002	0.0597933749	0.0248544826	0.0410520744	-0.0323525643	0.0536391139	-0.0455533039	-0.0497011473	0.0233007547	-0.2171566085	-0.0426570753	-0.0437464243	-0.0330312441	0.0399896404	0.0970382431	-0.0355847396	-0.0046135897756158	-0.0238348360590662	0.0005680994099625	2.128521061766665e-05	-0.0031071522367653	-0.0188303175563503	9.654395022435606e-06	0.0003545808592729	-0.008721924698861	-0.0367403818357131	0.001349855657434	7.607197045260154e-05	-0.0007629729518012	-0.0002164978238075	5.821277251802363e-07	4.6871307713383336e-08	-0.0006010345474241	-5.5009382129500095e-05	3.0260321222693643e-09	3.6124252719729285e-07	9.127067514727387e-05	-8.028731089766076e-08	6.446052291177637e-15	8.330336141839196e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.1524541215197	1.602641064401837	2.5684583813070527	719362.5854323566	760.4388763026187	2.5718605141890976	578267.2845923895	6.6144665044450095	820.5834082289405	0.8343557490322837	673357.129860624	0.6961495159432232	812.4412245901008	618.3027991496534	0.957189	17.70113	0.0550685475568921	0.0310064829506608	-0.0235140316	0.2085195434	-0.0343749509	0.0015958027	0.0033104514	-0.048814906	-0.0925445213	-0.0415016377	0.0436951183	0.1435991003	-0.2599550833	0.0103150829	0.0869920238	0.1862638717	0.0158789967	-0.0741473793	-0.0586425261	0.0529608263	-0.1018122576	-0.0347470419	0.1031387719	0.2725831288	0.045702288	-0.0547754933	0.0332373604	-0.005343844	-0.0971942882	0.0286285808	-0.0689687222	0.1877867083	0.1214106875	0.0271005432	0.1483945123	-0.0105743816	-0.0523176938	-0.0981266157	-0.0690004081	-0.1333262775	0.1415614911	-0.0049781519	0.0920368988	-0.0623096849	0.0409837809	-0.1815740092	-0.0295966437	-0.0185746994	-0.082408147	-0.0396647685	0.1232531625	-0.0169076483	-0.0778871566	0.0712014613	0.0788793061	0.0005114891	0.0078130538	0.1435187451	-0.1274228792	0.0942682038	0.0010845641	-0.0050416821	-0.0259750361	-0.1494606858	-0.0781297518	-0.0785598315	0.0096805478	-0.0274247558	0.092280022	-0.0471208409	0.0192144261469309	0.0238280159225467	0.0005677743428051	0.0003691941721558	0.0118016228492621	0.0149087750860274	0.0001392783018762	0.0002222715745657	-0.0068451718339588	0.0018767528649021	3.522201315918612e-06	4.685637743642288e-05	-0.0004739724251242	0.000289000526677	2.246498597781154e-07	8.35213044195834e-08	-0.000601021907443	1.2639981100096185e-08	1.5976912221078872e-16	3.61227333226422e-07	9.135758215749116e-05	8.690701021728406e-08	7.552828424907114e-15	8.346207817662747e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.9087135557114	-1.2437405658082523	1.5468905950370322	717254.3690965901	761.3702536131207	0.9313773105019436	579684.6630869077	0.8674636945178339	821.2339105980634	0.6505023691229326	674425.135916188	0.423153332234548	812.4167240182977	619.7099095723962	0.810185	14.982606	0.0520655759993245	0.0256413797837112	-0.0380359833	0.1858361802	0.02941264	-0.1030019435	-0.0314700667	0.0563880218	-0.0841427786	0.079120897	0.1636712117	-0.0322701903	-0.1611660593	-0.054446629	0.057238122	0.1589928454	0.1598202409	-0.0121845998	-0.0025571108	-0.0281162932	-0.0061916905	-0.0319151675	-0.0443049692	0.1664395923	0.0537238505	-0.0669434839	-0.0548576931	0.0384214595	-0.1746138918	-0.0248182909	-0.0392627163	0.1233061755	0.2114549483	-0.0805101381	-0.0057850322	0.030800772	0.0512688193	-0.1055731855	-0.0798471171	-0.0385781251	0.0815623193	0.0057830418	0.0659136183	-0.0693615807	0.0497964129	-0.1774747478	-0.1042210979	0.030394451	-0.1224031467	-0.0122100659	0.1144518456	-0.0036353967	-0.0709374216	0.0556232506	-0.008771113	-0.0005012406	-0.0129109181	0.1126347579	-0.0966301807	0.0691548347	0.0043922057	0.0732513067	-0.0409441153	-0.1047192811	-0.0489923106	-0.1371431374	-0.02809911	0.0724339454	0.0873863672	-0.0583804184	0.019164961097843	-4.946504908790242e-05	2.446791081268596e-09	0.0003672957338818	0.0064569808739065	-0.0053446419753555	4.169260200599435e-05	2.8565197844733e-05	-9.337369746731385e-05	0.0067517981364914	4.558677807592991e-05	8.718647378717452e-09	-0.0002820388846967	0.0001919335404275	7.954593248095843e-08	3.683848394103479e-08	-0.0003259658502927	0.0002750560571502	7.565583457506907e-08	1.0625373555704293e-07	-0.0002400462370325	-0.0003314038191899	1.0982849137371234e-07	5.762219591346318e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.9068840986605	-0.0018294570509169	3.346913101149823e-06	717251.270333702	764.5298338438336	3.15958023071289	584505.8668372798	9.982947234311723	821.4386887103769	0.2047781123135337	674761.5193102235	0.0419340752826942	812.8104980789988	617.9551679720588	0.7444429999999999	13.766859	0.0547694661412528	0.0302171001219093	-0.0492051554	0.2070346136	0.060978072	-0.138066086	-0.0162344817	0.0732654126	-0.0429062616	0.0495901563	0.2674397849	-0.0094455767	-0.0437648948	-0.0767113995	0.0419455568	0.1843581494	0.2166308645	-0.038397615	-0.0610453711	-0.1024930985	0.1482596211	0.0188898167	0.0019213772	0.0274067073	-0.0598856268	-0.0191697977	-0.0791474675	0.0798553608	0.1079958957	-0.0575001511	-0.0189645804	0.1285246169	0.2435548509	-0.0981071404	-0.0622772052	0.0242694275	0.1578753205	0.0631104033	-0.0426805566	-0.0412263698	-0.0354181085	0.117690703	0.1509896417	-0.0952861671	0.0494027908	-0.2037062914	-0.1242370962	0.0465327992	-0.0986046233	-0.0051283601	0.1393388001	-0.0629641569	-0.0111651081	0.0331812105	-0.0953511033	-0.0083051453	-0.0273117544	0.0824967615	-0.0844724259	0.0272971706	-0.0281171079	0.0590405699	0.0367458311	-0.0638064765	-0.0414879976	-0.0915752144	-0.0082631341	0.0227674251	0.0823644609	-0.0692973963	0.0190874393101125	-7.752178773049942e-05	6.0096275729326115e-09	0.0003643303394172	0.0237142928690303	0.0172573119951238	0.0005623676862781	0.000297814817297	-5.7536092583632126e-06	8.762008820895063e-05	7.67727985774429e-09	3.310401949792288e-11	-0.0005940005696558	-0.0003119616849591	3.528366767514149e-07	9.732009288252077e-08	-0.000121997264123	0.0002039685861697	4.1603184144066346e-08	1.4883332453497024e-08	-9.036262757508324e-06	0.0002310099742749	5.336560821453231e-08	8.165404462273193e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.6157079151711	-0.2911761834893696	0.084783569831435	716758.1568887064	758.4479802282233	-6.081853615610271	575243.3387122714	36.98894340171172	821.3553827291529	-0.0833059812240435	674624.6647381532	0.0069398865077006	813.1526561536288	613.3246479102787	0.904776	16.731876	0.0482054624025966	0.0245963549132453	-0.0259076828	0.232579906	0.0257162988	0.0536764212	0.0243024866	-0.0055672158	0.0035423477	-0.0533126997	0.1251148231	0.1924646377	-0.111779936	0.0299165121	0.083148496	0.1823726757	0.0029521783	-0.0319438263	-0.1246977712	0.0179901243	-0.100827841	0.0919066985	-0.0396943528	-0.001205418	0.1606283044	0.0804707648	0.0003737258	0.0028467021	0.1296912543	0.0410373949	-0.0378195835	0.1456081093	0.1051165974	-0.0197616635	0.1396662496	-0.0879806826	-0.0713494267	0.0818951976	-0.0492686594	0.054107673	0.098330317	0.0992922847	0.0194500419	-0.111752881	0.0488247251	-0.2054058254	-0.1414690903	0.0531752072	-0.1129137384	0.0102443642	0.1049153282	-0.1017959473	-0.0312445064	0.0503482317	0.0604902676	-0.0198208224	-0.0832449052	-0.0540765677	-0.1012565047	-0.0134073796	-0.1550276395	-0.0056014491	0.0452738714	0.0356374174	-0.0093129485	-0.0767222505	-0.0479472629	0.0928958534	0.0772216734	-0.0798077096	0.0191798886125127	9.244930240020002e-05	8.54687351428363e-09	0.0003678681271883	0.0305968458437462	0.0068825529747158	0.0009361669755859	4.736953544977066e-05	-0.0069845134360093	-0.0069787598267509	4.8703088719472765e-05	4.878342793779445e-05	-0.0005239719045001	7.002866515570002e-05	2.7454655670546185e-07	4.9040139434891554e-09	0.0001665881007182	0.0002885853648412	8.328151280052853e-08	2.775159530089714e-08	-0.0003354562387352	-0.0003264199759776	1.065500007172768e-07	1.125308881063675e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.162747087703	-1.4529608274681325	2.1110951661568795	714300.0690648326	766.5346728375083	8.086692609285024	587575.404662106	65.39459735706502	820.5000896165739	-0.8552931125790337	673220.3970608057	0.7315263084251317	812.2788780774569	615.8619045647242	0.965354	17.852123	0.0961310479221008	0.0501527889356232	-0.0330122359	0.2309044094	0.09495299	-0.0871415827	-0.0152486203	-0.0080305215	-0.0633022764	0.0096282475	0.1832607867	0.0711857101	0.0479288188	-0.0100051332	-0.0030990257	0.1794642714	0.1502541226	-0.1532641588	0.0083050512	0.0386128458	0.0675886993	0.0137899452	0.0121988552	-0.0522971007	-0.0918055099	0.136521117	-0.0949876164	-0.0420235988	0.1815699406	-0.008126822	0.024930521	0.1525254768	0.2135213804	0.0660891264	-0.0552448621	0.0393106315	0.0368801417	0.0686371478	0.0650681144	1.7097e-05	-0.1060671829	0.1820165546	0.0246136766	-0.1267739717	0.0670679332	-0.2034962603	-0.0454365251	0.0048813778	-0.0571438835	-0.0299435419	0.1486575487	-0.040012862	-0.0103262744	0.0034806178	-0.1131136882	-0.0728499343	-0.0129206697	-0.0054462374	-0.1267444884	-0.0593265543	-0.1107382689	0.0950992367	0.0639010056	0.0113488234	-0.0904806699	-0.1416368302	0.0921332684	-0.0471301218	0.0719655524	-0.0898496795	0.0012315697817228	-0.0179483188307899	0.0003221421488516	1.5167641272527451e-06	0.0284483509736475	-0.0021484948700986	0.0008093086731198	4.616030206840424e-06	0.0306033606016029	0.0375878740376122	0.0014128482746674	0.0009365656801117	-0.0002080342745026	0.0003159376299975	4.327825936782312e-08	9.98165860484372e-08	-0.0002389699696732	-0.0004055580703914	1.6447734845959578e-07	5.710664640561013e-08	-0.0002880247354521	4.74315032831e-05	2.249747503694726e-09	8.295824823225219e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.0543277556392	-0.1084193320638178	0.0117547515651643	714116.8168585353	757.6240709706357	-8.91060186687264	573994.2329141188	79.39882562991416	820.3224762055089	-0.1776134110649536	672928.9649679377	0.0315465237901282	812.2769341719778	613.7085823038573	1.450779	26.829012	0.5896408590796615	0.3168975568784934	0.067837995	-0.0643465247	0.1709663538	0.0722320923	0.0007689808	0.0768493717	0.0056586691	-0.0787823037	-0.052081683	0.0510974025	0.0107370212	0.0178666797	-0.0466114171	-0.1370638863	-0.0414173456	0.0189688652	0.0381222051	0.1170163686	-0.1218548303	0.0459120662	-0.0692751175	0.054527521	-0.1046767832	0.2623745874	-0.2175864067	0.0194342547	-0.0506952476	0.0067773348	0.0475580275	-0.1148773636	-0.0833503679	0.0352879926	0.0415096339	0.0617873959	-0.0679651058	-0.067094562	-0.1041364296	-0.030289394	-0.119250691	0.3008254274	-0.157761606	0.0177563075	-0.0080778219	0.1077052588	-0.0767635945	0.0687966068	-0.0399087036	-0.0910815094	-0.0167574936	-0.0230714799	0.0652596183	-0.0766755833	0.0720306816	0.0426485343	-0.0814864778	-0.116526703	-0.0055079189	-0.053384978	-0.2937724611	0.1857008489	0.0045166477	0.0140375179	-0.1744563947	-0.1352940688	0.1078950615	0.0034651361	0.066603812	-0.0993643757	-0.057047907617246	-0.0582794773989688	0.0033964974858969	0.0032544637635058	-0.0287141304094973	-0.0571624813831448	0.0008245012851736	0.0032675492778783	-0.0678990093181397	-0.0985023699197426	0.0097027168798058	0.0046102754663848	0.0042464184956599	0.0044544527701625	1.8032070040282493e-05	1.984214948160837e-05	0.0024511870873327	0.0026901570570059	7.236944991358647e-06	6.008318137106567e-06	8.129604493560625e-05	0.0003693207803877	1.3639783882618434e-07	6.6090469221721105e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.2061384099107	-0.8481893457284286	0.7194251662072199	712684.0041289733	759.0427915673507	1.4187205967150476	576145.9594303566	2.012768131543501	819.5696956023709	-0.7527806031380351	671694.4859497629	0.5666786364608639	811.1866888427735	618.5458131879034	1.091556	20.185968	0.2624513192712775	0.1257274076085882	0.0729271533	-0.1761219776	0.2312816327	0.0676019125	-0.0373906421	0.1010872807	-0.0706236923	-0.0663940349	-0.0579762944	0.0718756979	-0.0025310633	-0.0050726033	-0.126806844	-0.0836547949	0.1522170098	0.1462276058	0.1402081498	0.2476700583	-0.1451991155	0.1348655698	0.0235604898	0.0371813783	0.0998906766	0.1301291055	-0.0218822301	-0.0435775787	-0.0036768539	-0.0326168205	0.1132954318	-0.122107555	0.0652730932	-0.0466763994	-0.0500240519	0.1485623382	-0.3616660955	-0.0200893515	-0.0676831209	-0.0586572912	0.0754831386	0.0602100171	-0.1038095842	0.0021075892	0.0058076349	0.2222590526	-0.1216230558	0.1208414738	-0.0254735115	-0.1172314533	0.0989688511	0.0709498745	-0.1225928453	-0.0967695844	0.0471428364	-0.0622302759	-0.1736301644	-0.1400139572	0.0185512202	-0.0128554554	-0.1701848413	0.087942818	-0.0854365496	0.3053855446	0.0413376632	-0.1378125	0.0090278723	0.0873905711	0.0611443214	-0.1082959623	-0.0756908229316053	-0.0186429153143593	0.0003475582914183	0.0057291006760636	0.0604088160019813	0.0891229464114786	0.0036492250507612	0.0079428995770632	-0.0525382680530697	0.01536074126507	0.0002359523722124	0.0027602696100162	0.0049651187356037	0.0007187002399437	2.465240405864288e-05	5.165300348952746e-07	0.0038643624146943	0.0014131753273615	1.9970645058635643e-06	1.493329687210196e-05	0.0007359148032376	0.0006546187583019	4.285257187208441e-07	5.415705976242354e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.6790916097029	-3.527046800207813	12.440059130856174	706741.3350697153	750.6995228968168	-8.343268670533917	563549.7736775083	69.61013210871279	818.7471659219517	-0.8225296804191657	670346.9217052279	0.6765550751704549	810.0813459536904	600.5389340513495	1.144994	21.174175	0.1552893379615348	0.0755105849319806	0.1096409969	-0.164388941	0.3163592546	-0.0329537355	0.0187628711	0.2684448321	0.0742164498	-0.0876246965	-0.0157946482	-0.1371404838	0.2055261285	0.032844513	-0.1716609763	-0.115694096	0.1172211503	0.0278387774	0.0312785868	0.0613467082	0.0929877365	0.0988640597	-0.0938055805	0.1465196407	-0.0566805554	-0.0361109905	-0.1052196106	0.1138650829	-0.0148683242	-0.0141473929	0.1929784071	-0.1459775254	0.0204356682	-0.0331001322	-0.0833403227	0.1640211756	0.0272376778	-0.034588809	-0.2371851859	-0.0309383803	-0.0507424572	0.0951429487	0.0752583201	0.0410032595	0.0061249057	0.2211652213	-0.0325333164	0.0912177138	-0.0123706465	-0.1793731715	0.0705272191	0.0661438239	-0.0567559826	-0.1890358457	0.0018942452	-0.0384209293	-0.0781321326	0.0546868968	0.0179043478	0.2098866425	0.0118675035	0.0827080341	0.0994635891	0.0228845483	0.0250058703	-0.0818830631	0.0284316737	-0.1123411247	0.055595093	-0.1165920251	-0.0812289694655419	-0.0055381465339365	3.067106703135394e-05	0.0065981454804339	0.0019784893588479	-0.0584303266431334	3.914420143074375e-06	0.0034141030716232	-0.0656187867829345	-0.0130805187298647	0.0001710999702423	0.0043058251788642	0.0054761192139617	0.000511000478358	2.9987881645520505e-05	2.611214888821049e-07	0.0042847953923901	0.0004204329776957	1.7676388873415696e-07	1.835947155464743e-05	0.0013692882682758	0.0006333734650382	4.01161946214496e-07	1.8749503616377392e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.3462356157198	4.667144006016883	21.78223317289932	714610.2580696681	754.37777443936	3.678251542543194	569085.8265680819	13.529534410221386	820.0927769410287	1.345611019076955	672552.1627908478	1.8106690146613211	811.4898688707854	604.8086267833642	0.960346	17.75952	0.0826037618522292	0.0404760707735318	0.1039100484	-0.1828131092	0.1964190827	0.1437041607	0.0591777744	0.1572858125	0.0638989198	-0.1739262621	-0.1259996423	-0.0709631798	-0.0988079315	0.0343189138	-0.0935410043	-0.0634111839	-0.0393556533	0.1289990494	0.0302344953	0.1518893191	0.0149482957	-0.0085251212	-0.1118003097	0.1525321375	0.0946277934	0.0467373935	0.0440290376	0.0213393964	-0.2237166585	0.0221839781	0.0914051599	-0.0638606763	-0.0996376101	-0.0688398224	0.0632619041	0.206073573	-0.0446370759	-0.1391272847	-0.1184586116	0.0035636018	0.102648587	-0.0138349743	-0.0640570564	0.0560950606	-0.013039052	0.2307678451	0.0290794792	0.0267897647	-0.0058641795	-0.1129432706	0.0690009876	0.092746281	-0.0776127076	-0.1192697961	0.1563542085	0.0038808918	-0.0661642185	0.0610052269	0.05801884	0.1418022576	-0.0422578753	-0.0094883116	0.0479811911	-0.0216265674	0.0741424726	-0.0670667641	0.0081530301	-0.0687186127	0.0499642712	-0.1242038795	-0.0978376664436098	-0.0166086969780679	0.0002758488153092	0.009572208975131	0.0215580968192199	0.019579607460372	0.0004647515384668	0.0003833610283022	-0.0893076948297988	-0.0236889080468643	0.0005611643644527	0.0079758643558124	0.0054769228033618	8.035894001005156e-07	2.999668339398448e-05	6.457559239539067e-13	0.0038337962988308	-0.0004509990935592	2.0340018239131e-07	1.469799406092874e-05	0.0013720165726549	2.728304379100068e-06	7.443644785016608e-12	1.8824294756396984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.8298139903584	2.4835783746385687	6.168161542972355	718815.3934909257	761.2485752105713	6.870800771211293	579499.3932601248	47.2079032376777	821.2367805411808	1.144003600152132	674429.8497136435	1.3087442371610394	812.5669674843236	623.3927787384252	0.83006	15.35016	0.1289434778221721	0.0582239683806867	0.0388948768	-0.1257138151	0.0557022396	0.1121577193	0.0605449726	0.0021054791	0.075475497	-0.0896745536	-0.03956017	-0.1199705092	-0.0567239766	-0.0083530744	0.0062077111	-0.0876010186	-0.0812418523	0.0318441954	0.0614131384	0.0899610724	0.1035613422	0.0445013242	-0.1472806175	0.1334054383	0.0275857634	0.046197608	-0.0319640841	-0.1135658117	-0.1233428276	0.0018208777	0.0005958788	-0.0232422909	-0.1035407832	0.0323981251	-0.0076797741	0.2031468757	0.0322599417	-0.0736360925	-0.152132315	0.0377215568	0.0094115687	0.0064091552	-0.1056360183	0.0152489492	-0.0177078372	0.144715006	0.0727926162	-0.0098980493	-0.0116443234	-0.0775917247	0.0134800734	-0.0001252955	-0.0464174364	-0.1703237439	0.1128477495	0.0619137539	-0.0310237115	0.0753206489	-0.0335973605	0.132433883	0.081833683	-0.1324395879	0.1066130312	-0.0436407812	-0.016518826	-0.001852996	0.0289281047	-0.0614909434	0.0442601199	-0.1310868562	-0.081575492650785	0.0162621737928248	0.000264458296468	0.0066545610012182	0.0539795454452729	0.032421448626053	0.0029137913264782	0.0010511503310117	-0.0880904260790345	0.0012172687507643	1.4817432115872927e-06	0.0077599231667858	0.0049130066786664	-0.0005639161246954	2.4137634624620653e-05	3.180013956914781e-07	0.0032468421200364	-0.0005869541787944	3.4451520800420853e-07	1.0541983752442464e-05	0.0009420351430941	-0.0004299814295608	1.848840297671493e-07	8.874302108243214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.4893549531447	0.6595409627863091	0.4349942815930916	719934.1854688036	762.5042284413388	1.255653230767507	581412.6983909213	1.576665035936878	822.2448902879237	1.008109746742889	676086.6596045997	1.0162852614780118	814.4338122879832	624.4651387703461	0.793143	14.667462	0.1075815667924326	0.0431488460570614	0.0422971537	-0.1730103122	0.0191467427	0.0181796798	0.0553451604	-0.0153725874	0.1391933227	0.0315056102	-0.0410844	-0.1099930518	0.0041229152	-0.0583662927	0.0282926093	-0.071737264	0.0330942803	0.1012625787	0.1497780704	-0.0106562449	0.0642753714	-0.1534933865	-0.0758594512	-0.0145281095	-0.0029944444	-0.0141368772	0.0134906855	0.0539131359	-0.2494860706	-0.0182764079	-0.0670352314	-0.0382291646	-0.0982142451	-0.1077735411	-0.1423898917	0.0883008961	0.0663898977	-0.1271867032	0.0169090816	-0.0107209503	-0.0096097571	0.0240077986	-0.048476994	0.1984410521	-0.0241353993	0.1578143839	0.0511976435	-0.0474249951	-0.000121199	-0.037273934	0.002897732	0.0445947303	-0.1361867429	-0.1171883033	0.0086243971	0.0104794576	0.0446813791	0.107975247	0.0910661356	0.0411762803	0.0957432864	-0.1355714545	0.0438372157	-0.0546929141	-0.0271453218	0.0006924659	-0.0965275653	-0.0496106972	0.0384910108	-0.1372005631	-0.0966096869495771	-0.0150341942987921	0.0002260269982138	0.0093334316124952	0.0213231739976862	-0.0326563714475867	0.0004546777493356	0.0010664385961227	-0.0988807687879784	-0.0107903427089438	0.0001164314957764	0.0097774064361016	0.0045181001642799	-0.0003949065143864	2.041322909446606e-05	1.559511551048949e-07	0.0030029254805403	-0.0002439166394961	5.9495327023070424e-08	9.017561441678191e-06	0.0012852251559537	0.0003431900128595	1.1777938492657237e-07	1.6518037014962122e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.667693147791	-0.8216618053536422	0.6751281223770066	718540.5180064976	764.4333700882761	1.929141646937296	584358.3773045193	3.721587493947944	820.1354229976043	-2.109467290319344	672622.1120554594	4.449852248927236	812.479365780479	633.123581257345	0.884673	16.360106	0.0789018711768461	0.0357074774285848	0.0331041046	-0.1584426234	-0.08339922	-0.0065941775	0.0342628813	0.001947742	0.1534134662	0.1342669353	-0.1164631204	0.0057026519	-0.0270805802	0.0059322261	-0.0070451821	-0.2056639107	0.0500159285	-0.0635546494	-0.0235309175	-0.0368933799	-0.0903369284	-0.1040367516	-0.1253395629	-0.0588072364	0.0318414374	-0.1659756699	0.1224031855	0.0692526546	0.1993057531	0.0128635839	-0.018405263	-0.1849351748	-0.021465122	-0.0089111596	-0.0637262603	-0.1352342139	0.0295992491	-0.1615043598	-0.0196527617	0.163553439	0.0377767796	-0.125692005	0.1602864212	0.0847737675	-0.0157359296	0.1373652124	0.0443570675	-0.03738914	-0.0403550377	-0.0077847969	-0.1276908756	-0.0020299018	-0.1384567032	-0.0600967936	-0.0925901211	0.0873697455	0.0535443474	0.0375465388	0.053186328	0.1058782266	0.1515002617	-0.0976573768	0.0199094307	0.0032186146	-0.0436766435	0.030334582	-0.0626633631	0.0174615328	0.0326654109	-0.1425091225	-0.0815071505961384	0.0151025363534386	0.0002280866043069	0.0066434155983015	0.0142474857571386	-0.0070756882405475	0.0002029908503998	5.006536407742356e-05	-0.0823430670692886	0.0165377017186898	0.0002734955781363	0.0067803806943773	0.004967120429874	0.0004490202655941	2.4672285364871676e-05	2.0161919891419626e-07	0.0029898659421498	-1.3059538390499878e-05	1.7055154297294014e-10	8.939298352027312e-06	0.0009435860626549	-0.0003416390932987	1.1671727007002613e-07	8.903546576365768e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
