global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
859.8867367076375	-1.2009157895940916	1.4421987336964006	739405.1999657099	986.1559340691252	0.8908505880885969	0.7936147702977988	972503.5262997488	823.6762764393569	1.1171061468822927	1.2479261434022024	678442.6083690039	843.0823423376858	686.5831657756459	1.510511	25.453772	0.3540777958266872	0.2390741363283937	0.1515576843	-0.0240196693	0.3601992551	0.0268971146	0.1016985092	-0.0621121855	-0.0432019722	0.1594439362	0.0530347526	0.0215259202	-0.0501445995	0.0738100551	-0.150519449	0.1103805342	-0.0544412018	0.2393132577	0.0537474029	-0.069624723	0.1860924586	-0.0764596805	-0.1406333577	-0.0922744727	0.0047575921	-0.0938436789	0.1467901283	-0.0194914697	0.1279131315	0.1182884679	-0.0469789917	-0.1235050263	0.1997242727	-0.112604162	-0.1101969263	0.0869663954	-0.0957742303	-0.0832531298	-0.0966973058	-0.129899345	0.0509202766	0.1335431516	0.0886689324	-0.2246650225	-0.0114925508	-0.2020705513	-0.0918653501	-0.1000369779	-0.1816862537	-0.151336023	-0.1399664453	-0.0037519129	-0.314043958	-0.0061153086	0.1120992004	0.0850700216	0.0075294344	0.064567868	0.1468399449	-0.1565008445	-0.0163439853	0.0868370836	0.246914616	0.0891118828	0.0628876293	0.0221821898	0.0970382431	-0.0355847396	-0.0145521510583108	0.0078240722090755	6.121610593282759e-05	0.0002117651004238	0.1166560267889025	0.2019213588360598	0.0407722351542008	0.0136086285861731	-0.0065623137229096	-0.0153746807146717	0.000236380807078	4.306396139788766e-05	0.0019069698156276	0.0023859675225532	3.636533877714763e-06	5.692841018678655e-06	0.0010275582267613	-0.0001304425337931	1.7015254622390094e-08	1.0558759093848277e-06	5.902097878429245e-05	6.274362499120235e-05	3.483475936655899e-09	3.936762477036632e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.003115990414	-2.8836207172234936	8.315268440800535	734454.3408172791	989.2899702299007	3.1340361607755085	9.822182657048488	978694.645197478	826.5130006508249	2.836724211467981	8.047004251928639	683123.7402448305	847.7243816615246	681.8386562149246	1.472944	24.820726	0.2360184618120801	0.1406401453443635	0.2491861872	-0.0638408235	0.2386347751	-0.1420476072	0.2297778925	-0.1325499366	-0.0136060313	0.2551501797	0.1702037814	-0.0349643886	0.0958107517	0.2730326617	-0.1990829516	0.222749008	-0.0482084273	0.1973821929	0.1780790354	-0.0294695848	0.0186963326	-0.0329932486	0.0723695515	-0.0239665366	0.0471366494	0.0333373456	-0.008300953	0.19967693	-0.1081294058	0.2901512194	0.111262723	-0.2548341442	0.2328043453	-0.0966578503	-0.0181869242	0.0715490102	-0.0023142868	0.0971780648	0.09634867	-0.0365106644	0.0164851893	-0.0605429363	0.154229274	-0.2876470501	-0.0125493708	-0.2422188859	0.0376352781	-0.0588243138	-0.2375576313	-0.0240994202	-0.1136328374	0.1098209676	0.1302790052	-0.1405892325	0.2050758914	0.0125939867	-0.1747395968	-0.0219432333	0.1127332662	-0.1882609726	0.3150300385	-0.1999016659	-0.0240682579	0.0810881153	0.1571541326	-0.039174516	0.092280022	-0.0471208409	-0.0249272178875941	-0.0103750668292833	0.000107642011712	0.0006213661916155	0.0121948212406266	-0.1044612055482759	0.0109121434645991	0.0001487136650908	-0.0244986175978709	-0.0179363038749613	0.0003217109966949	0.0006001822642067	0.0035871324716491	0.0016801626560214	1.286751936915938e-05	2.8229465506892203e-06	0.0009585437301851	-6.901449657620014e-05	4.7630007376663405e-09	9.188060826771656e-07	-0.0002567195798092	-0.0003157405585934	6.59049426574122e-08	9.969210034093062e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.2003769673714	-1.8027390230425908	3.249867985200555	731367.6847651342	984.0924240313964	-5.197546198504369	27.01448648558722	968437.8990359897	822.9810326140666	-3.5319680367582578	12.474798212681982	677297.7800425154	843.0890796188191	646.407615723548	1.653326	27.860367	0.1816141718586253	0.1193301491225753	0.2646045612	-0.0797233813	-0.0449887739	0.0893983871	0.170216635	-0.1033154413	0.007233288	-0.081690358	-0.130023835	0.0523633275	-0.043051351	-0.0056424699	-0.1847948528	0.0584238507	0.1318381801	-0.0622915552	-0.0490751519	-0.1246354118	0.1616901322	-0.161645595	-0.0268157628	-0.1478069384	0.1226677854	-0.0080872479	-0.0201470162	0.0074741592	0.0586532992	0.1477710466	-0.1150811661	-0.1140298833	-0.1219453557	0.0476867383	-0.1314307208	0.0846659107	-0.0375658516	-0.1267711853	-0.0478166626	0.0468755216	-0.0632948534	-0.0625695073	0.1317958655	-0.1922587253	0.194609614	0.1474564222	0.0671890896	0.0051432843	-0.017495962	0.0635382089	-0.1249989878	0.0636102185	-0.1026158371	-0.0125414361	-0.0374399518	-0.0166243077	-0.0909541535	0.128767314	0.0562109297	0.0035372145	0.0718251335	0.0438404977	-0.0542067349	0.0883370073	0.1731882981	-0.1321666375	0.0873863672	-0.0583804184	-0.0246148140691815	0.0003124038184126	9.75961457587733e-08	0.0006058890716603	-0.0659241861258266	-0.0781190073664531	0.0061025793119199	0.0043459983163526	-0.0064097951726864	0.0180888224251845	0.0003272054967298	4.108547415579388e-05	0.0019191427480501	-0.0016679897235989	3.6831088873932898e-06	2.782189718031868e-06	0.0009632271489223	4.683418737200088e-06	2.193441106795687e-11	9.278065404209828e-07	-0.0002859252024445	-2.920562263530001e-05	8.17532213929283e-08	8.529683935155482e-10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.6002744479466	0.3998974805751913	0.1599179949703855	732051.8296354016	986.3567732084164	2.2643491770199944	5.127277195471126	972899.6840541192	821.7650912877882	-1.2159413262784255	1.4785133089517366	675297.8652592269	841.9351284850794	663.2724876094175	0.993605	16.743336	0.0843399406941735	0.0594785267148908	0.2187550047	-0.07866023	0.0181559226	0.0666063623	0.1723706352	-0.1397127487	0.003710575	-0.014266772	-0.0216054516	0.0032793932	-0.0452468553	-0.0672163369	-0.1877591105	0.0377111644	0.154015571	0.1165367781	-0.0635428271	-0.0500072083	0.1708676681	0.0110434219	0.0662130217	-0.0426012936	0.0959191455	0.0053063438	-0.0465850239	-0.0255970598	0.0712773789	0.13390612	-0.1613444881	-0.1112180766	-0.0730992616	-0.1588420751	-0.0990156208	-0.0407913515	-0.0630971959	-0.0496018242	-0.0888412349	-0.010427271	0.0295505292	-0.0227326932	0.140738049	-0.168504562	0.1717612627	0.1082233353	-0.1018124391	-0.0174806407	-0.0130827314	-0.0204753177	-0.1021345416	0.0509486364	-0.0013832946	-0.0365778053	0.0772180099	-0.0983360776	-0.039940571	0.0964043953	0.051961096	-0.0665505677	-0.1114371651	0.0352653139	-0.0182400974	-0.039531467	0.0132839492	0.0172275706	0.0823644609	-0.0692973963	-0.0080869481482466	0.0165278659209349	0.0002731703519004	6.539873035242913e-05	-0.0096341450513648	0.0562900410744618	0.0031685687241645	9.281675087073686e-05	-0.0064287633569932	-1.896818430680014e-05	3.5979201589673904e-10	4.132899830021848e-05	0.001782604039177	-0.000136538708873	3.177677160490156e-06	1.8642819020733112e-08	0.0009308001059744	-3.242704294790003e-05	1.0515131143449531e-09	8.663888372819543e-07	-0.0002248296439761	6.10955584684e-05	5.0548368810419884e-08	3.732667264565682e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.0178891049218	-1.5823853430248391	2.503943373819838	729346.5549112265	985.987576925807	-0.3691962826093231	0.1363058950925432	972171.5018520242	822.2387145102103	0.4736232224221339	0.2243189568175261	676076.5036394031	842.5863978106979	655.7707152614346	1.070197	18.033998	0.1806764068736219	0.1082290897487463	0.2609711537	-0.0545873707	-0.0369787418	0.0303666557	0.1779756553	-0.160959341	0.0005533086	-0.0399275079	-0.0594304069	-0.0892356206	-0.0585613124	-0.0225691157	-0.2209469208	0.1083089022	0.1122909526	-0.0186471508	-0.0590991769	-0.124475033	-0.0023413692	0.0853259888	-0.0985384211	-0.0232641106	0.0836227028	-0.0677557089	-0.1389128884	-0.1500942138	0.0273163168	0.1378892648	-0.1308850303	-0.124309525	-0.034601525	-0.0338130571	-0.1431253348	-0.0983135472	0.1006852694	-0.1992766093	0.0922235915	0.0668569071	-0.0832126668	0.0279272919	0.0811836792	-0.2008820692	0.200780652	0.0241958964	-0.0461023452	0.0983370019	0.095389793	-0.033797715	0.0288398965	-0.09566423	-0.0200461869	-0.066480043	0.0544602659	-0.0975281112	0.0673305865	0.1778608125	-0.0333306052	0.1123219135	-0.0107416876	0.1218060696	-0.0280865894	0.0201804573	0.0090192523	-0.0331307111	0.0772216734	-0.0798077096	-0.0078794334580294	0.0002075146902172	4.306234665594049e-08	6.208547161951316e-05	0.0080392268858702	0.0176733719372349	0.0003123480756318	6.462916892249827e-05	0.033782347024541	0.0402111103815342	0.0016169333981159	0.0011412469704865	-2.0541302469224165e-06	-0.0017846581694239	4.219451071321548e-12	3.1850047816915464e-06	0.001288999051235	0.0003581989452606	1.2830648438580637e-07	1.6615185540847305e-06	8.40014386320886e-05	0.0003088310826081	7.056241692260547e-09	9.537663758494581e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.4605675772121	-0.5573215277096324	0.3106072852485985	728394.9404092171	984.809286041932	-1.1782908838750927	1.3883694070231474	969849.3298744196	822.5809608185181	0.3422463083077218	0.1171325355502641	676639.4371011164	842.2438358230942	659.6894970064039	1.067463	17.987932	0.1258953527274961	0.0658326645905669	0.2897921619	-0.1189631022	0.0110405688	0.0300101365	0.2036768954	-0.2036555684	-0.0842337188	-0.0417273253	-0.0559553849	0.0068965984	-0.0153764401	-0.0136553518	-0.19003597	0.0772974334	0.0934469835	-0.004021212	0.011173027	-0.1942161499	0.0565945969	0.170530661	-0.0232714398	-0.0795491689	0.0058673779	-0.0944575038	-0.011852887	-0.0605274571	-0.0965185628	0.1318744344	-0.1317834672	-0.1122046266	-0.0102000753	-0.0652165743	-0.2059343434	-0.0245894625	0.0360501887	-0.0196361203	-0.0406693561	-0.0107541371	-0.0725179441	-0.0684936438	0.1384393517	-0.2142942835	0.1682714345	0.0482917427	0.0290772325	-0.0892292424	-0.0232108725	0.0367358427	0.0589825843	-0.0298696993	0.0902118728	-0.0447000892	-0.0009106245	-0.0663235187	-0.0127899831	0.1612412342	-0.2149215846	0.040954041	-0.0575145801	0.0750385754	0.0574213066	-0.1245618727	-0.0599861762	-0.0372617935	0.0719655524	-0.0898496795	-0.0144338581454235	-0.0065544246873941	4.296048298272124e-05	0.0002083362609622	-0.0460342573871486	-0.0540734842730188	0.0029239417014244	0.0021191528531862	0.0518984078981787	0.0181160608736377	0.0003281916615773	0.0026934447423657	0.0005731217338905	0.0005751758641374	3.284685218576531e-07	3.308272746862307e-07	0.0013989486384204	0.0001099495871853	1.2088911722239862e-08	1.957057292938291e-06	-0.000173900767914	-0.000257902206546	3.024147708107889e-08	6.651354814134134e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.0071007341769	1.546533156964756	2.3917648055913747	731037.142305863	984.5518249646158	-0.2574610773161794	0.0662862063328077	969342.2960411556	823.209062964875	0.6281021463569232	0.3945123062581737	677673.1613475075	843.1941854993928	650.7292712756565	1.247069	21.01449	0.2357939090175896	0.136653283428045	0.2277913385	-0.162297906	-0.1340032505	0.0079695591	0.2471505036	-0.0580426039	0.0107800894	-0.0617403041	-0.1420369222	-0.0792743603	-0.0130129664	0.0285023942	-0.111556211	0.010150255	0.2485904119	0.0174130262	-0.1029094979	0.0243538413	-0.0277930635	-0.1552354242	-0.1042790386	-0.1361629849	0.0490107111	-0.0783477435	0.0116953877	-0.0527583554	-0.2392367761	0.1691406574	-0.0733878269	-0.0291034761	-0.1799091641	-0.1103860607	0.0674304375	-0.0309893992	-0.010741529	-0.1822892059	0.0247876364	0.0339939863	-0.1821035909	0.0099615229	0.1848280862	-0.1278079862	0.2223010054	0.0206048471	0.0313064684	0.0940081379	0.1234933981	0.0795532151	-0.0605500005	0.0337133413	0.1019871075	0.2807181055	-0.1011010091	-0.2807794123	0.1140149694	0.1109564308	-0.0557142997	0.0045715109	-0.1572394048	-0.0274282705	-0.0320758414	0.0023237244	0.0105328568	-0.111622417	0.066603812	-0.0993643757	-0.0080043168844383	0.0064295412609852	4.133900082671117e-05	6.406908878650404e-05	-0.0712989385792326	-0.025264681192084	0.0006383041157376	0.0050835386425251	-0.0822514310497268	-0.1341498389479055	0.0179961792897489	0.0067652979097279	0.0001438948694039	-0.0004292268644866	2.0705733440765437e-08	1.842357011969981e-07	0.000850017869868	-0.0005489307685524	3.0132498866352854e-07	7.225303790949322e-07	0.0002469385513793	0.0004208393192933	6.09786481573072e-08	1.7710573266324816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.7982626634551	5.791161929278246	33.53755649112174	740973.6490044227	990.8188824086462	6.267057444030456	39.27600900677756	981722.0577375188	829.0022476541694	5.793184689294435	33.56098884427546	687244.7266156649	849.17755035821	663.8501015189406	1.64965	27.798416	0.2336285854746679	0.1573406438696338	0.2017889233	-0.0804584111	-0.0273376791	-0.3839198171	0.2102613143	-0.1394321307	-0.1279457384	0.0554955569	0.1563715535	0.0074485547	0.1377969343	0.321035326	0.1374104524	0.1091016221	0.2184966998	0.1864784666	-0.0864732299	0.0091067796	-0.1004331895	0.0610449525	0.1570368337	-5.73562e-05	-0.0171698316	0.1793528005	-0.0102734221	-0.0587105763	0.1988379385	0.1551507431	0.3554675512	-0.1304950481	-0.119262346	-0.2607857697	0.0147057016	0.0208660752	0.0175175268	0.0086941804	-0.1344479226	0.0836362515	-0.1522364069	-0.064075821	0.1847306166	-0.1807342471	-0.0161609854	-0.1014101718	-0.2614675462	0.0221989228	-0.066874496	0.1813930225	0.2413878262	0.1325348739	0.0647932597	0.3197345588	-0.1113127436	0.1498486115	-0.0005301265	-0.2102469044	-0.2675174109	0.0243646685	-0.0681762181	0.0185932144	-0.1979677891	0.1102003301	-0.1401755426	0.2098737104	0.0611443214	-0.1082959623	0.0135938209913888	0.0215981378758271	0.0004664795597032	0.0001847919691459	0.0717941121978498	0.1430930507770824	0.0204756211806926	0.0051543945462774	-0.0207930962383784	0.0614583348113484	0.0037771269177837	0.0004323528511784	0.0002923953890022	0.0001485005195983	8.549506350974787e-08	2.2052404320965087e-08	0.000850535887781	5.180179129999924e-07	2.683425581888677e-13	7.234112964034139e-07	0.0002463758486824	-5.627026969000294e-07	6.070105881397286e-08	3.166343250985664e-13	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.0504838420753	3.252221178620175	10.5769425946656	746583.2386277245	991.8243025052916	1.0054200966453664	1.010869570738378	983715.447040108	829.1334144805624	0.1311668263929277	0.0172047363459924	687462.219008196	846.7297844178461	674.7934492470382	1.601737	26.991028	0.3105973030964977	0.182002027185105	0.1249087797	0.0230269837	0.012433793	-0.1676074066	-0.0140339599	-0.1886096641	-0.0831383094	-0.2696197133	0.2410109248	0.2722754384	0.0896252104	0.2576876091	0.1848344859	0.0251243105	0.1391583501	-0.1729450604	0.0704541634	-0.1655703249	0.0939136174	0.1377395109	-0.1199696761	-0.0795625726	-0.0190161044	0.3380313208	0.1503541042	-0.0916183629	0.1028732636	-0.0183610049	0.3199840205	-0.0333122774	-0.1519269572	0.0820122561	-0.3463944737	0.0142809529	-0.0258290959	0.0120286069	-0.0539589749	-0.1314765756	-0.0418607127	0.0092630003	0.1135009631	-0.1318695324	-0.1398841853	0.101866896	-0.0532584226	0.0608707189	0.0928772856	0.2979794462	-0.1168620316	0.0281310462	0.0533787247	-0.1702338935	-0.2116689579	0.1686802288	0.0413742278	-0.1932698771	0.1187729334	0.0700688631	-0.0280528622	0.0826885177	0.0206663229	0.1542721895	-0.1152129718	-0.1094941717	0.055595093	-0.1165920251	0.0144913442995004	0.0008975233081115	8.055480886035891e-07	0.0002099990596066	-0.0364059952050723	-0.1082001074029221	0.0117072632420038	0.0013253964868717	0.0034860394193856	0.024279135657764	0.0005894764282881	1.215247083351029e-05	0.0011517307739777	0.0008593353849755	1.3264837757272718e-06	7.384573038709908e-07	-0.0018318596684452	-0.0026823955562262	7.195245920062064e-06	3.355709844876158e-06	0.0002490556420347	2.679793352300039e-06	6.202871282931665e-08	7.181292411031482e-12	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.4910301195888	-0.5594537224865235	0.312988467604028	745616.7590969886	992.816556283556	0.9922537782643984	0.9845675604799742	985684.7144307392	825.0092123262733	-4.124202154289037	17.009043409442334	680640.200423218	843.8581420991907	698.6558277699854	1.627098	27.418394	0.2612233869955359	0.1325327114286065	0.0218488083	-0.0597227704	0.0522534129	-0.0229497627	-0.0502182342	-0.0002722955	-0.060383833	-0.1946870446	-0.0083863174	-0.132309883	0.0566871025	0.0517372785	-0.0072905882	-0.1843865092	-0.1144218259	-0.0190305422	0.2240453852	-0.1053747199	0.157764662	0.0517644583	-0.1917351843	0.176924697	0.1803648053	0.1303616928	0.0144317166	0.0324240061	-0.1393403901	0.019187154	0.020049551	0.1648902036	0.0616042333	0.0855576051	-0.2480025473	0.073060744	-0.1434516123	-0.1291903108	0.1685590605	-0.1973034276	-0.0579489644	0.0332730744	0.1197177604	0.0250385118	-0.206034147	0.2456814807	0.0239039738	-0.2154708378	-0.0958890306	0.1263224747	0.2782471285	-0.0320287619	-0.1457453475	-0.1183577317	-0.0146510144	0.0443971457	0.2632277929	0.0672876862	0.0504929691	0.1562817817	0.0783380015	-0.0826552897	0.0303453477	-0.184344989	-0.0760249665	-0.203539275	0.0499642712	-0.1242038795	0.0735197626843842	0.0590284183848838	0.0034843541770208	0.0054051555051681	-0.056951116552625	-0.0205451213475526	0.0004221020111856	0.0032434296765906	0.0456549201606435	0.0421688807412579	0.0017782145029704	0.0020843717348747	-5.757905023962917e-05	-0.0012093098242173	3.3153470264977396e-09	1.4624302509485475e-06	-0.0034100155799723	-0.0015781559115271	2.490576081087932e-06	1.1628206255653822e-05	0.0002469020473423	-2.1535946923999976e-06	6.096062098181936e-08	4.637970099133439e-12	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.2620627455519	-0.2289673740368698	0.0524260583733398	745221.3889757053	985.3408426293192	-7.475713654236756	55.88629464014188	970896.5761534568	824.8937464077844	-0.1154659184888942	0.0133323783324839	680449.6928626702	843.235858630988	692.3458897355315	1.453521	24.493433	0.2565324601676642	0.1349366891676485	-0.0315843639	-0.1467986107	0.0171469961	0.0359604897	0.0131681154	0.0459264333	-0.1864287529	-0.0635889876	0.0019057755	0.1305263483	0.2774291219	0.0444578738	0.027650509	-0.2601255948	-0.0753590139	-0.0548656612	0.2700004712	-0.1195869911	-0.044347639	0.0475880221	0.0770752972	0.0239692266	-0.2130739958	0.0258088171	0.2131894934	0.1039906397	-0.0675281837	0.0212440436	0.0393958918	0.2204389709	-0.0075058698	0.0405736843	-0.1954476489	0.2738457691	-0.0006224237	0.366631508	-0.1265947691	-0.0752664237	-0.006074266	0.0040601835	0.1764454033	0.1036501058	-0.2319432939	0.1947425411	0.0850341206	-0.1104978046	0.0128905878	0.064362655	-0.0509592934	-0.0515411035	0.1638900562	-0.0210043715	-0.0250511739	0.3293932615	0.1446868723	0.1223721867	-0.0197645195	-0.1804543089	-0.3355500239	-0.1365658321	0.2546054973	-0.034634216	0.2438754936	-0.0002216013	0.0442601199	-0.1310868562	0.0801300485273373	0.006610285842953	4.369587892554604e-05	0.0064208246769934	-0.1078618905503958	-0.0509107739977708	0.002591906909052	0.0116341874331055	-0.0754909074973682	-0.1211458276580117	0.0146763115589446	0.0056988771147762	-0.0003363506853734	-0.0002787716351337	1.131317835511559e-07	7.771362455515625e-08	-0.0041371487456609	-0.0007271331656886	5.287226406443257e-07	1.711599974372356e-05	0.0007983086998985	0.0005514066525562	6.372967803336333e-07	3.0404929648323384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.1850864501367	1.923023704584807	3.6980201683950753	748545.2338157305	991.4140760783056	6.073233448986343	36.88416452588656	982901.8702462002	822.9415803342938	-1.9521660734906163	3.8109523784877695	677232.8446431049	842.7285713791665	707.5214737854994	1.502589	25.320282	0.2889520699786405	0.1394190077098856	-0.1065730992	-0.1378898456	0.0026532065	0.0383093193	0.0158922959	0.2296196461	-0.0826715839	-0.1825109119	-0.0971445616	-0.2277956125	-0.113528167	-0.0311138527	-0.0872602327	-0.3106957328	-0.0353145408	0.0258123057	0.3515756821	0.1554234659	0.0635917259	-0.0608161716	0.0160196092	0.0772106651	0.1692828938	0.1171685104	-0.2300746414	-0.2264544191	-0.1972342288	0.0988518559	-0.0985621236	0.3069332676	0.0195146001	-0.0254324934	-0.0051055656	-0.0358331839	-0.3744365413	-0.0335742692	0.3793394873	0.0174146061	-0.120972391	-0.0083213259	0.1952102938	0.1672084247	-0.2387186003	0.1928758821	0.0119599195	0.0584602887	0.102121673	-0.0820002872	0.1151547665	0.0947095903	-0.0054248225	0.242154774	0.3132558366	-0.3703032	0.1599050837	-0.0018108639	0.1393443947	-0.0420031587	0.0261551241	0.0207963491	0.0338374799	-0.0932690621	0.0922970956	-0.0629945188	0.0384910108	-0.1372005631	0.1140989754012338	0.0339689268738965	0.0011538879929641	0.0130185761876113	-0.0410409904623065	0.0668209000880893	0.0044650326885824	0.0016843628981271	-0.1784359529624879	-0.1029450454651197	0.0105976823858155	0.0318393893096312	-0.0015513630623393	-0.0012150123769659	2.406727351190771e-06	1.4762550761803264e-06	-0.004152002513869	-1.48537682081e-05	2.2063442997996222e-10	1.72391248751745e-05	0.0012727865057552	0.0004744778058567	1.619985489232532e-06	2.251291882505883e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.4722681041212	0.2871816539844758	0.0824733023852592	749042.2468572919	989.1439524915248	-2.2701235867807554	5.153461099258322	978405.758750556	824.2554526094115	1.31387227511766	1.7262603553228564	679397.0511563458	844.332144534241	723.7420665846242	1.603901	27.027508	0.2786274123170139	0.1322723592894173	-0.1723993343	-0.3602117786	0.0542005335	-0.0243574612	0.2070359269	0.1998343206	-0.0496429059	-0.1693350451	0.063803419	0.1966445424	0.1774839288	0.1115478032	-0.1695350915	-0.3027001284	0.1065687503	-0.0782540833	0.0446905274	0.011545114	-0.0154847324	-0.1212697206	-0.1136269107	0.0841739144	-0.1296009794	0.0164448335	0.0163299524	0.2573606142	0.1713146872	0.2486832906	-0.0134279321	0.2238423581	-0.1375491606	0.0801918233	-0.0749284227	0.0739354242	0.0922030517	0.1865750967	-0.1369100423	-0.2297952699	0.0696658033	0.1386450463	0.3089271074	0.2503907601	-0.1153683671	-0.0054226135	0.0009598382	0.1024221677	-0.1881615521	-0.0471931274	0.1508335657	-0.1682276423	-0.1720047627	-0.2950655581	0.1753118225	-0.1986424827	-0.3642420717	-0.1731640975	-0.2145598222	0.1296608992	-0.048798705	0.160618127	-0.0322016047	0.0484066797	0.1125629794	-0.0068861184	0.0326654109	-0.1425091225	0.0273102941358018	-0.086788681265432	0.0075322751957927	0.000745852165784	0.0231404725355588	0.0641814629978653	0.0041192601925463	0.0005354814691689	-0.2476014241950395	-0.0691654712325516	0.0047838624108209	0.0613064652634118	-0.0017361740041674	-0.000184810941828	3.0143001727466632e-06	3.415508421938935e-08	-0.0046542059993917	-0.0005022034855226	2.522083408711486e-07	2.1661633484773696e-05	0.0007899649966827	-0.0004828215090725	6.240446959838982e-07	2.331166096230462e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
