global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
859.7524283509573	-0.1977218299074365	0.0390939220219452	739174.238055368	1003.0862518447396	-1.4703511464755366	2.161932493941925	1006182.0286399284	823.0984714821732	-0.8963006219433964	0.8033548048961192	677491.0937562898	843.4733218149039	747.7024907115189	1.158899	13.920729	0.0472921304803628	0.0342379101732668	0.0432166642	0.0027218346	-0.1674242587	-0.0243875292	0.1188440401	-0.1275196005	-0.0267793588	0.0616438913	0.0294632747	-0.2211404458	0.016467488	-0.0335969401	-0.0895445727	-0.0045730284	0.1264822781	-0.090108341	-0.0287227197	-0.050552459	-0.0620911769	0.0730141849	0.0010588763	0.0952360933	-0.0399918814	-0.1293484253	-0.1486019037	-0.1468401846	-0.012886111	-0.1230092862	0.0181077984	0.1333481675	-0.179054138	-0.1226116779	-0.0441464665	-0.1331532448	0.0396459033	-0.0632241336	-0.0609402654	-0.1030882433	-0.0325362006	0.0664870689	-0.0778721876	0.0047068259	0.081591758	-0.0572921457	0.1112917259	0.113053084	-0.0140456835	0.0861032074	0.0319227256	0.0310167632	0.1211842193	-0.0951576859	-0.0043910956	0.0761035217	-0.027250301	-0.0923892219	0.0306315848	-0.0373293421	0.0143731856	0.0262983848	0.0333525637	-0.0469179397	-0.0231823867	0.0663072114	-0.2028054336	0.1338870538	0.0077596624	-0.2238529946	0.0801534302	-0.1712981213	0.0402262125	-0.0381397147	0.1256742427	-0.0079832941	0.1016540472	-0.023839813	-0.0088609940198693	-2.9386127237997217e-06	8.635444740477619e-12	7.851721502015948e-05	-0.0543810136988298	0.0280176035389559	0.0007849861080661	0.0029572946509123	0.0072787418809809	2.039430371780001e-05	4.159276241338713e-10	5.298008336994537e-05	-5.600120266843256e-05	-0.0003850001493276	3.136134700310858e-09	1.4822511498229938e-07	2.5997326719817693e-05	-1.846039454633797e-08	3.407861668064645e-16	6.758609965769468e-10	9.600076456524052e-05	5.270777127456389e-09	9.216146797110741e-09	2.7781091527317425e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.2857323747123	-0.4666959762449778	0.2178051342432529	738371.9698627457	1004.5095882672364	1.4233364224967318	2.025886571605795	1009039.5129208128	822.4862203825691	-0.6122510996041228	0.3748514089664575	676483.582719204	843.4410948063777	747.8951353950132	1.146595	13.772923	0.0074902132384706	0.0053719874061156	0.093820705	0.0370680273	-0.086254079	0.0024222766	0.1638403551	-0.1345390654	-0.070541073	-0.0936407971	0.0702764346	-0.0826888179	0.0775683413	0.0930074196	-0.1049918436	-0.0317454201	0.095040215	-0.0314718782	0.0273774546	-0.2545320921	-0.0619323879	0.0338394979	0.1296229987	0.0397840211	-0.063729155	-0.2050526611	0.0476060603	0.0252232976	-0.1291936114	-0.0257038157	-0.0167180557	0.010905078	0.0434048664	0.0057588878	-0.0658053226	-0.1122751643	0.0127114036	-0.1242135549	-0.0799587266	0.0281774803	0.1413818803	0.1282038423	-0.0775983834	0.0985060532	-0.0066096475	-0.0402035686	0.067266473	0.0618108027	-0.0319374408	0.0195156797	0.0017155071	-0.0910325827	0.1581123978	-0.0763567487	0.0236519646	0.0732375958	0.1379592204	-0.0476545645	0.0920412359	0.0394528163	0.0484774121	-0.0374008619	-0.0968459524	-0.0337324111	-0.0228920594	0.1089994273	-0.1638642142	0.0121522026	0.0125753795	-0.1624356511	-0.0344694915	-0.0857925505	0.0397573413	-0.0899079805	-0.0713075942	-0.0729881925	0.0970382431	-0.0355847396	-0.00886107417017	-8.015030070022967e-08	6.424070702337235e-15	7.851863544925395e-05	-0.0577253648949067	-0.0033443511960769	1.1184684922700992e-05	0.0033322177522501	0.0073242815817735	4.553970079259999e-05	2.073864348279532e-09	5.3645100689106526e-05	-0.0001380010693371	-8.199986666866744e-05	1.9044295138183085e-08	6.7239781336792385e-09	2.5993371903121343e-05	-3.954816696349894e-09	1.5640575101727892e-17	6.75655382893978e-10	9.60017869058864e-05	1.022340645882749e-09	9.216343089123222e-09	1.0451803962239571e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.4280255492395	-0.8577068254728601	0.7356609984627314	736898.6750483657	1000.2417416422892	-4.267846624947197	18.214514814073176	1000483.5417236	822.2936466935458	-0.1925736890232201	0.0370846257040119	676166.84139257	842.5846957162711	737.222202426751	1.100769	13.222471	0.0148726996861285	0.0122463844002868	0.0718712799	-0.002514802	0.0458596822	0.0521773918	0.0158398604	-0.1062578389	0.0421340013	-0.1032990877	-0.0127713647	0.0293546145	0.0703741307	-0.0601705605	-0.1327638787	-0.0675486719	-0.0042530482	0.0077397288	0.0826132808	-0.0697949652	-0.0156167871	5.98302e-05	0.1592103908	0.0922576741	0.1827553015	0.0236244924	-0.1001668696	0.0054379116	-0.1388063529	-0.0905575801	-0.0391602936	-0.0832919495	0.0615624892	-0.1184149113	0.0554513806	-0.1044795913	-0.0527042029	-0.0691724388	0.034855219	0.0513501776	0.0506711613	0.0537982337	0.0620172621	0.2018304278	0.0073336793	0.0572537416	-0.0034324976	0.066406504	0.1385471512	0.1579508136	-0.0218422443	0.0550587563	0.0549691124	-0.0587352138	-0.0505138145	-0.0213314087	0.0682363329	0.0716284069	0.084095211	0.0628290723	0.1077217329	-0.1112442667	-0.0239833685	-0.0891499593	-0.0313425483	-0.0433130702	-0.1658765836	0.1251901536	-0.0027013702	-0.1413729461	0.0294813983	0.0383628219	0.0386762227	0.1557737314	0.0947650595	-0.1849554611	0.092280022	-0.0471208409	-0.0088871966478194	-2.6122477649400885e-05	6.823838385434487e-10	7.898226425701239e-05	-0.0577443389552883	-1.8974060381600488e-05	3.600149673646213e-10	0.0033344086813832	0.0074011933213427	7.691173956919997e-05	5.915415683560441e-09	5.477766257988779e-05	9.199565613192858e-05	0.000229996725469	8.463200747144048e-09	5.289849372647572e-08	9.100442496090544e-05	6.50110530577841e-05	4.2264370196820195e-09	8.281805362465069e-09	9.599573726213236e-05	-6.0496437540458894e-09	9.215181572500348e-09	3.659818955086643e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.4879246381219	0.0598990888823891	0.0035879008489403	737001.5167494696	1001.4055070406652	1.163765398375972	1.3543499024571846	1002812.9895313716	821.5159175478179	-0.7777291457279034	0.6048626241146544	674888.4027844332	842.0914859713041	736.4362863007083	1.164939	13.993282	0.0387339077284981	0.0275883099875517	0.0847915426	0.0276332961	0.0578474428	0.0177152404	0.2088215332	-0.0440140165	0.0113116824	-0.1540647445	-0.162150288	-0.0405662311	-0.081611441	-0.0749668193	-0.127670811	-0.0726846332	-0.1802076573	-0.0284806777	0.0992976687	-0.0363318124	0.2051532644	-0.051091084	-0.0045185887	0.0414273662	0.0573996989	-0.0500566203	-0.0504025971	0.0122464424	-0.1941694387	-0.0480603227	0.0371807158	-0.1837299666	-0.1797696625	-0.025684281	-0.0303520264	-0.0675716051	-0.1282709822	-0.0533539989	0.1397898462	0.0861852908	0.1592095433	-0.1914889819	0.0816706165	0.0272472679	0.0415405408	-0.0076294337	-0.0210307786	0.0354864084	0.1299896609	0.0609274533	0.1275065	-0.0896617617	-0.032167851	-0.0665308886	-0.0329108124	0.0238891279	-0.057431982	0.1347306298	0.2824556074	0.1091315038	-0.1769223601	-0.2208836213	-0.0618647473	-0.1265562358	0.1427035922	0.0020399592	-0.0114560946	-0.0219398042	0.0136404746	-0.1506058146	0.0764783056	-0.1140027837	-0.0929423707	0.183972694	-0.1389859464	-0.2823456844	0.0873863672	-0.0583804184	-0.0088502718306813	3.692481713810092e-05	1.363442120682191e-09	7.832731147695092e-05	-0.0775716350621991	-0.0198272961069108	0.0003931216709111	0.0060173585662229	0.0073832905957971	-1.7902725545600358e-05	3.2050758196109157e-10	5.4512980021985895e-05	9.201375565113823e-05	1.809951920965795e-08	8.466531229027374e-09	3.2759259562077717e-16	-0.000285995765457	-0.0003770001904179	1.4212914357513696e-07	8.179357785933537e-08	9.601312890309004e-05	1.7391640957684453e-08	9.218520921761384e-09	3.024691752010074e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.7379510782068	1.25002644008498	1.5625661009115284	739149.3445241532	1003.8463710904656	2.440864049800439	5.957817309608199	1007707.5367514968	823.0652677905338	1.549350242715832	2.400486174603607	677436.4350431031	843.8347040733925	740.6419026414682	1.406588	16.895969	0.1743538353991911	0.0989518687942523	0.0208386311	-0.0736770955	0.0612402737	-0.0220877884	0.1650662639	0.0074813162	-0.0397826127	-0.085142938	0.0832618755	0.1121074132	-0.121461472	0.1533435075	0.0748167656	0.0965541683	0.0084352339	-0.0139561858	0.1058915335	-0.0104670168	0.2503841008	-0.0871795219	0.1824430897	-0.2777693493	-0.1086858716	-0.0566516073	0.178629794	0.1661608941	-0.0296551367	0.0880615404	0.2000447357	-0.1507560021	0.0493765466	0.0202628117	-0.0481006654	0.0591896249	0.0747607971	0.029427683	-0.0938322577	0.0511465668	0.1957526287	-0.1449149142	0.0197530526	0.0807404638	-0.1286694119	-0.0614560536	-0.3452798735	-0.085428003	-0.0476305587	-0.0686629826	-0.0217584148	0.1003591352	-0.0930897744	0.0104315993	0.2149479548	-0.0177389068	0.1087769281	-0.0634085413	0.2055296043	-0.0592551175	-0.3267504371	-0.1690232287	0.0510815261	0.0685919948	0.2069407842	-0.2012189679	0.0565023942	-0.4849860867	-0.0670202277	-0.2065197096	0.0458342712	-0.0844418899	-0.1881162722	-0.0747044353	-0.2152012599	0.0086464543	0.0823644609	-0.0692973963	0.0074916484161065	0.0163419202467878	0.0002670583573523	5.612479599055103e-05	0.0048463798802629	0.082418014942462	0.0067927291870558	2.348739794381705e-05	-0.0106080948700082	-0.0179913854658053	0.0003236899509791	0.000112531676771	0.0009319984801674	0.0008399847245162	8.686211670343436e-07	7.055743374206603e-07	2.6044763977717267e-05	0.0003120405294347	9.736929200989868e-08	6.783297306549988e-10	9.59880879713479e-05	-2.504093174214073e-08	9.213713032395224e-09	6.270482625145514e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.6896700116131	0.951718933406255	0.9057689282039396	740786.7080646994	1003.1518238563708	-0.6945472340947845	0.4823958603887153	1006313.5817063632	824.9642219847013	1.8989541941675725	3.606027031546615	680565.9675548236	845.5394399085411	727.4646078030013	1.489915	17.896894	0.0725408418579266	0.0475764626907561	-0.0213003002	-0.1282994173	-0.0302147311	0.2142180042	0.0858878935	-0.0115687226	-0.0978332154	0.0161742049	0.1952882458	0.1678626799	-0.0830718701	-0.0273136154	0.178308587	0.1080495584	0.1312445893	0.082462935	-0.1337372003	0.0534159979	0.0807482052	-0.1572260791	0.1260309582	0.0770128882	-0.0414567819	-0.0707758123	-0.0623144458	0.0665045686	0.1656584591	-0.0934544085	0.0214176805	0.0623913845	0.0320125016	-0.0645459126	0.2761533816	0.0844820192	0.1960195501	0.0374487572	-0.1800633379	0.1109537208	-0.1004376544	-0.0887158854	0.0907972812	0.1829127089	0.1294123137	-0.0525166722	0.1560178023	-0.0810520029	-0.0924365166	-0.2247779799	-0.0570859172	0.1249310422	-0.0631569324	-0.0066316729	0.1868248872	0.0689894389	0.2179634589	0.006104972	-0.0726563769	0.0938305949	-0.0937185023	-0.0342037248	0.2579443393	0.0546722991	-0.1202230165	0.0458481421	0.1563310501	0.1459571809	-0.0880352472	-0.1249354464	-0.0097840671	0.0657721182	0.1311554093	0.1514723632	-0.0274697938	0.0818465608	0.0772216734	-0.0798077096	0.0143160647130997	0.0068244162969932	4.657265779466639e-05	0.0002049497088696	-0.0272663860108934	-0.0321127658911563	0.0010312297331802	0.000743455806095	-0.0106064444475322	1.6504224759992386e-06	2.7238943492834573e-12	0.0001124966638185	0.0002599989610005	-0.0006719995191669	6.759945972133951e-08	4.515833537605449e-07	2.601248369260567e-05	-3.228028511159664e-08	1.0420168068859677e-15	6.766493078580758e-10	9.599647346535974e-05	8.385494011838024e-09	9.215322917785517e-09	7.031650982257134e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.6528464964355	2.963176484822384	8.780414880204338	745896.2392613955	1007.2330959987212	4.081272142350372	16.656782299925194	1014518.5096751692	825.178806618607	0.2145846339057016	0.0460465651084439	680920.0628925085	845.3662623948318	748.4155894092424	1.388948	16.684078	0.073000801803197	0.038292295034031	-0.0715675502	0.0851222634	-0.0198894599	0.0907269091	0.2574470191	0.0963544375	0.0352216329	-0.1231048445	0.1073846574	0.0770483974	-0.1818513944	-0.0033050147	0.1317930189	-0.0991230778	0.0412341854	-0.0098143203	-0.1358653863	0.0129384863	0.14679468	-0.0781703831	0.1491013245	0.0902175284	0.2223230531	0.0471852429	0.0042242718	0.1180729948	0.2131397347	0.0743805289	-0.0685652794	0.1418251785	0.0114366786	-0.0720827587	0.0522279696	0.0777111417	-0.0720315798	-0.0103844483	-0.1934662548	0.1091648802	-0.0516574424	-0.1980429523	0.1139027148	0.1795328432	0.062652178	0.145400768	0.1911748988	-0.1225763363	-0.1208639975	0.064663942	0.0564720593	-0.0063348473	-0.0809952998	0.0190965923	0.058772413	0.1918192921	0.0527310363	0.0746795023	0.0738588623	0.024959458	0.0660326604	-0.143698487	-0.043128267	0.1612084262	-0.075919563	0.0367888054	0.1703089711	0.0440313461	-0.1276651944	-0.2373522455	0.0759016202	-0.1297046531	0.0008723457	-0.211836729	0.2806681581	-0.1298247452	0.0719655524	-0.0898496795	-0.0020078600411039	-0.0163239247542036	0.0002664705193809	4.031501944661755e-06	-0.0461789245692045	-0.0189125385583111	0.0003576841147196	0.0021324930743682	-0.0279695749149482	-0.017363130467416	0.0003014782996285	0.0007822971209228	0.0006679982914638	0.0004079993304633	4.4622171739855596e-07	1.664634536585011e-07	2.6032071360981845e-05	1.958766837617532e-08	3.836767524150185e-16	6.776687393432511e-10	9.599123113170874e-05	-5.2423336510004125e-09	9.214316454181131e-09	2.7482062108411305e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.9564685372628	0.3036220408273493	0.0921863436761645	746420.7795273784	1007.859654995358	0.6265589966368452	0.3925761762665702	1015781.084167362	825.4574541248757	0.2786475062686122	0.0776444327497162	681380.0085703211	845.5212315955529	756.8697956612639	1.408095	16.914074	0.1982468927033794	0.1101158187674133	-0.1350309456	0.0219915987	-0.0076352837	0.1016452197	0.043941621	0.060688439	0.0617061611	-0.0681304909	0.2046647523	-0.171374479	-0.1227183924	0.0064112744	0.103558652	-0.1142988615	0.1965676256	-0.1132480217	-0.0816355013	-0.0899922895	0.0194429581	0.1080605661	0.0144671349	0.114651437	0.1961591477	0.1348851253	0.1012073172	0.1460477192	0.0168514257	-0.1421361663	-0.3353690335	-0.0159766256	-0.0867266044	0.1023375475	0.0119502865	0.0707907606	-0.0157658689	-0.1137572003	-0.2337088211	-0.0177511217	-0.0230299897	0.0111670128	0.1193806464	0.0573276323	0.0942900979	0.0582375694	0.0122135137	-0.1182697742	0.1502402057	0.2731642918	-0.3027793077	0.0626343717	-0.1710947897	-0.0517308063	0.0859618394	0.1859180052	-0.0556053601	0.1495915628	-0.1057521774	0.0735954845	0.29109523	-0.3124859559	-0.0810379537	0.3730916285	-0.1232603272	-0.2681581896	-0.3437576513	-0.1175162962	-0.1218658365	0.101728153	0.1625132924	0.2016027273	0.1484169408	-0.0316100553	-0.0556558082	0.0845582707	0.066603812	-0.0993643757	0.014714920936484	0.0167227809775879	0.0002796514036243	0.0002165288981669	-0.0789515904656923	-0.0327726658964878	0.0010740476299628	0.0062333536370623	-0.0645460709566521	-0.0365764960417039	0.0013378400626887	0.0041661952759411	0.0024310217757479	0.0017630234842841	5.909866874160474e-06	3.1082518061372484e-06	-0.0004533826316126	-0.0004794147029735	2.298384574272477e-07	2.055558106479666e-07	9.705203962602384e-05	1.060808494315096e-06	9.4190983955713e-09	1.1253146616110612e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.9973806066407	-2.959087930622104	8.756201381153407	741316.4894114966	1002.5314633493466	-5.328191646011419	28.389626216625874	1005069.3350053824	821.9809236804749	-3.476530444400737	12.086263930845186	675652.6388946067	843.1981302584135	750.1969073685036	1.582974	19.01473	0.0890170472301778	0.0515025090121424	-0.121337336	-0.0248347593	0.0189081967	0.291945693	-0.1664117267	0.0546144799	0.0667624422	0.1222809678	-0.1256311783	0.1446337235	-0.1125848665	-0.2276937501	-0.1268668041	-0.0102973315	-0.1590133956	0.1204110087	0.0299595438	0.1846382222	0.2146163163	-0.0911909489	-0.2163823042	0.0967269128	0.0427893037	-0.0794485203	0.0998732053	-0.1150118865	-0.019428273	-0.0422048312	-0.2469692512	0.1476751441	-0.230412231	0.2597349784	-0.1452422382	-0.0530027052	-0.0513793677	0.0796696713	0.2280424849	0.0396197279	-0.115908652	-0.2868087677	0.0866620311	-0.101772445	-0.1763670018	-0.200241562	0.0759632893	-0.0713212453	-0.00582792	0.2684229442	-0.1262295745	-0.139174165	-0.2313173703	-0.1217366295	0.0829098326	0.0403415755	-0.2645538147	0.0642120198	-0.208615488	0.2155231955	-0.08090091	-0.1578749288	0.0363951839	0.0869561029	0.1999189229	-0.0414309094	0.1655235692	0.1298012196	0.173887784	0.2694495765	0.0117537559	0.1538002393	-0.003987272	-0.0870794914	-0.1011299077	-0.135699774	0.0611443214	-0.1082959623	0.0083067155326119	-0.0064082054038721	4.10650964982156e-05	6.90015229397358e-05	-0.0736934846684107	0.0052581057972816	2.7647676575406375e-05	0.0054307296825732	-0.0285110495328524	0.0360350214237997	0.0012985227690137	0.0008128799454647	0.0020130420114052	-0.0004179797643427	4.052338139682294e-06	1.7470708339997906e-07	-0.0008609024073056	-0.000407519775693	1.6607236758087305e-07	7.411529549045773e-07	9.78667916948123e-05	8.14752068788467e-07	9.577908916635782e-09	6.638209335950868e-13	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.0593656707965	0.0619850641558059	0.0038421481783993	741423.2312093945	1003.9098276728472	1.3783643235005911	1.8998882082992423	1007834.9420981258	822.9202468022111	0.9393231217361516	0.8823279270281493	677197.732597012	844.3785584200346	750.1389217070061	1.583484	19.020855	0.1842365376909794	0.1034836418820942	-0.0763950756	-0.0082335024	-0.1652972927	0.2437264365	0.1485068704	-0.0190411654	-0.0411435776	0.0571374146	0.1422907634	0.1104622488	-0.3734466414	-0.0122120585	-0.0772684932	0.1354389089	0.1437831584	0.0465801929	0.0546134498	0.1557933366	0.3858632925	-0.1140803835	0.0724520711	-0.1185913263	-0.1220737563	0.2714202901	0.173545153	-0.0558669063	-0.0080321285	0.0560358112	-0.2614630134	-0.007842673	-0.0606578349	-0.0529247909	0.0013987998	-0.0993359967	0.1462750791	0.0182643129	-0.1335543928	0.0061738139	0.0063615822	-0.3619175649	0.1491435799	-0.0347533325	-0.1314935141	-0.0975579763	-0.2806777427	-0.0815670713	0.0175609608	-0.0556466519	0.2405816723	-0.1324336305	-0.1007611318	-0.0839120361	0.2117397771	0.1392021974	0.1436273971	-0.0499914175	-0.112139695	-0.1088153563	-0.1455203348	-0.2180439987	0.0318241956	-0.0694238226	0.0843600076	0.0541022041	0.2184011542	0.0792907242	0.3059156926	0.2788426163	0.059255662	-0.2105251213	-0.1019748887	-0.1499372447	0.3521155354	-0.0017981588	0.055595093	-0.1165920251	0.0184355386830645	0.0101288231504525	0.0001025930584131	0.0003398690865347	0.0087552878463696	0.0824487725147803	0.0067978000891939	7.665506527278723e-05	-0.0188955860319453	0.0096154635009071	9.245713833727664e-05	0.0003570431714906	0.0009670654023615	-0.0010459766090437	9.3521549244461e-07	1.0940670666665575e-06	-0.000453362342085	0.0004075400652206	1.6608890476001097e-07	2.0553741322079654e-07	0.0002852196879273	0.0001873528962324	8.13502703813464e-08	3.5101107726701305e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
862.2686306965887	1.209265025792206	1.4623219026042245	743507.1914833701	1007.7362644896914	3.826436816844193	14.641618713300725	1015532.3787676372	825.4738753341553	2.5536285319442413	6.521018679159702	681407.1188591886	846.2460416588416	748.359382825649	1.468848	17.643841	0.0648761234070719	0.033268717640148	-0.1270996077	0.0607919232	0.0074656398	0.1149381572	0.2655848503	0.06123092	-0.0697679124	-0.107509601	0.2495261334	-0.0121437356	-0.0661062269	-0.0273565652	0.1217744654	-0.0615371805	0.1865018232	0.0813150005	-0.184287545	-0.0979327691	0.1067321672	0.0491589017	0.0749424364	-0.047010348	0.0094288085	-0.0714286623	-0.0599237965	0.0046037398	0.0568914877	0.2854807848	0.0471045453	-0.1145177682	-0.196974493	-0.1403453574	-0.0188701148	0.0601046382	0.0491190154	-0.0940969854	-0.2851236225	0.1579683041	-0.0814757478	-0.0280608798	-0.0704220771	0.066508309	-0.0241630634	0.0775105241	0.0297139274	-0.0997633882	-0.1989122743	0.0616179091	0.2648425197	0.0362462523	-0.0942064271	-0.0077126317	0.1459307671	0.1534956783	0.2782090068	-0.0504775392	0.0004348373	-0.1017715745	0.0847368157	0.1163763449	0.0724441325	0.0550255105	-0.0462134869	0.2289060952	0.0002571644	-0.0875225126	-0.0165678578	0.1277690292	0.0453759192	-0.0520063321	0.0897107622	-0.0153180356	-0.1174234078	0.2110838487	0.0499642712	-0.1242038795	0.0185819736452828	0.0001464349622183	2.144319815987565e-08	0.0003452897445539	-0.0079694572247461	-0.0167247450711157	0.0002797170976938	6.35122484570578e-05	-0.0287834347593332	-0.0098878487273879	9.776955245570654e-05	0.0008284861165447	0.0004571215045547	-0.0005099438978068	2.089600699263526e-07	2.6004277891039213e-07	-0.0004533768237413	-1.4481656300025826e-08	2.097183691920777e-16	2.0555054430574986e-07	0.0005376032013912	0.0002523835134639	2.890172021460672e-07	6.369743786838261e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.8311021291767	-0.4375285674120732	0.1914312473016611	742752.8485971913	1006.2072523998038	-1.5290120898876012	2.3378779710224498	1012453.0347819624	825.0018520203446	-0.4720233138107232	0.2228060087808565	680628.0558369985	845.3928052696815	744.7497229438119	1.320851	15.866096	0.0532062990083931	0.0372050184906026	-0.1566777792	-0.052149647	0.1877805118	0.0662345407	0.1034966377	0.1736602055	-0.0407934627	-0.1749653186	0.1168835756	-0.014171656	0.0765426707	0.0821630406	0.2210701299	-0.0154026839	0.0383570789	0.0551826189	-0.0472479273	-0.1303162898	0.1202689731	0.0290152606	-0.1523971098	0.0564189726	-0.1171764752	0.2394931896	4.92642e-05	-0.1463456113	-0.0187750324	-0.040559378	0.1981389222	0.0889791814	-0.0734434772	0.1214086231	-0.0524746031	0.2036416672	0.0146895847	-0.0569834574	-0.1048859504	0.1452504789	0.0313234717	0.0778183638	-0.0409945527	-0.1248630002	-0.1542280604	-0.0234660037	-0.0859080458	-0.077596138	-0.0007818336	0.1000248958	0.0819226003	-0.0516726211	-0.1926404846	0.0462366505	0.1103218229	-0.0391575845	0.156377745	-0.014370555	0.0303619041	0.0856885243	0.181380117	0.2724840504	-0.0884837765	-0.014559369	0.0632386102	0.1812752991	0.0915731206	-0.058655732	-0.0644639688	0.141469333	0.0186070207	0.0692093622	-0.0739834351	0.2250161295	-0.023240133	-0.0794128597	0.0442601199	-0.1310868562	0.0186023063750155	2.0332729732699256e-05	4.1341989838299236e-10	0.0003460458024699	-0.04330254842381	-0.0353330911990639	0.0012484273336813	0.0018751106999964	-0.0287048996889467	7.853507038649982e-05	6.16775728061248e-09	0.0008239712661524	0.0006270775948004	0.0001699560902457	3.932263099006546e-07	2.8885072611604524e-08	-0.0003228484035999	0.0001305284201414	1.7037668464609837e-08	1.0423109170700395e-07	0.0004826009115941	-5.500228979710007e-05	2.3290363987145634e-07	3.025251882924178e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
