global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
823.5869011693542	-0.4999836940493196	0.2499836943152036	678295.3837777396	885.2522001743316	6.949811744689896	48.299883286629615	783671.4579134949	800.392578174947	-0.1854689078322735	0.0343987157724963	640628.2791975385	811.9706151820411	511.0007643679004	0.609722	13.3623	0.0645574203712939	0.0354830715587153	0.069257905	-0.018379038	-0.0766768197	0.046842798	0.0266472549	0.0578973815	0.0583709541	0.0733732107	-0.0398285496	-0.0257535004	-0.0120774201	0.0402504049	0.0653044461	0.0375602058	0.027744254	0.0789382892	0.0344593056	-0.0243938495	-0.0304323616	0.0325061248	-0.0649673641	0.0043130664	0.0595085922	0.0649431012	0.0388426	-0.028905675	-0.001998928	0.0051974317	-0.0115871498	-0.0230402565	0.0571095027	-0.0423642453	0.0955236185	-0.0947455522	-0.178605537	0.0101622172	0.0556498337	0.155104174	0.005701982	0.0572384358	0.0319928747	0.1238641188	0.0137174947	-0.0445711176	0.0371303396	-0.0217860356	0.0647548424	0.0823644609	-0.0692973963	0.0050696146368522	-0.0112244360814913	0.0001259879653474	2.5700992566186063e-05	5.298189151403676e-05	-0.00643886523072	2.8070808284051606e-09	4.145898545937573e-05	0.0315163625422769	0.016540484040263	0.0009932811078962	0.0002735876122861	-0.0003159925362527	-0.0005000037138747	9.985128296741393e-08	2.5000371388849284e-07	-0.0001790127145591	-3.202725496260001e-05	1.0257450604393868e-09	3.204555197381781e-08	8.097166761220901e-05	-7.504173153909098e-05	6.556410955902058e-09	5.631261472385003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.8013749459897	0.2144737766354865	0.0459990008642885	678648.7053629031	884.0644411087036	-1.187759065628029	1.4107715979815685	781569.9360328445	801.1822341943919	0.7896560194449194	0.6235566290455948	641892.9723887173	812.9049818811338	509.2121329286914	0.565841	12.400628	0.053645266266037	0.033888814340402	0.076488485	-0.022461477	-0.0814891544	0.0390118016	0.057230897	-0.0030641697	0.0863322778	0.0822685015	0.0081657208	-0.0184788728	-0.0418237849	0.0491625865	0.0081797307	0.1026611943	0.0900414065	0.0814683674	0.0009584404	-0.0181335984	0.0061220746	0.028427088	-0.0440438162	-0.0233614744	0.0018345183	0.0689279538	0.0491885273	-0.0330825774	0.0147571397	-0.016181932	-0.0047255747	-0.0122772469	0.0777038247	0.0357160591	0.0769439261	-0.1679559894	-0.0977553447	-0.0477693997	0.055304997	0.1495644949	0.0212744306	-0.0424671834	0.0475953667	-0.05537079	0.0065408177	-0.1011623947	-0.0340636385	-0.0220812137	0.0520109279	0.0772216734	-0.0798077096	0.007253170645157	0.0021835560083047	4.767916841403988e-06	5.26084844077672e-05	0.0021028306532855	0.0020498487617714	4.4218967563971226e-06	4.201879946136001e-06	0.0315021625993665	-1.4199942910401995e-05	0.0009923862484369	2.0163837865867596e-10	-0.0004630312190769	-0.0001470386828242	2.1439790983984013e-07	2.162037424667569e-08	9.785065344991573e-05	0.000276863368009	7.66533245452957e-08	9.574750380575504e-09	0.00064502284784	0.0005640511802277	4.160544742356238e-07	3.18153733916364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.0973825573818	-0.7039923886078441	0.4956052832177777	677489.3011728129	883.6184977054596	-0.4459434032439731	0.1988655188968167	780781.6494872534	800.6994399649813	-0.4827942294106151	0.2330902679521896	641119.5931602346	812.8678705514955	502.7339477869339	0.61195	13.411128	0.0672445229160109	0.0388695747312613	0.0936350078	-0.0317103127	-0.0654890741	0.0419623914	0.0108317181	-0.0619074379	0.1339097749	0.0816192841	-0.0038888485	-0.018626437	-0.0778760725	0.0012926827	-0.1109074984	0.0527915798	0.0047457572	0.0808856391	-0.0131637975	-0.0494497849	0.0626079598	0.0094545942	0.0418894997	-0.0335851314	-0.0788979124	0.0785155506	0.0551372325	-0.0197627917	0.0126833763	0.00793461	-0.0031656423	-0.0363551589	0.0072298666	0.0578346075	0.0334166455	-0.0874406068	-0.1601743318	-0.0564843859	0.0355054533	0.0751956693	0.087543739	-0.067177767	0.0522797169	-0.0045398881	-0.026905395	-0.0829252849	-0.0566041944	0.0061570488	-0.1929908269	0.0719655524	-0.0898496795	0.008150697264071	0.000897526618914	8.055540316591965e-07	6.643386589053448e-05	-0.0165480236517368	-0.0186508543050222	0.0002738370867784	0.0003478543663071	0.0317118202132604	0.0002096576138938	0.0010056395412381	4.395631506368199e-08	-0.0010399123812434	-0.0005768811621665	1.0814177606633185e-06	3.327918752625716e-07	-0.000271833274505	-0.0003696839279549	1.366662065881753e-07	7.389332912811066e-08	0.0006418582503978	-3.1645974422000404e-06	4.119820136037249e-07	1.0014676971179038e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.1638260322179	1.0664434748360918	1.137301685020478	679246.0121400639	886.7724166870117	3.153918981552124	9.947204942194787	786365.3189969232	800.2181841012109	-0.4812558637703432	0.2316072064133391	640349.1421662394	811.6387695517421	503.5301438286191	0.626806	13.736689	0.0205789158187819	0.014788760387352	0.0904790962	-0.0452382116	-0.063202138	0.0707057939	0.0065002297	-0.0466379988	0.1386943136	0.0769773748	-0.0196661914	-0.0109148202	-0.1211251674	-0.0440112716	-0.1164730835	0.0863455158	-0.0086113642	0.075531202	-0.0091230603	-0.0677200493	0.1080409264	-0.0744578107	0.0708023195	-0.0848787321	0.0443769193	0.0844720847	0.0540007119	-0.021288218	0.004902216	0.0048441127	-0.0033568612	-0.0170312999	0.045338593	0.1711183249	0.0280574627	-0.0761365958	-0.1769963695	0.007882471	-0.0313485683	0.0232965113	0.0115381726	-0.0380352144	0.0080388269	0.0234631115	-0.0254457539	0.0019454171	-0.10023403	0.0811859067	-0.2528519526	0.066603812	-0.0993643757	0.0081799716022743	2.9274338203299707e-05	8.569868772411728e-10	6.691193541401397e-05	-0.0044769601274907	0.012071063524246	2.0043171983141545e-05	0.0001457105746063	0.0316901744246678	-2.164578859259469e-05	0.0010042671550658	4.685401637953027e-10	-0.0010409643377373	-1.0519564939001028e-06	1.0836067524408557e-06	1.1066124650585973e-12	-0.0001038337652645	0.0001679995092404	2.822383510504884e-08	1.0781450809003286e-08	0.0006419454280182	8.717762040001079e-08	4.1209393255347e-07	7.599937498608377e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.1433027493788	-1.0205232828391215	1.041467770816738	677564.8968611555	887.1553963184357	0.3829796314239502	0.1466733980856247	787044.6972169207	799.8154217459371	-0.4027623552738077	0.1622175148257049	639704.7088626312	810.9922560148003	504.6132825422081	0.656328	14.383696	0.0398907424200174	0.0215495154960591	0.1022612677	-0.0375482478	-0.078066175	0.0469795067	0.004412172	-0.0460523031	-0.0311746196	0.0881135727	-0.0402722871	-0.0435215047	-0.0679627809	-0.0233790503	-0.0453550858	0.0254392564	-0.0134875199	0.0889531376	0.0098926688	-0.0912668519	0.0648756812	-0.0338221773	0.031708946	-0.0697982027	0.0088196044	0.0882230462	0.0596797358	-0.0211644581	0.00884303	0.0181824332	-0.0132700507	-0.0263101595	0.0293222146	0.1995602308	0.0693806645	0.0845627238	-0.1839852541	0.0706957212	0.0115378952	0.0248218111	-0.0949717571	0.104580306	-0.0334031189	0.0097460191	-0.0098076143	-0.0266115459	-0.0616314277	0.0088306898	-0.0718430051	0.0611443214	-0.1082959623	0.0078809001005026	-0.0002990715017716	8.94437631719791e-08	6.21085863941019e-05	0.0049565343235258	0.0094334944510164	2.4567232500289363e-05	8.899081755735908e-05	0.047802153201772	0.0161119787771042	0.0022850458507256	0.0002595958601138	-0.0007649649589186	0.0002759993788187	5.851713883733355e-07	7.617565710830828e-08	-0.0001087454728569	-4.911707592400005e-06	2.412487147323985e-11	1.1825577866870777e-08	0.0006419582954096	1.2867391399997222e-08	4.121104530451992e-07	1.6556976144072247e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.0729193233741	0.929616573995304	0.8641869746467664	679096.1763621483	884.2352280139924	-2.9201683044433366	8.527382926275472	781871.938460957	800.4590606439718	0.6436388980347374	0.4142710310633711	640734.7077670298	811.1067185993037	507.7258503406079	0.640477	14.036299	0.0609851653038285	0.0289332524700665	0.1031224031	-0.0421880088	-0.0884640389	0.0676731444	-0.031735707	-0.0310968347	-0.0091304443	0.0970109749	-0.0206876127	-0.0674488317	-0.06575006	-0.013411676	-0.0135947327	0.0465415122	0.0377670212	0.10011233	0.0033552888	-0.0947146719	0.0370360455	-0.0330020293	0.0208293869	-0.0607461595	-0.0019673134	0.0913939445	0.0686588862	-0.0298510552	0.013102652	0.0119849107	-0.0060983297	0.0007173986	0.0417971758	0.2732663302	-0.0037572509	0.0127457102	-0.0105119121	-0.0719836741	0.0344918355	-0.0441509445	-0.0161262161	-0.0221656203	-0.0198892113	-0.1195531955	-0.0307161148	-0.1698179955	-0.0944653631	0.0792942716	-0.0407928598	0.055595093	-0.1165920251	0.0105996839797768	0.0027187838792741	7.391785782201264e-06	0.0001123533004711	-0.0163400219393139	-0.0212965562628397	0.0002669963169772	0.0004535433086562	0.0413063042057473	-0.0064958489960246	0.0017062107671377	4.2196054179155086e-05	-0.000959962326226	-0.0001949973673073	9.215276677732332e-07	3.8023973256817046e-08	-0.0002211630272688	-0.0001124175544119	1.26377065399525e-08	4.891308463069997e-08	0.0003398936938151	-0.0003020646015944	1.1552772309527297e-07	9.124302353644401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.1544722885759	0.0815529652018085	0.0066508861332073	679230.594193261	885.0436535358429	0.808425521850495	0.6535518243792452	783302.2686640731	802.0554257656665	1.5963651216947028	2.548381601763343	643292.9060001447	813.1930320440246	505.5765176665731	0.741247	16.244709	0.1135633571282327	0.0540161423879208	0.1101354612	-0.0345277268	-0.0660032015	0.0864582595	-0.0313258512	-0.0481124967	-0.0479143876	0.1137469254	0.0195935492	-0.01698	0.0410602259	-0.0910942944	0.0414074161	-0.0084438087	-0.0734282116	0.1144726662	-0.0156087015	0.0074234159	-0.0296899154	-0.0408175185	-0.0173534849	-0.0246034853	-0.1040745463	0.0977779348	0.0660463863	-0.0187558676	-0.001514013	0.009380271	-0.0301372841	-0.0150441749	-0.006321336	0.0927605609	0.025117547	0.0744120534	0.0153247515	-0.1516017721	0.0888392425	-0.1552838943	0.1208874623	0.0337896215	-0.0080444717	0.0574530457	0.0061243449	-0.1545049825	-0.0426283608	0.0376038798	-0.1083145479	0.0499642712	-0.1242038795	-0.002677079151212	-0.0132767631309888	0.0001762724392363	7.166752781853963e-06	0.0267729502729991	0.043112972212313	0.0007167908663204	0.0018587283729796	0.0299521438563914	-0.0113541603493559	0.0008971309215939	0.0001289169572388	-0.0006070173592371	0.0003529449669889	3.684700744151825e-07	1.245701497227957e-07	0.00018694423906	0.0004081072663288	1.6655154083036609e-07	3.494814851772242e-08	0.0001845566984213	-0.0001553369953938	3.406117493217068e-08	2.4129582137973452e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.8272385788955	1.6727662903196006	2.798147062029598	681990.627978844	889.3202836990356	4.276630163192749	18.28956555273004	790890.5669985332	802.4506988275656	0.3952730618990472	0.156240793463048	643927.1240488484	813.5752623534399	510.5795818758217	0.721402	15.809798	0.0748378216515896	0.0492920135954049	0.1019428488	-0.0345850409	-0.0628838	0.116978978	0.040467711	0.0282168418	-0.0604076045	0.1306370774	0.0150742944	0.0276404566	0.082642792	-0.0287332737	0.0312266866	0.0179205824	0.0034785405	0.1302564751	-0.0076251512	0.0603119906	-0.0576522341	0.0004372792	-0.0465943679	0.0180518364	-0.0170127897	0.1038112637	0.0688021731	-0.0206856007	1.29556e-05	-0.0188650403	-0.0293997273	-0.0290434642	0.0956791169	-0.0085932275	0.1492042747	0.0416264022	-0.0388164928	-0.0940232011	0.0561117114	-0.033710453	-0.0610183281	0.0820730037	0.0009438627	0.2126106968	0.0395280589	-0.006494278	-0.0642238059	-0.0881315869	-0.1770135661	0.0442601199	-0.1310868562	0.0051987370275128	0.0078758161787248	6.20284804810633e-05	2.702686668123263e-05	-0.0202085343706954	-0.0469814846436945	0.0004083848614115	0.0022072598993257	0.0299574478986102	5.304042218799016e-06	0.0008974486845979	2.8132863858802382e-11	-0.0005130112669855	9.400609225160002e-05	2.63180560054068e-07	8.837145380416332e-09	6.390587422266947e-05	-0.0001230383648373	1.513843922184405e-08	4.0839607601636495e-09	0.0003670165770714	0.0001824598786501	1.347011678452069e-07	3.329160731700922e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.6616337207719	-3.165604858123629	10.021054117775922	676772.1635961294	884.5857696533203	-4.734514045715287	22.41562324907533	782491.9838731571	800.4406497037547	-2.010049123810859	4.040297480132802	640705.233698169	811.7010160004797	507.3008208997322	0.611509	13.401461	0.0127329650962649	0.00770843018249	0.1247710609	-0.0411408452	-0.088571217	0.0874253239	0.0497880427	0.0824510842	-0.1306769795	0.1327120415	-0.0411883557	-0.0330498572	-0.0063569783	-0.070074712	0.0971021625	-0.001786143	-0.017077157	0.1396751111	0.0268695941	-0.0008217994	-0.0637630436	-0.0364732487	-0.1284674775	0.0148493652	-0.0720719771	0.1094736977	0.0788479699	-0.021100294	0.0159118811	-0.0158848801	-0.024961658	-0.0252436533	0.0516921077	-0.0126756679	0.1445852686	0.1606572167	-0.0258523707	-0.0400513184	0.097357252	-0.046844044	-0.0706597141	0.1622707249	-0.0376864892	0.1744450304	0.0514619554	-0.0810349498	-0.0567299343	-0.1203604438	-0.0592738236	0.0384910108	-0.1372005631	0.0047800621122036	-0.0004186749153091	1.7528868470916573e-07	2.2848993796524347e-05	-0.0203953189600412	-0.0001867845893457	0.0004159690354818	3.488848281707792e-08	0.0299295506674468	-2.789723116339987e-05	0.0008957780031552	7.782555065841688e-10	-0.0006380256404025	-0.000125014373417	4.070767178110202e-07	1.562859356084512e-08	0.0001178628165865	5.395694236383053e-05	2.91135162925373e-09	1.3891643533702941e-08	0.0004300374284995	6.302085142810001e-05	1.849321899104626e-07	3.971627714722655e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.6697465619243	1.0081128411524105	1.0162915004963853	678431.8514013846	889.0395060062408	4.453736352920487	19.83576750132548	790391.2432398207	802.0003546731951	1.5597049694404177	2.432679591697134	643204.5688959308	813.4298967172292	506.7288389082079	0.701324	15.369799	0.0500685078580316	0.0252881336672606	0.1368761004	-0.0525200738	-0.1647090172	0.1021348066	0.0740086358	0.0524175277	-0.1495081368	0.1371555927	-0.0025410449	-0.0345025152	0.0141323159	0.0107444747	0.1351857097	0.0404794334	0.0618161889	0.1452431943	0.0090710375	0.0167415076	-0.0555567879	0.0180155334	-0.1488645707	-0.0072011989	-0.0687935116	0.1189743836	0.0847779209	-0.0132714465	0.0176342305	-0.0128143317	-0.0132155167	0.0035889769	0.0836033341	0.0491203246	0.0389840893	0.120024393	0.1103640474	0.0216763827	-0.0107905103	-0.082492677	-0.1915024504	0.0211727811	-0.0261781353	0.0411949914	-0.0047406789	0.0348255471	-0.0531498644	-0.0484058831	0.0446226423	0.0326654109	-0.1425091225	-0.0120108042276569	-0.0167908663398605	0.000281933192443	0.0001442594181951	-0.0202569057502017	0.0001384132098394	0.0004103422305725	1.91582166580726e-08	0.0140120304129851	-0.0159175202544617	0.0001963369962944	0.0002533674510511	-0.0005750599481386	6.296569226389996e-05	3.3069394395316937e-07	3.964678402272151e-09	0.0001868151332562	6.89523166697e-05	4.754421974118588e-09	3.489989401353176e-08	0.0006425535806433	0.0002125161521437	4.128751039975258e-07	4.5163114922006734e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.2362660557754	-2.43348050614884	5.921827373806413	674429.0046852324	882.5672563791275	-6.472249627113342	41.8900152356688	778924.9620325805	800.5955619749578	-1.4047926982373156	1.9734425250208776	640953.2538539985	810.776459827896	497.9634515299941	0.7890399999999999	17.292128	0.0601183414718103	0.0300170323987209	0.1574188788	-0.0695950755	-0.1045743397	0.1132077928	-0.0710345771	-0.002787954	-0.1321851463	0.1440034885	-0.0352941321	-0.1171007872	-0.0349485228	-0.0838339639	-0.0505917515	-0.0254610449	-0.0125338509	0.1425510139	-0.0122012038	-0.1188815843	-0.0121228925	-0.0799850346	0.0202045842	-0.0503778771	-0.089293315	0.126675208	0.0976980932	-0.0055176939	0.0354652227	0.0085954654	0.0104584071	0.0199662931	-0.0725319116	0.0926733245	-0.1051232188	0.1659147798	0.1120222051	-0.0044789866	-0.0241038235	-0.1018293062	-0.0400371784	-0.0566644651	-0.0397419141	-0.0916753698	-0.0201141444	-0.0269415762	-0.0010696739	-0.0027868582	0.101105586	0.0267918699	-0.1469813818	-0.0014379910203103	0.0105728132073466	0.0001117843791174	2.067818174493057e-06	0.002447501944772	0.0227044076949737	5.990265769662723e-06	0.0005154901287795	0.0201514872289152	0.00613945681593	0.0004060824375371	3.769292999467055e-05	-0.0006780310776036	-0.000102971129465	4.597261421962991e-07	1.0603053503297792e-08	0.0001868873971655	7.226390930000761e-08	5.222072587319727e-15	3.4926899219295344e-08	0.0003315636989464	-0.0003109898816968	1.0993448645901897e-07	9.671470651785185e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.3150342058681	4.078768150092628	16.63634962221004	681144.9056862332	884.0480518579483	1.4807954788208235	2.192755250096192	781540.9579938336	802.1133013786153	1.5177394036575151	2.30353289741467	643385.7482485014	812.1460612115782	506.9467181829147	0.699429	15.328257	0.087941649704501	0.040127039689279	0.1454009072	-0.0850478422	-0.0853506521	0.1598661388	-0.0677211019	-0.0314688264	-0.0294751891	0.1352915845	0.0191061659	-0.0373155743	0.0033237294	-0.0981607509	-0.0787165743	-0.0176365257	0.0109991137	0.1318625717	-0.0343044497	-0.0487698893	0.016254628	-0.0954328781	0.078932475	-0.0418557147	0.0058849201	0.1286844714	0.0980484421	0.0091571766	0.0190644468	-0.0081805396	-0.0097354924	0.0264904159	-0.0136990506	0.0877116025	-0.1095472055	0.0673234568	0.1831424064	0.0053284181	-0.1280604872	-0.1819147165	-0.078281921	-0.1936299943	0.0192880219	-0.1041389015	-0.0676219531	0.1074237472	-0.0277518822	0.0944663189	0.0374172117	0.0208790082	-0.1505910958	-0.009464169789993	-0.0080261787696827	6.44195456429053e-05	8.957050981381613e-05	0.0315145242018104	0.0290670222570383	0.0009931652356664	0.0008448917828911	0.0109540182809553	-0.0091974689479598	0.0001199905164995	8.459343504868656e-05	-0.0004809558706323	0.0001970752069713	2.313185494956737e-07	3.883863720278074e-08	-0.0001386543795605	-0.0003255417767259	1.0597744839392083e-07	1.92250369713072e-08	0.0006419663098455	0.000310402610899	4.121207429766484e-07	9.634978085297804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.370414156153	-0.9446200497151268	0.8923070383238084	679586.5797359871	878.052368569374	-5.9956832885742415	35.94821809688843	770975.9619502879	801.666725271072	-0.4465761075433647	0.1994302198285828	642669.5384068444	811.4401748909438	508.5195315844053	0.8108659999999999	17.770456	0.0241392398591602	0.0129426078882528	0.1514847698	-0.0710435686	-0.0147410094	0.1830186563	-0.0733033767	0.0677747501	-0.1016962967	0.1612410155	0.0124779133	-0.0302046821	0.0073454445	-0.161537225	0.0202864615	-0.0140280288	-0.0662446042	0.1597585204	-0.0417179941	-0.0226720424	-0.0364866165	-0.1036865989	-0.0162019194	-0.0013651826	-0.0171205511	0.137024746	0.1030932468	0.0192102442	0.0175517142	-0.0070409236	-0.0136105971	0.0007574507	-0.0807523909	-0.0902115842	-0.0275100759	0.132498371	0.149182823	0.0469435474	-0.0387687686	-0.1777038428	0.0483140979	0.0329852469	-0.0047291657	0.0214907882	0.0341937609	0.0208041242	0.0039250652	-0.0489150922	0.0615346474	0.0149355036	-0.1533170814	-0.0121700524463079	-0.0027058826563148	7.321800949745778e-06	0.0001481101765458	0.0213717892182501	-0.0101427349835602	0.0004567533743893	0.0001028750729467	0.0123435695760747	0.0013895512951194	0.0001523637098793	1.930852801768003e-06	-0.0003924907183809	8.846515225139999e-05	1.5404896401515496e-07	7.82608316286338e-09	-2.9126101500187573e-05	0.0001095282780603	1.1996443694857117e-08	8.483297885992287e-10	0.0006419942980171	2.7988171600094e-08	4.121566786864691e-07	7.833377495163084e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.7124208551243	6.342006698971318	40.22104896979707	690083.1261629811	887.024114227295	8.971745657920906	80.49222015042263	786811.7792207171	804.3291762331698	2.662450962097864	7.088645125575843	646945.4237399296	814.3900283624318	522.817261661286	1.005355	22.032743	0.0570574688295866	0.0332083456724751	0.1341582671	-0.0905533374	-0.0294297308	0.2454217286	-0.0811964879	0.0664111331	0.0172326163	0.1840164816	0.0958905378	0.0242195036	0.0683766988	0.0036603232	0.0098536718	0.0520095886	0.1111896881	0.1839072252	-0.0916828889	0.0579773867	-0.0352245284	0.0141320962	0.0236068288	0.059136242	0.1461395534	0.1349698468	0.1111662188	0.0037551628	0.0160354677	-0.0626176909	-0.0318754632	-0.0224306925	0.0498637274	-0.1506549162	0.0609937723	-0.1557794563	0.1058233963	0.087853932	-0.1532445102	-0.0830258213	-0.0794123684	-0.0905365904	0.0766505726	0.0895717683	0.0052952938	0.2635573914	-0.0211323265	0.0359149932	-0.1012567211	0.0089700792	-0.1551433414	0.0067174000092649	0.0188874524555728	0.0003567358602615	4.512346288447207e-05	0.0216419100996176	0.0002701208813674	0.0004683722727599	7.29652905507542e-08	0.010053573067239	-0.0022899965088357	0.0001010743314183	5.244084010479694e-06	-0.000901927260561	-0.0005094365421801	8.1347278334307e-07	2.5952559050841685e-07	-0.00023178937003	-0.0002026632685298	4.1072400411186864e-08	5.3726312058904274e-08	0.0006418961290508	-9.816896630006953e-08	4.120306404904013e-07	9.637145944424184e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.5089867344633	-6.203434120660972	38.48259488938077	679815.0692058913	886.2813915252685	-0.7427227020264127	0.5516370121054154	785494.7049639664	802.0508311469895	-2.278345086180366	5.190856331722219	643285.5357435766	812.6273474732707	523.4145338524987	1.05079	23.028482	0.068611272138096	0.0337666482051719	0.1605844961	-0.0797969977	-0.037159803	0.1559535157	-0.0949677491	0.0954813114	0.1464135286	0.1863085683	-0.0201556373	-0.1047429979	0.019928982	0.034776728	0.0917375092	0.0099033714	0.1218350511	0.1824461222	-0.0176727189	-0.0921635583	-0.0796754105	0.0343200683	-0.0405677526	0.1069344058	0.0801699832	0.1485983356	0.1203622874	0.0203792809	0.0389578386	-0.0244263612	-0.0178432822	-0.0080385698	-0.0823082458	-0.1741783886	-0.0079173825	0.0186421444	0.0063544405	0.2225295346	-0.0160932377	0.0812157612	-0.0445293667	0.0862880638	-0.0152472891	-0.0382456612	0.0898779309	0.0353789422	-0.1011796299	-0.0557760773	0.3460490137	0.0029914899	-0.1560591586	0.0001546615134628	-0.006562738495802	4.30695365642828e-05	2.3920183746603868e-08	0.0192034154276683	-0.0024384946719492	0.0003687711640876	5.946256265125113e-06	-0.0051363838089457	-0.0151899568761847	2.6382438632799532e-05	0.0002307347899003	-0.0005710350053095	0.0003308922552515	3.260809772888208e-07	1.0948968458542385e-07	0.0001498666696864	0.0003816560397164	1.456613326520063e-07	2.2460018682892523e-08	0.0004660427821355	-0.0001758533469153	2.171958747805971e-07	3.092439962131285e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.5707625404801	2.06177580601684	4.250919474276389	683219.2254867508	885.9332626342773	-0.3481288909912337	0.1211937247427862	784877.7458418154	803.7744741486645	1.7236430016749864	2.9709451972231573	646053.4052929621	815.157029301667	503.7744127826773	1.198278	26.260738	0.0690612678585825	0.0337798991615152	0.1715870556	-0.1037736998	-0.076345507	0.156953381	0.0737544795	0.0517291288	0.0292979149	0.2017011891	0.0346454372	-0.0619011264	0.0758169116	0.0926206969	0.0808881436	-0.0541558771	0.1648543036	0.1967557749	-0.044254235	0.0119901188	-0.1198135062	0.081290131	-0.0634530038	0.1402129717	-0.0020114737	0.1434121427	0.135294827	0.0067226739	0.0462074631	-0.0607811804	0.0335552775	0.0174321471	0.1003123511	-0.2956618623	-0.0792746502	-0.1585474083	0.2644705123	-0.0543973053	-0.0941350261	0.0701370489	-0.1492028876	-0.3555677681	0.0508013682	-0.0426540153	-0.0567196166	0.0956338402	0.0695573066	0.1741788367	0.0058578544	-0.0029914899	-0.1560591586	-0.0122233485346328	-0.0123780100480956	0.0001532151327507	0.0001494102493991	0.0098050634396287	-0.0093983519880396	9.61392690551434e-05	8.832902009108792e-05	0.0029896073619539	0.0081259911708995	8.937752178648957e-06	6.603173250953823e-05	-0.0002470040169198	0.0003240309883897	6.101098437451683e-08	1.0499608143680593e-07	0.0001879943748812	3.812770519480001e-05	1.4537219034215799e-09	3.534188498697316e-08	4.502318268904536e-05	-0.0004210195994464	2.0270869794511533e-09	1.772575031180531e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
