global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
902.9166815221948	0.7045192432819931	0.4963473641546322	815258.5337710526	832.3597079190341	8.871980467042704	78.71203740758727	692822.6833670598	839.2615005030776	-0.798963697028853	0.6383429891700128	704359.8662266773	836.2910689008021	686.4199599316429	1.224543	22.140575	0.0744256430369006	0.0396376474874617	0.0874005837	-0.0792543868	0.0368568717	-0.1173810931	0.0620516548	-0.1111186641	0.1314044219	-0.1679723663	0.0993139326	-0.016053386	0.07652963	-0.0577721963	0.1428653699	-0.2155895893	-0.079504429	0.0950315987	-0.0619646585	0.0937815841	-0.0315283192	0.1237183742	-0.1046105359	-0.086723975	0.0036137942	-0.1721438443	-0.0408079495	0.0123570205	0.0524347905	0.014681221	-0.0478584175	0.0503291118	0.0616002286	-0.0158038276	-0.0535252188	-0.0769743195	0.0943989186	-0.0333742579	0.106676185	-0.0077771439	0.0579201707	-0.1942909623	-0.0529908723	-0.0725964032	0.0582330669	-0.1150564398	-0.0033704898	-0.0699931154	0.0299941728	0.0190949229	0.0341247292	0.0639364774	-0.0726530646	0.1471909428	-0.0555555267	0.1091373124	0.0737356212	-0.0408166221	-0.0423164451	-0.0446490734	-0.0176264977	-0.0677452985	0.0437925915	-0.1126767478	-0.0980232187	-0.0932561297	-0.0640534186	0.1502924879	-0.0196258676	-0.116992242	-0.0931829064	-0.0631674055	-0.069862253	-0.0194744233	0.0382028997	-0.0023370822	0.1625567746	0.1055958478	-0.0152123607	0.0	0.001385185699803	0.0082651937261601	6.831342733095627e-05	1.918739422938727e-06	0.0315002861719904	-0.0046938335109273	0.0009922680289172	2.2032073028305037e-05	-0.0075561427800323	0.0298141115287222	5.709529371223426e-05	0.000888881246247	0.0001659390266356	0.0003539533146538	2.7535760560770363e-08	1.2528294895441194e-07	0.0003670272893323	0.0002790584392877	1.3470903111461586e-07	7.787361253769582e-08	0.0003309697064924	-3.8331480300024974e-08	1.4693023819912025e-15	1.0954094661566541e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.3533721016538	-0.5633094205410316	0.3173175032702728	814241.6081432257	821.5213847126994	-10.838323206334737	117.46924992497404	674897.3855402711	838.4895286791252	-0.7719718239524127	0.5959404969764148	703064.6897045416	834.9276405747286	691.6324222960759	1.27699	23.088867	0.1125543860777093	0.0543452987616708	0.0065273987	-0.1681100281	0.0872241405	0.1046054095	-0.1100275301	0.036800998	0.0170449374	0.0512154407	0.0567377441	0.1039020466	0.0840622204	-0.0106790975	-0.0703389147	0.1097853259	-0.0155769779	0.1011580103	0.020937141	-0.1970347199	0.0183786526	0.1089548945	-0.0127040265	0.1013584094	-0.0176828832	0.0004563734	0.0743439554	-0.0015938012	0.0872641027	-0.0790111414	0.0520478326	0.116275548	-0.1070814483	-0.1272087853	0.0075265338	-0.164951298	0.0854412759	-0.0854101005	-0.1709719971	-0.039839685	-0.0251495045	-0.0123078737	-0.1074923037	0.0207087075	-0.1755982276	-0.0373719408	-0.0503419601	0.0712788271	-0.0177382468	-0.1096403368	-0.0308395957	0.0379412178	-0.1651709555	0.1147592379	-0.0117665062	0.0306771194	-0.1145846013	-0.2031833722	-0.0830623057	-0.0030214226	-0.0117829651	-0.0587858595	-0.0513330196	0.0474155994	-0.0367103969	-0.0962029396	0.0292547605	0.0944541291	-0.0930996223	0.0864056275	0.0488447637	-0.0065662177	-0.0832920001	0.2258849763	0.0907268856	0.1553735074	-0.0158704669	0.1010043284	-0.0272861787	0.0	-0.0118289555257717	-0.0132141412255747	0.0001746135283294	0.0001399241888306	-0.0074282141603276	-0.038928500332318	5.5178365611691474e-05	0.0015154281381232	-0.0373679160674527	-0.0298117732874203	0.0013963611512241	0.0008887418265405	0.0004989853678902	0.0003330463412546	2.489863973685183e-07	1.1091986542307549e-07	8.808249961167469e-05	-0.0002789447897206	7.758526737840672e-09	7.781019571228387e-08	0.0003309780001651	8.293672699999366e-09	6.878500685471478e-17	1.0954643659328893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.368808466762	-2.984563634891856	8.907620090718888	808864.2536429231	828.7202502697497	7.19886555705034	51.8236653084857	686777.2532071567	837.2370927290483	-1.252435950076915	1.568595809045065	700965.9494413891	834.5410189580822	695.9138083258179	1.048348	18.954865	0.0960565780410037	0.0465741292139206	0.1005130877	-0.17206082	0.0668705761	0.0720882174	0.0578347827	0.1162638843	0.1415206325	0.0196130709	0.1173671051	0.1175548164	0.0028228824	-0.2252010416	0.052949624	0.0225696218	0.0385785779	0.1696344018	-0.0122241338	-0.1458924521	0.0572622917	0.0446143379	-0.0142498328	0.0562856129	-0.0095637833	0.145123255	-0.0985960644	0.0066725485	0.0292215385	0.0272039107	-0.1560056612	0.0058551559	-0.0322996665	-0.0463017175	0.0197899008	-0.0752814635	0.162545417	-0.0548905308	-0.1701544277	0.0556049118	0.0090622762	-0.0841356965	0.126661174	0.1295316565	-0.0478278695	0.0606754872	0.038361986	0.0710046751	0.0396199419	0.010052532	-0.0243698459	0.0600216621	-0.025529244	0.1478938229	0.0184685117	-0.0928469008	0.0934245319	-0.0794187254	-0.04968458	-0.1050614665	-0.052062684	0.0144156308	-0.0701656056	0.0137348181	-0.0193659347	-0.0961117973	0.0865596399	0.1710647137	-0.0823885578	0.0199206538	-0.0136384708	0.0562627949	-0.0872495977	0.0633959405	0.1545628764	0.0873867917	0.0458501044	0.0962608888	-0.0391958943	0.0	0.0013890431534662	0.0132179986792379	0.0001747154890843	1.929440882191325e-06	0.0188756991672818	0.0263039133276094	0.0003562920190537	0.0006918958563463	-0.007885016247755	0.0294828998196977	6.217348122736034e-05	0.0008692413817783	0.0003290464824078	-0.0001699388854824	1.0827158758494665e-07	2.8879224799000272e-08	-0.0002829453847787	-0.0003710278843903	8.00580907675666e-08	1.3766169099519724e-07	0.0003310465545815	6.855441640003703e-08	4.6997080079496665e-15	1.0959182130028209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.3240956265823	-0.0447128401796135	0.0019992380769276	808783.8289745703	821.0569636204859	-7.663286649263796	58.725962268784734	674134.5375096919	838.0793687300248	0.8422760009765398	0.709428861821032	702377.0282909169	835.5280621668142	679.7817478701065	1.149948	20.791861	0.0585672248760294	0.0363954114967161	0.0564416271	-0.1614488789	0.1784192589	-0.2114276712	0.0345205201	0.0029236272	0.1197197983	0.0490051477	0.0720738244	0.00720223	0.1351934382	-0.0507825217	0.0777175585	-0.168307447	-0.0533901339	0.1686604238	0.0759828987	0.0247535604	-0.0206701143	0.0821340509	-0.0747976236	-0.0696513913	0.0328925754	-0.0405586041	-0.0793619394	0.078395947	-0.1114794026	-0.0787266627	-0.091981617	0.0086671281	-0.1132415698	-0.1268158238	0.0279307594	0.0357274532	0.1024614625	-0.1548248416	0.0074134385	-0.00244606	0.0011733702	-0.1057768658	0.0421273057	0.0200831151	0.1161455741	-0.0537170321	-0.0426527427	-0.0283871543	-0.0956524687	-0.1113681166	-0.1780984918	-0.0028270984	0.0108470592	0.1557753635	0.0259339335	0.0690963093	0.0743720956	-0.0615460248	-0.0559222578	-0.0289488113	-0.0131687659	0.0111877198	-0.0578232319	-0.0604002541	-0.0192163925	-0.0152836324	-0.0050895151	0.1365333112	-0.1739326851	0.0801550204	-0.1575618723	-0.036940498	0.0743322822	-0.0685363191	0.1717271423	-0.1405089451	0.018079353	0.0913726637	-0.0508698813	0.0	0.0013533903348559	-3.565281861029994e-05	1.2711234748589495e-09	1.8316653984813648e-06	0.0325193137456381	0.0136436145783563	0.0010575057664872	0.0001861482187627	0.0245024320969378	0.0323874483446928	0.000600369178665	0.0010489468102801	0.0004350225846037	0.0001059761021959	1.892446491152833e-07	1.1230934236635841e-08	-0.0001389279026746	0.0001440174821041	1.930096214156313e-08	2.074103515160476e-08	0.0003310299561941	-1.6598387399995376e-08	2.7550646428032526e-16	1.0958083189786779e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.0785953060414	-0.2455003205409411	0.0602704073857048	808342.3205374846	815.4660685079081	-5.5908951125778685	31.258108159847097	664984.9088877442	838.3068152225379	0.2274464925130814	0.0517319069565032	702758.3164485543	835.199467003465	685.6228130319731	1.185422	21.433241	0.110709357843124	0.0684419306420563	0.1755996467	-0.0091908069	0.0931973193	-0.103828912	-0.0017117613	0.0390268165	-0.1013989026	0.0964571907	0.121137016	0.042321507	0.0962812365	0.0679017948	-0.025452742	0.012186097	-0.0294586761	0.1688100443	-0.0484550625	0.009912995	-0.0723475608	0.0668736374	0.04305478	-0.1254677801	-0.0284868484	0.0233512688	0.1937146188	-0.0965747697	-0.0300477025	-0.0760262463	-0.3114925157	0.0021264108	0.0066092425	0.100316557	-0.0525419532	0.1297524519	0.1490391313	-0.0627948176	0.0745655574	-0.0592952968	-0.0604538744	-0.0004536467	0.0574628803	-0.1557745639	-0.065231036	0.0234779301	0.2153065537	0.0285721273	-0.0203062221	0.1279638156	-0.1591321276	0.1889513548	0.0918369496	0.197368805	0.0041396083	0.1069153376	-0.0605328978	0.0492266034	0.0777446673	-0.0216106485	-0.0311759834	-0.0406618079	0.03388303	0.0725275236	0.0188908186	0.0265589792	-0.1519200756	0.1482011896	0.0011022793	0.0736381521	-0.0754682053	0.2535627358	0.1121700151	-0.1184761782	0.242435956	-0.1514449288	-0.0339144038	0.0863470055	-0.0622379308	0.0	0.0015182810934533	0.0001648907585973	2.7188962270826027e-08	2.305177478737748e-06	-0.0317503967276735	-0.0642697104733115	0.0010080876923646	0.0041305956843232	0.0365520277629229	0.0120495956659851	0.0013360507335814	0.0001451927557137	0.0007195846576191	0.0002845620730154	5.178020794807974e-07	8.097557339882186e-08	-0.0002947933296351	-0.0001558654269604	8.690310719734872e-08	2.429403132157896e-08	0.0005751056751228	0.0002440757189287	5.957295657056176e-08	3.307465375584516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.5899419362657	0.5113466302243523	0.2614753762418005	809262.063632894	811.9743794261159	-3.491689081792174	12.191892643906677	659302.392844426	839.2744047222716	0.9675894997336628	0.9362294399948397	704381.5264219233	834.9153413027226	663.3198293126129	1.254295	22.678518	0.0934792864846903	0.0432807007587294	0.2611681229	0.0066736481	0.0529829887	-0.0392701459	-0.1221133383	0.1059441704	0.0313310244	0.0680965907	0.2882383253	-0.0696286667	-0.0122764526	0.1347797293	-0.0297172284	0.1787925191	0.118402156	0.095821711	-0.2242826348	-0.0666180006	-0.0557288802	-0.1148480576	0.1054053314	-0.2068804985	-0.1108161266	0.0134196776	-0.0199785954	0.0415716709	-0.0597553973	0.1119147503	-0.0432084944	0.1262104739	0.1466027299	-0.0088078187	-0.0101314092	0.1265554321	0.2030739326	0.155435073	0.0015541608	-0.0826380005	-0.134828825	0.1073863054	0.1040832831	-0.1477015875	0.1060817783	0.0182927203	-0.0052438766	0.0201236284	0.0110870515	0.1053073521	0.0467753054	-0.0444594602	0.0081622994	0.1584968918	0.0123278573	-0.0685339925	-0.0586286941	0.0566380731	0.1463090803	-0.0895975769	-0.1470327642	0.0565165583	0.0475695497	-0.0066596939	0.0911585131	0.0624208139	-0.0327910984	0.0160353989	-0.0539816059	-0.1515226987	-0.066861742	-0.1704872625	-0.0887635365	0.0490123857	0.0214138261	0.0220804503	0.0157508563	0.0811914732	-0.073231674	0.0	-0.0150494680756594	-0.0165677491691127	0.0002744903125306	0.0002264864893602	0.001267524040486	0.0330179207681595	1.6066171932099551e-06	0.0010901830918524	0.0250374021284898	-0.0115146256344331	0.0006268715053437	0.0001325866035011	0.0004301125942618	-0.0002894720633573	1.849968437426158e-07	8.379407546433271e-08	-0.0005149057463729	-0.0002201124167377	2.651279276478332e-07	4.8449476002154937e-08	0.0004371103369582	-0.0001379953381646	1.904271335516232e-08	1.9106544667571116e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.4330374712596	2.843095534993836	8.083192221101886	814385.3871196038	826.3540107353584	14.37963130924254	206.77379658974837	682860.9510584129	839.3187384403113	0.044333718039752	0.0019654785552282	704455.9446970357	835.3624549743407	678.5892795013817	1.328494	24.020096	0.0697698874818113	0.0380524493467994	0.1080607933	-0.0826535345	-0.0184166946	-0.1758153649	0.0972428685	-0.0093952013	0.1165019581	-5.41473e-05	0.1065650545	-0.0855990112	0.0955920584	0.0706519708	0.2673010506	-0.1540273548	-0.0562256723	0.1183463459	-0.1339343113	0.0896349438	-0.0940118789	0.1162093113	-0.1572073961	-0.0956827406	0.0117302406	-0.0624624359	-0.0584762598	-0.0676955437	-0.0033465265	0.1163698927	0.1095764564	0.0981009237	0.0691861922	0.1392127206	0.1000330534	-0.0172704734	0.1502924887	-0.0103483254	0.1186728909	-0.0981488059	0.094102188	-0.158281161	0.0470832631	-0.1328014437	0.1344014381	-0.0551890635	-0.0528520368	0.0899547811	-0.0337055033	-0.0210513227	0.1216031387	-0.0378846917	0.0567015287	0.1621305874	-0.0221684891	0.0230155806	0.0716752611	0.0130634897	0.01975356	-0.0969474983	0.0464559208	0.0770154608	-0.0752661031	-0.1647936299	-0.0728539318	0.055323339	0.0136769325	0.0703969278	-0.0726586825	-0.0676517131	-0.1221568511	-0.0511891263	0.0607655406	-0.1367845666	0.0132735961	-0.0784943864	-0.0581353176	0.0759138211	-0.0837849934	0.0	-0.0117235525732439	0.0033259155024155	1.106171392920775e-05	0.0001374416849376	0.0319522262895901	0.0306847022491041	0.0010209447648611	0.0009415509521161	0.0056809102737531	-0.0193564918547366	3.227274153843352e-05	0.0003746737769224	0.0003370639456807	-9.30486485811e-05	1.1361210347784189e-07	8.658051002769042e-09	-0.0003859440487472	0.0001289616976256	1.489528087633811e-07	1.6631119454502468e-08	0.0003310651256539	-0.0001060452113042	1.1245586840573637e-08	1.096041174242326e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.9622268085142	-0.4708106627454071	0.2216626801547695	813535.8585893735	821.0607013835773	-5.29330935178109	28.019123893653145	674140.6753564919	838.9026294130267	-0.4161090272846195	0.1731467225877522	703757.62163609	834.9370306852107	681.2814434035012	1.034159	18.698309	0.0328041164478421	0.0206504972577786	0.0868914358	-0.0949460503	-0.0181177068	-0.0556541937	-0.071974626	-0.1851330169	0.1588672838	-0.0905643062	0.0698095113	-0.0302081792	0.1340219055	0.0163338803	0.0397755895	-0.1353500716	-0.1846980801	0.0900544541	-0.0241441346	0.0283971387	-0.0925210597	0.1879548306	-0.0405794942	0.0716642752	0.1554001407	-0.2363290544	0.054519811	0.0985318545	-0.0307229123	0.0114315484	-0.0069195694	-0.0975395211	0.0363288936	0.0098137832	-0.1095455355	-0.0350840547	0.0953464472	-0.0565732447	0.0711476448	-0.0579659715	-0.0033134205	-0.1913182345	-0.2398372726	0.0117588768	0.0773727582	-0.0830997712	-0.0352900369	-0.0521015117	0.0104788786	0.0913022041	-0.0619026905	-0.0252893071	-0.1337027739	0.1347321715	-0.050331954	0.1024029809	-0.0528844755	0.0077822862	0.0031564986	-0.0137550699	0.0113003757	-0.0287297964	0.0142643889	-0.0816969078	-0.0752179745	-0.0782334993	-0.056696894	-0.0355357948	-0.0765661178	-0.2048332737	-0.0837894328	-0.0317746217	0.0953816423	-0.0815795914	-0.0166489335	-0.0191224104	0.0071165887	0.0705219875	-0.0938344199	0.0	-0.0150712962588812	-0.0033477436856373	1.1207387784724418e-05	0.0002271439709229	0.0132756271924137	-0.0186765990971764	0.0001762422773519	0.0003488153538366	0.0056536340777597	-2.7276195993400015e-05	3.196357828520577e-05	7.439908678703712e-10	0.0004230850006206	8.60210549399e-05	1.790009177501331e-07	7.399621892973294e-09	-0.0005149296148743	-0.0001289855661271	2.6515250827459496e-07	1.6637276269128494e-08	0.0003311084539676	4.3328313699983554e-08	1.8773427680841824e-15	1.0963280828881428e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.6779598474592	1.715733038945018	2.943739860927507	816633.855114066	824.3819693185233	3.321267934945922	11.030820695699951	679605.6313374867	839.3549719608192	0.4523425477924547	0.2046137805433692	704516.7689553476	834.7406580968944	693.2375223232749	1.345874	24.334328	0.0407694697189958	0.0259861691657326	-0.1320661626	-0.0484082461	0.0526123274	0.0084880699	-0.0130654215	0.0748261845	-0.0998637002	0.1657468688	-0.0499214097	0.0714032493	0.0231857534	0.1066648115	0.161971162	0.092925928	-0.1142626197	-0.0780533486	0.025175598	-0.0964371077	0.0954209973	0.2590668408	0.0332034405	-0.1046854105	0.046547892	0.2208144605	0.1625098273	0.0067389956	-0.0583786867	-0.1303053796	0.1179895068	0.0699876817	0.1639243323	-0.1428501251	-0.1114674424	-0.117842858	-0.0755669516	0.0029998172	-0.1248682029	0.0175331664	-0.0797368118	-0.1266685283	-0.0032780932	-0.2520809458	-0.1136799139	0.2134023705	-0.0363940581	-0.1804731123	-0.0029223116	0.021978309	-0.0673984189	-0.0414145148	-0.0922446031	0.0771072878	0.0370713967	-0.0133139647	-0.1618215714	-0.0742175877	-0.0581379096	0.1467143634	0.0200245748	-0.0031629489	-0.0742823104	-0.1390079281	-0.0078881129	0.1165448806	-0.2638567813	-0.0314015362	0.0431943716	0.0877330774	0.1100020992	-0.127836604	0.0791385348	-0.0270114897	0.0314350793	0.1635828389	0.0391087162	0.0650240821	-0.1033195152	0.0	0.0051116784721472	0.0201829747310284	0.0004073524689933	2.6129256802613137e-05	0.0120752694014072	-0.0012003577910064	0.0001458121311165	1.440858826430002e-06	-0.0097808655435613	-0.0154344996213209	9.566533078122468e-05	0.0002382237785605	0.0003440852645654	-7.899973605519998e-05	1.1839466929104133e-07	6.240958296791263e-09	-0.0005149426916024	-1.3076728099989908e-08	2.6516597563472445e-07	1.7100081780106568e-16	0.0003310885152381	-1.9938729499977083e-08	3.975529340732562e-16	1.096196049225696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.5654734260454	-1.1124864214137915	1.237626037830064	814624.4338207814	825.2173273046534	0.8353579861301341	0.6978229649913934	680983.6372838354	839.215786003344	-0.1391859574752061	0.0193727307582898	704283.1354772104	836.6902646693534	697.4528220928867	1.171787	21.186726	0.0269113501632095	0.016380722187272	-0.1458915002	0.0773314627	0.1863406904	0.0216594663	-0.0356800758	0.1062009801	0.1171347234	-0.0069643391	-0.1012624911	0.0644259064	0.029621076	-0.1694064481	0.036171639	0.100405174	0.0364926758	-0.0483048066	0.0989313524	0.0613849625	0.1234412251	0.140410193	0.0626758315	-0.2688556728	-0.0976554296	0.0312369734	0.023569858	0.0569306557	-0.1368428973	-0.0266795953	0.1124683646	-0.0455953511	0.0900444009	0.0304571788	-0.1317732506	0.0209267049	-0.1049468606	-0.0409659293	-0.014858087	0.1192768749	-0.1400530371	-0.0707072909	0.0893154119	-0.2314705778	0.0425044086	-0.0789166869	0.0452353998	-0.150441626	-0.0476759638	0.0189586552	0.1019316983	-0.0587721201	-0.1161112613	0.0776911395	0.0697525101	-0.1296778891	-0.0003674093	-0.0150427602	0.0071327979	0.2469930356	-0.1791351571	-0.0149942702	-0.1105469026	-0.0916635892	0.0509334184	0.0679475544	-0.0215219492	-0.0386943812	-0.1047123657	-0.1667309788	0.0152286206	-0.053876696	-0.0820998394	-0.0633967473	0.0208915181	0.1115320398	0.0458138144	0.0594283743	-0.1121832348	0.0	0.0025168001959201	-0.0025948782762271	6.733393268435328e-06	6.334283226183454e-06	0.0079362209790616	-0.0041390484223456	6.298360342849745e-05	1.7131721842521604e-05	0.0055945070263305	0.0153753725698917	3.129850886766133e-05	0.0002364020816629	0.000248085208828	-9.60000557374e-05	6.154627083923238e-08	9.216010701583903e-09	-0.0005149588141999	-1.6122597500003825e-08	2.651825803221672e-07	2.599381501471296e-16	0.0003310636756781	-2.483956000002424e-08	6.170037409948044e-16	1.0960315735349417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.711431216643	0.1459577905975493	0.021303676636118	814887.9280491999	823.2021731930179	-2.0151541116355247	4.060846093641561	677661.8179497074	838.9475939201586	-0.2681920831853404	0.0719269934832925	703833.0653444234	835.2990087918146	686.2441174693012	1.270426	22.970184	0.0537649824199698	0.0357755599816866	0.0761916752	0.2207717407	0.1374220055	-0.0160550722	-0.0547848263	-0.0763645104	0.0839695411	0.0157534985	-0.0462360696	-0.206637744	0.030524221	-0.0298624346	-0.000679009	0.0089578189	-0.0963248544	0.0349794702	-0.0509240094	0.195557521	0.0008354313	0.0624324258	0.2258931577	-0.0078073935	0.1708066914	0.044709369	-0.0603771246	-0.3384729402	-0.138613971	-0.1205300364	-0.0297609585	-0.0448243985	0.0222303052	0.1849430467	-0.0194428054	-0.1327702948	0.0219159516	0.0316718363	0.1927903679	0.10734953	-0.1442314355	-0.0630034545	-0.0368983295	-0.0326429402	-0.0053468265	0.1483485717	0.3124729022	0.1550821875	0.0970111254	-0.0260667816	-0.024709829	-0.1745201874	0.0406684754	0.0866432321	-0.0256943365	-0.0225773114	0.0193983637	0.1748161024	0.0187764382	0.1036065025	-0.1423866836	-0.1380591837	0.0811409321	-0.1350304215	-0.1142747422	0.1186055554	0.0876789904	-0.0650837584	-0.0730176048	0.0246614256	0.0377108451	0.0307306044	0.0323106246	-0.0857203206	-0.0452484041	0.0216312355	-0.0098289552	0.0537432806	-0.1203722712	0.0	0.0104942223274804	0.0079774221315602	6.363926386510806e-05	0.0001101287022585	0.0415855400862028	0.0336493191071411	0.0017293571442611	0.0011322766763742	0.0057056894641789	0.0001111824378484	3.25548922616421e-05	1.2361534485913413e-08	0.0001016006737253	-0.0001464845351027	1.0322696901434866e-08	2.145771902425416e-08	-0.0006089829337225	-9.40241195226e-05	3.708602135652629e-07	8.84053505200017e-09	0.000331031155435	-3.2520243099971875e-08	1.057566211281268e-15	1.0958162586863117e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.5245024069897	-0.1869288096532955	0.0349423798783979	814550.4774449843	824.0550317297449	0.8528585367270125	0.727367683668141	679066.6953191109	839.9045205780955	0.9569266579368332	0.9157086286701568	705439.6036875204	836.2986468542554	695.780157891779	1.33291	24.099937	0.080285829185415	0.0445086551245752	0.1832163969	0.0835215223	0.016145415	0.1133912723	0.0356457341	0.0052259762	-0.2980872063	0.0075885895	0.1188161605	-0.0129339821	-0.0709491095	0.0176849919	-0.1728780249	0.0101971774	-0.1952654641	0.0286239369	-0.1553865942	0.0017257648	0.0099646442	-0.0833406476	-0.0009324722	-0.1599567007	0.2228933711	-0.0605690979	0.0928714307	-0.0014980592	0.0585787241	0.024921584	0.0001120756	0.0283634887	-0.0814019792	-0.1712870296	0.0439863196	0.0860737531	0.1101782589	0.1124366686	0.0490382447	-0.0016936488	0.0152387698	0.1133919073	-0.1771431191	-0.1275909537	0.0621779001	0.0482514843	0.0026293168	-0.0584279643	0.0560102429	-0.1043562999	0.003916239	0.2285043528	0.1320460357	0.1182278393	-0.0259140229	0.1223552673	-0.045722735	0.136441662	0.0140982567	-0.0158753491	-0.0336923026	-0.012252012	0.100614837	0.0452792345	-0.0144628829	0.1155859174	-0.1621723044	-0.1565772238	-0.0550453916	0.0850124077	0.235303834	0.1459321024	0.0178618521	0.1000741037	0.066877034	-0.045614674	-0.1217231984	0.0479773519	-0.1278373746	0.0	0.0171742112995616	0.0066799889720812	4.4622252667126446e-05	0.0002949535337619	0.0113130006500767	-0.0302725394361261	0.0001279839837086	0.0009164266439118	0.0344107460819316	0.0287050566177527	0.0011840994459151	0.0008239802754283	0.0002091314263717	0.0001075307526464	4.3735953496261784e-08	1.1562862764701262e-08	-0.0007939654591875	-0.0001849825254649	6.303811503828177e-07	3.421853472740936e-08	0.0003310827605127	5.160507769995685e-08	2.663084044418584e-15	1.0961579430870985e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
