global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
843.6618551254954	2.3753555905568646	711765.3257937925	5.642314181589751	845.4397601153399	6.235425918166698	714768.3879838835	38.880536380945	817.4075236046689	1.0131829655441609	668155.0596455173	1.02653972166886	819.6161737905511	634.431847173827	1.231001	18.354216	0.0233672959144868	0.0136806491995738	-0.0127793835	0.1711576636	-0.0131216933	-0.0276341894	0.0657706247	0.1601207411	-0.103048096	0.0073971096	-0.0516431691	0.0287077018	0.0265504397	0.1043385715	-0.2126793638	-0.0770099771	0.1667888046	0.0676455	-0.080700874	0.1139718937	0.0196216227	-0.0883568625	-0.1034820994	-0.0676776367	-0.0158539562	0.0101478876	-0.1018483816	-0.0483195416	-0.0997879213	-0.1617100997	0.0383933674	0.0301687664	-0.0614891734	0.1124993061	0.160080804	0.0177659027	-0.0959946501	0.1288118779	0.0406501173	0.0686281106	0.1238601987	-0.0385624463	-0.1125681385	0.0215186498	-0.0910199	-0.143950601	0.1242523823	0.048890071	-0.0380819698	0.1519548061	0.0697101039	-0.0258073758	0.0309175894	-0.0948115991	-0.0476707838	0.0072825545	-0.0366001502	-0.070429776	0.1767668892	0.0063392064	-0.0284264514	0.0408922982	0.0714473382	-0.0527943881	-0.0727792114	0.0114923405	-0.0992668154	0.0805006602	-0.0544669323	0.0922168101	-0.1139460072	0.1025086256	0.0970382431	-0.0355847396	4.054883480364424e-05	-1.2458445297625084e-05	1.6442080039332302e-09	1.5521285923391655e-10	0.0250292268403171	-0.0096601924759199	9.331931867181947e-05	0.000626462196224	0.0083776330770177	-0.0010949524824752	1.19892093887882e-06	7.018473597314106e-05	-0.0001070008122007	-5.400056249177883e-05	1.1449173811609473e-08	2.9160607494285102e-09	1.2992946171630493e-05	2.8991951112722347e-05	8.405332293224824e-10	1.6881665021888748e-10	0.0001320009248346	0.0001690013366113	1.742424415718972e-08	2.8561451776432852e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.1799188782051	-2.4819362472903777	707583.6559239436	6.160007535613842	843.6350003835317	-1.8047597318081896	711720.0138721216	3.257157689556369	815.4613662670131	-1.9461573376557908	664977.2398740636	3.787528382911476	817.7115567731225	640.9898161649704	1.160938	17.309586	0.082373161925508	0.0374398525589856	-0.0383286871	0.0081860146	-0.1468004657	0.2193199077	-0.085566231	0.0249024295	-0.0540239601	-0.0890198997	0.1508712936	-0.0470167703	-0.0340714037	0.022558909	0.0030681399	-0.1159095172	0.0661288083	-0.1340961603	-0.1071329939	-0.0549745516	0.2060130637	-0.0298483506	-0.0554606911	-0.0428712872	0.1757528709	-0.0569506573	-0.2134773946	-0.1694177207	0.0002311476	0.1964819919	-0.0784629641	-0.0570984802	0.0159273191	0.0264830361	0.0119163384	0.1051941675	-0.0413628839	-0.1210284839	0.179298064	-0.0732540432	-0.0424089448	0.0764009128	-0.3284324335	0.121969846	0.0342779399	-0.0877349007	-0.1049644537	0.01155609	0.0068198294	-0.081358654	-0.0543831567	-0.1385509604	0.064587728	-0.0869599606	-0.0914751694	0.0617660742	-0.044705902	-0.0959409983	0.0842928388	0.0317526555	-0.0867107879	0.251731126	-0.1024596263	-0.0132096391	0.0323552531	-0.0008058665	-0.1112963845	-0.1717771755	0.1694848127	0.0352886302	0.1133772157	0.0176328308	0.092280022	-0.0471208409	-0.0121980373693872	-0.0122385862041908	0.0001487921156649	0.0001497829922774	0.0024507421968564	-0.0225784846434606	0.0005097879687949	6.006137315452535e-06	0.0066241405301497	-0.001753492546868	3.0747361119216263e-06	4.387923776317195e-05	0.0002560194065396	0.0003630202187403	6.554593652488898e-08	1.3178367921425525e-07	0.0003099839621314	0.0002969910159597	8.820366356081606e-08	9.609005677868125e-08	-0.0001240398110851	-0.0002560407359197	1.53858747340273e-08	6.555685845030156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.5719236801802	-2.6079951980248097	703202.871184678	6.801638952920467	836.0105386373159	-7.624461746215843	698913.620712655	58.13241691950874	814.2817716092227	-1.1795946577904033	663054.8035750543	1.3914435566876586	816.4622693068851	618.8951313291277	1.096584	16.350065	0.1129549004609575	0.069565413977121	-0.1364045742	0.100180352	-0.1132418177	-0.0284861442	-0.1603270203	0.0028149622	0.0388586253	0.1751364864	0.0819538727	-0.0344203749	0.1122100562	-0.0512410536	0.207917742	-0.0120302778	0.0553694356	-0.0654548746	-0.1583962981	0.0042553133	-0.0789895477	-0.12914785	-0.1418789876	-0.0659269984	0.0863305064	-0.2228888879	0.0186589804	-0.0768724988	-0.1348627962	-0.087523505	-0.0357049223	-0.0085691132	-0.0745167601	-0.1579972173	-0.187761761	0.1020480558	-0.05484518	-0.0386575803	0.1132640371	0.0709152342	0.1220007922	-0.1272664317	0.0682780341	0.2330496317	-0.0635055337	-0.1452491837	-0.0697221586	0.0618633999	-0.0289180562	-0.1116575012	0.1348406563	-0.0717865626	0.0173675837	-0.0977570736	-0.1071852222	0.0304794095	0.0651440632	-0.0256187999	0.2160093271	0.0609150128	0.0341619445	-0.0646584544	-0.0908220332	0.0900598847	0.1030643018	0.0426969985	-0.1681025571	-0.0009469363	0.0064595424	0.0626185637	-0.0144951558	-0.0194387092	0.0873863672	-0.0583804184	8.389966805566473e-05	0.0122819370374428	7.039154299850729e-09	0.0001508459773917	0.0633421383003565	0.0608913961035001	0.0037077621194333	0.0040122264844614	0.0368055355846337	0.030181395054484	0.0009109166074348	0.0013546474496717	0.0002420130664837	-1.4006340055900024e-05	5.8570324348843794e-08	1.961775617615095e-10	0.000425992824526	0.0001160088623945	1.3458056154089233e-08	1.8146988654763944e-07	-6.205156822498802e-05	6.198824286011199e-05	3.850397119180344e-09	3.842542252884225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.2280181013695	4.656094421189209	711033.4905111635	21.67921525902928	840.4411143019393	4.430575664623348	706341.2666090854	19.63000071995262	816.0666309162442	1.7848593070215202	665964.7460949896	3.1857227458613413	817.9862963939099	628.0569721460342	1.327292	19.789917	0.1119208717405619	0.0570949978948675	0.0056556031	0.0524632724	0.1605991504	-0.0784180796	0.0719239851	0.0473025297	0.0133556554	0.1213964632	-0.1602144177	0.0696635913	0.1420626773	0.035241879	-0.0560113469	0.1158333258	-0.0175534265	0.1026238208	0.0439482407	-0.1988837759	-0.1169733555	-0.0995092327	-0.0610292813	-0.1198896971	0.0279114868	0.0156565005	-0.099151024	-0.1038174517	-0.1934955597	-0.1779278771	0.0963151995	0.0959096953	-0.1271803218	-0.0353999476	-0.0022611414	-0.1368355471	0.0429146602	0.0509491454	-0.083520888	-0.05258816	-0.0367227304	-0.1876080455	0.0770117569	0.0440494347	-0.0973523417	-0.1435129178	-0.0718245761	0.0149247205	-0.0399827479	0.1714828306	0.0387461396	0.0482388836	-0.1133623445	0.0494441075	0.0656114884	-0.0623856938	0.0171273435	0.0143200463	0.1410648503	0.0287863574	0.1310442482	-0.0891985466	0.1101770792	-0.0159450456	0.0294731223	0.1541852573	-0.0455947614	-0.1684137853	0.0926930967	0.0664497585	0.0295608781	0.26278992	0.0823644609	-0.0692973963	-0.0022911987655049	-0.0023750984335605	5.249591783051177e-06	5.641092569101848e-06	0.0190777541374558	-0.0442643841629007	0.0019593357053208	0.0003639607029292	0.0201695093931277	-0.016636026191506	0.0002767573674444	0.0004068091091594	-0.0003939941067892	-0.0006360071732729	1.5523135618461953e-07	4.045051244545847e-07	0.0001180178966084	-0.0003079749279176	9.484855622585093e-08	1.3928223919870992e-08	-9.097672608638097e-05	-2.8925157861392945e-05	8.276764689396391e-09	8.366647573065018e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.8622972683332	0.6342791669637791	712103.5767509888	0.4023100616442655	842.6090421109586	2.1679278090193748	709989.9978471473	4.699910985119547	817.0033357068493	0.936704790605063	667494.4505561186	0.8774158647424748	818.8988037558823	643.3463685444423	1.144629	17.06642	0.0541717288570276	0.0292331470488886	0.0919034417	-0.1643976693	0.0532070452	0.0048266057	0.0753117211	-0.1531783333	-0.0244647353	-0.0015981482	-0.1188358053	0.135441554	-0.1647493696	0.0295836617	0.0086814964	-0.0076959521	-0.2059145628	0.0366332616	0.0007684651	-0.0230368836	0.0256463748	0.0405563798	0.032124221	0.1804883964	-0.0208360124	-0.0604361428	-0.1729180556	-0.1900554259	0.0228156347	0.1147034625	0.103756352	0.071828546	0.1759535809	0.0002437242	0.0827357374	-0.0564538642	0.1550990513	-0.0714408528	-0.009605316	-0.0167451508	-0.0093851725	0.0817402059	0.0911973244	0.1078179965	0.1517494561	-0.0251155443	-0.0704135348	-0.0504914905	-0.0028882754	-0.001394826	-0.176786839	0.0230432071	-0.0096912631	0.1836682816	-0.0623647982	0.0770763043	-0.012602138	-0.0752330834	0.0869252559	0.0619443849	0.0648617036	0.0648588624	-0.0347135807	-0.0431858393	-0.0055404126	-0.0235095293	-0.1619308106	-0.0850674547	-0.0042690222	-0.0218899374	0.0657765432	0.0168316993	0.0772216734	-0.0798077096	2.7830736300415992e-05	0.0023190295018053	7.745498830232925e-10	5.377897830243412e-06	0.0189817771686477	-9.597696880809732e-05	9.211578541590489e-09	0.0003603078644801	0.0018598132909914	-0.0183096961021363	0.0003352449713525	3.4589054773482617e-06	-3.301339922832316e-05	0.0003609807075608	1.0898845286086482e-09	1.3030707123115126e-07	0.0002029977715214	8.4979874913e-05	7.2215791402291275e-09	4.1208095242654526e-08	0.0001320032171253	0.0002229799432116	1.7424849331429097e-08	4.972005507468446e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.5134343465339	-2.3488629217993093	708144.8601856983	5.517157025403589	841.7683040515797	-0.840738059378964	708573.8777058726	0.7068404844883063	815.6615417414342	-1.341793965415036	665303.7506760134	1.8004110456242066	818.1291174684955	636.1247717789241	1.080367	16.108267	0.0396073254163477	0.0198376367085273	-0.0019335278	-0.1836579778	-0.087700333	0.0244173473	-0.0577465504	-0.1351703227	-0.0578700901	-0.0247320218	-0.0458415645	0.005819646	-0.1742384733	-0.0473462199	0.0558939884	-0.0110833473	0.0610922892	0.005244995	0.0166969515	-0.0257526925	0.0112176765	0.1196132594	0.0554485792	-0.2112000912	0.0012006647	-0.2470181724	-0.012049424	0.0854149569	-0.008753112	-0.0229497819	0.1173233171	-0.0526064198	0.1869984402	0.0075115707	-0.0241340731	0.0571214983	-0.0630244606	0.0209990059	-0.0671891877	-0.0347847707	0.1460065215	-0.0310055242	0.1324381127	-0.0014162391	-0.1448025721	0.0851428529	-0.0675584091	0.0945959785	0.0225924643	-0.1404135835	-0.0233208962	0.0219233685	0.0562260728	0.1239412202	-0.0788033984	0.0015525427	0.0087208828	-0.117454588	0.1292619045	-0.0088844801	-0.0462206335	-0.0600338707	0.056769426	-0.1106689795	-0.0337381708	0.0283008763	0.0241884255	0.0124378458	-0.1460617457	-0.0099815738	0.0671286472	-0.0821633745	0.0719655524	-0.0898496795	3.631792365865749e-05	8.4871873582415e-06	1.3189915788760735e-09	7.20323492538943e-11	0.0268768875288856	0.0078951103602378	6.23327676003358e-05	0.0007223670832403	-0.0114928143758419	-0.0133526276668333	0.000178292665609	0.0001320847822775	6.300275261422516e-05	9.601615184254832e-05	3.9693468369692555e-09	9.219101414651297e-09	0.0001129986926413	-8.999907888009999e-05	8.099834199266461e-09	1.2768704538642988e-08	-4.900355619041804e-05	-0.0001810067733157	2.401348519307458e-09	3.2763451986167746e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.4157829582286	-1.0976513883052803	706298.6882452925	1.2048385702485092	840.7155086001834	-1.052795451396264	706802.5664008651	1.1083782624806635	814.4786066817824	-1.182935059651868	663375.4007422975	1.3993353553535683	816.5337840151892	629.0619701777185	0.958692	14.294094	0.0482531362602469	0.0240414506046875	-0.0624842004	-0.0334815039	-0.1598182386	-0.0155127343	-0.1188734626	-0.014055516	-0.0259827821	0.0676178507	0.0673855527	-0.0468871627	0.0244503048	-0.0824604245	0.1344681397	-0.0043110859	0.1004117443	0.2017867881	0.0779666128	-0.1169285067	-0.1580380129	-0.1261804746	0.0966559176	-0.1743422389	-0.0634105896	-0.0975643216	0.0329001849	-0.039453792	-0.103430033	0.3017401518	-0.0925957684	-0.0490668566	-0.0026818399	-0.0544471461	-0.1232686911	0.1277407402	-0.0052423774	0.1448862591	-0.1351781367	-0.0115713552	-0.0736969405	-0.2042989342	0.068965811	0.0569509673	-0.0622829669	0.0600756318	-0.1914947141	0.0024660252	-0.0113925452	-0.017112813	0.1903478962	0.0166606418	0.1190317805	0.0762793987	-0.0065745423	2.76467e-05	-0.0190921358	-0.1448949754	0.1307183879	0.034788295	0.099664272	-0.0714532671	-0.0128002831	-0.0992570921	0.0249972865	0.0414426242	0.0580406571	-0.0494289199	-0.0008259272	-0.080194045	0.004870602	0.0051342569	0.066603812	-0.0993643757	3.374902610175923e-05	-2.568897556898264e-06	1.1389967628172255e-09	6.599234657837869e-12	0.0443463988351169	0.0174695113062313	0.0003051838252785	0.0019666030896432	0.0017880035317716	0.0132808179076135	0.0001763801242951	3.1969566296277155e-06	8.000068908105856e-06	-5.500268370611931e-05	6.400110253444203e-11	3.025295214875402e-09	-9.994586309680642e-07	-0.0001139981512722	1.2995578493494912e-08	9.989175550165573e-13	0.0001320003718081	0.0001810039279985	1.7424098157476642e-08	3.2762421950892704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.2263999906171	1.8106170323884496	709345.3088411549	3.278334037975157	840.3531917572021	-0.3623168429812722	706193.4868965169	0.1312734947079158	815.1903677265667	0.711761044784339	664535.3356341751	0.5066037848724938	817.4358100048397	629.7199622392654	1.271956	18.964861	0.0508849665536637	0.0323689194994775	-0.0423848981	0.1266139658	0.0983491789	-0.0035779894	0.0041188003	0.1600793291	0.0089369939	0.1332881485	-0.0544722224	-0.0486291492	0.1917270208	0.0687727827	-0.0316022748	-0.1036177982	-0.0866080748	-0.0245523099	-0.0824761886	0.0034649252	-0.0344511675	0.0802786709	-0.1291668039	-0.0560652208	-0.1664361675	-0.0920352879	-0.112909075	0.2101619693	-0.1206661518	0.2335398515	0.1668005527	0.015627091	-0.2158451122	0.0083699321	0.0579600035	0.0700944398	0.0777509882	-0.0629891353	0.0550154604	-0.059050637	0.1003380324	0.078887372	0.1590383688	-0.0796625051	-0.112284247	-0.1293699528	-0.146830722	-0.0014239337	0.0018254861	0.1253329443	-0.067292429	-0.0798587899	-0.0904181157	-0.0912197233	-0.0899892304	0.0054671863	-0.0739153344	-0.0552483879	0.1417524293	-0.0554732254	0.0614137892	0.115851926	0.1443322686	-0.009973545	0.0665755705	-0.0823244239	0.0301397709	0.0024206003	-0.1018607939	-0.0855934846	-0.0301339192	-0.1524755436	0.0611443214	-0.1082959623	-1.4349101405741749e-05	-4.8098127507500976e-05	2.0589671115225984e-10	2.313429869727822e-09	0.0128004289258001	-0.0315459699093168	0.0009951482175195	0.0001638509806844	-0.0011528126094759	-0.0029408161412475	8.648399576621838e-06	1.328976912566634e-06	-0.0001629996810123	-0.0001709997499204	2.656889601011156e-08	2.9240914472841346e-08	-9.980452235769377e-07	1.4134073911264975e-09	1.9977204532910125e-18	9.960942683047396e-13	-2.4000112375941764e-05	-0.000156000484184	5.76005394057833e-10	2.4336151065655465e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.6442137292732	0.4178137386561502	710049.2709314252	0.1745683202098298	836.2615974426269	-4.091594314575218	699333.4593572941	16.74114403506425	815.4752896227274	0.2849218961606539	664999.9479852711	0.0811804869117824	817.2811113225519	637.7154379299709	1.369599	20.420715	0.0469121757997251	0.0223904738314583	0.0511837743	-0.2142402448	0.1212798054	-0.0050454006	-0.0094735861	-0.2438306547	0.0636747041	0.0864629091	-0.1645205329	0.0763400294	-0.1053376034	0.0115409679	0.1542779511	0.1375380605	-0.1879871098	0.0525056432	0.0576302058	-0.0242671633	0.0413249762	0.0760558944	0.0338362296	-0.0401386764	0.0802651431	-0.1068530579	0.0024205594	0.0777949123	0.0524352466	-0.0813983815	-4.00169e-05	0.0314018084	0.1267712725	-0.182142119	-0.0765301964	-0.1543225978	0.1356387482	-0.1083072616	-0.1097563287	0.0272102607	-0.0302771644	-0.0581236793	-0.0389519889	0.1121535915	-0.0338447259	0.0682345747	0.103285171	0.0441111957	0.0396497283	-0.1139742047	-0.1184490621	0.0715355057	-0.0859230399	0.1919633497	0.0007926319	-0.0013064571	0.1002181606	-0.0485713091	0.1547942844	0.0221078122	-0.0063691146	0.0140677016	-0.1034243168	-0.0671590324	-0.0046846233	0.1360033288	-0.0546391667	0.0736880559	-0.0541140468	0.0480928531	-0.0038222104	-0.0813738009	0.055595093	-0.1165920251	3.586720583825809e-05	5.021630724399984e-05	1.286456454643975e-09	2.5216775132237902e-09	0.0264845356792733	0.0136841067534732	0.0001872547776404	0.0007014306301467	-0.0153309387065263	-0.0141781260970504	0.0002010192596238	0.0002350376816232	7.996569829722846e-06	0.000170996250842	6.394512904163366e-11	2.9239717802028e-08	5.20005167468085e-05	5.299856197038544e-05	2.8088475709287853e-09	2.7040537419351114e-09	0.0001319996076508	0.0001559997200267	1.742389641996514e-08	2.4335912648421822e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.6893944585694	-0.9548192707038652	708441.0367440332	0.911679839707461	842.6133753389926	6.351777896365661	709997.30030017	40.345082444759385	816.0210116666419	0.5457220439145658	665890.2914814497	0.2978125492142913	818.2546227164402	634.2567384617669	1.328977	19.815048	0.0248311301557765	0.02234108990158	-0.0101722885	-0.0247901484	-0.1599251025	0.021136675	-0.082162738	-0.0245404462	-0.0732920229	0.0167294821	0.0620993968	-0.0011884761	-0.0347770227	-0.0394885612	-0.0018282761	-0.0681551141	0.1590387847	0.0739520591	0.0494415583	-0.0231767266	0.0111801416	-0.0953036373	0.0316576035	0.1090863513	-0.1610562113	-0.0815656088	-0.1569370452	-0.0209378915	0.1249969517	-0.0688483553	0.1337106115	0.0023376513	0.0501746575	0.0416542363	-0.0118989789	0.0930014476	-0.062313827	0.1429692649	-0.0296494386	-0.0298779079	-0.0254309019	-0.1091305077	0.0130186395	-0.2025757534	0.1453709895	-0.1180348459	-0.1363364761	0.00268781	0.0109126513	-0.0602003127	0.1287693056	0.0299020894	0.0958048639	0.0199152365	-0.0742287188	-0.0725155848	-0.0500112671	-0.1982644488	0.0894354625	-0.0272354385	0.0505157802	-0.0780494106	-0.0392880956	-0.151553649	0.0055068626	0.0165927313	-0.1570352565	0.0027548724	-0.0201245551	-0.1034954319	0.0485447	-0.0911735461	0.0499642712	-0.1242038795	3.3749692335049986e-05	-2.1175135032081016e-06	1.1390417327105318e-09	4.483863436268647e-12	0.0486613843731476	0.0221768486938742	0.0004918126179909	0.0023679303291112	-0.0153289866888002	1.9520177260996118e-06	3.810373203007097e-12	0.0002349778329054	8.000068908105856e-06	3.499078383010817e-09	6.400110253444203e-11	1.22435495304536e-17	-9.994586309680642e-07	-5.2999975377776565e-05	2.808997390044922e-09	9.989175550165573e-13	0.0001320003718081	7.641572999914949e-10	1.7424098157476642e-08	5.839363791302916e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.102778959452	1.413384500882671	710822.2958891507	1.9976557473353571	842.3308199908282	-0.282555348164351	709521.210306421	0.0798375247762776	816.8548121757135	0.8338005090715797	667251.7841746202	0.6952232889280254	819.0954483549093	632.0169381277901	1.200295	17.896393	0.0792382987670693	0.0474785710430208	0.0173464443	0.0804850595	0.0875542207	-0.0939949017	0.0468669814	0.0847495342	-0.0462614211	0.1162254428	-0.1274647187	0.0365229638	0.0470337394	0.0797054079	-0.0931462877	-0.0007743135	0.0506994548	0.1329452749	-0.1753409268	0.0387737725	0.0217787525	0.0402099559	-0.078202724	-0.0090788167	0.1036874663	-0.0874434736	-0.0902456446	0.0106949519	-0.0295063987	-0.0423469799	-0.0396316015	0.033056926	-0.0771214512	0.0399312379	0.0862213911	-0.0103686057	0.0301149584	0.1296192683	0.0345404318	-0.0915892445	0.2165442051	0.052166427	0.1348624026	0.1449879484	-0.1031140093	-0.1802287422	0.1150126752	0.0178712795	-0.0350469513	0.1713029732	0.0290807545	0.0253571642	-0.0261123104	0.0421425603	0.015873021	-0.0185618529	0.0030919327	-0.0272221991	0.1347519715	-0.0301819871	0.1152506334	0.1422632211	0.1699338167	-0.0692638368	0.1906975286	0.1074839122	-0.009832947	0.0668906357	-0.1082667874	-0.0709643114	0.1072188081	-0.0031733976	0.0442601199	-0.1310868562	3.3747684724971805e-05	-2.0076100781807327e-09	1.1389062242960951e-09	4.030498226012848e-18	0.0113896716231636	-0.037271712749984	0.0013891805713173	0.0001297246196834	0.0101864786416001	0.0255154653304003	0.0006510389710268	0.0001037643471157	-0.0003209999006764	-0.0003289999695845	1.0304093623425867e-07	1.0824097998660579e-07	-1.0211876113608298e-06	-2.172898039276561e-08	4.721485889091922e-16	1.0428241375968372e-12	0.0001319996967915	-6.75016599988856e-10	1.7423919953047937e-08	4.556474102605152e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.4394702196718	2.336691260219709	714767.8978053193	5.460126045587172	843.7173288706186	1.3865088797904264	711858.9310365716	1.922406873737703	816.6787496548175	-0.1760625208960391	666964.180137756	0.0309980112642682	818.7950158322858	644.8678760017667	1.191341	17.762894	0.0411156115818231	0.0282984795390646	0.1228005189	-0.0522887375	-0.0550054072	-0.0864647445	0.1207554822	-0.080932635	-0.0083317354	0.0103487653	-0.0229506071	0.1157475164	-0.0277191615	0.0459570624	0.0070415272	-0.1184007464	-0.0722257935	-0.1012690596	-0.091122427	0.004381656	-0.1060177276	-0.1316302976	-0.1198031498	0.1267935213	0.1171988302	-0.1134237029	0.0655504424	-0.1287816912	-0.1279964242	-0.0342270524	0.0535424649	0.1159314678	0.0644843348	-0.0265946307	0.0727935241	0.0663014566	0.0181213999	-0.0798446835	0.1242640569	0.1036647541	-0.0303193693	-0.0067900019	0.0510706617	0.0757576364	0.0416114279	-0.0923266105	-0.0992874792	0.2220757775	0.0146230023	-0.019658456	-0.1434764404	0.0158584186	0.0550785998	0.0179998341	-0.2084679095	-0.0425897367	-0.0882761471	-0.0793785113	-0.0250872153	0.0312171989	0.1351637892	0.0351270826	0.1030345003	-0.1018588342	-0.0931130822	0.073525	-0.2232062597	0.0162681327	-0.0963413994	0.1978362883	0.097104857	-0.0869168399	0.0384910108	-0.1372005631	-0.0066953418986912	-0.0067290895834161	4.4827603140369886e-05	4.528064662164003e-05	0.0114190118630403	2.9340239876701063e-05	8.608496760223591e-10	0.0001303938319282	-0.015320105537711	-0.0255065841793111	0.0006505858364962	0.0002347056336866	-0.0001439998892599	0.0001770000114164	2.0735968106863464e-08	3.1329004041441123e-08	-1.009504743576528e-06	1.168286778430172e-08	1.36489399665475e-16	1.0190998273035117e-12	0.0001319999540916	2.573000999815753e-10	1.7423987880184503e-08	6.620334145052866e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.9290984527858	0.48962823311399	715596.0396091429	0.2397358066623278	849.164235635706	5.446906765087306	721079.8990827728	29.66879330755386	817.8114049380417	1.132655283224267	668815.4940467337	1.2829079906158445	820.1000617003406	653.1111999784197	1.159104	17.282242	0.0695124641531885	0.0376372593552356	0.1393224677	0.0037123929	-0.0351028971	0.0205724652	0.1026914291	-0.0296145541	0.0407850208	-0.1191911934	0.0538975825	0.0523452943	-0.1293904746	-0.0002141075	-0.1493204258	0.0160801134	0.1346468797	0.0234833494	-0.009207533	0.0386318568	0.0449098816	-0.1077720112	-0.2152261248	0.1494365769	0.1752375692	-0.1172066647	0.2313293745	0.0891875022	-0.017417991	0.1683600818	-0.0215280387	0.0221752395	0.1039702337	0.0589794117	0.0870879498	-0.0650627235	-0.1634070226	0.0585638831	-0.0213012985	0.0051017447	0.1261431617	0.0727993174	0.026146627	0.1543746234	0.0355567985	-0.1408716485	0.1493402533	0.3372209469	0.0048690193	-0.0699450065	0.0113745075	0.1423965568	-0.0055897139	-0.0168219171	-0.0663525045	-0.200309682	-0.1132439309	-0.0805268308	-0.022502087	-0.0403640174	0.0074946422	0.1449628754	0.3216316094	0.5423696044	0.0788819391	0.0785399859	-0.0905567649	0.105212108	0.0355997794	-0.2504344047	0.1318403043	0.1916124594	0.0326654109	-0.1425091225	-0.0093922834684292	-0.0026969415697379	8.821498875132843e-05	7.273493830580864e-06	0.0434760456471678	0.0320570337841275	0.0010276534150366	0.0018901665451146	-0.0281294174948811	-0.0128093119571701	0.0001640784728161	0.0007912641286013	-0.0002369996164491	-9.29997271892e-05	5.6168818197020505e-08	8.648949257265623e-09	0.0002139997144781	0.0002150092192216	4.6228964350314965e-08	4.5795877796708337e-08	1.0253636594172882e-06	-0.0001309745904321	1.0513706340536125e-12	1.7154343338878006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
