global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
880.285601336566	0.8739679919596028	774902.7399204795	0.7638200509699005	1060.991348051689	-1.5072898327464372	2.2719226399007826	1125702.6406405405	846.3448902637283	-0.3895846504697147	716299.6732755223	0.1517761998816097	862.5271690414515	722.1465518208788	1.493553	21.377775	0.2090012166005972	0.1370027404131011	0.0352615434	-0.1417190401	-0.1474188643	0.2322833734	-0.1244814095	0.0666018427	0.0727105005	-0.0700562613	0.1212593485	-0.1815205767	-0.2026171012	0.0066416815	-0.0238626194	-0.1413530563	0.0571775573	-0.1298585405	0.1678564678	-0.1600266297	-0.091075071	0.1868607812	0.1241853752	-0.044181454	0.0845759999	-0.0230806977	0.1293072014	0.0303053619	-0.0482266327	0.0425109382	0.0283205369	0.1342519019	-0.0283539474	-0.1026670069	0.0079191267	0.0407628904	0.135017304	0.0418942149	0.180146692	-0.0146064347	0.2296039188	-0.0307286521	-0.0287003117	0.1728915585	0.0407454412	-0.1090324	-0.153729688	-0.0773567143	0.0979232715	0.0895221277	0.0584476201	0.0187249766	0.065173348	0.1340369609	-0.1392956496	0.0898987816	-0.0425852738	0.241868559	0.0818480448	-0.0649529418	0.0888478255	0.0634363602	-0.151429843	0.1950871552	0.0104572214	-0.2153437734	0.0465530317	-0.0911586469	-0.1594837327	-0.0241603894	-0.0874090688	-0.0875534642	0.0879862027	-0.0283319612	0.0477518577	-0.2291176863	-0.0059013291	0.1016540472	-0.023839813	0.0078913906146169	0.0215591010462787	0.0004647948379236	6.22740458324637e-05	0.0175550574167857	0.1299723807781276	0.0168928197651345	0.0003081800409066	-0.027285616803212	-0.0024886834990809	6.1935455585975525e-06	0.0007445048843317	0.0003229614658084	-0.0003830603621672	1.4673524106366646e-07	1.0430410839711033e-07	0.0006580192399725	0.0004190828221566	1.756304118267405e-07	4.329893201739866e-07	0.0001173932831921	0.0002974778412184	1.3781182938620588e-08	8.84930660159596e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.2417468016058	0.9561454650398672	776587.0163059456	0.9142141503163042	1061.6144061021405	0.623058050451391	0.388201334232288	1127025.1472436006	845.984007942332	-0.3608823213962751	715688.9416941717	0.1302360498963644	862.5557586826394	726.705201782125	1.486974	21.283606	0.1085639818811299	0.0778082081699518	0.0951664109	-0.1060514698	0.0613710332	-0.1299007717	0.0052498381	0.0226954955	0.1694456906	-0.0073952925	-0.109319795	0.1849998183	-0.0237765041	-0.0389433727	-0.2135924556	-0.13369665	-0.1120342133	0.1928487957	0.0240598477	-0.0735268543	-0.0669301812	0.0025288163	0.0348751369	0.244629931	0.1190040197	-0.0975783184	-0.1408372643	-0.0378991227	0.0398015194	-0.0284090108	-0.0009695031	-0.1100236893	-0.1573006128	-0.0559238343	0.013924618	0.1922588762	0.1299353309	-0.0870409811	-0.2015293969	0.0324588694	0.0176856485	-0.019794785	0.0026324766	-0.0562727682	0.3178139583	-0.0954228533	-0.0140891336	-0.1378382252	-0.0213919467	-0.1368569466	0.0321063405	0.040691705	-0.0184546666	-0.1794356172	0.1020118265	0.0396596577	0.1442318421	0.1320587173	0.0869061447	0.0460626099	-0.2031541524	-0.0976812555	-0.1652209101	0.1334358248	0.0538971388	-0.2188816499	-0.0250311467	-0.2935191842	-0.0526448563	0.1157031103	0.0699767719	-0.0036417014	-0.0379286496	-0.0538096077	0.1086480388	0.1188997368	0.0816939324	0.0970382431	-0.0355847396	0.00767900368308	-0.0002123869315369	4.510820868766016e-08	5.89670975647562e-05	-0.0555637268951727	-0.0731187843119584	0.0053463566192586	0.0030873277464813	-0.0287152915140467	-0.0014296747108347	2.04396977880029e-06	0.0008245679667366	0.0005489874429943	0.0002260259771859	5.1087742362840993e-08	3.013872125654198e-07	0.0002080322438073	-0.0004499869961652	2.0248829671777974e-07	4.3277414463499913e-08	0.000117443028377	4.974518490000483e-08	1.3792864914360828e-08	2.474583420735669e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.7525891081483	0.5108423065424859	777487.628398923	0.2609598621536471	1064.8233235677085	3.2089174655679926	10.29715130082731	1133848.7104137808	848.3192369405934	2.335228998261414	719645.5277634707	5.453294474321006	864.9952797849243	723.7580032094743	1.415396	20.259089	0.0869975805831988	0.0411426981105196	0.0129762557	-0.0664403014	0.1221845054	0.1555244189	0.1532522996	0.1164816672	0.0139816425	0.1296221713	0.1114270655	-0.0643044411	-0.1282288522	-0.134252457	-0.0696222162	0.0386398976	-0.0838781194	-0.1511447724	0.0096418905	-0.3524596901	0.0151108118	-0.0364100667	0.0765583594	0.14984887	0.0578046895	-0.0845467415	0.1020671924	-0.0590173077	-0.1061131067	-0.3151303455	0.0145120915	0.0855829238	-0.0853239241	0.0386525672	0.1047971337	-0.0537274188	-0.0303620223	-0.1149019553	0.1490194114	0.11106014	0.202904329	-0.2235392646	0.0072918678	-0.0149475738	0.211263249	0.0911151254	0.2251437995	-0.096729316	0.1895428844	0.0283445044	0.0043087492	0.0701908968	0.1999178792	0.2077650053	-0.0016270188	-0.0281165143	0.23821673	0.1933009168	0.0915016686	-0.0941180464	0.0733851782	-0.1787507739	-0.0879838642	-0.0117816977	-0.1573617483	-0.1532950339	0.0411724202	-0.0428954117	-0.0530744657	0.1041393541	-0.0937213902	-0.2570438646	0.0901660776	-0.0081362113	-0.0908299386	-0.0450390339	0.1445986068	0.092280022	-0.0471208409	-0.0095236852778413	-0.0172026889609213	0.0002959325074862	9.070058127137112e-05	-0.0349782833993401	0.0205854434958326	0.0004237604839201	0.0012234803095645	-0.0274251357818968	0.0012901557321499	1.6645018131992467e-06	0.0007521380726554	0.0002890624782185	-0.0002599249647758	6.75609873137009e-08	8.355711631382079e-08	0.0005689680387914	0.0003609357949841	1.3027464810080424e-07	3.237246291661321e-07	-0.000220082059749	-0.0003375250881259	4.8436113023362404e-08	1.1392318511446405e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.1646558845385	1.4120667763902477	779979.8094036554	1.9939325809851447	1066.8110903171307	1.987766749422235	3.951216650108639	1138085.902423625	849.3150847153856	0.995847774792196	721336.1131251027	0.9917127905585684	865.4029579351444	727.9522916695441	1.327948	19.007404	0.0868018498989196	0.0561503691164836	0.012306976	0.0682894166	0.1470170021	0.0113102701	-0.1589447202	0.1133472968	-0.0944555234	0.1276684664	-0.0598304105	0.0981924184	-0.0153089114	-0.1014867232	0.1538758811	0.1966678814	-0.0796670956	0.0394821438	0.0650709709	-0.2138448873	-0.1564495517	-0.2462616976	-0.0088650462	-0.0079413381	0.0093723571	0.073798132	-0.0128220267	0.0236071474	0.0708899423	-0.0382735041	0.0999773113	-0.0800534311	0.0603514441	-0.1385303013	0.1974710484	0.07447572	-0.1628427932	-0.1098288229	-0.0561052109	0.0298970277	0.2240418158	0.0827833174	0.2100812922	-0.0833854198	0.0131815901	0.1261281056	0.1086560393	-0.015608076	-0.1730564472	-0.1967178355	0.1003810083	-0.0386611834	-0.0152350425	-0.0510941356	-0.1350527685	-0.0915302291	0.1326573004	0.1371335843	-0.0834100727	0.0381156779	-0.1249189272	0.2137782661	0.0001019733	0.1482680619	-0.2449889412	-0.0284904712	0.0547741773	-0.0208370909	0.0001294382	-0.0511021425	-0.0045633912	0.0076476586	0.104066838	0.1313978393	-0.0554420937	0.1025202791	0.1192326178	0.0873863672	-0.0583804184	-0.0095325613161776	-8.876038336299089e-06	7.87840565474511e-11	9.08697252466856e-05	-0.0177445261765285	0.0172337572228116	0.0002970023880148	0.0003148682092295	-0.0280530941633685	-0.0006279583814716	3.943317288605563e-07	0.0007869760921388	0.0002445253473525	-4.453713086599999e-05	1.983556025775208e-09	5.979264549786077e-08	-0.0004269856419221	-0.0009959536807135	9.919237341267683e-07	1.823167384076278e-07	0.0001180522937975	0.0003381343535465	1.3936344070851256e-08	1.1433484104830947e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.453662625421	-1.710993259117572	776960.5593557694	2.927497932745771	1064.5069191802836	-2.304171136847117	5.309204627879336	1133174.9809826987	847.8620148939893	-1.4530698213962978	718869.9963000953	2.111411905852669	864.2433798276046	746.4180605534508	1.655744	23.699268	0.1233366835362939	0.0825279569765086	0.0494939198	0.121069938	-0.0907780923	0.0167619419	0.223045722	0.1656603054	-0.104275601	0.0086255721	-0.015814042	0.0259085389	-0.0886735448	0.1522435271	-0.2164987773	0.0352400057	0.107140799	0.0694833003	0.1075834184	-0.1805550476	0.150455938	0.1407719487	-0.0705173491	0.1056041589	-0.0322350752	-0.0576731503	-0.104964124	0.0837684233	0.0936799153	0.1032239906	0.1277425566	0.0105482028	0.0347962224	-0.0892236626	-0.1541904251	-0.0302388964	-0.0311347086	0.1215472781	-0.0306787149	0.0872529446	0.1999277341	-0.0281766404	-0.1136371335	-0.1746013102	-0.1024578627	-0.3225096583	0.0598930715	0.0124058392	0.013842119	0.0423473832	0.2796649219	-0.0472411465	-0.1560571031	-0.0406259852	0.1840663256	-0.0418001588	-0.061675814	0.1634089168	-0.0598584048	-0.0746296165	-0.0577672551	0.1356445456	-0.1177403569	-0.0239729229	-0.1280691723	-0.0610265678	0.0179433459	-0.1914613393	0.1919764699	-0.1036071755	0.2379625191	0.0246502696	0.2034134383	-0.1381692556	-0.2461127388	-0.0216855043	-0.172503946	0.0823644609	-0.0692973963	-0.0096220537148639	-8.94923986862993e-05	8.008889422627544e-09	9.258391769172616e-05	-0.0966805056804389	-0.0789359795039104	0.0062308888602417	0.0093471201786253	-0.0151631770649913	0.0128899170983772	0.000166149962803	0.0002299219387042	0.0003429805900789	9.845524272640002e-05	9.693434820314344e-09	1.1763568517087045e-07	-0.0002030321585317	0.0002239534833904	5.0155162722694175e-08	4.122205739804136e-08	-0.0001879648707921	-0.0003060171645896	3.533079265189085e-08	9.364650502345832e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
879.3900939847931	-2.063568640627864	773326.9373985833	4.25831553458273	1063.4532283012857	-1.053690878997941	1.1102644684834528	1130932.7687844264	846.6970300928017	-1.164984801187643	716895.8607679708	1.3571895869982118	864.452344147117	727.5662623832309	1.588162	22.731939	0.1034309233474869	0.0581418262663379	0.0181094139	-0.1449141244	0.0180230979	0.0990667327	0.1102633456	-0.0557107735	0.017723198	0.0626503158	0.2477291342	-0.0874397355	-0.0158863531	0.096877777	-0.1291798484	-0.0219411299	0.0494229407	-0.112408667	-0.1080706981	-0.1570087013	-0.0614762598	0.0552594014	0.0729333319	0.1217367434	0.0674451743	0.1288314418	-0.0441509466	-0.1898480272	0.1627833325	0.1524748644	0.0687618662	0.0129334418	0.2073004746	0.1134914556	-0.0685182426	-0.2041877669	0.0171688946	0.02443427	0.1592081827	0.19584751	0.070331162	-0.031506338	-0.0589447958	-0.0631619408	-0.0183494795	-0.1915476185	0.1055974554	-0.3026069792	-0.1471307496	0.0742159189	-0.0955334159	-0.1283032295	0.0472475038	0.0712427468	0.0551052594	-0.0535659835	-0.0199346296	0.125247603	0.1488636339	0.0164943151	-0.1942714075	0.0651507191	0.0366933987	0.0492747265	-0.1155550106	0.1466916353	-0.0617870611	-0.1145899557	0.0665773487	0.1010845151	-0.1768275795	0.1680613064	0.122810458	0.0177939505	-0.1870832544	0.0332265848	-0.0676977026	0.0772216734	-0.0798077096	-0.0094682123676506	0.0001538413472132	2.3667160112403076e-08	8.964704543893177e-05	-0.0452496247693403	0.0514308809110986	0.0026451355112916	0.002047528541766	-0.0328565324388563	-0.017693355373865	0.0003130548243858	0.0010795517239056	0.0001829032948508	-0.0001600772952281	2.5624740447544296e-08	3.345361526727868e-08	-0.0005840300503463	-0.0003809978918146	1.4515939356716961e-07	3.410910997075017e-07	-0.0003299465980556	-0.0001419817272635	1.0886475756846368e-07	2.01588108767269e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
878.4944861030901	-0.895607881702972	771752.5621135324	0.8021134777684847	1063.685390705234	0.2321624039484504	0.0538993818071234	1131426.6103997466	847.4881904381548	0.7911603453530915	718236.2329321381	0.625934692059223	863.7845594036529	712.805883626573	1.358064	19.438473	0.0751425656124968	0.03590376043293	-0.1952377984	-0.1280013598	0.0481929782	-0.122724671	-0.0602441918	0.1017212985	-0.0785729045	0.0995916925	0.1421705921	0.2023936845	0.0658414073	0.0180490609	0.0546480414	0.1175882338	-0.0373669622	0.1415286382	-0.1377614418	-0.152766389	-0.0895856704	0.0764345371	0.1763086123	-0.1018808764	0.0870254357	-0.1470225774	-0.1223672509	-0.1308923435	0.1820589595	-0.03352253	-0.0081036466	-0.0587260444	-0.0344913349	0.0682873352	-0.0173160694	0.0020965124	-0.1183334205	-0.0709033761	-0.1064625858	0.2470418501	0.0705625506	-0.0257700995	0.0659252986	0.1105868932	-0.1081876246	-0.0016067423	-0.0646204637	-0.2064782438	0.0483995913	-0.1333632914	-0.020306447	-0.1067177144	-0.1227380337	-0.1635386174	-0.0423945868	-0.1637655806	0.0527645211	0.1658742126	0.0794049179	-0.1319992129	0.0581397173	0.1965258491	0.0928837661	0.0222864356	-0.0235464318	0.0462156617	-0.1251170169	-0.0337251155	0.1833194356	0.2349053157	-0.0955287931	-0.0408673919	0.0061722284	-0.0013476492	0.0757514247	0.0686560755	0.0931977604	0.0719655524	-0.0898496795	-0.009519024704403	-5.081233675240104e-05	2.5818935662394054e-09	9.061183132303464e-05	-0.0264181082287535	0.0188315165405868	0.0003546260152183	0.0006979164423861	-0.0170780482168027	0.0157784842220536	0.0002489605643455	0.0002916597308954	0.0002770116424095	9.410834755870004e-05	8.856381080229082e-09	7.67354500304087e-08	-0.0002809889091182	0.000303041141228	9.183393327682922e-08	7.895476704743606e-08	8.253896341968152e-05	0.0004124855614752	6.812680482395524e-09	1.7014433842557826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.848264560799	0.3537784577088132	772374.272121528	0.1251591971388265	1064.0623863829137	0.3769956776795879	0.1421257409890917	1132228.762114901	846.2237199551797	-1.2644704829750708	716094.5842147825	1.598885602315209	863.268177458724	716.7505836296399	1.089426	15.593349	0.1188720033753449	0.0727594156242576	-0.172552919	-0.0283392458	0.0132573954	0.0343258108	0.0103607436	-0.0036444307	-0.1432039084	0.016151737	0.1529155378	0.0681745922	0.0198870153	0.1487967039	-0.0695946991	0.1294577686	0.0604673767	0.0394413725	-0.1146712927	0.0498076658	-0.168583545	0.4033190143	0.0964228274	0.1175150953	0.1058896119	0.269551222	-0.1416730678	-0.0840169632	-0.0187933457	-0.0376546928	-0.0685810241	0.1540471223	-0.0364377004	-0.0388325786	-0.1180767831	0.0068175229	-0.1483931055	0.0534486422	0.0026810707	0.1160395156	-0.0205850787	0.1148321839	-0.2484091343	0.2241959675	-0.0681766731	-0.1585152813	-0.0852208104	-0.1896575353	-0.1091252181	0.010230377	-0.2307570944	0.0598842475	0.1545730065	-0.0134501983	0.1361082576	-0.1481325002	0.0166245818	0.1766965765	-0.0781128297	-0.1083132894	-0.1618790383	0.145060424	0.1753218657	-0.0530446667	0.0568496801	0.0810670366	0.0624337963	0.0492408929	-0.038939083	0.0773004085	-0.2279524808	-0.0049870514	-0.0804896243	-0.2729174034	0.0219231323	-0.0810137719	-0.0432538963	0.066603812	-0.0993643757	-0.00948349067761	3.553402679300037e-05	1.2626670601256683e-09	8.993659543231577e-05	-0.0923426730529684	-0.0659245648242149	0.0043460482472621	0.0085271692665674	-0.0300681598148457	-0.012990111598043	0.0001687429993296	0.0009040942346511	0.0004964262191644	0.0002194145767548	4.814275649253188e-08	2.464389910738609e-07	-0.0004475820572942	-0.000166593148176	2.7753277019190692e-08	2.0032969801170855e-07	-0.0003298891701753	-0.0004124281335949	1.0882686459894804e-07	1.700969653806399e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.2379497721835	0.389685211384517	773059.3723195926	0.1518545639717957	1058.8649074214163	-5.1974789614973815	27.013787555207895	1121194.8921685645	846.5915424324874	0.3678224773076408	716717.2397182181	0.1352933748127299	863.49011340809	729.081777613889	1.342359	19.213682	0.0876085520786968	0.0498300175059046	-0.2769999976	0.1024062029	-0.1574497068	-0.0502174269	0.0999419881	0.0209263709	-0.0578914262	-0.2028141685	0.1916823785	0.082298192	0.1089467039	0.0061074247	-0.1798357632	0.1384950301	0.1779633453	0.0702791842	-0.07478044	-0.0040792842	-0.2150483091	0.1430498742	-0.050099271	0.2047865839	-0.1392237642	-0.1955436312	0.0645218188	0.102509611	0.104004418	-0.2078814567	-0.0256815023	-0.0581415594	-0.2088751039	0.046137067	0.2120052328	0.0367605183	-0.1350243855	0.1862105638	-0.0386366524	0.1225281124	-0.0112395341	0.0831885726	-0.0548580518	0.0591211798	0.302096679	-0.0068279982	0.081648358	-0.0264889408	0.0779622881	-0.1016677318	-0.3274982057	0.1701171135	-0.1675108597	0.1418059662	0.0753102551	-0.1564361869	0.0314136035	0.2368041043	-0.2510689564	-0.1709134238	-0.3261453174	-0.328316475	0.1514754347	-0.0788514711	-0.1057003123	0.1628170532	0.1333366258	0.1841811704	-0.087235847	-0.1783236189	-0.0022313191	0.0535619978	-0.1393297296	-0.0165105692	0.1471077187	-0.063557417	0.0046610831	0.0611443214	-0.1082959623	-0.009541497834391	-5.8007156781000185e-05	3.3648302378155356e-09	9.104018092368816e-05	-0.0509839217066598	0.0413587513463085	0.0017105463129257	0.0025993602725908	-0.0231321688668373	0.0069359909480083	4.810797043085442e-05	0.0005350972364838	0.0008509971462929	0.0003545709271285	1.2572054236476412e-07	7.241961429986595e-07	-1.7140387862824014e-05	0.0004304416694313	1.8528003078287002e-07	2.9379289608804473e-10	-0.0003299926261674	-1.0345599209997738e-07	1.0889513332485741e-07	1.0703142301390584e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.4628902848641	2.2249405126806323	776976.8269493463	4.950360284967555	1068.7065879571046	9.841680535688283	96.85867576654562	1142133.7711429163	849.7980163927023	3.2064739602149075	722156.6686649715	10.281475257536272	866.0341452054964	721.9652447311731	1.504561	21.535336	0.1249657844439467	0.0654861501567558	-0.1125312622	-0.0151090552	0.0120561983	0.196176455	0.0225897276	0.1218229704	-0.1369585452	-1.34831e-05	0.0906164573	0.0036112934	-0.1036883328	0.0615148771	0.1908253086	0.2060523367	-0.0711147481	-0.0802301138	0.0501529723	-0.2441969891	0.1257188911	0.0910283196	0.0014817097	-0.1079449184	0.1803822654	-0.1000555654	0.3540373953	-0.0229163997	-0.0271796459	0.1114853682	-0.0937988302	-0.3291079363	-0.0632562315	0.0834803999	-0.0255579162	-0.1027820291	-0.1913986381	-0.0450461701	0.0696425389	0.0318875117	0.2458364605	-0.2231918377	-0.1433862665	0.0894067099	0.0965687977	0.3353193918	-0.0323968689	0.0271846949	0.0407840752	0.1380056521	-0.1311695289	-0.1967425791	-0.0900316356	0.1145161521	-0.0431668011	-0.13908267	0.0119681834	0.109450944	0.0325808662	-0.2672194648	0.1038142856	-0.0110330244	0.172632067	-0.322558414	-0.1016533339	-0.0687817425	0.019337651	-0.2234820788	-0.1332964711	-0.1716540056	0.3070861925	0.0969645011	-0.1141268569	0.1617560461	0.0652249588	0.1534488173	0.1719909684	0.055595093	-0.1165920251	-0.0369335059354511	-0.02739200810106	0.0007503221078085	0.001364083860684	-0.0032960861686035	0.0476878355380563	0.0022741296583047	1.08641840308593e-05	-0.0302210675385339	-0.0070888986716965	5.0252484377581785e-05	0.0009133129231686	0.0001989634786437	-0.0006520336676492	4.2514790374806745e-07	3.9586465834002074e-08	-0.0002210330008214	-0.0002038926129585	4.157219761907567e-08	4.8855587452113016e-08	-0.0003299780641125	1.4562054899967033e-08	1.0888552279543317e-07	2.1205344290965388e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
880.857317418826	-0.6055728660380737	775909.6136502904	0.3667184960815667	1069.488243425396	0.7816554682913193	0.6109852711097217	1143805.102825139	847.3807293313087	-2.4172870613936084	718054.1004420606	5.843276737180947	864.1764373293692	724.9053021334174	1.234055	17.663481	0.0825158111033182	0.0372074883890224	-0.0638835464	0.0733071783	0.0789562937	0.2021330957	-0.1009797504	-0.1063678243	-0.2051775609	-0.0141942572	-0.0832255802	-0.1162241501	0.0677021077	-0.0176658235	0.0558668914	0.1418607988	0.0624191127	-0.1402157745	-0.0073553586	0.0791341607	-0.0829474939	-0.1084407152	-0.0628047482	-0.0944764055	0.1658880523	0.0951816576	-0.1047058365	-0.1898388158	-0.0742997056	0.1306649914	-0.0371650127	0.0317219617	-0.2563493134	-0.2313524993	0.1654252213	-0.0727952082	-0.1666153119	0.0399090244	0.1273867114	-0.0762419379	-0.0217534344	0.1898626661	0.0181423531	-0.0652472501	0.0562494669	0.079201054	-0.154059642	-0.03438317	-0.3162399739	-0.1171761627	0.1433098841	-0.0784049236	0.0598992265	0.0908007829	-0.0810691776	-0.1929095982	-0.1363152217	-0.1353988771	0.0340593023	0.1101415824	0.012002837	0.2644416659	0.1293348857	-0.0104425327	0.2488585109	-0.066718869	-0.097495944	-0.0575681535	-0.1762698868	0.2694360327	0.1115561649	-0.0492618933	0.0427251519	0.0380200427	0.0065802267	-0.1186677246	0.3014707886	0.0499642712	-0.1242038795	-0.0270412098641088	0.0098922960713422	9.785752156309428e-05	0.0007312270309147	-0.0166541378546583	-0.0133580516860547	0.0001784375448473	0.0002773603076819	-0.0003868860141977	0.0298341815243361	0.000890078387227	1.4968078798178294e-07	0.0005609259281199	0.0003619624494762	1.3101681483081065e-07	3.146378968371713e-07	-0.0004475924044908	-0.0002265594036693	5.1329163391034135e-08	2.003389605578559e-07	-0.0003298742808264	1.0378328609998495e-07	1.0881704115073465e-07	1.0770970473711329e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.224357691684	-0.6329597271420653	774794.9198737376	0.4006380161837577	1063.9991870575668	-5.489056367829107	30.129739809205272	1132094.270059163	847.2225696012464	-0.1581597300622661	717786.0824417388	0.0250145002133688	862.9899794458499	720.6857631638919	1.052871	15.070133	0.0547092848122189	0.0438095096099195	-0.141552137	0.0500217231	-0.0025865231	0.0790315322	-0.1560755337	-0.0956359515	-0.1391345285	-0.139107759	-0.0400210713	-0.0100098008	-0.0453290329	-0.1101248972	-0.1656393907	0.1303614185	-0.0015375791	0.0166839767	0.1168995771	0.2002633594	-0.0666525534	-0.132033734	-0.0128879244	0.0105954581	0.1931366426	-0.0926373073	0.1083104198	0.0480299468	-0.1325948313	0.1342225032	-0.008581191	-0.0460932624	0.0691096837	-0.0654463562	-0.0020642319	0.0736480142	-0.1355031253	0.0521750843	-0.0408672234	-0.1786531917	-0.0584258975	0.0597202308	0.0167268422	0.0449640215	0.1872086889	0.0669631499	-0.1292845083	0.0662829079	-0.1153357378	0.1857988523	0.123967545	-0.15942199	0.102107866	-0.0063015177	0.0199088503	-0.1811779012	-0.0993015812	-0.1035733137	-0.0701825033	0.0633281806	-0.1283610769	0.0552439735	0.1170578385	0.006030665	0.0720270464	-0.0965197723	-0.0904502727	0.0593863542	-0.0733474823	-0.0951612922	-0.0194375012	-0.2430509666	0.1307874058	0.1404826945	-0.147111164	-0.0259056788	0.0291224248	0.0442601199	-0.1310868562	-0.0295532545310948	-0.002512044666986	6.3103684089328166e-06	0.0008733948533796	-0.0597040407907059	-0.0430499029360476	0.0018532941428031	0.0035645724867382	0.0073599622725026	0.0077468482867002	6.001365837715136e-05	5.416904465266163e-05	0.0005889254823571	2.7999554237199986e-05	7.839750374819037e-10	3.468332237695429e-07	-0.0004475965261858	-4.121695000006056e-09	1.6988369673074918e-17	2.0034265025359559e-07	-0.0003298681783089	6.102517500009008e-09	1.0881301506083225e-07	3.72407198379162e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
