global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
861.8756222486185	0.0566412055380851	0.0032082261648076	742829.5882264433	696.4152478369597	11.626972733256936	135.18649493990023	484994.197419814	831.0852653116939	-0.3777570026676358	690702.7182182086	0.1427003530644361	822.4926050451418	572.3446444059673	1.298665	19.702707	0.0686469531373106	0.0350364586233779	0.092792653	0.0778950585	0.0733570183	-0.0183965181	0.057255779	-0.0252647973	-0.0905085055	0.1146413234	-0.023313026	0.0256948879	-0.0296398255	-0.0062433878	-0.019918279	-0.0874363111	0.0389266514	-0.0204535388	0.0104361699	-0.1849713663	0.1024770368	-0.0469258114	0.1346434097	-0.1135339159	-0.0621427572	0.0796849174	-0.1698616991	-0.1518615186	-0.0337819319	0.0075273784	-0.049731901	-0.0131769268	-0.1245794599	0.0610394851	0.0503278464	0.0035211726	-0.1180599561	0.2197052651	0.0225780728	-0.0346680384	0.052811383	-0.0290448021	-0.0282980249	0.137709693	0.0602069635	-0.1777888917	-0.0773321559	-0.1035727763	-0.0249976368	0.0003798223	0.0787325946	-0.1543850597	0.1488440706	-0.0114234812	-0.1019904394	-0.0177047308	0.1588373686	0.1154968691	0.1246258864	-0.0031795115	0.2124649291	-0.0708081378	-0.0506718602	0.055287473	-0.0921073139	-0.1294486724	-0.0358201586	-0.1467314453	0.092280022	-0.0471208409	0.0048680375512191	0.0011948425009507	1.4276486020781244e-06	2.3697789600079253e-05	-0.0097189335061784	0.0264950399978971	0.0007019871444901	9.445766849751716e-05	0.0027911369696766	0.0159040082089631	7.790445583495473e-06	0.0002529374771107	0.0004100000964954	0.0001700004173157	1.681000791262373e-07	2.8900141887546152e-08	0.0002460001154023	0.0003310001372837	6.05160567779449e-08	1.0956109088189338e-07	-5.045674259440344e-08	-6.06939903949051e-08	3.683760470056832e-15	2.5458828732378864e-15	0.0	0.0	0.0	0.0	0.0
862.0592508350503	0.183628586431837	0.0337194577549546	743146.1519502882	684.13513112291	-12.280116714049656	150.80126651068167	468040.8776365613	831.032245800598	-0.0530195110958402	690614.5935603856	0.0028110685568419	821.3554378686362	580.2896130371093	1.189159	18.04134	0.0715189097576496	0.0379938129526593	0.0334169012	-0.0571571999	0.0526731887	-0.2306735545	0.0734582371	-0.0876594487	0.0714052714	0.0908313644	0.0015284808	0.1099416088	-0.0508092723	0.0355673333	-0.0557851601	-0.0504894342	-0.1395280839	-0.1520433323	0.0064562327	-0.1897472848	-0.0137788509	0.0803267704	0.0513057512	-0.0765673499	-0.1969220416	-0.0012180085	-0.1270809564	-0.030365738	-0.0920041662	-0.0610215638	0.0021226521	-0.0633919147	-0.0229204936	0.1787255151	-0.0014390947	0.0100727385	-0.1525889097	0.0616506158	-0.1683856281	0.0209515135	-0.0418177306	-0.0218957985	0.0515364527	0.0050827925	-0.0106632014	-0.068174547	-0.0628933979	-0.1929135385	-0.1760503013	0.0601834255	0.1416382593	0.0675323855	0.0106926665	0.0612204786	-0.0130371896	-0.1035835347	0.0692059776	0.1365063833	0.0030727448	-0.0109025922	-0.0930874302	-0.0922129087	0.0373962007	-0.1567228079	-0.1713180166	-0.1644881345	-0.0529006227	-0.0724324085	0.0873863672	-0.0583804184	0.0079631744444128	0.0030951368931936	9.579872387608748e-06	6.34121472321491e-05	-0.0334728397238706	-0.0237539062176922	0.0005642480605989	0.0011204309991799	-0.0204748470781481	-0.0232659840478247	0.0004192193628735	0.0005413060137136	0.0003719997191492	-3.800037734619997e-05	1.383837910470837e-07	1.4440286784535879e-09	-0.0001439999393351	-0.0003900000547374	2.0735982528512483e-08	1.52100042695175e-07	2.6763152585670405e-08	7.721989518007386e-08	5.962912211621592e-15	7.162663363238765e-16	0.0	0.0	0.0	0.0	0.0
860.5535438283916	-1.5057070066586675	2.2671535899010045	740552.4017956036	692.4701358403	8.335004717390007	69.47230363891366	479514.8890306836	831.0701039727588	0.0378581721607815	690677.5177172922	0.0014332411993553	821.9183553733573	572.3316370833547	1.17078	17.762505	0.0268301549040521	0.0180457290376935	0.1198212652	0.0389944954	-0.0310950792	-0.0793259893	-0.1778201984	-0.077206397	-0.0778153901	-0.0486891518	-0.044330573	-0.0221885368	-0.010813886	-0.0685324527	-0.0360780392	0.005729227	-0.1275400206	-0.0408062109	0.2973043729	-0.1815715314	-0.0591526076	0.0790398825	-0.1982696312	-0.0516237974	-0.0844610912	0.0340625906	-0.0414183345	-0.2408111048	0.1225750933	0.0278359831	-0.0865033877	0.0133269429	-0.0390183485	0.0811074105	-0.0800480574	-0.2458089032	-0.0612164056	0.0973596034	0.127598009	0.1899283569	0.0691785407	0.1551038074	0.0254748421	0.0086531595	0.0672583351	-0.0367525406	-0.1704873877	-0.1142598026	-0.1057228924	0.0052018307	-0.0069659037	-0.0463962096	0.1756688888	-0.1459662594	0.0086256718	0.0013897937	0.1423187102	0.1374362516	-0.0755215092	0.0337126005	0.093124983	-0.1239989212	-0.1500070938	-0.1654747098	0.1518011927	0.0479509224	0.0186782256	-0.0765673143	0.0823644609	-0.0692973963	0.0086308855064061	0.0006677110619933	4.458380623082216e-07	7.449218462469089e-05	-0.0294513512384497	0.0040214884854208	1.617236963837287e-05	0.0008673820897705	-0.0035845244198355	0.0168903226583125	1.2848815316397029e-05	0.0002852829995019	0.0003259998810451	-4.599983810410003e-05	1.0627592244141938e-07	2.1159851056034132e-09	-8.499999311539774e-05	5.899994621970226e-05	7.224998829617664e-09	3.480993653927759e-09	1.3893509881224333e-08	-1.2869642704446072e-08	1.65627703340102e-16	1.9302961681967814e-16	0.0	0.0	0.0	0.0	0.0
864.1577388309057	3.604195002514075	12.990221616147434	746768.5975813438	687.4991960614641	-4.970939778835941	24.710242284813518	472655.1445851594	831.5003688447247	0.4302648719658464	691392.8633889132	0.1851278600477862	820.8945017025171	566.9077963738692	1.259128	19.102867	0.0494414417306868	0.0278186370489733	0.050013517	0.031478924	0.0940761139	-0.0857985024	0.1595828339	-0.0914292034	-0.0512563132	0.1404430635	-0.0414532385	0.018327573	-0.0409896282	-0.045142304	-0.1003625081	-0.0883331609	-0.1214551741	0.2338516732	-0.0621393471	0.0643374062	-0.0259963804	-0.0900027301	-0.0412973968	0.0254180778	0.0903161325	0.0499087021	-0.0130570933	-0.0030242835	-0.1697963448	-0.0215121721	-0.0609441856	-0.1075433552	0.0145768705	0.0820668609	0.183722271	-0.0662979219	0.2147516318	-0.0907035912	0.1176010657	-0.0883867021	-0.1044155271	-0.0200809913	-0.0853951412	0.0261689701	0.0669943406	0.0515070849	-0.2055485338	0.0374450901	0.021817018	0.1221120466	0.1204299094	0.0329803336	-0.0456001421	0.1884573432	-0.1172479768	0.1518968635	0.127644013	-0.0429908729	0.1092674888	0.1121088955	0.1366970609	-0.1206945061	-0.019725171	-0.0507397328	0.0434383476	-0.0667293796	-0.1543205229	-0.0462895673	0.0772216734	-0.0798077096	0.0052301491447934	-0.0034007363616127	1.1565007801194788e-05	2.7354460076783134e-05	-0.048310307906874	-0.0188589566684243	0.0003556602466215	0.0023338858500569	-0.0142135789386372	-0.0106290545188017	0.0002020258262448	0.0001129767999636	0.0003259999016622	2.061709998687697e-11	1.0627593588376405e-07	4.250648118688823e-22	0.000245999913131	0.0003309999062463	6.051595726045956e-08	1.095609379351241e-07	-4.006326358326189e-08	-5.395677346448622e-08	2.9113334026978847e-15	1.6050650889419186e-15	0.0	0.0	0.0	0.0	0.0
864.5716543137146	0.4139154828088749	0.171326026908904	747484.1454427532	696.1076730745975	8.608477013133438	74.1058764856468	484565.89251333073	831.0076424489549	-0.4927263957697505	690573.7018085701	0.2427793010882488	821.5127129358962	575.6179005833676	1.212189	18.390743	0.0556231876707346	0.027678420999371	-0.0309874821	0.0338805678	0.191234692	0.1241090454	-0.0255563507	0.0157902663	0.0234223613	-0.1224288776	-0.0965550195	-0.1701711453	-0.0025307828	-0.1051839552	-0.0463627664	0.1507796849	-0.0616957726	-0.0581774875	-0.1173671619	0.1276286744	0.3180563549	0.1231376376	-0.0177465666	-0.0045656534	0.1084398149	0.0347414819	-0.2516066369	-0.0567448505	0.1296274759	-0.0004264816	-0.0883304533	-0.0417231576	0.283607916	-0.0833003528	-0.0899122729	0.0790841999	-0.0191753795	0.078263716	0.0020829811	-0.0078713469	-0.0780606896	0.0057268337	0.0073806836	0.2763143033	0.0418206257	-0.0634971165	-0.136670326	0.0223964908	0.1711276801	0.0806966813	0.1705877776	-0.0905589017	0.0317349978	0.1055942344	0.1164640457	0.1150447364	0.1165545572	0.0806260749	-0.1064508221	0.0959020332	-0.0730424053	0.056268179	0.1393990585	0.0496216844	-0.0443011479	-0.0495991409	-0.0948321592	0.0133492652	0.0719655524	-0.0898496795	0.0103095787909381	0.0050794296461446	2.5800605530133665e-05	0.0001062874148465	-0.0520178997461329	-0.0037075918392588	1.3746237246539151e-05	0.0027058618939987	-0.0307988713674234	-0.0165852924287862	0.000948570477507	0.0002750719249483	0.0006169996896658	0.0002909997880036	3.806886170476935e-07	8.468087661814015e-08	2.0215904659171e-06	-0.000243978322665	4.086828011886917e-12	5.952542193046732e-08	6.999930119863028e-05	7.003936446221354e-05	4.905512574270781e-09	4.899902168296562e-09	0.0	0.0	0.0	0.0	0.0
866.0758412105806	1.504186896866031	2.26257822070346	750087.3627286148	693.7174006667093	-2.390272407888233	5.7134021839118105	481243.8319877757	831.7629116265904	0.755269177635455	691829.5411575432	0.5704315306861365	821.5823548575901	592.7719836987948	1.219189	18.496944	0.0419844339125875	0.0222105682302961	-0.0705131496	-0.0627121225	-0.1173792809	-0.0802536745	-0.084531407	-1.66748e-05	0.0045224493	-0.0994710932	0.0400609283	0.1685950005	-0.0691340467	-0.0579956039	0.1779860445	-0.1680842027	0.0266670269	-0.1196480828	-0.0737745799	0.1789508239	0.0572045432	0.1606412722	0.0089518274	-0.0648968663	-0.0731222769	-0.1683612193	-0.0217917952	-0.0307485634	0.3069962773	-0.039875235	-0.0671468797	0.1259254892	-0.1072755923	0.0319472412	-0.175643784	0.1022882388	0.0380527122	-0.1114692068	-0.0609046393	-0.0347973923	-0.2848904348	0.0978531127	0.0958613425	-0.0123604446	0.034706005	-0.0564199165	-0.0800156059	-0.175440937	0.2444196506	0.1103983552	-0.0091166163	0.1154242239	0.0283008986	-0.0391093808	0.0351974517	0.1540008587	0.0293141485	0.0859630016	-0.0591605921	0.0895487313	-0.1056512919	0.0543334657	0.1025449293	0.1851653289	-0.0264892033	0.0350478356	-0.105782126	-0.1285782293	0.066603812	-0.0993643757	0.0011950887464706	-0.0091144900444675	8.307392877069717e-05	1.42823711194067e-06	-0.0481808221421857	0.0038370776039471	1.4723164538713178e-05	0.0023213916222969	-0.0462348113509278	-0.0154359399835044	0.0021376577806558	0.0002382682431743	0.0005979902582887	-1.900943137710001e-05	3.575923490081861e-07	3.613584812806744e-10	0.0002460235824883	0.0002440019920223	6.052760314037735e-08	5.9536972110891016e-08	7.892640341251709e-05	8.927102213886814e-06	7.969315393718284e-11	6.229377155635391e-09	0.0	0.0	0.0	0.0	0.0
861.8890256526131	-4.18681555796752	17.52942451643888	742852.6925404108	709.5154762981094	15.798075631400138	249.57919365543887	503412.21110653307	830.0581540220451	-1.704757604545307	688996.5390584851	2.9061984902550533	821.1311626914321	598.6471823280737	1.344813	20.402838	0.0811849309289666	0.0380111244185463	0.0329743143	0.1940523801	-0.1123609237	0.1135348581	0.093206304	0.0666349622	-0.2511944875	-0.0151718483	-0.0688859101	-0.1115124554	0.0861574183	-0.210897593	-0.0627291938	-0.0681518311	0.1035614248	0.0766132571	-0.0041754561	0.0060777299	0.1664360089	0.0886646984	0.0972619531	-0.0111889125	-0.1295583593	-0.0398267912	0.1700481376	-0.1326021871	0.0917255647	0.137300327	-0.1631333866	-0.0562160388	0.0148432913	-0.1025807978	-0.0433570261	0.1829723023	0.0874770338	0.2218783354	-0.0589434534	-0.1154298436	0.0529180737	0.0711663796	0.1091916406	-0.1097128419	0.0790528907	-0.1836941286	-0.1253316674	-0.0083367624	0.1288658433	0.0291138246	0.0087085418	-0.0312954525	-0.0155721278	0.1488302015	-0.0820988761	0.0724066556	-0.0236011108	0.2218178575	-0.1111718683	0.0200212095	-0.0685586013	0.1012552425	-0.2011346097	0.0852874677	0.1070053494	0.0985740342	0.0448361942	-0.0292354156	0.0611443214	-0.1082959623	0.000137152497686	-0.0010579362487846	1.1192291064924308e-06	1.8810807621508235e-08	-0.0272527189235631	0.0209281032186226	0.0004379855043293	0.0007427106887267	-0.0187362702893381	0.0274985410615897	0.0003510478243551	0.0007561697605159	0.0009000009767502	0.0003020107184615	8.100017581513141e-07	9.121047406563145e-08	4.797524724642344e-05	-0.0001980483352418	2.30162434835546e-09	3.922314309207872e-08	-5.5021550883501455e-05	-0.000133947954296	1.7942054460088273e-08	3.0273710616257398e-09	0.0	0.0	0.0	0.0	0.0
860.0446869682646	-1.844338684348486	3.401585182584304	739676.8635823403	691.1034678521557	-18.41200844595369	339.00205501386995	477624.00327727565	830.0073410520857	-0.0508129699593382	688912.1862003533	0.0025819579160886	819.6349805415072	570.2963716366417	1.218026	18.47929	0.0342224686025881	0.0155895634702882	0.1450006216	0.0038042511	-0.0507076274	-0.1477845054	0.0238370952	-0.121242091	-0.1048545123	0.1987174203	-0.0216036817	0.0502302298	0.0701243989	-0.0241903965	-0.0489451623	-0.1276686014	-0.0698778137	-0.0417221814	0.0242507371	-0.1516662121	0.141128361	-0.0069365539	-0.0296531836	0.0651142747	-0.0759018133	0.0136435764	-0.0953725902	-0.0410101609	-0.1073856282	0.083429689	-0.0212107782	-0.0994501672	-0.1019159028	0.1690825999	0.0090349803	-0.0135104893	-0.0611860832	0.0905731089	0.0323504088	-0.0452395207	-0.1351746578	0.1814412745	-0.1165928063	0.0451237336	0.0920304129	-0.0997618625	-0.1234409311	-0.1500978746	-0.034511129	0.0567743916	-0.1160101432	0.0126373526	-0.0741106023	-0.0155687679	-0.0381886127	0.052516841	0.1547142224	-0.093026538	-0.0653779142	0.0411177557	0.1192417317	0.0117940822	0.0620777967	0.1165838871	0.033804067	0.1523016353	0.0313785919	0.0487034571	0.055595093	-0.1165920251	0.0054986613403826	0.0053615088426966	2.874577707031384e-05	3.023527653621817e-05	-0.0381031051663995	-0.0108503862428363	0.0001177308816187	0.0014518466233217	-0.0154993516755155	0.0032369186138226	0.0002402299023613	1.0477642112511237e-05	0.000987001048153	8.700007140279996e-05	9.741710690551206e-07	7.569012424092291e-09	-2.84620292012594e-05	-7.643727644768285e-05	8.100871062533428e-10	5.842657230739491e-09	7.701419933066697e-05	0.0001320357502141	1.7433439334618277e-08	5.931186898543704e-09	0.0	0.0	0.0	0.0	0.0
860.6965866060332	0.6518996377685653	0.4249731377227866	740798.6141952768	684.5976694766606	-6.5057983754951465	42.325412502595285	468673.969052875	827.6336922994474	-2.37364875263836	684977.5286292164	5.634208400901642	818.5871206523567	577.5045175813374	1.043409	15.830089	0.0481992694778965	0.0227116149385168	0.1201409667	-0.0796315917	-0.1510269386	0.0839078854	-0.0178334175	-0.1116395993	-0.0331686167	-0.0719404108	0.1815761066	-0.1288963476	0.1869622095	0.1768487839	0.1380033264	-0.0306868596	-0.0021683123	0.0372793188	0.1041452403	0.0180874369	0.0954121341	0.0606020976	-0.0226642009	0.0645859447	0.106732559	-0.0085984006	0.0557513196	0.0078531797	0.0476238673	0.1322232286	0.2211322685	0.127888487	-0.0493231538	0.0114660958	-0.0405006604	-0.0947388399	0.042078642	0.1145625008	-0.0010203175	0.022057229	-0.0120349524	0.0722695962	-0.0456472639	0.0537387519	0.1048483631	0.0331269791	-0.0808402844	-0.1292262339	0.1325169339	-0.0449266905	-0.1541068963	-0.1212688493	-0.0418753428	-0.054262302	-0.0879445478	0.0391446201	0.1278011046	0.0611101712	-0.1012716089	-0.0116525593	-0.1354436301	-0.1169855393	-0.0546685991	0.0259395173	0.0432502103	0.0518439687	0.0864065287	0.0713541236	0.0499642712	-0.1242038795	0.0017283077666974	-0.0037703535736851	1.4215566070600755e-05	2.9870477364265542e-06	-0.0333643170185951	0.0047387881478043	2.2456113109771403e-05	0.0011131776501173	-0.0266107808476903	-0.0111114291721748	0.0007081336573238	0.0001234638582482	0.001124007624556	0.000137006576403	1.263393140060022e-06	1.8770801977671093e-08	0.0002459532363701	0.0002744152655713	6.049299448092629e-08	7.530373797859971e-08	-8.313793037961629e-05	-0.0001601521297102	2.5648704650739396e-08	6.911915467805924e-09	0.0	0.0	0.0	0.0	0.0
859.2414386237867	-1.4551479822464444	2.1174556502358985	738295.8498482747	680.2930122090278	-4.30465726763282	18.530074191784053	462798.5824604324	827.542074980029	-0.0916173194183329	684825.885862252	0.0083937332174008	816.5712618998344	561.0674572512978	1.018756	15.456064	0.0404820731746582	0.0186321788047397	0.1493238904	0.0034111098	0.1187843895	0.0805551954	0.1169936046	-0.175326349	-0.0282831395	0.1451327091	0.1070405775	-0.099975146	0.1990512377	0.0909353167	-0.0978879615	0.0038285087	-0.0457157997	0.0474303643	-0.0303896013	-0.0906289648	0.0677445353	0.1650013573	-0.0548857947	-0.1073924787	0.1690780845	-0.0090121899	-0.0972260469	-0.1669495373	0.0216826822	0.1466595587	0.1558303322	-0.141420256	0.1159528485	0.0284005879	0.0606046764	0.0182793107	0.0734816506	0.0386986809	-0.0735664066	0.1932717931	-0.0466678808	0.0519591993	0.0742934647	0.0317618954	0.1154816795	0.0159355123	-0.1041978779	0.0542855161	0.0158590027	0.0044948541	-0.0892505354	-0.1989675516	-0.0983534324	0.0987313641	-0.1698073935	-0.0312597545	0.087316612	-0.1345353923	0.0289421238	0.0196235642	-0.1089809264	-0.0486770272	-0.0139881933	-0.0740839583	-0.0990741701	-0.062858666	-0.0857865435	0.1525351553	0.0442601199	-0.1310868562	-0.0105595134607767	-0.0122878212274741	0.0001509905505183	0.0001115033245283	-0.027058001524395	0.0063063154942001	3.976961511238826e-05	0.0007321354464941	-0.0152729272417815	0.0113378536059088	0.0002332623065327	0.000128546924389	0.0010930026132739	-3.10050112821e-05	1.1946547126235749e-06	9.613107246031484e-10	0.0003429996752419	9.70464388718e-05	1.1764877721604889e-07	9.418011297698017e-09	-1.8772359201152129e-07	8.295020678760476e-05	6.880736806106391e-09	3.5240146997708096e-14	0.0	0.0	0.0	0.0	0.0
865.0062303651409	5.764791741354202	33.23282382118561	748235.7785705113	686.030436863409	5.737424654381243	32.918041664701725	470637.7603029998	831.38376512939	3.841690149360943	691198.9649207207	14.758583203696904	821.5963794026154	569.5391274301629	1.205195	18.284634	0.0430560346512952	0.0221194115881531	0.0412660364	-0.0712954955	0.1127087351	-0.0436832082	-0.1355957387	-0.0852477945	0.1338817292	0.0158258547	-0.2158565604	-0.188389013	-0.047323072	0.0114466612	-0.1384676378	0.1474533466	-0.1803961998	-0.0258959577	-0.0839649699	0.0288300666	0.1802842091	0.0538806613	-0.1662558702	-0.0901248884	0.1284796329	0.2126375691	0.0560759	0.0159180296	-0.1502627685	-0.0691751134	0.0128489675	-0.1400050222	0.2632679295	0.0055405801	-0.1195585739	0.0176116133	0.0614259305	0.0443770597	0.1742088089	0.0275793278	0.101111591	0.1432254762	0.0357961064	0.2237389589	0.0826528848	0.105376569	-0.1113875097	0.0168653935	-0.0488406699	0.1308014159	-0.0556541011	-0.1007657977	0.067246806	0.0012265182	0.1919711127	0.0762291872	0.0696449407	-0.1025230501	-0.0486040622	0.1174457352	-0.0643991139	-0.1518890357	-0.0312683525	0.0968189286	0.0632194571	-0.0179945675	0.168423538	0.0855171975	0.0384910108	-0.1372005631	-0.0041583981940789	0.0064011152666977	4.097427665755164e-05	1.7292275540518658e-05	-0.0334020286447867	-0.0063440271203916	4.024668010426535e-05	0.0011156955175871	-0.0354313665487637	-0.0201584393069822	0.0012553817355128	0.0004063626752932	0.0009269998313576	-0.0001660027819163	8.593286873370189e-07	2.7556923603950656e-08	0.0003059996701173	-3.70000051246e-05	9.363579811189645e-08	1.3690003792204259e-09	-1.414514884400019e-07	4.62721035715194e-08	2.141107568933418e-15	2.0008523581891987e-14	0.0	0.0	0.0	0.0	0.0
865.671357577056	0.6651272119150917	0.4423942080299433	749386.8993293032	702.3256848415482	16.295247978139173	265.5351066690488	493261.3675881497	832.1316049658111	0.7478398364211216	692443.0079829767	0.5592644209383699	823.015944969733	594.4845920201352	1.280709	19.430286	0.015718936095635	0.0104628240942023	-0.063142812	0.177988315	-0.1093508971	-0.1198075335	0.0743163968	0.0601203124	-0.1958844541	0.0330316139	-0.0198092947	0.068441874	-0.0292543143	-0.1911819759	0.0016391682	-0.0574075366	0.0285906998	0.2087071285	0.0033769032	-0.015684384	-0.1179613937	0.0750083139	-0.2136047051	-0.0949624183	-0.0306457584	0.0986535836	0.0814797602	-0.1093739995	0.0107125772	0.032133751	-0.1926825441	-0.0019508004	-0.0883910903	-0.0241361482	0.1085122889	0.0017406857	0.1968590226	-0.0723620498	0.1356037371	0.1139819714	0.1262107431	0.1667281808	0.1212117781	0.0622977581	0.0528571552	0.0178715638	-0.1098057424	0.111242373	0.0762464965	0.1672738347	-0.2111338909	0.1215127876	0.0047981569	0.0485283136	-0.1781956632	0.103384847	-0.1706126781	-0.0244314846	-0.0264911014	0.0446728799	0.0219527705	-0.0910391018	0.2080144297	0.043667493	0.0931688231	0.1056483177	0.0046345624	0.0267456721	0.0326654109	-0.1425091225	-0.0086153113537363	-0.0044569131596573	1.9864074912727305e-05	7.422358972181759e-05	-0.0339684395334956	-0.0005664108887089	3.208212948480076e-07	0.0011538548843407	-0.0336398596650582	0.0017915068837055	0.0011316401582848	3.209496914364202e-06	0.0009269997608094	-7.054819998585786e-11	8.593285565406849e-07	4.977048521244597e-21	0.0001279997721199	-0.0001779998979974	1.6383941662746332e-08	3.168396368708481e-08	-5.931676277552225e-08	8.213472566447966e-08	6.746113159979332e-15	3.518478346167581e-15	0.0	0.0	0.0	0.0	0.0
863.5146344530431	-2.156723124012956	4.651454633652204	745657.5239145725	686.6641032851745	-15.661581556373676	245.28513684694408	471507.5907404329	830.8406667512533	-1.2909382145578547	690296.2135276671	1.6665214738058218	820.3072388907932	591.0881062236585	1.332088	20.209789	0.041287132433976	0.0220275682975647	-0.0138796441	-0.0546148847	-0.0390601612	0.0979830421	-0.0162512886	-0.1203373524	0.05703375	-0.1381231292	-0.0603353708	0.0653700298	0.048848465	-0.1093662081	0.0726085859	0.3108566976	-0.1175241297	-0.0394585259	-0.0184831236	-0.007109694	-0.0976737724	-0.1028121536	-0.0228265056	-0.0855487382	-0.2502054377	-0.1516299204	-0.0337240067	0.0982462716	-0.0283181577	0.0869655146	-0.0710905784	0.1258785406	0.1540951321	0.0306315537	0.1915776979	-0.1202692111	-0.2209837227	-0.2162466306	0.0338276735	-0.0844152087	-0.1793358964	0.0326907745	0.1823619772	-0.1487660333	0.1003408414	0.1852981831	-0.1142374495	0.0758192938	0.0603983052	0.037878711	-0.0796137263	-0.1426111078	-0.0004658793	0.0949439582	0.1301702151	-0.0300614178	-0.1694362971	0.0408390426	-0.1372044501	0.0070066627	0.0248999389	0.1477399988	0.1808383883	0.0566538993	-0.0851910333	0.0021548674	0.016904474	-0.1867760469	0.0267918699	-0.1469813818	-0.0027853918908391	0.0058299194628971	3.398796094386757e-05	7.758407985552215e-06	-0.0435249793639798	-0.0095565398304842	9.132745353163108e-05	0.0018944238286348	-0.0166432916880268	0.0169965679770313	0.0002769991582127	0.0002888833229978	0.0009269998313576	7.054819998585786e-11	8.593286873370189e-07	4.977048521244597e-21	0.0003059996701173	0.0001779998979974	9.363579811189645e-08	3.168396368708481e-08	-1.414514884400019e-07	-8.213472566447966e-08	6.746113159979332e-15	2.0008523581891987e-14	0.0	0.0	0.0	0.0	0.0
861.9915474314691	-1.5230870215739287	2.319794075286941	743029.4278432988	692.1260211623718	5.461917877197266	29.832546897247084	479038.4291700559	830.1099980624487	-0.7306686888045988	689082.6088832385	0.5338767327994316	822.0285539437604	586.6714658556486	1.132893	17.187696	0.0520138872542115	0.0321013798098213	0.0582063185	-0.0033064185	-0.1630894106	-0.0146590346	-0.1724233335	-0.0599587865	-0.0502777824	-0.2131489655	-0.0762577928	0.0599556063	0.1029241223	-0.0653705646	0.1325805139	-0.0057065476	-0.0352046473	0.0049841011	0.2178577166	0.0477516958	-0.0238059691	0.0741472827	-0.2089232251	0.0194768638	0.1375959131	0.0689062451	0.1991707037	0.152944138	-0.1415360362	0.1097563988	-0.0558013059	0.1658823099	-0.010476697	0.0107765312	-0.135728343	-0.1529162924	0.1007427145	0.0503171911	-0.0057523406	0.1934570319	0.1310999891	0.008301754	-0.0112686263	-0.0415808613	0.1165032534	0.1163497927	-0.1019261471	0.0344055451	0.0730258203	0.0159508796	-0.1553449302	0.0823726776	-0.0273379541	-0.1472574641	0.0773349007	-0.0861457892	-0.2023391094	-0.074144541	0.0261145186	-0.2362203249	-0.2067759114	0.0845971283	0.0555675723	-0.0984313437	-0.0286891779	-0.0017363273	-0.1236560785	0.0778305937	0.0208790082	-0.1505910958	-0.0201594338961967	-0.0173740420053576	0.0003018573356039	0.0004064027750151	-0.0641318490158653	-0.0206068696518854	0.0004246430768497	0.0041128940581937	-0.0165939246110013	4.936707702549864e-05	0.0002753583339955	2.4371082940415157e-09	0.0009270428643076	4.303294999995992e-08	8.594084722636392e-07	1.85183478569905e-15	0.0003058705923921	-1.2907772519999948e-07	9.35568192902942e-08	1.6661059142806575e-14	-0.0002796415112121	-0.0002795000597236	7.812028338552953e-08	7.819937479298706e-08	0.0	0.0	0.0	0.0	0.0
