global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
883.4563895984356	0.7696854484049709	780495.1923223028	0.5924156894863611	814.6888808538747	-0.7799895308738769	663717.9725869389	0.6083836682728506	868.0378094333172	-0.4914735379213653	753489.6386057918	0.2415462384769436	920.864801001862	651.3028242082307	1.315438	17.775707	0.1433442075674375	0.0758343691315876	0.0593445353	0.0291462862	0.1434999265	0.0920755809	0.0042634641	-0.0330694782	0.0321353214	0.0753523537	-0.122563206	0.0214416554	0.0382848931	0.0067792479	-0.0044345108	0.0937505358	0.0562356934	0.0937722993	-0.2281608011	0.0744268211	0.0386508837	-0.1940001571	0.1279931859	-0.1044539209	-0.0118418835	0.045483411	0.0692690681	0.1317225918	-0.0653657947	0.1857731598	0.036486579	-0.2971997863	-0.0153826248	-0.1120800506	0.0519942972	0.0608821827	-0.0818945785	0.1003260007	0.0149764806	0.1262288514	-0.1657374111	0.0775932603	-0.017404057	0.0205570102	-0.0213993281	0.0436152067	-0.1359290845	-0.1328863788	-0.0550749045	0.0446421515	-0.1976359411	0.0475611073	0.1197649702	0.0430377157	-0.1158678502	-0.1349879984	0.0289819483	-0.0394471162	0.0390113022	-0.112024859	-0.0361804062	0.0539735954	0.0681612522	0.1880583095	0.046160597	-0.0215357961	0.0445369624	-0.0638518261	-0.1462416197	0.2060493539	-0.0661966191	-0.1775570427	-0.0236374411	-0.2117716019	0.0921454483	-0.0626437721	0.0493034872	0.1179965928	0.0715889673	-0.0049771302	0.0017439127	-0.0799200579	-0.1831824228	0.016299745	-0.0255119393	-0.0331590856	0.056442312	0.0082716498	0.1016540472	-0.023839813	0.0151002988731789	-0.0051216347302869	0.0002280190260593	2.6231142310481985e-05	0.0874902519668268	0.0559671745498776	0.0031323246270964	0.0076545441892188	-0.018758440410636	-0.0431531847544732	0.0018621973544536	0.0003518790866393	0.0001570378364511	9.004122561911524e-05	8.107422310992415e-09	2.4660882077242427e-08	0.0002479759834577	0.00042497771384	1.8060605726067292e-07	6.14920883718135e-08	-0.0003050193215993	-0.0002670253311968	7.130252750080283e-08	9.30367865488972e-08	0.0	0.0	0.0	0.0
884.4970142062765	1.0406246078408683	782334.968139818	1.0828995744439611	816.407334527304	1.7184536734292806	666520.9358699772	2.953083027722589	867.3351354807654	-0.7026739525517769	752270.2372394376	0.4937506835947368	921.2250246136206	657.1019408919594	1.249926	16.890425	0.080353545708661	0.0558857107719732	0.0031891609	-0.1133664334	-0.0139532626	-0.1970348188	0.0285716451	-0.01134295	-0.1273437794	0.1279513374	-0.1357239898	-0.0939177197	0.1462077655	-0.1075557319	-0.0312913901	0.0352562651	0.0526479208	-0.0842183736	0.1336708797	0.0309521086	0.0968061511	0.0618645868	-0.1831031664	0.1223749397	-0.1501171132	-0.1003505888	-0.1445994363	0.1891213894	-0.0303456225	0.1166835816	-0.0313343357	-0.1536592028	0.1135185502	-0.141611841	0.0289114568	-0.1477833784	0.0967886825	-0.0402081727	0.0481586197	-0.0952820436	-0.0303695331	0.1019808388	-0.0199953286	-0.0105101268	0.1272740673	0.0849505616	0.1865315113	-0.1521987336	-0.0197951392	-0.0568291792	-0.1749309163	0.091016582	-0.0385975225	0.0694421966	-0.0420502608	-0.0462781244	-0.0079231173	-0.0929418043	-0.0231319213	-0.1143779689	-0.0671394929	-0.0357977691	0.2909225708	0.0138528647	-0.0304743118	-0.1158026409	0.0661835804	0.1182441606	-0.0456047546	0.2124205376	0.000537003	0.1620626373	-0.1991364694	0.0203468921	0.031036952	-0.0158572043	0.0726255958	0.0366283849	0.0864084172	-0.024918688	0.1094694406	0.0946182106	0.0326048008	-0.2775866265	-0.0895984438	0.0224074921	0.1459326374	0.3222794706	0.0970382431	-0.0355847396	0.0096581732879741	-0.0054421255852048	9.328031126053644e-05	2.961673088514069e-05	0.0346770977016746	-0.0528131542651522	0.0027892292634347	0.0012025011050114	-0.0027368592660366	0.0160215811445994	0.0002566910623729	7.490398642090398e-06	3.5537799372808244e-05	-0.0001215000370782	1.4762259010026268e-08	1.2629351842619702e-09	0.0002479945604114	1.85769536999972e-08	3.451032087718395e-16	6.150130199364352e-08	-0.0003050042413572	1.5080242099984806e-08	2.274137017941541e-16	9.302758724588113e-08	0.0	0.0	0.0	0.0
885.679635929055	1.1826217227785492	784428.4174994235	1.3985941391877037	817.7363330486208	1.328998521316862	668692.710387805	1.7662370696624057	868.4478493473244	1.1127138665590337	754201.6670359932	1.238132148832755	922.5194134732373	650.5229412497896	1.155065	15.60856	0.0825154412497879	0.0423210884304833	-0.0043028673	0.0040558199	0.1335257509	-0.0641993104	-0.0851737374	0.2526969466	-0.0443086529	-0.0247410653	0.0892786115	-0.03605554	0.0063078461	-0.0996044388	0.0226286053	0.0457855201	0.0246396524	0.1270380928	0.0865401818	-0.0009758967	-0.0103883116	-0.0183901333	-0.2174129597	0.0474552672	-0.0254814835	-0.2314654267	0.0749813258	0.0422637283	0.0495994847	-0.0062959425	-0.1599058008	-0.0927153022	-0.1379016897	-0.2165232673	-0.0165679235	-0.0255777107	-0.2009976497	-0.0691124674	-0.0449798617	0.1021638535	0.1268409719	-0.0019690953	-0.1183647853	-0.0382230521	0.0708394258	-0.0979495427	0.1412008382	0.0058312279	0.0198258023	0.1363751543	-0.1503646591	-0.0967398799	0.0606934604	-0.1783009966	-0.0375170116	0.0412237746	0.0045958584	-0.1337508812	-0.0255042229	0.0150565725	0.0324874396	-0.0608839155	0.226467322	0.063071453	-0.0329176674	-0.0393360401	-0.105393464	0.2076817353	-0.0509435256	0.1751339082	0.0690027594	0.1219546766	0.0999062417	-0.153784124	-0.1081057703	-0.0964951901	0.0871416829	-0.1495840508	0.2081418231	-0.0976621153	-0.0925525119	-0.0741854952	0.0497893881	-0.1554629668	0.0587315792	0.0246217738	-0.2356809731	0.1630854883	0.092280022	-0.0471208409	0.0413848439446411	0.031726670656667	0.0017127053083222	0.0010065816309566	0.0255159032546714	-0.0091611944470031	8.392748369580219e-05	0.0006510613189017	0.0192852866416615	0.0220221459076981	0.0004849749103799	0.000371922280851	0.0004270376219013	0.0003914998225284	1.5327211103984054e-07	1.823611305191177e-07	0.0002474346768672	-5.598835442000081e-07	3.1346958306596254e-13	6.122391931637566e-08	-0.0003050531400529	-4.889869569999449e-08	2.391082441160659e-15	9.305741825613423e-08	0.0	0.0	0.0	0.0
885.8624309353139	0.182795006258857	784752.2465426238	0.0334140143131755	817.664008140564	-0.0723249080568848	668574.4302084922	0.0052308923254368	869.2097180537122	0.7618687063877587	755525.5339590139	0.5804439257729569	922.3456564767642	658.6124328483235	1.173525	15.858005	0.1011988102233998	0.0556088335616598	0.0285628438	-0.0720940312	-0.0743690892	0.0149039647	-0.0596108592	0.1068137536	0.0731128166	-0.0864777029	0.1176639746	0.0607513018	-0.0344504511	-0.1259191196	-0.0762176724	0.1184707621	0.0410851108	-0.0475223879	-0.0296889196	0.1191703874	-0.0238475614	0.0195303927	-0.1113567811	-0.0241822333	0.008846459	0.1701454921	0.1066453646	-0.0186317165	0.2683667968	-0.0252998287	-0.0253316509	-0.1260248137	-0.0039710448	-0.2410863298	-0.0111151178	0.1026327239	-0.1788648156	0.1506854631	-0.0103232809	-0.121661015	0.0572633221	0.0109882239	-0.0909691413	0.0241081248	-0.0547614148	-0.1551470796	-0.019239635	0.1098875089	0.0040838134	0.1396269069	-0.0183222335	-0.0092179624	-0.0733004587	0.0216586121	0.0947347728	-0.0606518197	-0.0517945181	-0.1792983034	-0.1044752786	-0.0146859107	0.0726534122	0.1526894345	0.0525960328	0.1329539573	-0.030594697	0.0575632615	-0.1973319841	0.0756748779	-0.0242948853	0.0394717699	0.0030331363	0.0232507743	0.0770919802	0.0754375036	0.0238527702	0.038820036	-0.3485730993	0.1186027175	0.1278449194	0.4164393001	0.3795104206	0.1345738663	-0.0539661663	-0.1696835908	-0.0211925423	-0.0758071168	0.0745179824	0.0132721109	0.0873863672	-0.0583804184	0.0414477985707009	6.295462605979824e-05	0.0017179200063573	3.963284942329027e-09	0.0393858608612873	0.0138699576066158	0.0001923757240093	0.0015512460357846	0.0531514197195406	0.0338661330778791	0.0011469149696486	0.0028250734182027	0.0001209171615216	-0.0003061204603796	9.370973626307945e-08	1.4620959950440704e-08	-0.0004630212821528	-0.0007104559590199	5.047476697070279e-07	2.1438870772642286e-07	-0.0003564720189101	-5.1418878857199975e-05	2.6439011029314064e-09	1.2707230026584268e-07	0.0	0.0	0.0	0.0
886.0703313056192	0.2079003703053104	785120.6320200498	0.0432225639730851	819.1017695138621	1.4377613732981445	670927.7088207401	2.067157766548166	869.2295782022954	0.0198601485832341	755560.0596217405	0.0003944255017481	922.7536274668696	653.8803523291241	1.135835	15.348697	0.0652474944654904	0.0285410780204474	0.0333807679	0.1242282378	0.0748492297	-0.0544507818	-0.0189373446	0.1667698875	-0.0355802233	-0.0435290721	0.0508548275	0.2156238157	-0.1042641637	-0.0372442564	-0.1469762182	0.1042661656	-0.1054204094	0.0096830514	-0.0657059339	-0.1365109241	0.0144079531	-0.1859275201	-0.1314749507	-0.1370114701	0.1901234414	0.0306013513	-0.0200378203	-0.0091268156	0.1730514027	-0.0126773304	-0.0351771833	-0.0644904261	0.010593559	-0.0097670809	0.065787061	0.0976531382	-0.1236056994	-0.0001083173	-0.166943429	0.0065460377	-0.0760355644	-0.0378794545	0.0351067944	-0.0508703986	-0.0332837035	-0.1374751284	-0.1437147061	0.1226621854	-0.1912078986	0.0642349903	-0.0852076449	-0.1668902305	-0.090626171	-0.063181107	0.1001043945	-0.0217143517	-0.0265242581	-0.0817151608	-0.1421468712	0.1171681359	0.0509014678	-0.0010851334	0.1413425446	-0.0082050973	-0.0255678797	0.0387641003	-0.0510098014	0.0527135155	-0.1950098611	0.0353210602	0.0379422869	0.0110063076	0.1756394047	0.0266854281	-0.0101830499	-0.002756205	-0.244606958	0.1333543103	0.1250358859	0.1844364106	0.182273802	-0.0207043079	0.0952029516	0.0794706893	0.0824636362	-0.2515252473	-0.0478186024	0.0230171053	0.0823644609	-0.0692973963	0.0263381332308796	-0.0151096653398212	0.0006936972620875	0.0002283019866813	0.0454624487884842	0.0060765879271968	3.692492083695508e-05	0.0020668342498455	0.0403101006560433	-0.0128413190634973	0.0001648994752905	0.0016249042149003	-0.0001591152897573	-0.0002800324512789	7.841817376926954e-08	2.5317675434549542e-08	-0.0007559754387016	-0.0002929541565487	8.58221378392188e-08	5.714988639200766e-07	-0.0003050601840383	5.141183487179996e-05	2.643176764885226e-09	9.306171588548148e-08	0.0	0.0	0.0	0.0
886.2540230824094	0.1836917767901695	785446.1934297559	0.0337426688603294	817.4783838183381	-1.6233856955240071	668270.9080102422	2.6353811164319643	869.16982556985	-0.059752632445452	755456.1856811234	0.0035703770841612	922.6583325323412	659.6920401255289	1.225116	16.555161	0.0749432856282167	0.0399338350671836	-0.0848195098	-0.1141447404	0.058189969	0.0779831793	-0.0699038118	-0.0227892562	-0.0542167919	0.0628514702	-0.0345997224	0.2591397924	-0.0609942851	-0.0757201544	-0.157679441	0.0855987848	0.2336837781	-0.0111868383	-0.0518126093	0.0704330457	-0.0240168796	-0.1375629871	0.1210099734	0.1037203401	-0.0264865643	0.2304848294	-0.0151366507	0.1412768657	0.0809112838	0.0558633808	-0.225867532	-0.0260864757	-0.0614173105	0.0398440674	-0.1714505405	0.0367758464	0.2020140503	-0.0045708423	-0.0346907735	0.0035976748	-0.0312773018	0.1834723514	-0.0283846902	-0.0321600645	0.0591739532	-0.0009645185	-0.1193292226	0.0102127401	-0.2825830867	0.2381649372	-0.0001299493	0.153454813	-0.0261270707	0.1235599214	0.1374173162	0.0787565588	0.0772787513	-0.0815283764	0.0157083366	0.0259704026	0.0724454959	-0.102176619	-0.1163443757	-0.0710395397	-0.0651167096	-0.0105013751	-0.0029965528	0.1019631908	0.061703997	0.1738754866	0.0352327203	-0.1555087448	0.0876548952	0.0744144246	0.2035051747	0.0568238226	0.0647931918	-0.0989066426	-0.1997444373	-0.0211454186	-0.174753229	0.0067480938	-0.0598402199	0.0721654783	0.1479601699	-0.1485201027	0.135378941	-0.0128887958	0.0772216734	-0.0798077096	0.0386667656117651	0.0123286323808855	0.0014951187628751	0.000151995176383	0.015547840036902	-0.0299146087515821	0.0008948838167602	0.000241735329813	0.0403043921908192	-5.70846522409546e-06	3.2586575214707234e-11	0.0016244440298713	0.000144915992445	0.0003040312822023	9.24350205575746e-08	2.1000644866319295e-08	-0.0004630263409763	0.0002929490977253	8.581917385806738e-08	2.143933924379008e-07	-0.0003619665247212	-5.690634068289998e-05	3.2383316099182773e-09	1.3101976501874308e-07	0.0	0.0	0.0	0.0
885.1704227439263	-1.083600338483052	783526.6773006612	1.174189693560585	817.0540549477865	-0.4243288705515624	667577.3287066206	0.1800549903835646	867.7398949504052	-1.4299306194448036	752972.5252885402	2.0447015764258	921.4253860421348	660.9680714462743	1.302443	17.600092	0.1059977895254341	0.0536279273024527	0.0526496544	-0.0190600765	-0.1782995124	-0.0607849583	-0.0240718197	-0.067545839	0.0620226791	0.0038187766	0.1096394147	-0.0807039825	0.1066280696	0.0146688591	-0.3325870035	0.2324273463	0.0048488511	-0.1416467693	0.0449009765	-0.0423490601	0.0566748947	0.0914842255	0.071561601	0.0778035105	0.0405112642	0.1288990959	-0.3076682687	-0.013151992	0.0044803695	0.1031900036	-0.0120325452	-0.1071189212	-0.0403919198	-0.159238071	0.0278951002	-0.0555441781	0.2175262287	0.166065313	-0.2438147679	-0.1201333743	-0.177780952	-0.0143184374	0.0664127899	0.0762910679	-0.0201571217	-0.0496502019	0.104327353	-0.0112504478	-0.2189810671	0.2138100838	-0.068667286	-0.0331282594	0.0187493974	0.190137556	0.0189983556	0.1139278485	0.0036988839	0.2864491798	-0.0115990915	-0.1567586244	-0.042951754	0.2623325182	-0.0177221378	-0.0816272136	-0.0833132101	0.0424291772	-0.1199555686	0.0791872212	-0.1140264665	0.0797054373	-0.0618145771	0.1609956103	0.0394925256	0.0416026226	0.0061973682	0.1706262449	-0.2735335607	0.1103228972	-0.1202300882	-0.2410598253	0.0327156276	0.0353578104	-0.2070370005	0.0641727607	-0.059693555	-0.1335201759	0.1136729064	-0.1996842978	0.0719655524	-0.0898496795	0.0520520463567208	0.0133852807449557	0.0027094155299222	0.0001791657406212	0.0510108592939957	0.0354630192570937	0.0012576257348289	0.0026021077659118	0.0672187694615189	0.0269143772706997	0.0007243837038695	0.0045183629679208	-0.0001026663697346	-0.0002475823621796	6.129702606243064e-08	1.0540383474481592e-08	-0.0004629633333144	6.300766189999349e-08	3.969965458103891e-15	2.1433504799358027e-07	-0.0007190233999334	-0.0003570568752122	1.2748961213630058e-07	5.169946496517862e-07	0.0	0.0	0.0	0.0
886.0008139482622	0.8303912043359105	784997.4423169832	0.6895495522384439	819.5296887242516	2.475633776465088	671628.9107004688	6.128762595174793	869.7896151156039	2.0497201651986643	756533.9745629503	4.20135275562204	922.9506942574736	650.8330905148478	1.342147	18.136625	0.0831044292387128	0.037055210326866	0.013339252	0.059185619	0.1789166994	-0.0424588145	0.066683061	0.2288046209	-0.0790357728	0.022411882	0.0425374716	0.0413284191	-0.0242165252	-0.2471674442	-0.0611995586	0.1151095782	-0.0701161219	0.193424602	-0.0422656168	0.0567840975	-0.123715569	-0.0555887302	-0.1386479014	0.0859942345	0.0393951009	-0.0520744938	0.0369361523	0.0791417119	0.028696978	0.0576771845	0.0294400064	-0.019608103	0.1341330466	-0.0651687475	-0.1075296243	0.0375748095	0.1830049626	-0.0864117227	-0.1651670297	0.1949870686	-0.0547019855	0.0738437749	0.0321670619	-0.0135785144	0.1175479031	-0.0389744454	0.1275735181	0.1266100692	-0.1690578511	0.1337281782	-0.1404876236	-0.0491366836	0.0047970804	-0.1240911842	0.0451254325	-0.0956976442	0.0317489554	-0.0197854124	0.1102078457	0.0970091638	-0.0726630133	0.2134468861	-0.0733546327	-0.0540084138	-0.0720949813	-0.0203110911	0.0147286891	0.2089548651	-0.0687412313	0.0696669847	0.0792579947	0.0166859562	0.1620605418	-0.0303001015	-0.0782016955	-0.0105954838	0.0543881996	-0.0969625357	0.2023547043	-0.0650823174	-0.0804370458	0.0430806313	-0.2108922234	0.0491098616	0.222679113	0.0745292982	-0.0698455731	0.1290771595	0.066603812	-0.0993643757	0.0414479664409555	-0.0106040799157653	0.0017179339220905	0.0001124465108599	0.0269417098584483	-0.0240691494355474	0.0005793239545507	0.0007258557300968	0.0459275222460888	-0.0212912472154301	0.0004533172079885	0.0021093372996649	-0.0004672075764806	-0.000364541206746	1.3289029141582993e-07	2.182829195208757e-07	-0.0004627905976897	1.727356246999869e-07	2.983759604049472e-14	2.1417513730998978e-07	-0.0008971085110021	-0.0001780851110686	3.17143067843512e-08	8.04803680512405e-07	0.0	0.0	0.0	0.0
887.6244497925779	1.623635844315686	787877.1638695768	2.6361933549467103	819.8747012559758	0.3450125317241372	672194.5257595755	0.1190336470466988	870.2419020408522	0.4522869252483588	757320.9680676803	0.2045634627506145	923.5418075724916	664.917350581198	1.245208	16.826677	0.0928779026880612	0.0462137275737148	-0.0366842497	-0.0796259478	-0.1214705546	-0.0392733427	-0.0625494984	0.0722092218	0.0051390336	-0.119053011	0.0914464982	-0.0601561469	-0.0117218606	-0.2675391722	-0.1597331257	-0.0165801895	0.0717419873	-0.0313380233	0.0825493001	-0.0847500415	-0.2034187028	0.1557785461	-0.0919586715	0.0160749233	0.005365717	0.1431705042	0.0211981218	-0.0244974752	0.0397200388	0.0664885119	0.1559364447	0.1269041411	-0.0358623778	-0.2628874648	-0.1228280643	0.0769744904	-0.0102143299	0.0233460237	-0.1521444879	0.1303114328	0.0319228444	-0.1881864863	0.0276453801	-0.0473618892	0.0208498092	-0.1286655166	0.2423964846	0.1433549725	0.0102686975	0.1418709805	-0.0232560076	-0.016953795	-0.0675956657	-0.0099642391	0.151246531	-0.0136007899	-0.111048068	0.0593947232	0.1486080109	-0.0521530906	0.0057506564	0.060687404	-0.1416963059	-0.0181578902	-0.0354195214	-0.0077914606	-0.1778941455	0.192196356	0.0268575372	0.0265053406	0.0058347901	0.1037025771	-0.0116562057	0.1248950289	-0.058521638	0.0859319229	-0.0560502052	-0.1209866382	0.0049703766	-0.0495438035	-0.0146234551	0.094282487	-0.0877953975	0.1382921399	0.1773594718	0.2318501929	-0.044438413	0.0454903736	0.0611443214	-0.1082959623	0.0448196766967754	0.0033717102558199	0.0020088034192034	1.1368430049201096e-05	-0.0025254832909951	-0.0294671931494433	0.0008683154721066	6.37806585309544e-06	0.0632687414108517	0.0173412191647629	0.0003007178821203	0.0040029336397132	0.0001123699152585	0.0005795774917391	3.359100689305866e-07	1.2626997855202473e-08	-0.0003590411462406	0.000103749451449	1.0763948675989157e-08	1.2891054469376397e-07	-0.0007264798518296	0.0001706286591725	2.9114139331005186e-08	5.277729751143575e-07	0.0	0.0	0.0	0.0
884.5809288806461	-3.043520911931864	782483.4197393466	9.263019541366566	816.4434382860051	-3.431262969970703	666579.8879202737	11.77356556909217	868.3913502736135	-1.8505517672386984	754103.5372300297	3.4245418432302706	921.1310413885634	666.0530758825215	1.360498	18.384609	0.0894759804886671	0.0471151810519539	0.122009685	0.1128187677	0.0736866513	0.0528888335	-0.2645638672	-0.0634261232	0.1044446376	0.0175256935	0.1188026144	-0.0364724446	0.0157401329	0.0244986152	-0.2513189675	-0.0512719905	0.055193047	0.093684907	0.1489643231	0.0054715396	0.0112296104	-0.052948809	0.1070140175	-0.0247330369	0.1277847098	-0.0708069426	0.0228163275	-0.1667614857	0.1061282214	0.0899304668	-0.090146735	-0.0475895341	0.085639591	-0.2064676887	-0.0887681745	-0.0077825886	0.0016709641	-0.0918265446	0.0058568167	-0.0729970296	-0.0063584891	-0.0667555869	-0.1640448399	0.1116451848	-0.0404905333	-0.1103918649	-0.04835703	-0.0288904445	-0.052937732	0.0784901437	-0.0678082679	-0.191084905	0.088679091	-0.1254935921	0.1477119492	0.1233859783	-0.0490765378	-0.0559781111	0.0115635119	-0.0846606648	-0.0686481834	-0.1240127687	-0.1439628712	-0.0607634119	-0.0914852581	0.0401254321	-0.140525611	-0.0021476193	-0.1032748558	0.0518894872	-0.0222011291	-0.0283912899	0.1435623823	0.0213485028	-0.1594413731	0.1287758766	-0.0059955969	0.0028684413	-0.1685977815	-0.018075922	-0.09208081	0.0104462859	0.1977407863	0.0139939887	0.0600757585	0.0566818483	-0.005447219	0.0079383124	0.055595093	-0.1165920251	0.024105756493725	-0.0207139202030503	0.0005810874961347	0.0004290664901783	0.0261932734604641	0.0287187567514592	0.0008247669893494	0.0006860875745746	0.0897365506281175	0.0264678092172657	0.0007005449247615	0.0080526485186326	-5.466823030173424e-05	-0.0001670381455602	2.7901742072202006e-08	2.988615404323453e-09	-0.000462980008443	-0.0001039388622023	1.0803287075929486e-08	2.1435048821788039e-07	-0.0007270127304048	-5.328785752000331e-07	2.839595759072173e-13	5.285475101706424e-07	0.0	0.0	0.0	0.0
883.0355343897688	-1.5453944908772428	779751.7549950246	2.388244132433732	815.1310492670814	-1.3123890189236818	664438.6274792531	1.722364936991464	866.4349687298906	-1.956381543722955	750709.5550379665	3.8274287446198128	920.248020281484	651.0823930104574	1.196475	16.168137	0.0428862970071965	0.0234624918064319	0.1345366783	-0.0943506376	0.0997799474	-0.0202444397	0.0487138026	-0.1651095674	0.0341993618	0.1374998476	-0.0051618385	0.12853597	-0.0295407357	-0.0672978557	0.045983717	0.2173690912	-0.0062945036	0.2337212866	0.2191160153	0.0132884426	0.2576889497	-0.0046582386	0.0126940413	0.0705939531	1.82709e-05	0.1185538617	-0.0069428676	-0.0621133121	0.0722218627	0.1338901449	-0.1305245947	0.1132383738	0.0803296368	0.0472419357	-0.1563790299	0.0807124518	-0.0268977418	-0.1060207916	0.0756835526	-0.2392480949	-0.0766531876	0.0922194379	-0.0631353457	0.161578561	0.034569074	-0.0569169606	-0.0772645001	-0.0577646785	-0.0554520723	-0.0570145741	-0.1708582441	0.041056315	-0.036293636	-0.0275180746	0.1018800215	0.2613674124	-0.1336793621	-0.1376828545	0.0021840146	-0.1574816849	-0.0306883769	0.038463375	-0.0478064604	0.0492387483	-0.1298125991	-0.0010251932	0.0015351979	0.0446508932	-0.0998302489	0.0904765108	-0.0097584646	-0.1357137412	0.0406824541	0.124621834	-0.0540058266	0.2510377787	0.026201117	-0.016912695	0.0427615305	-0.0375448447	-0.0813657525	-0.087389623	0.1576210353	0.1208360502	-0.1709455225	0.034062225	-0.0691228503	0.0225778067	0.0499642712	-0.1242038795	0.0276654880619844	0.0035597315682593	0.0007653792297078	1.2671688838062512e-05	0.031136830858685	0.0049435573982208	2.443875974950458e-05	0.0009695022359223	0.1075646081395405	0.0178280575114229	0.0003178396346306	0.0115701449242129	-0.0001327605623349	-7.809233203316576e-05	6.098412322378207e-09	1.7625366911478868e-08	-0.0007159518199721	-0.0002529718115291	6.399473742831453e-08	5.125870085213623e-07	-0.0007270475974284	-3.486702360004385e-08	1.215709334726015e-15	5.285982089264088e-07	0.0	0.0	0.0	0.0
885.0003375361508	1.964803146381996	783225.5974391008	3.860451404032592	819.4761389133542	4.345089646272868	671541.142248339	18.879804034147675	867.5808563428802	1.145887612989668	752696.5422926453	1.313058421603159	922.0499630377404	647.7146047606612	1.034577	13.980381	0.0764051823614358	0.0363937992969236	0.1071668868	0.0094950319	0.1624065187	-0.1735885991	-0.0276889828	0.0944028487	-0.1034666561	0.086143431	0.100332126	0.0294526727	-0.1396279384	-0.0701333703	-0.0352093222	0.1375271472	-0.0854241185	0.1422114216	0.1430320363	-0.0621187213	0.1452517505	-0.1364020198	-0.1797870976	0.133621754	0.1100144343	-0.0963982578	-0.0950274331	-0.0283895546	0.1378365693	0.0430585758	-0.0921207093	0.0171040349	0.0863050901	0.1957453099	0.0085339222	0.1938455315	-0.053342493	-0.2040013699	0.0347492238	-0.0254444264	-0.00358588	0.02114098	-0.0813657068	0.0615767961	0.1601231004	-0.0558935862	0.0065601309	-0.0055641338	-0.0118307847	-0.0615384477	-0.1584389936	-0.0799249081	-0.0626845944	-0.1461030005	0.0716250116	0.1506920896	-0.1046127381	-0.0854831621	-0.0749623045	0.0680434732	-0.0839754927	-0.0626358193	0.0437172592	-0.0294210812	-0.1229021035	-0.0644657309	0.0343883943	0.068207061	-0.083887258	0.0803221341	-0.0391971582	0.0365884489	0.0809563139	-0.0071922562	-0.0928605099	0.1411879224	0.0041571309	0.0274009085	0.1435978755	0.005770218	-0.1644125367	-0.0636638376	0.1396690463	0.0471276718	-0.0463686995	-0.0509441269	-0.0028941193	-0.0949367892	0.0442601199	-0.1310868562	0.0381852264030158	0.0105197383410313	0.0014581115154495	0.0001106648947637	0.019998039500706	-0.011138791357979	0.0001240726729165	0.0003999215838717	0.0760437722322251	-0.0315208359073154	0.0009935630962959	0.0057826552953065	-0.0003441679488368	-0.0002114073865019	4.469308306756375e-08	1.184515770065302e-07	-0.0004628748565722	0.0002530769633999	6.404794940371434e-08	2.1425313284673475e-07	-0.0007270795826288	-3.19852003999397e-08	1.0230530446243026e-15	5.2864471947567e-07	0.0	0.0	0.0	0.0
