global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
826.3176025458075	2.5284591782918824	682800.7802770511	6.393105816288461	856.6717126887778	4.172681414562817	733886.4233211238	17.41127018743795	779.0781342004542	1.3235987051017446	1.7519135321470152	606962.7391892609	788.4986249945136	626.5800894073378	1.135959	18.670839	0.209011688612856	0.1084336607282816	-0.0233162073	0.0745785152	-0.0128091856	-0.0713480145	0.0207710217	-0.0971253218	0.0222137519	-0.0393992402	-0.0257221401	0.0560755638	0.0229834501	0.0739467509	-0.0073779914	0.0413096162	0.2857213807	0.0908720349	0.1428291255	-0.1154993701	-0.0257330197	0.0289801759	0.098836825	-0.0287995131	-0.0661942518	0.0093524406	0.0465653926	0.1291909513	-0.0411205514	-0.0255340792	0.2550227919	0.1870405743	-0.0496372346	0.1008621444	0.1790152687	0.0477090076	-0.1890838128	0.0204915498	0.08151086	0.0426298887	0.0429720388	0.2551134174	0.0953006354	-0.1350011025	-0.06624172	-0.1018804086	-0.050262131	0.2341295271	-0.0840697983	-0.0471149496	-0.0246855702	0.0887205203	0.0814630311	-0.0547652288	-0.095386403	-0.1128656691	-0.1678419634	-0.0478468619	0.1405753486	0.092280022	-0.0471208409	-0.0949228171771636	-0.0501566413376365	0.0090103412208492	0.0025156886702723	0.1240121136260086	0.0203579506402463	0.01537900432599	0.0004144461542707	-0.106240980372334	-0.0950414304035831	0.0112871459104746	0.0090328734931591	-0.0002259639219224	-0.0003710987584595	1.3771428853018232e-07	5.1059694010552486e-08	0.0003110261149814	-0.0002469386907589	9.673724420042307e-08	6.097871699371963e-08	-0.0002319646061113	0.0002510758754094	6.303909521259657e-08	5.3807578488370556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.8171322252931	4.49952967948559	690257.1071990601	20.2457673365717	859.9586772918701	3.286964603092315	739528.9266495828	10.80413630198182	781.4828056653769	2.4046714649226715	5.782444854213347	610715.3755506292	790.0610538325507	649.311253665614	1.110684	18.255423	0.1146772873842097	0.0714656457439135	0.0552807731	0.1288346697	0.0893200062	-0.1438263042	0.1049248474	0.0061110436	0.2940653214	0.0643481958	-0.0257226533	0.0025355148	-0.0451991562	0.0730406998	-0.2785930945	-0.0715551141	0.1952333119	-0.0125209597	0.1294091972	0.0202042525	0.1979044506	-0.1218866851	-0.086405533	0.0694316569	-0.0360956773	-0.047966564	0.0711500891	0.1550652271	-0.2327437624	-0.0301042317	0.1571596978	-0.0053312721	0.0015724789	0.0881450505	-0.0667673686	0.0541171126	-0.1991166549	-0.0583821112	-0.0119599416	0.0588740029	0.1449321945	0.1784694526	0.078860293	-0.0320999363	-0.2268567272	0.0344252243	-0.0730444675	0.2589469677	-0.1392816426	0.0483789657	0.1452064895	0.0200469792	0.0589812934	-0.2065980908	-0.195721753	0.1243613988	-0.0612381181	0.0009580728	0.0324802551	0.0873863672	-0.0583804184	-0.1013355655858418	-0.0064127484086781	0.0102688968526024	4.112334215300477e-05	0.1292028146884547	0.0051907010624461	0.0166933673234191	2.6943377519679173e-05	-0.1633589329321694	-0.0571179525598354	0.026686140968737	0.0032624605046276	0.000145099342585	0.0003710632645073	1.376879462668887e-07	2.1053819218599192e-08	0.000858983016976	0.0005479569019946	7.378518234531912e-07	3.002567664435197e-07	-0.0002320621466743	-9.754056300002477e-08	9.5141614303618e-15	5.385283991908433e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.1808792819749	2.3637470566817456	694190.3776010848	5.587300147971615	861.0846697351207	1.1259924432505386	741466.8084528418	1.2678589822573174	783.2092428913347	1.7264372259578522	2.980585495173044	613416.7181504178	792.2111886813846	677.3313133320623	1.17917	19.381073	0.1597060523993252	0.0699745173782983	0.1320773739	0.0239067127	0.1451635249	-0.0274508189	0.1333125439	-0.0085392114	0.0985670805	0.1629540766	0.0137512328	-0.0649405329	-0.0296008063	-0.0854643833	-0.1222922924	-0.1592732425	0.0803318672	-0.0266246202	-0.0462713607	-0.0120971421	0.0357247712	0.1138340278	-0.02514232	0.1437091615	0.0473414943	-0.0742626636	0.0626910066	-0.0693515228	-0.206079253	-0.0245799846	0.1170533731	-0.1156902104	-0.1089858749	0.0220108504	0.0728919408	0.1320440138	-0.1922748191	-0.118023681	-0.0456566964	0.1399865475	0.04894248	-0.0287330488	-0.0811306511	0.0776867218	0.0088833678	0.0199943327	-0.0723671902	0.1762161557	0.0425981866	-0.0395161938	0.0234897739	-0.0235169721	0.190887333	-0.0366296798	-0.0058339134	0.1010611635	-0.015078908	-0.1854285531	-0.1067472513	0.0823644609	-0.0692973963	-0.0899134182962342	0.0114221472896075	0.0080844227897135	0.0001304654487054	0.0807279313855957	-0.048474883302859	0.0065169989057974	0.0023498143112257	-0.194649020087283	-0.0312900871551135	0.0378882410209394	0.0009790695541746	-0.0006202748815255	-0.0007653742241105	5.857977029327499e-07	3.847409286514731e-07	0.0006822050705586	-0.0001767779464174	4.654037582958645e-07	3.125044233955314e-08	-0.0006602886691813	-0.000428226522507	1.8337795457843817e-07	4.359811266492122e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.4519251291861	-0.7289541527887877	692976.207651288	0.5313741568680193	863.4947305347608	2.4100607996401777	745623.1496612992	5.8083930579622525	781.3839873651476	-1.8252555261871064	3.331557735876572	610560.9357106572	791.5619332760015	676.088700789866	1.165313	19.153315	0.1553189474989494	0.0802844521053438	0.1303807704	-0.0314385013	0.0068550055	0.0759828742	0.0861240069	-0.130356729	0.0039368571	0.0429463715	0.1154957158	0.1498812318	-0.0739436766	-0.0677932486	-0.1453490002	-0.1281095243	0.0842802328	0.0160146469	-0.0463909125	-0.1197136364	-0.0190823733	0.1961492716	-0.1350792987	-0.0009243991	0.1034125775	0.1127017462	0.089147408	-0.0267675271	-0.2361862211	-0.0900011504	0.0882822346	-0.0144187349	-0.1229069596	-0.0142492018	0.1305506247	0.1609766434	-0.1460742229	-0.0871501675	0.0493323344	-0.0219317693	-0.101709826	-0.0051061507	0.0377690809	-0.0559154259	0.1664091428	0.1133481886	-0.062105344	0.2230479673	0.0717998795	0.0696030617	0.0830927458	-0.0776897257	0.0916450492	-0.0343828446	0.2547428255	-0.0393931894	0.1826519031	-0.2756278383	-0.210430205	0.0772216734	-0.0798077096	-0.0642285933500517	0.0256848249461825	0.0041253122037263	0.000659710232516	0.1297560581027141	0.0490281267171184	0.0168366346143549	0.0024037572093898	-0.1866125334956194	0.0080364865916635	0.0348242376576536	6.458511673798864e-05	-0.0015339372620357	-0.0009136623805101	8.347789455595654e-07	2.35296352386158e-06	0.000228941463934	-0.0004532636066246	5.241419390824302e-08	2.0544789709034016e-07	-0.0005758244714364	8.446419774490001e-05	7.134200700689572e-09	3.315738219050094e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.5297749923631	0.0778498631769935	693105.8262488346	0.0060606011966766	862.4319530569989	-1.0627774777619834	743788.8736537094	1.129495967238123	781.0712326275709	-0.3127547375767108	0.0978155258766772	610072.270438353	790.8222886903455	672.0464128083138	1.125547	18.49971	0.1084615225625036	0.0451154735303032	0.122314436	0.0017308671	0.0300951929	0.1029198947	-0.0690745124	0.0246946868	0.0017215456	0.0439684948	0.0765135496	0.1778065899	0.1378610566	0.0392741935	-0.1064088461	-0.052438305	-0.0104854457	0.0777877055	-0.090713938	-0.1058283842	-0.0095173184	0.1126709256	0.0634433639	0.020838163	0.082003633	0.1553902018	-0.0933898224	0.0910877208	-0.0669301477	-0.0358086199	0.0181886858	-0.0020826762	-0.1066902809	-0.1068713633	0.0236895115	0.1849909455	0.0474749629	-0.0662232947	0.0709582659	-0.0399120754	-0.144501004	-0.0093439121	0.1228760133	0.0369146327	0.0405614527	-0.1549593018	0.0714246197	0.1176946401	-0.0349812977	0.1116492962	0.126153867	0.0651338567	0.1101952711	0.0123182392	0.0444562934	0.1468393831	0.1228656659	-0.0574547998	0.130870909	0.0719655524	-0.0898496795	-0.0861820051655115	-0.0219534118154598	0.0074273380143482	0.0004819522903391	0.1059529392688887	-0.0238031188338253	0.0112260253397168	0.0005665884662172	-0.1612846007481749	0.0253279327474444	0.0260127224384981	0.000641504177259	-0.001361002599603	0.0001729346624327	2.9906397470711926e-08	1.852328076126124e-06	-1.842165747278912e-06	-0.0002307836296812	3.393574640447672e-12	5.326108372886568e-08	-0.0002320015802349	0.0003438228912015	1.1821418051415853e-07	5.382473323149075e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.0366839041566	-2.493091088206484	688960.8966266088	6.2155031740945885	860.5018713370613	-1.9300817199375613	740463.4705745843	3.725215445637136	781.4080587107272	0.3368260831563248	0.1134518102944314	610598.5542180673	790.9880538197492	670.2052419076117	0.979112	16.092876	0.0336244845703356	0.015669330399014	0.1168715336	-0.0173373059	0.0294839797	0.1289805188	-0.1871648929	0.0118703749	0.0799778865	0.0721389936	0.0284040205	0.0978522131	0.2719844595	0.0587465838	-0.0091036482	-0.0012595941	-0.0626467807	0.0321184811	0.0508804646	-0.0111332849	-0.0526481841	-0.0398882505	0.1679887054	0.0414403351	0.0693266702	0.1110913565	-0.2372078742	0.1107729762	0.0203573853	0.0170338256	0.010525433	0.0065356434	-0.0165857124	0.0635105228	-0.0598054054	0.1569033711	0.1457886694	-0.0967677763	0.1239298519	-0.0403710304	-0.0952845961	-0.0153595747	0.1016659848	-0.0173093341	-0.1439841717	-0.0586817462	0.1171701242	0.1455037849	-0.0544223628	0.0270966296	0.067596347	-0.1380476442	0.1077177552	0.0189674461	0.0753152607	0.0393973931	0.1265194017	-0.2082388412	0.1844247117	0.066603812	-0.0993643757	-0.091750135059641	-0.0055681298941294	0.0084180872834623	3.100407051789857e-05	0.0966317654213924	-0.0093211738474962	0.009337698088455	8.688428189524893e-05	-0.154455219704019	0.0068293810441559	0.0238564148938167	4.664044544627627e-05	-0.0014129804081542	-5.1977808551200095e-05	2.701692581785209e-09	1.9965136338276097e-06	0.0001841638473811	0.0001860060131283	3.39163226822091e-08	3.459823691991467e-08	-0.0002318694062234	1.3217401149999766e-07	1.7469969316001513e-14	5.3763421542392083e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.2103549194184	-0.8263289847382111	687589.8127055878	0.6828195910184828	860.4691389125327	-0.0327324245286035	740407.1390208754	0.0010714116155207	782.2543242956395	0.8462655849123166	0.7161654402069854	611921.8278792276	792.2233214189051	656.1771108270112	1.345481	22.11458	0.0868722168755188	0.0459911580223221	0.0701859875	-0.0076528841	0.0393926906	0.1492131945	-0.1663509384	0.0635185827	0.027166146	0.1149017461	-0.0306370859	-0.0394043157	0.220814578	-0.0425246213	0.0173960381	-0.1806077802	0.2027373229	0.1978853846	-0.0816507429	0.0101043481	0.0139836969	0.0170414496	-0.0882425801	0.088206004	0.0547598458	0.0177267521	-0.2129596962	-0.0290854173	-0.0321431224	0.107018848	0.277495492	-0.0045022171	-0.1431816416	-0.0702355593	-0.0565271424	0.1909943892	0.0978641452	-0.1204941291	0.0178885785	0.1548888164	-0.0247016554	0.0638022697	-0.1076210725	0.1537407256	-0.1589495012	-0.1330905363	-0.0864802463	-0.0585176672	0.1727128365	0.3351550403	-0.1373456089	0.3647635344	0.1033869975	0.3037840063	-0.230191912	-0.0783935364	-0.0041883851	0.0536805032	0.0972913912	0.0611443214	-0.1082959623	-0.1096509683470827	-0.0179008332874417	0.0120233348594529	0.0003204398323847	0.1029952390252617	0.0063634736038692	0.0106080192618707	4.0493796307141286e-05	-0.1794414639214068	-0.0249862442173878	0.0321992389742575	0.0006243124000909	-0.0012739065106096	0.0001390738975446	1.9341548978245908e-08	1.6228377977735267e-06	0.0007966469504492	0.000612483103068	6.346463636600101e-07	3.751355515439287e-07	-0.0002309930914997	8.763147237000055e-07	7.67927494973417e-13	5.335780832058877e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.8630745345578	1.6527196151394037	690333.4486250181	2.7314821262665387	864.906150361766	4.437011449233296	748062.6489336097	19.687070600627354	781.1501171579271	-1.1042071377124785	1.2192734029751844	610195.5055358432	791.7655900019384	664.3801011803293	1.093057	17.965694	0.1830779997087629	0.1197823359302276	0.0881050408	-0.0117672332	0.023837936	0.1064065852	-0.0252176669	-0.0194140633	0.1157584092	0.0592630355	-0.02088432	0.0791375728	0.0788443906	-0.0761352151	0.0422723593	-0.0572613414	0.3130848764	0.0819214345	-0.0450343063	-0.0420717622	0.0498577032	-0.0140558961	-0.1420032648	0.0455882184	0.0248602837	0.0283007345	-0.0656537865	-0.0278250799	0.0086479075	0.0069236741	0.3095237291	0.0353428593	-0.1867560177	0.0437861731	0.0122651899	0.1933260288	0.1593000144	-0.0658689744	0.00375666	0.1543525846	0.0199872125	0.1796827238	-0.0801581004	0.0030480365	0.0725712212	0.0638870142	0.0738981626	-0.1120159736	0.02020887	0.2143489072	-0.3674428862	0.0565989221	-0.0212511705	0.0682217342	-0.1095265688	-0.0688837985	0.0554907278	-0.0826634224	-0.0158892871	0.055595093	-0.1165920251	-0.0810340993253646	0.0286168690217181	0.006566525253473	0.0008189251926061	0.0994469496841361	-0.0035482893411255	0.009889695801479	1.2590357248345516e-05	-0.0907372747805226	0.0887041891408842	0.008233253034596	0.0078684331711417	-0.0024599000465747	-0.0011859935359651	1.406580667351001e-06	6.051108239138211e-06	0.0008537839106916	5.713696024240008e-05	7.28946966155842e-07	3.264632225741608e-09	-0.0002299505436065	1.0425478932000012e-06	1.086906109615761e-12	5.2877252504924855e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.7836492361789	1.920574701621149	693528.6064351271	3.688607184507165	862.9144332719886	-1.991717089777353	744621.3191491173	3.966936965711169	782.9585502285655	1.8084330706384435	3.270430170978789	613024.0913760172	792.6944157632549	659.2720633732556	1.691466	27.80126	0.2048444881684816	0.1404946544197811	0.0893457971	-0.0088245182	0.0956449369	0.1720691606	-0.0189179729	0.1173231115	-0.1816811322	0.1336031302	0.1276894287	0.225755283	0.1826996875	-0.086399446	0.0554588004	0.2747811758	0.0976332455	0.000838319	0.0227256078	-0.0301870481	-0.0193464585	0.2245616993	0.0613337773	0.0958689746	0.1723106192	0.1604286825	-0.0445167359	0.1142691119	0.2456509723	-0.2750242772	0.0701351766	0.0117921511	-0.1502929795	0.0856322845	0.0767327604	0.2268918759	0.2138292816	0.3015678575	0.0245727913	0.0098303429	-0.2407028073	-0.0046727617	0.0432069298	0.061092351	0.1541562933	-0.0507280677	-0.0554272751	0.0962407188	0.2356300128	0.1031812542	-0.0832071131	-0.2188079037	0.0214599143	-0.2552605927	-0.0578948586	0.190879114	-0.0973525416	0.0213377316	-0.0053455942	0.0499642712	-0.1242038795	-0.0518052650934777	0.0292288342318868	0.0026837854914054	0.0008543247505551	0.1210763385819433	0.0216293888978072	0.0146594797644093	0.0004678304640925	0.0418449621895149	0.1325822369700375	0.0017510008606419	0.0175780495599791	-0.0024599565092823	-5.64627076001141e-08	3.1880373495359827e-15	6.051386027560359e-06	0.0004267845559795	-0.0004269993547121	1.82145057222619e-07	1.8232844892454986e-07	-0.0002309752875618	-1.024743955300002e-06	1.0501001739238928e-12	5.33495834642562e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.7585722238332	-5.025077012345719	685184.2538900389	25.251398980005373	869.0804501409116	6.166016868922952	755300.8288171295	38.019764027842406	783.2075866452778	0.2490364167123289	0.0620191368489167	613414.1237787204	793.6399170150471	664.2339987468382	1.923548	31.615808	0.2168770323443147	0.1255359557819251	0.0692441632	-0.1544119754	-0.032878805	0.2315439752	-0.0283112149	-0.0039201367	0.2114272769	0.0914252877	0.2300584119	0.0898844537	0.0931807644	0.1036279775	0.1038741393	-0.0015894266	0.128410077	0.0985823288	0.068169904	0.4003361802	-0.0201984144	0.0914390511	0.0163885275	-0.0136411715	0.2622550855	0.0994746365	-0.0599141549	0.0738588795	0.0594426335	0.1322327126	0.1376869075	0.0406822493	-0.0564826088	0.0849427876	-0.2682343391	0.1111760979	0.3587715989	0.0215219397	0.0371485406	-0.0335679461	-0.0282892628	0.0998203092	-0.0752155192	-0.1807788427	-0.1884681313	0.2840703826	0.1734188066	0.1825597298	-0.0254813063	-0.0736878897	-0.1674146961	0.0541009706	-0.0427411894	-0.0018201897	0.0815828754	-0.0627263833	-0.159271442	0.1355870715	-0.1625562372	0.0442601199	-0.1310868562	-0.041784941856136	0.0100203232373417	0.0017459813659206	0.0001004068777808	0.1598578663633389	0.0387815277813956	0.0255545374382391	0.0015040068970591	-0.0681443229404976	-0.1099892851300125	0.0046436487490188	0.0120976428434111	-0.0019340242224011	0.0005259322868812	2.766047703840889e-07	3.74044969283418e-06	-0.0002077753890825	-0.000634559945062	4.317061230838427e-08	4.0266632387708853e-07	-0.0002322009795299	-1.225691968099996e-06	1.5023208006648418e-12	5.391729489464503e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.1966803892614	-3.5618918345718384	679300.1679646783	12.687073441189536	873.3722963955091	4.291846254597544	762779.168111165	18.41994427310297	781.6544679870195	-1.5531186582583132	2.412177566630103	610983.7073240705	793.1065980261185	639.7774486625995	1.948098	32.019321	0.4866423664204924	0.2947778636223787	-0.0426660369	-0.23520157	-0.1674386834	0.1242513514	0.1516535082	-0.1973588413	0.1178645205	-0.038804212	0.1661335981	-0.1616300432	-0.0341808981	0.128955677	0.0355146471	-0.2573660772	-0.1277256505	0.1851077289	0.155003626	0.2098432375	-0.1528732175	0.1538868041	-0.1941402026	-0.1262205868	0.1289562117	-0.1429188205	0.0167783999	-0.0772200031	-0.2074117136	0.2581385972	-0.1050903142	0.1148693919	-0.1910735171	0.3602284927	-0.108739602	-0.0970684062	0.0959630823	-0.3132630726	0.0595029588	0.0113419063	0.0263917966	-0.1841890064	-0.0739258298	-0.1684863614	-0.0246663764	0.2543911816	-0.0684257072	0.1960100636	0.0988687879	0.1198452303	-0.0140040585	0.0366825566	-0.2319355161	-0.2310880586	0.1257572137	-0.165461049	0.0512930162	0.176113955	-0.0363078841	0.0384910108	-0.1372005631	-0.0276228100277933	0.0141621318283427	0.0007630196338315	0.0002005659779233	0.0747739891167924	-0.0850838772465465	0.0055911494484381	0.0072392661673053	-0.2597117613466508	-0.1915674384061532	0.0674501989817797	0.0366980834574953	0.0013629077738335	0.0032969319962346	1.0869760587795467e-05	1.857517599975787e-06	-0.0008261580654713	-0.0006183826763888	6.825371491432809e-07	3.8239713445777537e-07	-0.0002309372733643	1.2637061655999988e-06	1.5969532729754517e-12	5.3332024228937427e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.8610155282506	-3.3356648610107413	673812.8068140709	11.126660064981808	862.0909612075142	-11.281335187994957	743200.8253956957	127.26852362389316	779.764265715033	-1.8902022719864815	3.5728646290228574	608032.3100861047	791.2118469238281	610.4426995553735	1.610066	26.463362	0.2088548033136254	0.1282882216683724	-0.1465289048	-0.1546235616	-0.1730803589	0.0179276941	0.1220658024	-0.0986076043	0.00901633	-0.1272611009	0.0489165025	-0.1529270337	-0.1965482974	0.0153544036	0.1287649139	0.0450205128	0.1418868114	0.2627189397	-0.180981329	0.042630202	-0.0116994081	-0.0836480036	-0.0239131116	-0.1576125918	0.01690278	-0.147317199	0.1325629103	-0.0527899599	0.0631346995	0.1514551749	0.1276077283	0.150166031	-0.0428409589	-0.174619693	-0.11210077	-0.1284340587	-0.0233124343	-0.0910764842	-0.1178729031	0.2017791802	-0.0616581381	0.0594136607	-0.1071405678	-0.2750204056	0.0902998465	0.0172751321	-0.0742417114	-0.0602056176	0.1097554171	-0.0669910099	-0.081187201	0.1197717812	-0.172095858	-0.0623744042	0.1068035083	0.391394219	0.0311016981	0.0194726328	0.3705014729	0.0326654109	-0.1425091225	-0.0354432515181457	-0.0078204414903524	0.0012562240781785	6.11593051040253e-05	0.0610017482904226	-0.0137722408263697	0.003721213294488	0.0001896746173795	-0.1405002236551809	0.1192115376914699	0.0197403128471558	0.0142113907187647	0.000987998877511	-0.0003749088963225	1.4055668054175516e-07	9.76141781962996e-07	-4.301381384541614e-05	0.0007831442516258	1.850188181528113e-09	6.133149188546658e-07	-2.7978755204017603e-05	0.0002029585181602	4.119216009381768e-08	7.82810742766342e-10	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.1967813076825	2.335765779431881	677652.9407553284	5.455801776365023	861.5931747685308	-0.4977864389833257	742342.7988077161	0.2477913388357003	782.1190240585306	2.354758343497565	5.544886856271396	611710.1677942683	792.7359118515186	589.0364041362129	1.959982	32.214649	0.3743346295079594	0.2125545462734718	-0.1606965753	0.0191353838	-0.1439156482	-0.0411778407	0.1653432138	0.1278632471	-0.2994927189	-0.0138749144	0.0139559259	-0.2080978468	0.0616672216	-0.0176883155	0.116452341	0.2784102515	-0.1949318138	0.0996132963	0.307106762	-0.2493463682	-0.0044185042	-0.0912548072	-0.3946347188	-0.05108716	0.032788559	-0.244736836	-0.0404228596	0.0253405086	0.2006558799	-0.1666167537	-0.281013493	0.2613356958	-0.0983326271	0.3604967998	0.097846247	-0.171379536	0.2654475861	0.1717328503	0.0634221557	-0.0595294905	0.3002758796	-0.0178699014	0.3447544202	0.0379947068	0.1880517367	0.431445009	-0.3914052884	-0.0041000152	0.0624214209	-0.144249269	0.0826300523	0.2052157693	0.2318265181	0.1620863671	-0.056720886	0.0112390748	0.1302374929	-0.0434720624	0.1004334787	0.0267918699	-0.1469813818	-0.0229370874587289	0.0125061640594168	0.0005261099810893	0.000156404139481	0.1604535819379862	0.0994518336475636	0.02574535195673	0.0098906672158626	0.0528105391595232	0.193310762814704	0.0027889530463195	0.0373690510200027	0.0017660331643412	0.0007780342868301	6.053373514833778e-07	3.118873137552992e-06	0.0001511137879655	0.0001941276018109	2.2835376913282094e-08	3.7685525784857614e-08	-0.0004371342462884	-0.0004091554910843	1.674082158845021e-07	1.9108634927812757e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.2955192786873	8.098737971004766	691052.2403728223	65.5895567229944	863.0888615483823	1.4956867798514395	744922.3829288826	2.237078943422369	785.7217547697784	3.602730711247773	12.979668577767884	617358.6759184997	795.8603487050489	632.7323401959961	1.946626	31.995113	0.5278838165087122	0.3323768831259334	-0.0338357681	-0.0321200298	0.0036933784	0.0511662559	-0.0083316068	0.2247916093	-0.0614091932	0.1964428024	0.0075935665	-0.3789479215	0.0507314243	0.0676872989	-0.0441900214	-0.0058618528	-0.1483981426	-0.0746449333	0.0051735251	-0.1453430042	0.0389548904	-0.0074631243	0.1758051363	0.1325054149	0.1106678058	-0.336805591	-0.1844155572	-0.0249236677	-0.0834117237	0.0612298501	-0.1488749129	0.0503334509	0.2431853047	-0.0743085544	0.1767364928	-0.1435657922	0.0349203264	-0.0408380549	-0.1172775867	0.0902437938	-0.0906436826	-0.4102435455	0.1035280143	0.158530117	-0.0498582012	-0.2232896532	-0.1144106847	0.0569407862	0.0149054925	-0.2202466922	-0.3461017727	0.0683246287	0.1072353914	-0.1789491989	-0.2098155715	-0.0874843823	-0.2372025307	-0.0396738069	-0.0891184039	0.0208790082	-0.1505910958	-0.0304425294444712	-0.0075054419857422	0.0009267475989774	5.6331659401343295e-05	-0.0925031654681447	-0.2529567474061309	0.0085568356216269	0.0639871160582891	-0.1602412276404408	-0.213051766799964	0.0256772510357155	0.0453910553365862	0.0019834450492189	0.0002174118848777	4.7267927686074377e-08	3.934054263270965e-06	-0.0005127294644189	-0.0006638432523844	2.6289150368329205e-07	4.406878637362982e-07	-0.000230992177213	0.0002061420690753	4.2494552642686984e-08	5.3357385933602004e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
