global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
828.7953598935032	5.520971860771624	686901.7485810015	30.481130287432087	867.82242278258	5.903166333834292	753115.7574842271	34.8473727649146	781.6599250537437	2.6067720349202546	6.795260442042284	610992.2384350242	789.5552751392237	655.4695898894722	1.253669	18.513952	0.0717678867182504	0.0340846129647286	-0.1090164407	-0.0130714946	0.0169966711	-0.0601681201	0.196179366	0.0879323816	0.0072549633	0.0561725863	-0.122927346	0.0399457228	0.1705598402	-0.1081934097	-0.0168093779	-0.0549790226	-0.0462589771	0.0568427472	-0.1007643201	-0.195554315	0.2772949336	-0.1237646619	0.0121282635	0.0028500881	-0.0869470845	0.0782927405	-0.0184908668	-0.2343330555	-0.0414445542	-0.2582130242	-0.0312677325	0.135686411	-0.1254186775	-0.0409152647	0.0987181062	0.0260721826	-0.0574207943	0.2717947549	0.3104863545	-0.1123285141	-0.1146749462	-0.1990646901	-0.0476116129	-0.0234585045	0.0693769958	-0.0423361482	0.1456729275	0.1169539229	-0.0956400375	-0.0374634181	0.05520219	0.1212734032	0.2032316709	-0.0768048975	0.0255002228	-0.0155433388	-0.1443752477	-0.0302643786	0.0815586318	0.0591430594	-0.1668958724	0.0912305553	-0.2534198051	0.1841388971	0.1052539291	-0.2006090575	-0.0738961266	-0.1047191545	-0.0568007626	0.0118123701	-0.1630994361	0.0970382431	-0.0355847396	0.0144639491812057	0.0054055894033524	0.0002092058259165	2.9220396797636837e-05	0.00356940971389	-0.0182239028716112	1.2740685705612291e-05	0.0003321106358739	-0.052847991564505	-0.0214873530218398	0.0027929102124019	0.0004617063398851	-2.5920480065908283e-08	0.0002299738908571	5.288799047596902e-08	6.7187128684714855e-16	-0.0001800002218843	-0.0001800475015225	3.2400079878397235e-08	3.241710280449626e-08	-0.0002880002071008	0.0001229994360493	1.5128861268445842e-08	8.29441192901037e-08	0.0	0.0	0.0
829.0882919200639	0.2929320265606066	687387.395798929	0.0858091721849039	873.990999341011	6.168576558431028	763860.2669290992	38.05133675722478	782.9129152029153	1.252990149171637	1.569984313921162	612952.6327915273	791.183369009025	673.7558025738872	1.241653	18.336493	0.0704316318813545	0.0422249854298504	-0.1503896094	-0.0444941198	-0.1519590501	0.1729299889	0.0289375055	0.081097996	-0.2465142331	0.1842024773	-0.1281940151	0.0076435557	0.1022035218	-0.2579199737	-0.1070631483	-0.054768629	0.1471780162	-0.0425968273	-0.063832209	-0.1206216132	-0.1976356246	-0.103362869	0.0300374619	0.0209728853	-0.2560417436	-0.0601390007	0.1152959397	-0.0090422806	-0.023483165	-0.1286159408	-0.0573537408	0.0414871573	-0.2397131856	0.1482580861	0.10185924	-0.1264728714	0.1014457204	0.1243200322	0.0215699293	0.0979565523	0.0131760225	0.1769912429	0.0430266153	0.1769078173	0.1449546069	0.100237185	0.1920192455	-0.0816512118	-0.043078422	-0.0147354664	-0.1653649216	0.1073592834	0.2948522536	0.0268780941	-0.1271153261	0.0436191478	-0.008826787	-0.1015906538	0.0761274729	0.0044962416	0.0875435732	0.1894221166	0.005854601	0.1324185428	-0.0030770925	0.1171136375	0.095559556	0.0775750322	-0.0254143353	-0.0898153922	0.0368423499	0.092280022	-0.0471208409	0.0110244338906824	-0.0034395152905233	0.00012153814261	1.1830265433743583e-05	0.044845926103747	0.041276516389857	0.0020111570881027	0.0017037508052821	-0.0479064199419241	0.0049415716225809	0.0022950250716519	2.441913010109685e-05	0.0001929425654889	0.0001929684859689	3.7236836577154994e-08	3.722683357743846e-08	-0.000280039658566	-0.0001000394366817	7.842221036976186e-08	1.0007888891591865e-08	-0.000410472856018	-0.0001224726489172	1.4999549732795735e-08	1.6848796552757378e-07	0.0	0.0	0.0
826.1852861092924	-2.9030058107714467	682582.1269834933	8.427442737372784	872.8323786258698	-1.1586207151412964	761836.3611776937	1.342401961554529	780.167495379352	-2.7454198235633385	7.537330007614552	608661.3208464911	788.879369118843	659.8999040684802	1.367347	20.19273	0.0665966459405188	0.0407418977865496	-0.0553202916	0.0697210617	0.1566171544	0.2855504035	-0.0312821673	-0.1028893655	-0.1851034454	-0.0429427227	-0.0418824023	0.2460367954	-0.0480957543	0.0035008878	-0.2137066528	-0.0588018058	-0.0801662207	-0.2613200975	-0.0501792327	0.0366625387	-0.0405446352	0.1572036335	-0.0068425242	0.0808469734	-0.0171303077	0.0127524807	0.0201608694	0.0352714142	0.012614003	-0.2123217193	-0.2195312276	-0.0374197034	0.0695724192	0.1180128995	0.1650871659	0.1357738393	0.2536461387	-0.008575581	0.0301752243	-0.0437860885	-0.1479529265	0.0150265549	-0.0725550609	0.0514406117	0.100914167	-0.1844153786	-0.18816522	-0.0901489446	-0.0858141091	-0.2109188618	0.1339061232	-0.0472217426	0.1369235181	0.0743556799	-0.1622806631	-0.0322043458	0.1045320423	0.0068777835	-0.1949553974	0.0304833628	-0.035774814	-0.0896391343	0.136747452	0.0112757625	0.1167622315	-0.0612912363	0.0976098039	0.0541074331	-0.0281094105	-0.1643056022	-0.0490820487	0.0873863672	-0.0583804184	0.0188116923145003	0.0077872584238178	0.0003538797677354	6.0641393759322834e-05	0.0497363822916554	0.0048904561879083	0.0024737077234616	2.3916561725851542e-05	-0.0117641644073529	0.0361422555345712	0.0001383955642032	0.0013062626351262	-2.4242390126686005e-08	-0.000192966807879	3.723618894302119e-08	5.876934790544431e-16	-0.0001180000010565	0.0001620396575095	1.3924000249334001e-08	2.6256850605796068e-08	-0.0004109999065139	-5.270504958999997e-07	2.777822252284356e-13	1.689209231544346e-07	0.0	0.0	0.0
821.7134968239218	-4.471789285370619	675213.0708625973	19.99689941275547	874.5865555008253	1.754176874955533	764901.6430627982	3.07713650862876	778.4879528071257	-1.6795425722262962	2.8208632519205232	606043.4926658295	787.2892488047092	642.4346868095669	1.491919	22.032387	0.1130857817236539	0.0539560340682612	0.2264595834	-0.1242736165	-0.0166604498	0.1281879519	-0.1771426015	0.0920107272	0.0501856456	-0.1500328589	-0.0062772644	0.1160627734	-0.2328529441	-0.0117317831	0.1430489306	-0.0350142102	-0.1271552318	-0.1293114428	0.0254685405	-0.1394390248	0.0898785565	0.0001466584	-0.0035748465	-0.0844767058	-0.1905638756	0.0166693766	0.0774750237	0.1068101785	-0.1641978211	-0.0265618354	-0.0315745879	-0.2556916693	0.0188191283	-0.1497362307	-0.0058290824	0.0993724146	0.0882229812	0.0617594271	0.1732017607	0.0446206665	-0.0151457428	-0.0899774323	0.0273309921	0.1386635357	0.1301660659	-0.0082396128	-0.0523232659	0.1432695033	0.1881227698	-0.1908339872	0.0090647174	0.129623872	0.0129600496	0.014251967	-0.0741125911	0.1325273686	0.1372749307	0.0235294033	0.0701660409	0.1229700057	0.1636543786	0.1166869236	0.0674156804	0.0655671986	-0.0309715207	-0.0185090275	-0.0566891896	0.1690864465	0.0315918668	-0.1162225676	0.0564301026	0.0823644609	-0.0692973963	0.0150207125625883	-0.0037909797519119	0.0002256218058878	1.4371527479406764e-05	0.0127998090210894	-0.036936573270566	0.0001638351109763	0.0013643104449718	0.0109634888849967	0.0227276532923496	0.0001201980885314	0.0005165462241772	0.00039291844854	0.0003929426909301	1.5440395835540909e-07	1.5438490720308064e-07	-0.0005840543862185	-0.000466054385162	3.411195260610688e-07	2.1720668992872986e-07	-0.0002773854744295	0.0001336144320844	1.7852816461236752e-08	7.69427014244788e-08	0.0	0.0	0.0
820.6394708300439	-1.0740259938778536	673449.1410842146	1.1535318355253112	865.0359576543173	-9.550597846508026	748287.2080349218	91.21391922572374	778.3458676331795	-0.1420851739461568	0.0201881966553096	605822.289661647	786.7002396707641	634.073919519465	1.398831	20.657677	0.041712806392094	0.0250945265727946	0.0929976231	0.1746088716	-0.1287698416	-0.0798209381	0.0926856274	0.1407357766	0.1431847502	0.0640850048	0.0333182018	-0.0916673178	0.0736254328	0.1634149799	0.243079056	-0.1229209297	0.0464882767	-0.0945030985	0.0941258785	-0.120303683	-0.0860424206	-0.191542831	-0.058547315	0.0299252112	-0.0849347042	-0.076329986	0.0825636862	0.0736171028	-0.0954649416	-0.0807433885	0.0096001224	0.1126743117	0.0496397991	-0.2154623838	-0.1128112662	-0.1018385732	0.0767094321	-0.0203909835	0.0039980836	0.2197755603	-0.0460271128	-0.0366647378	-0.0548885047	0.0633649874	0.1014682183	0.1286402119	0.0831517116	0.138482237	-0.1269075479	-0.1793411222	-0.208979189	0.0802288863	0.0122970163	0.021584438	0.1782850717	0.2069591425	0.0646901327	-0.0979162119	0.0090382672	-0.0015605689	0.0128262772	-0.124380362	-0.052258354	-0.0865994786	0.1189976914	0.1149622189	-0.0692141802	0.0819228284	0.159963255	-0.1480745306	-0.0321765149	0.0772216734	-0.0798077096	0.0191195543376352	0.0040988417750469	0.0003655573580697	1.680050389686964e-05	0.0118244228451089	-0.0009753861759804	0.0001398169756199	9.513781922938616e-07	0.0142635619346833	0.0033000730496866	0.0002034491990645	1.0890482133267825e-05	0.000581341731615	0.000188423283075	3.550333360476159e-08	3.379582089171267e-07	-0.0010340866460061	-0.0004500322597876	1.0693351914481452e-06	2.025290348495339e-07	-0.0003057000393945	-2.8314564965000008e-05	8.017145891572058e-10	9.345251408579885e-08	0.0	0.0	0.0
822.6061951821619	1.9667243521179216	676680.9523520729	3.8680046772136585	863.157547791799	-1.8784098625183103	745040.9523099517	3.5284236116060583	778.5641243544201	0.2182567212405501	0.0476359963666752	606162.0957317649	787.0207807236002	639.1811287927289	1.10453	16.311499	0.0393899823164743	0.0268640765606007	0.1010262654	0.0655290967	0.1196890619	-0.0680513465	0.0745334184	-0.0586578461	0.1787227185	0.1789427297	-0.0571661798	-0.0325633665	0.00575911	0.1691269316	-0.0478541046	-0.0692241568	0.1225206104	0.1117620083	0.0094743158	-0.2557878862	-0.1594908625	0.0797283254	0.0255191349	-0.1383297306	0.0178808221	-0.0656928458	-0.0115753066	0.0932907076	0.0784741247	-0.0480202223	-0.0437346067	0.0705871425	0.1705193536	-0.0019766644	0.0328560061	-0.1007219732	-0.1100349476	0.1607484045	0.1086880294	0.2182257109	0.0246652066	0.0887529615	0.1121362877	0.0432531918	0.1220961969	-0.070936982	-0.0918158136	-0.0439532615	-0.0834299088	-0.1650087944	0.015662259	0.2342271377	0.0225576401	0.049815356	0.2162520117	0.0884962857	0.0184833588	0.0763063228	0.011984002	-0.0341708138	0.0232722816	0.1489668372	-0.0636302588	-0.024979276	0.1159096461	0.0204666523	-0.1231088984	0.0797001369	0.0583306643	-0.116479994	0.0454323069	0.0719655524	-0.0898496795	0.0190711255393836	-4.84287982515999e-05	0.0003637078293389	2.3453485000941653e-09	0.0313392224296791	0.0195147995845701	0.0009821468624969	0.0003808274028259	0.0144227064575659	0.0001591445228826	0.0002080144615611	2.53269791635304e-08	0.0002708847569117	-0.0003104569747033	9.638353314192549e-08	7.337855152711078e-08	-0.0010340316271777	5.501882839988385e-08	1.069221406003762e-06	3.0270714784958645e-15	-0.0002228598447108	8.284019468369997e-05	6.862497855233313e-09	4.9666510384521896e-08	0.0	0.0	0.0
825.6605025079741	3.0543073258122604	681715.2654017203	9.32879324051044	869.7785446445147	6.620996852715734	756514.71672393	43.83759932367166	780.9350382760067	2.3709139215866344	5.6212328235733136	609859.5340071481	788.677095275652	653.2974435386928	1.085617	16.032183	0.0361972952105338	0.0221099527773124	-0.021733746	0.0031723723	-0.075114566	-0.0500462236	0.0481401605	-0.0481616281	-0.1373963064	0.0531669353	0.13562956	-0.185273904	0.1040614355	-0.0440114635	0.0086655549	0.1790317306	0.0754240142	0.0672874979	-0.0250258753	-0.2553161566	-0.1548762645	0.0797178917	-0.1390209432	0.1334109045	-0.1251724076	0.1707374342	-0.0636887907	0.1254834344	-0.0759368691	0.0895340432	-0.1384516512	0.1010856914	-0.0699404473	0.141219499	-0.1100627572	0.0100735559	-0.0550099218	0.1363290613	0.0152455153	0.1667324781	-0.3055975138	0.0551305326	-0.0034526355	0.1430826829	-0.1091779144	0.0853126538	0.1678725459	-0.0915448351	-0.0015181337	-0.1166210095	-0.1036888831	0.0689320025	0.1679708042	0.0151773423	0.1891148935	0.1319195368	-0.0485558446	0.030321761	0.0114327958	-0.0107599043	-0.0536534427	0.1130409854	0.0812033905	0.0049562972	0.0044918294	0.0926832005	0.1730874836	-0.0899052647	-0.1447038615	-0.313512485	0.0670831377	0.066603812	-0.0993643757	0.0190643800755196	-6.745463864001738e-06	0.0003634505876638	4.550128274055327e-11	0.0313374885228086	-1.7339068704991243e-06	0.0009820381869171	3.006433035564068e-12	-0.0052059033689175	-0.0196286098264834	2.710142988650658e-05	0.0003852823237203	-1.463238515187306e-07	-0.0002710310807632	7.34578467396784e-08	2.141066952327552e-14	-0.0010339989298269	3.26973508000053e-08	1.0691537868831747e-06	1.0691167493386069e-15	-0.0002830001868631	-6.014034215230001e-05	3.6168607541957133e-09	8.008910576454953e-08	0.0	0.0	0.0
825.7463371804758	0.0858346725017327	681857.0133669721	0.0073675910034797	866.1861306428909	-3.592414001623752	750278.4129181033	12.905438359062376	780.9705033065488	0.0354650305421273	0.001257768391354	609914.9270348842	789.1333692132318	658.0324052986524	1.118847	16.522919	0.0408798731827853	0.0261704513875513	-0.058331222	0.048547656	0.1126073455	0.0742529309	0.0951323118	-0.0725881573	-0.1512077645	-0.0987809485	0.0410705057	0.1421682454	0.0207219499	-0.0470880784	-0.169795249	0.0665320941	-0.1207136107	-0.127536207	-0.1139733399	-0.0183594734	-0.239991299	-0.0062242264	0.1496378517	0.0081503717	-0.0383912434	0.0192788271	0.0819217149	-0.0520752177	0.0310937373	-0.0864445445	0.006216012	0.0278545008	-0.009784256	0.1280094314	0.0933032578	0.1981505684	0.146500766	0.0483144621	-0.1139440712	0.070779518	0.0039888653	0.0628699011	-0.1048800021	0.0775934561	0.1640518475	0.0094700823	-0.0262240611	-0.0442418316	-0.0299313998	-0.1968117026	0.1571514131	-0.1195233369	0.1493459918	0.0467213693	0.0365070837	0.0912543851	0.0660924909	0.162698114	-0.1406065132	-0.1246084864	-0.0264614821	-0.0120117378	-0.0342877782	-0.0503621214	0.0065722109	0.0078440887	-0.0723529414	0.1485374192	-0.0155039366	0.0182120235	0.1568683981	0.0611443214	-0.1082959623	0.0187984090539998	-0.0002659710215198	0.0003533801829615	7.074058428828598e-08	0.0322910377192471	0.0009535491964385	0.0010427111169858	9.092560700285136e-07	-0.026915398141142	-0.0217094947722245	0.0007244386570961	0.0004713021632652	-1.6498211916865881e-07	-1.8658267649928215e-08	3.4813095169635794e-16	2.7219099645381534e-14	-0.0008030000790684	0.0002309988507585	6.448091269838567e-07	5.336046905174779e-08	-0.000410999841689	-0.0001279996548259	1.6383911635549544e-08	1.6892086986838308e-07	0.0	0.0	0.0
825.5092444187798	-0.2370927616960898	681465.5126208647	0.0562129776486788	867.5816851854324	1.395554542541504	752697.9804691948	1.9475724812082265	780.8647150436503	-0.1057882628984998	0.0111911565670821	609749.7032002013	788.7294173343474	651.2117295772472	1.238169	18.285046	0.0499766821594326	0.0289269764645355	0.0168997183	-0.0565814659	-0.0896867624	-0.0384912174	0.0023907437	0.1778223709	0.0177032873	-0.0909619022	-0.0982581022	0.1111441201	0.0025228238	-0.1297245745	0.0929570859	-0.0252033961	-0.1551851994	-0.0377111869	-0.207025171	-0.0363435769	-0.1515289663	0.0259675189	-0.0245325406	0.0275466407	0.0072939368	-0.0148217883	-0.0211708716	0.0395160764	0.0296030768	-0.1022738732	0.1297708822	-0.0537740559	-0.1557904186	-0.1492662628	0.0762076969	0.0848970156	0.004747707	0.1364740362	-0.140853418	0.0004246915	-0.0167373204	0.1220658743	0.0281811812	0.0825158863	-0.0727734549	0.0099659183	-0.1205168325	0.1756765999	0.0913264633	-0.0988968427	-0.0337801255	-0.0059996345	0.1487431495	0.0332558262	0.0978660781	-0.0628645312	0.1968214872	0.1050518796	-0.0638736114	-0.0045184762	-0.013608112	0.1010524989	0.0254096765	-0.0480894215	-0.2914993931	-0.1177283244	-0.0407831405	-0.1031010199	0.1232884577	0.1489999833	0.0273033484	0.055595093	-0.1165920251	0.0191103133900725	0.0003119043360726	0.0003652040778667	9.728431486095129e-08	0.013878275347622	-0.0184127623716251	0.0001926065266244	0.0003390298181539	-0.0314825840954284	-0.0045671859542864	0.0009911531013257	2.0859187541030985e-05	0.0003347948734283	0.0003349598555474	1.1219810482838105e-07	1.120876072738714e-07	-0.0010010694295967	-0.0001980693505283	1.0021400028730624e-06	3.9231467618702586e-08	-0.0004103324578158	6.673838732000311e-07	4.454012342074752e-13	1.683727259371553e-07	0.0	0.0	0.0
824.751584499903	-0.7576599188768114	680215.1761351005	0.5740485526724164	868.049252708753	0.4675675233205538	753509.5051282245	0.2186193888641166	780.3130659474623	-0.5516490961880436	0.3043167253250853	608888.4808883286	788.7647111516903	662.8887876754111	1.241136	18.328861	0.0140034413260933	0.007763816413598	-0.1081201418	0.1534994052	-0.0030015239	0.0472419188	0.0093852056	0.0661416851	-0.0055041937	0.0307377352	-0.065826658	0.1252573736	0.0733448459	0.0576621179	-0.0191502726	-0.1833043395	-0.0293166341	-0.0391669503	-0.1605437752	0.1451278169	-0.0061946713	0.1682425242	-0.1445739127	0.2244540499	0.1209793964	-0.1245853376	-0.0289833905	0.1178046828	0.017187665	-0.1371829925	0.1530427674	0.0609966031	0.0228117934	-0.1281398152	0.1090727318	-0.0572914414	0.1109740242	-0.0424012607	-0.101739547	-0.1265381327	-0.0704170035	-0.1690393793	0.1705579636	0.0276586611	-0.1749464877	0.0256898346	-0.0249193008	0.12532277	-0.2378825703	-0.0536524907	-0.0661646583	0.0310486287	0.0399811238	-0.1118010058	-0.0140382826	0.1183563938	0.2316270821	0.0491012298	0.0142410181	0.059285122	-0.1433357502	-0.1362244026	0.1775596998	0.0976757022	0.0691577035	-0.0544473025	0.0385722227	0.0059188282	-0.0579245683	0.0718041782	0.1013443981	0.0499642712	-0.1242038795	0.0189546987702442	-0.0001556146198282	0.0003592806054706	2.4215909904305772e-08	0.0162487144248615	0.0023704390772395	0.0002640207204607	5.61898141890406e-06	-0.033006391849284	-0.0015238077538555	0.0010894219029084	2.3219900707104427e-06	0.0002228124461738	-0.0001119824272544	1.254006401380938e-08	4.9645386169952525e-08	-0.0009140457530274	8.702367656930002e-05	8.354796386274268e-07	7.573120283638139e-09	-0.0004103979514954	-6.549367960001452e-08	4.2894220675493584e-15	1.6842647859162069e-07	0.0	0.0	0.0
822.2176602672071	-2.533924232695881	676041.8808552803	6.42077201704341	864.5083811084429	-3.5408716003100835	747374.7410067407	12.537771689882492	778.7869309393352	-1.5261350081270848	2.3290880630310573	606509.0838019089	786.909116179172	643.2315698921258	1.21435	17.93329	0.0819100012086287	0.0407295060964556	0.1046377172	0.0501929272	0.1721799286	-0.0224684749	-0.1007164267	-0.0995770147	0.1896352233	0.1788928885	-0.0076771015	0.069214194	-0.0574913489	0.1477786703	-0.0075004741	-0.1324216713	-0.0097623449	0.1213621649	-0.0678742592	0.0057441424	0.0052050988	-0.0563612851	-0.1164544067	0.0935292803	-0.1211112596	-0.0318566352	-0.0462897318	0.1064709958	-0.024615649	0.1347095979	0.0010581564	-0.0251386341	0.1894083114	-0.0887175036	0.0710855386	-0.1127716176	-0.0670052049	0.0511676848	-0.0020731044	-0.072656233	-0.165470171	-0.0010192055	0.0520276207	0.0319366288	-0.0825137692	0.2023824519	-0.0390007923	-0.0260025609	-0.0847448662	-0.0798304789	0.066592545	0.2119348489	-0.0597422901	-0.0505243329	0.0035447245	0.0732626198	0.1507205819	0.0146978222	0.0279199263	-0.106216903	-0.083013746	-0.06090864	0.0251294204	-0.2032940576	-0.048873418	0.0144453779	-0.1324030509	-0.0802878822	-0.0226327784	0.11108407	-0.0349837637	0.0442601199	-0.1310868562	0.0027598034725997	-0.0161948952976445	7.616515207373364e-06	0.0002622746337016	0.0276965617646425	0.0114478473397809	0.0007670995335826	0.0001310532087149	0.0006531750839542	0.0336595669332382	4.2663769029857625e-07	0.0011329664461331	0.000318946703251	9.61342570772e-05	9.241795383785176e-09	1.0172699951468144e-07	-0.0009340184257802	-1.997267275280002e-05	8.723904196969231e-07	3.9890765689044024e-10	-0.0001143510485661	0.0002960469029293	8.76437687340304e-08	1.3076162308166562e-08	0.0	0.0	0.0
822.1050278446803	-0.112632422526758	675856.6768075026	0.0126860626042461	866.0982159376144	1.5898348291715363	750126.1196503186	2.5275747840468887	777.9393650541369	-0.8475658851982644	0.7183679297519174	605189.6557008338	786.2593871956864	637.9456118319897	1.018494	15.040934	0.0396785291324807	0.0209741622914301	0.1686165385	-0.0715164366	0.0118814271	-0.1177413633	-0.1000384615	-0.0909217681	0.1264345824	0.065872522	0.1335143556	-0.04073581	-0.1091737194	0.122158025	0.0646143488	0.116296895	0.1029260218	0.1723515524	0.0076728779	-0.0016069095	-0.0002759655	-0.0161079994	-0.1468988597	0.0610493082	-0.0127055948	0.1681284106	0.0431643106	0.0417348444	-0.0449048315	0.1994333424	-0.1662577941	-0.0759462904	0.149109602	0.0465076416	-0.1588779214	-0.0847283114	-0.1215709866	0.0104587464	0.0681099036	-0.0365457074	-0.0940984854	-0.1196023686	0.0763570622	-0.018820664	-0.0073851362	0.0943118355	-0.0090179746	-0.1132095076	0.1225250076	-0.0395637209	-0.0464049918	0.1481051141	-0.0331769433	-0.149521653	0.0840794551	0.0403650856	0.0074355427	0.0366522698	-0.0091598301	0.1552549385	-0.0233962752	-0.0509278571	0.0071439444	-0.1740692599	0.0145284916	-0.0054678703	-0.16912802	-0.0976029875	-0.1165050736	0.0606277931	-0.0431161922	0.0384910108	-0.1372005631	-0.0084516414539308	-0.0112114449265305	7.143024326580153e-05	0.0001256964973406	0.017538699675299	-0.0101578620893435	0.0003076059863003	0.0001031821622261	-0.0121829959015826	-0.0128361709855368	0.0001484253891379	0.0001647672855699	0.000380924426978	6.1977723727e-05	3.8412382383803385e-09	1.4510341906851764e-07	-0.0009340306187759	-1.2192995699905618e-08	8.724131968108906e-07	1.4866914413791692e-16	-0.0001618221544648	-4.74711058987e-05	2.2535058952455904e-09	2.6186409675629592e-08	0.0	0.0	0.0
823.7804124304589	1.6753845857786018	678614.167904097	2.806913510264537	866.3958005905151	0.2975846529006958	750641.6832808796	0.0885566256420276	779.1386992384123	1.199334184275358	1.4384024855714383	607057.1126509251	787.4425700021056	642.3291954960383	1.049865	15.504212	0.0479084244257889	0.031565933728591	0.0447211876	0.0537086759	-0.1532453374	-0.149770492	0.1068467378	0.0986673674	0.0480847167	0.1092315191	0.1810056328	-0.1097392718	0.0667001803	0.0856608373	0.1171304679	0.2211878496	0.1758098417	-0.0343160507	0.0787994542	-0.0351872567	0.0348917329	0.0071048791	0.1564138856	0.2266857758	-0.074310073	0.0056302043	-0.166735795	0.0265333176	-0.0106427599	-0.0662640845	0.1497162825	0.0826785047	-0.0026005696	0.0319676607	-0.2966619379	-0.0436062339	0.0008003622	0.1045999072	0.1821472848	-0.0111042304	0.0427653445	0.0789404461	-0.1509674041	-0.0673713561	-0.1245547369	0.1148669233	-0.195194869	-0.1239047591	0.0638866794	-0.0145143062	-0.1571761762	-0.1063874916	0.0101800871	-0.1206927103	0.1281083212	0.1447599449	-0.0401043244	-0.064071633	-0.0102062128	-0.1155015069	0.0625009795	-0.1289710719	-0.220871494	-0.2134811192	-0.0581503305	-0.0410655417	-0.0277564696	-0.0950211042	-0.0258584706	0.0917493353	-0.0314084952	0.0326654109	-0.1425091225	-0.0140659415407071	-0.0056143000867763	0.0001978507114265	3.1520365464376376e-05	0.0162352931032643	-0.0013034065720346	0.0002635847421489	1.6988686920232408e-06	-0.0425192646692806	-0.0303362687676979	0.0018078878680163	0.000920289202746	0.000342861129888	-3.806329708999997e-05	1.4488145853616003e-09	1.1755375438807601e-07	-0.0009900483614766	-5.60177427007001e-05	9.801957580625005e-07	3.137987497281839e-09	-0.0002808300946597	-0.0001190079401948	1.4162889829432892e-08	7.886554206657605e-08	0.0	0.0	0.0
827.4166085724529	3.636196141993992	684618.2441415398	13.22192238305199	865.7140970826149	-0.681703507900238	749460.8978875672	0.4647196726834899	781.1657911467072	2.027091908294892	4.109101604674628	610219.993257861	788.6346820136429	655.8812137427905	1.27706	18.859377	0.0842717055647103	0.0448032728449111	-0.1179607162	0.0213834724	0.1702766822	-0.1760226774	0.1649431596	-0.1259516375	-0.0252022306	-0.0816188906	-0.0565238193	0.0401216505	0.1254344305	0.0429779109	-0.1595149705	0.1834464551	-0.1666771176	0.0240821635	-0.022140104	-0.0942983836	0.0017292707	-0.0263324293	0.119971484	-0.0029896006	0.1835466546	0.0465833582	-0.1061821847	0.0438015673	-0.0356136311	-0.0053345922	-0.0438291023	0.1482099561	0.0421156461	0.0737541947	0.059977005	0.2363948955	-0.0566260898	0.079433107	-0.0567453357	0.041899514	0.129875979	-0.0015735774	-0.0054674773	-0.0903577252	-0.1372696548	0.005693573	-0.1183960583	-0.0237861568	-0.0482808322	-0.0558181014	0.2159686233	-0.1528722795	0.0721860961	-0.0365470024	0.1930187502	-0.0482387645	0.0215709423	-0.0136144692	-0.0364560831	-0.0336991936	0.0385403033	-0.1023471391	-0.0564257658	-0.1045693766	0.1603195658	0.0488521865	0.0170485235	-0.1553283218	0.0394205217	0.0445626681	0.0660747211	0.0267918699	-0.1469813818	-0.0123694771801865	0.0016964643605206	0.0001530039657111	2.8779913265165723e-06	0.0424805223401705	0.0262452292369062	0.0018045947782937	0.0006888120576977	-0.0532732998359364	-0.0107540351666558	0.0028380444754095	0.0001156492723656	1.2653004424488285e-07	-0.0003427345998437	1.1746700593005895e-07	1.600985209661201e-14	-0.0010330028627449	-4.295450126829987e-05	1.0670949144391583e-06	1.8450891792083747e-09	0.0002450003402408	0.0005258304349005	2.764976462676489e-07	6.002516671810776e-08	0.0	0.0	0.0
