global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
925.8035502173518	2.1262820170676378	4.521075216105222	857112.2135950527	984.6295120323098	4.53405707223078	969495.2759649844	20.557673534245957	876.1514161603724	-0.5086579454746243	767641.304039826	0.2587329054944658	877.5780094210306	789.7995658337968	1.30127	17.061049	0.0293404834751495	0.0171984880835524	-0.0041456561	0.0044104563	-0.1707101608	0.1116796558	-0.136547845	0.0223529634	0.1838994722	-0.0087518347	-0.0723801763	0.0609749114	0.1107972284	-0.0051073515	0.0711573689	0.0927171292	0.1625738216	-0.1053182459	-0.1431493274	2.19013e-05	0.0147476932	-0.0070328025	0.1555286222	0.0137869557	0.0326765094	-0.0243064092	-0.1393701864	0.1257741602	0.0215095942	-0.2387712257	-0.01470059	0.0481363395	0.0573828215	-0.0312583272	-0.0414118753	-0.3269499578	-0.1102269267	0.0670297811	-0.0421605229	-0.0393192057	-0.2154592281	0.0564559675	0.0873934884	0.0912405957	0.1052204564	-0.1592698659	-0.0521662438	-0.0050455467	-0.0018491046	0.064937956	-0.0417378254	0.146683773	-0.0117788046	-0.1002985372	0.0709485247	-0.1249207459	0.0086832063	-0.1583532306	-0.1721954612	-0.2205788051	0.1316996637	0.0028358973	0.1094979738	0.1193798984	0.1452723559	0.0211671449	0.0104058115	0.0874610487	-0.0029073485	-0.2840374861	-0.0950373305	0.0262157826	-0.0896103684	0.0174900106	-0.0833528561	0.0346308512	-0.1102920809	-0.1507008863	-0.0662776765	-0.1024615673	0.0431633947	-0.1084156439	-0.019958898	0.1016540472	-0.023839813	-0.0085068028325423	-2.353558691940011e-05	7.23656944317497e-05	5.539238516406374e-10	2.804475283824104e-05	9.356263721826964e-05	8.753967083237534e-09	7.865081617580291e-10	-0.0378510293597855	-0.0002702806031606	7.305160444491163e-08	0.0014327004235953	-0.000146048475543	-0.0001980422095978	3.9220716782393586e-08	2.1330157208434268e-08	-0.0004349836406365	-0.0002149822842461	1.8921076762138378e-07	4.6217382539670954e-08	-0.0002230318286451	-0.000166037599113	4.9743196588777254e-08	2.7568484319238e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.9802072172746	0.176656999922784	0.0312076956217185	857439.3441581468	983.0868634653616	-1.5426485669481735	966459.7811181626	2.379764601107253	876.9713651031374	0.8199489427649951	769078.7752108603	0.6723162687414331	878.1719841639201	801.0632687105732	1.252754	16.424944	0.0415171522378623	0.0230253080159919	-0.083299439	0.1216806858	-0.0224550536	-0.0296786288	-0.2306321261	0.0516674676	0.0059480555	0.1919399309	0.0130198137	-0.119551997	0.0703326913	-0.190773832	0.193583901	0.0141468017	0.0475208533	0.002406542	0.0515125974	0.0775447329	0.0698516724	-0.0507441071	0.0020192458	-0.2637006992	-0.1830781734	-0.0782710689	-0.0852819277	0.2122531927	-0.0375424284	-0.0525559042	0.0514782569	0.0529429042	-0.0427950995	-0.0468343135	-0.1021389397	-0.0057886391	0.2565147881	-0.0414216141	0.134386526	0.0500362022	-0.162301095	-0.0110290213	-0.0272255548	-0.0277423944	-0.098408509	0.1930327177	0.0026435279	0.005486296	0.0240571384	-0.0591536256	-0.2886113407	0.1293764402	0.1560990578	-0.1142378637	0.0893198089	-0.1162884002	0.0244950367	-0.0299194785	0.0628656361	-0.1859292787	0.2091507777	-0.0930965828	-0.0397208607	-0.0535881176	0.0956361134	0.1618655124	-0.1308589988	-0.0912862563	0.1980188874	-0.3525066346	-0.0809558118	0.0291664623	0.0776169814	0.000220915	0.1080241738	-0.0678840776	0.0831519603	0.1404563022	0.1241850687	-0.0904395085	0.0818534006	0.112813153	0.0231628962	0.0970382431	-0.0355847396	-0.0085593726716126	-5.2569839070299926e-05	7.326286053154861e-05	2.763587979877232e-09	0.0166971431830802	0.0166690984302419	0.000277858842477	0.0002787945904762	-0.0414962544481056	-0.00364522508832	1.3287665944518251e-05	0.0017219391332219	-0.0003510242038499	-0.0002049757283068	4.2015049194944085e-08	1.2321799168845613e-07	-0.0002169605444686	0.0002180230961679	4.707187785611136e-08	4.753407046263738e-08	-0.0002230381817749	-6.353129800018564e-09	4.9746030529453346e-08	4.0362258255883917e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.0077046200984	-1.9725025971762309	3.890766495866975	853790.2381973029	985.1585979671268	2.0717345017651496	970537.4631485548	4.292083845804092	875.7029878920403	-1.2683772110971177	766855.7230030468	1.6087807496305022	877.1725270207723	795.6817190422202	1.32461	17.36705	0.0295021403486324	0.025899579530901	0.0037283967	0.055638603	0.1077848262	-0.1246449387	-0.1230107317	0.1144904838	-0.0764417258	0.0765367218	-0.2185744624	-0.0993378466	-0.0411506795	0.1624903864	0.1269885226	-0.001505135	-0.0568111653	0.069928517	0.2611194196	-0.0302457869	0.1261383095	-0.1571479019	0.297067394	0.2011868312	0.0779268532	0.1133506224	-0.0350094374	0.1166502774	0.0069961152	-0.1512101402	-0.0515699442	-0.0538182772	0.0662800984	-0.0553726058	0.0769402355	0.1200117909	0.1296629039	0.1271504785	0.116701587	0.0766771994	0.0093179036	-0.1801021257	-0.0461968599	0.0013500119	0.0438828042	-0.2321787814	0.3529361461	0.0541369594	0.0333903668	-0.0255791875	-0.0955385802	0.0354573883	-0.1248013165	-0.1679654237	0.077773807	-0.0250495465	-0.0424906739	-0.0588212479	0.0611971547	-0.3083621637	0.0585907374	0.0796133054	0.1480698298	-0.0782579882	-0.1971262058	0.2113596404	0.0591957267	0.1383608925	0.0937377816	-0.0095036123	0.096237636	0.226843694	-0.0914814906	-0.1021214943	-0.1034351395	-0.141657603	-0.2930091637	-0.2309981418	-0.0158162797	0.2182520545	-0.0594684827	0.0666471379	0.0704619094	0.092280022	-0.0471208409	-0.0083974736897971	0.0001618989818154	7.051756437083453e-05	2.6211280312895372e-08	0.0144577602779918	-0.0022393829050884	5.0148357956021695e-06	0.0002090268322558	-0.0398776617399221	0.0016185927081835	2.619842354984797e-06	0.0015902279058436	-0.00035096764076	5.6563089899971514e-08	3.1993831390322587e-15	1.2317828486064044e-07	0.0002920389480287	0.0005089994924973	8.528674716570972e-08	2.5908048336250895e-07	-0.0002224489222912	5.892594837000203e-07	4.9483523028516335e-08	3.472267391304145e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.6731284364132	4.665423816314842	21.766179385837745	862433.7794798749	979.5601410079788	-5.5984569591479385	959538.0698515712	31.342720323431983	878.0919203927865	2.3889325007462503	771045.4206590917	5.706998493121733	877.7792129389445	804.3710863561614	1.725498	22.623119	0.2981786374895508	0.1322535633545302	-0.1593660172	-0.1564709366	-0.0005476341	0.0480437243	-0.0075677561	-0.1563973855	0.143481179	0.0805435603	0.4543772361	0.0803260277	-0.0189164698	0.1033436804	0.1843771106	0.2651910336	0.2461599378	-0.2724848417	0.3004971637	-0.0023955657	0.2267854315	0.2590576796	-0.1066237441	0.2989623207	-0.0598374998	0.0046768936	0.2488217989	-0.1878420255	-0.021743817	0.1517521966	0.1321455431	0.07044825	0.09127917	0.1175142888	0.0644275805	0.0082943767	0.0279672355	0.1962150377	-0.004931839	0.1009300826	-0.4175797529	-0.0064359001	-0.4765013228	-0.2518624316	-0.0468563746	-0.3367711275	-0.1008027794	0.2910471746	-0.0611677104	0.0668382393	0.0356115956	-0.2495894495	0.0184047227	0.0446945267	-0.0512766788	0.1220301897	-0.0340951656	0.2163093501	-0.009318104	-0.5301080307	-0.3548181163	0.1392853907	0.1918430225	0.4992959002	-0.2286635741	-0.043208086	0.0550305621	-0.0997958038	0.1435903343	0.2384954445	-0.0173839906	-0.113268365	-0.0041808336	0.0466929653	0.0362192204	-0.0430207043	0.1754265472	0.1407772409	-0.0067027622	-0.0221640992	-0.0222616189	0.0580669323	-0.0087884556	0.0873863672	-0.0583804184	0.0187631699814971	0.0271606436712942	0.0003520565477545	0.000737700564639	-0.0497227391295638	-0.0641804994075556	0.0041191365042032	0.0024723507865466	-0.1423764808763081	-0.102498819136386	0.0105060079243535	0.0202710623067217	-0.0013749742870374	-0.0010240066462774	1.0485896116202885e-06	1.890554290014007e-06	-0.0004350782687869	-0.0007271172168156	1.8929309997060602e-07	5.286994469896642e-07	0.0001132007201021	0.0003356496423933	1.2814403031633988e-08	1.1266068243875017e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0
930.81157268542	2.1384442490067386	4.572943806109994	866410.1838451048	984.8464555845156	5.2863145765368245	969922.5410773832	27.945121802105707	879.7134360412678	1.6215156484812496	773895.7295515337	2.6293129982695675	880.6185521189371	830.3433002714023	1.931995	25.330521	0.2950467140176585	0.1536636002444171	-0.4154273734	0.0506147561	0.2143341492	0.132670395	-0.1224256629	0.069428401	0.154072944	0.5866201767	0.1131930171	-0.1329816138	-0.2026108486	-0.010543356	0.3917086829	0.1337294516	0.1690659519	-0.0529486509	-0.1686834532	-0.1515961406	-0.0454800231	-0.0651561478	0.0336773411	-0.178951802	0.149908721	-0.2056680602	-0.0900011503	-0.1568397301	-0.0535124699	-0.0227331441	0.1316287723	-0.089415489	0.0259672817	-0.0144836002	0.0517748434	0.2041420755	0.0389865182	-0.1117022697	0.2574729477	0.1200512625	-0.4075804966	0.0355413176	0.0940856943	0.0189434274	0.2254380531	0.2877733038	0.0482675827	-0.2037330408	0.057215686	0.0357735003	0.176959367	-0.0389096807	0.1576680358	0.1592147775	0.1294625915	0.1480400733	-0.1103739696	-0.1216617093	-0.0342530658	-0.1423013062	-0.0125600877	-0.222956428	-0.4406265638	0.0284264675	0.1707281635	0.2162352665	-0.1164541805	-0.1799765553	-0.0658676855	0.233539949	0.0695135493	-0.0496731817	0.2411000384	0.0844187452	0.2614491909	-0.1321403244	0.0269283923	-0.261270714	-0.1779302685	-0.1585477603	-0.1262627175	0.1883993646	0.0926068261	0.0823644609	-0.0692973963	0.0238112557998277	0.0050480858183306	0.0005669759027648	2.5483170429230542e-05	0.0779853996114212	0.127708138740985	0.0163093687006866	0.006081722552553	-0.1116514089160602	0.0307250719602479	0.0009440300469624	0.0124660371129412	0.0001449342165143	0.0015199085035517	2.3101218591687683e-06	2.1005927116613993e-08	0.0002395398612986	0.0006746181300855	5.737934515095252e-08	4.5510962144005654e-07	0.0005499824364268	0.0004367817163247	3.024806803779592e-07	1.9077826771555078e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0
924.289482470821	-6.522090214598961	42.53766076736753	854311.0474061781	985.7171907948924	0.8707352103767789	971638.3802285744	0.7581798065898935	875.7673460466589	-3.946089994608883	766968.4444016083	15.571626245552334	877.6755332946777	824.8653353892305	1.759968	23.075058	0.1713855340559014	0.1000308266821201	-0.2376506017	-0.1299200393	0.1667789492	-0.1253905924	-0.2127006981	0.0851459133	-0.0072005161	0.1744172673	0.0597292611	-0.258869249	-0.1725030689	0.2169454063	0.0374207328	0.0915988427	0.1217376304	0.0330038081	0.2086484973	-0.061461848	-0.3335479651	-0.1291610119	0.0998310958	-0.1504238389	0.1994124875	-0.0003660613	0.1445460436	0.0522678392	-0.0896452781	-0.1063952805	-0.1442615277	-0.0758200918	0.0442057382	-0.117171983	0.1715315337	0.0610762057	-0.0622951514	0.0648455391	0.0139505504	0.0385895696	-0.0883382826	-0.2564222393	-0.1576229956	0.2302202468	0.1064549585	0.0455336053	0.0619178196	-0.227176045	0.0263110749	-0.2591226675	0.1713618912	-0.0095383091	-0.079960418	0.1530300627	0.1299769799	-0.0950486612	-0.0833076028	0.0409383609	-0.2110689537	-0.2013613472	-0.2282970122	0.1193814418	-0.354410988	-0.2036667907	-0.0042116996	-0.0263173905	0.2118004369	-0.087780126	-0.2972847844	-0.0503231133	0.0909386088	0.1273498323	-0.2970399531	-0.0906939769	0.1125676111	0.063345092	-0.1477339465	0.1592177529	0.0092394025	-0.1372859273	-0.0097042145	0.1048830581	-0.1769284096	0.0772216734	-0.0798077096	0.0236506195381593	-0.0001606362616684	0.0005593518045387	2.580400856279898e-08	0.0156748920473575	-0.0623105075640637	0.0038825993528912	0.0002457022406963	-0.1143079578384345	-0.0026565489223743	7.057252176968111e-06	0.0130663092251933	0.0014246630576971	0.0012797288411828	1.6377059069550725e-06	2.0296648279668502e-06	-0.0004870236066287	-0.0007265634679273	2.3719199341362678e-07	5.278944729265448e-07	0.0006688469534726	0.0001188645170457	4.473562471695783e-07	1.4128773412531264e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0
921.0861771726276	-3.2033052981934134	10.261164833433993	848399.7457784851	984.7848338871212	-0.9323569077712364	969801.1690540848	0.8692894034687417	873.6080358854553	-2.1593101612036207	763191.0003636428	4.662620372277207	875.7795882606506	785.2367192656058	1.73006	22.682943	0.121119163113434	0.0690735805812973	0.0838417595	-0.017222066	0.0278998987	0.1562265577	-0.0650692555	0.241635405	0.0790221503	-0.1353803466	0.0260910028	0.1010196145	-0.1220612162	0.0252143683	-0.0241068003	-0.2148449513	0.1478660488	-0.023816479	-0.093143066	-0.4044706754	-0.2095307184	0.0564054614	0.0525530385	-0.0322946866	-0.0455528122	0.0941722866	-0.0657027145	-0.0758672779	-0.0238568438	0.0328340678	0.0855460891	0.2719189812	0.0599079097	0.1198963886	-0.1245655057	-0.0159228095	-0.0096620141	0.1336224204	0.0380942516	-0.2351740401	0.0004172795	-0.1864669925	0.1238029283	0.0113768731	0.3264551065	-0.004453499	-0.1907727965	-0.022647664	0.0662330614	-0.0094778673	-0.0320211868	-0.0528712814	-0.0359427164	0.0762955691	-0.1975746814	-0.0350185212	-0.1464559222	0.176588663	0.1072559323	-0.0550700769	-0.1824782256	-0.1941074272	-0.1920569148	-0.060667212	0.1895914924	-0.1930821444	0.1573523215	0.0795889801	0.0376955485	-0.1415279056	-0.2387517537	-0.0579888347	-0.1979099569	-0.0738627881	-0.099789146	0.0561738974	0.149749877	0.0702427027	0.0197879525	0.0326286096	-0.1573626734	-0.0176949392	0.1524503051	0.0719655524	-0.0898496795	0.0323598572106789	0.0087092376725195	0.0010471603586955	7.585082083643458e-05	-0.0051690646100297	-0.0208439566573871	0.000434470529135	2.671922894266149e-05	-0.0658082239053072	0.0484997339331273	0.0023522241915841	0.004330722333571	0.0007072069384331	-0.0007174561192639	5.147432830693589e-07	5.001416537679186e-07	-0.0006242659953514	-0.0001372423887226	3.897080329520742e-07	1.8835473262312682e-08	0.0006622207644513	-6.626189021299942e-06	4.385363408704642e-07	4.390638094599589e-11	0.0	0.0	0.0	0.0	1.0	0.0	0.0
920.5220761562464	-0.564101016381187	0.3182099566822882	847360.8926910063	975.3269411443354	-9.457892742785816	951262.6421219658	89.4517351340406	873.8079734671571	0.1999375817018744	763540.37449478	0.0399750365767937	874.8515863672892	778.6007979901741	1.339754	17.565605	0.093329818763619	0.0498394696314623	0.1569716241	-0.0543949933	0.1598963274	-0.0979092237	0.0649662618	-0.0729384703	-0.1052412172	-0.1140096641	0.1259704427	0.0315140622	-0.1919470168	-0.0403286306	-0.1318907694	0.0662541952	-0.061242222	-0.1564381866	0.2294577583	-0.2408649208	-0.1235750095	0.0989912218	-0.0488178185	-0.0539569665	-0.0931555976	-0.0792684209	0.0844392314	0.0817747922	0.0644439751	-0.1115957067	-0.0545972513	-0.1043628563	0.0271803863	-0.1721800931	-0.0386528897	0.0620704371	-0.1270089014	0.0274492869	-0.1058295433	0.0625311166	0.0651418588	-0.1385641471	-0.1736289229	-0.1016117367	0.1236456812	0.0301919929	-0.2522926138	-0.0541171723	0.0102401536	-0.1145447059	-0.1058745183	-0.0226674982	-0.1783452126	0.0093084613	0.1704730376	0.0531185715	-0.217308331	-0.1346521855	0.0166733139	-0.1146008289	-0.1829394008	-0.0417951842	-0.067545349	-0.1590616502	0.0106309448	-0.1405688482	-0.0662872442	0.135329546	0.129933036	0.0725123945	-0.1219221341	-0.1450313962	-0.1228396119	-0.0938675037	-0.0580523127	0.1881584652	-0.0931276989	-0.2094081253	0.0676751742	-0.0525735242	0.2325930881	-0.0398259358	0.035993202	0.066603812	-0.0993643757	0.0407977961561556	0.0084379389454767	0.0016644601711992	7.119881364759249e-05	0.0290890932806178	0.0342581578906475	0.0011736213820605	0.0008461753478884	-0.0523207757026824	0.0134874482026248	0.0001819112590184	0.0027374635701304	0.0001451550111967	-0.0005620519272364	3.159023689101515e-07	2.1069977275514104e-08	-0.0006329644025748	-8.698407223399983e-06	4.006439349268734e-07	7.566228822409701e-11	0.0004900456244137	-0.0001721751400376	2.401447140070132e-07	2.9644278846967173e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.075351779452	1.55327562320565	2.4126651616449	850222.9543592002	981.0094766302424	5.68253548590701	962379.593238342	32.29120954859242	874.0609763727201	0.2530029055629939	763982.5904176328	0.0640104702233172	875.5286900329589	781.9969891765719	1.278295	16.759821	0.0668676407814753	0.0366328405302183	0.1037248711	-0.0743918696	0.0907099103	0.1205229203	0.1942607231	0.0009106651	0.0925801807	-0.0803277703	-0.108842869	0.0298144128	-0.0883049571	0.1641864869	-0.0407245561	-0.0311416993	-0.0419940511	-0.0114287526	-0.1043203246	-0.1353188415	0.1558652519	0.0582620712	0.2981845467	0.0463764455	0.0669345896	0.0616523835	-0.0768347427	0.063353329	-0.185578952	0.2779671837	-0.0860588319	0.0135639683	0.1603796195	0.0795650651	-0.0111265906	0.0415086072	-0.1785870285	-0.0119780776	-0.0370172367	-0.0256405317	0.0116342346	0.0925734392	0.1005038397	-0.1376280207	0.2609038752	-0.0563197055	0.1732487285	0.0411327493	-0.2425986211	-0.0578424669	-0.0509232568	-0.0295512754	-0.03225129	0.1081686535	-0.1175046014	-0.1907257002	-0.1967772181	0.1584836395	0.1044367584	-0.0126562733	-0.1194461444	-0.1363608811	-0.0166190177	-0.1247714068	0.1289951712	0.0538262952	0.1828289655	0.1422157823	-0.0456192192	0.0257701113	-0.1371917713	-0.150092169	0.0614958863	0.066650806	-0.013715261	0.0887993417	0.2371704916	-0.1539873401	0.0395117388	0.2332527956	-0.1209292417	-0.0578388657	-0.0568396032	0.0611443214	-0.1082959623	0.04102370146569	0.0002259053095344	0.001682944081946	5.1033208875834666e-08	0.0064707873091691	-0.0226183059714487	0.000511587765018	4.187108840050388e-05	-0.0458512870128231	0.0064694886898592	4.1854283908217366e-05	0.0021023405207322	0.0001000326917767	-4.5122319420000005e-05	2.0360237098405096e-09	1.0006539424092264e-08	-9.896682806354028e-05	0.0005339975745112	9.794433056958344e-09	2.851534095839083e-07	0.0006620045466951	0.0001719589222813	4.3825001984498483e-07	2.956987095218055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.8083618240796	1.7330100446275765	3.0033238147800745	853421.8893760896	975.0689549708104	-5.940521659431965	950759.4669478683	35.28979758618031	875.7717920838609	1.7108157111407536	766976.2318097772	2.9268903974860425	876.0126690546672	790.0627143886036	1.212607	15.89857	0.0439928213027931	0.0254176739790374	-0.0282689333	-0.123966669	0.2122935654	-0.0781445774	0.2317789722	-0.2259106808	-0.0599790828	-0.0136776441	-0.0356600205	0.173919464	-0.2621048869	-0.1549571476	0.0002537149	0.1406108964	-0.0188377232	0.1714084733	0.0471833958	-0.0040770936	0.1935908959	-0.0241776989	-0.0080374174	0.0144460151	0.0777106968	-0.065798867	0.1062358393	0.1296582795	-0.0961141559	0.1444239592	-0.0404908029	-0.0593342991	0.1543728859	-0.0614947999	-0.0587513542	-0.1655253212	-0.0511924374	-0.0209545455	-0.053268244	0.1777052507	-0.0360834421	-0.0058036989	0.0961854438	-0.194018008	-0.0473862329	-0.1860277364	0.0424563598	0.0443625822	0.0042733328	-0.1906260759	0.0602578061	-0.0209815944	0.0749512076	0.0588152342	-0.1187161276	-0.2365747663	-0.0738207296	-0.0328492767	-0.0811739859	-0.0666934803	-0.1667124199	-0.0049862079	-0.0354426161	-0.103738756	-0.0447258643	-0.0179045324	-0.0589224176	0.2164128359	-0.1305918653	-0.0398680441	0.0124079996	-0.03347789	0.2075858458	-0.0843548668	0.000857734	0.228361907	0.1139919192	-0.0042046985	0.061645352	0.101211594	0.1567486711	0.0253356551	0.1233248475	0.055595093	-0.1165920251	0.0408833229824523	-0.0001403784832377	0.0016714460980875	1.970611855611816e-08	-0.005094583576124	-0.0115653708852931	0.0001337578037143	2.5954781814112404e-05	-0.0573810271012575	-0.0115297400884343	0.0001329349065068	0.0032925822711952	0.0001251618140143	2.512912223759999e-05	6.314727844322421e-10	1.5665479687350222e-08	-0.0004889586378065	-0.0003899918097429	2.39080549485588e-07	1.5209361166658886e-07	0.0006620302516311	2.5704936000049694e-08	4.382840540747377e-07	6.607437347666508e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.5351225813178	1.7267607572381394	2.9817027127376323	856615.2631316149	981.6804711897296	6.611516218919178	963696.5475152896	43.71214671303135	875.6206025738019	-0.1511895100589981	766711.4396517079	0.0228582679518799	876.716746934255	799.6515994979832	1.296914	17.003929	0.0854307483069861	0.051191964593221	-0.1306611721	-0.0895026503	0.1804135186	0.2127499501	0.2425740668	-0.0325430182	0.1773918533	0.0666611709	-0.043953074	0.116416609	-0.1131334388	-0.1929532044	0.1010748269	-0.1141400935	0.1131741645	0.2797701094	-0.1124128916	0.1086714382	0.1116047511	0.0826104712	-0.0107982036	-0.021635925	0.0962275153	0.0112972727	-0.060113745	0.0413847764	-0.0638828789	0.0175002056	0.0982016205	-0.2486093053	-0.2173105188	0.1788497244	0.0801800238	0.2644748314	-0.0457441764	0.1052527804	0.0269138806	-0.0697571499	-0.1430766239	0.0222351413	0.286564736	-0.0922729909	-0.2127795638	0.0190192994	0.0446585236	-0.0117110848	-0.154125043	-0.1025608546	0.0964342466	-0.0597683275	0.1660654803	-0.2287290712	-0.125584917	-0.0412562956	-0.1551710052	0.0067679196	-0.0460843627	0.000820372	-0.063685852	-0.1982899278	-0.0045438694	0.0404828749	0.1450438118	0.0207198148	-0.1972381407	0.0369252692	-0.1342756515	0.0289795581	0.0031952262	-0.0119464481	0.198238911	-0.0603407219	-0.1963270555	-0.1009965002	0.118928435	-0.0607903474	0.0470603521	0.1800143898	0.3111686326	0.0646876279	-0.1700449176	0.0499642712	-0.1242038795	0.0407888778120195	-9.444517043279838e-05	0.0016637325531638	8.919890218080333e-09	0.0369107136180559	0.0420052971941799	0.0017644449923713	0.0013624007797941	-0.035201166187889	0.0221798609133684	0.0004919462301363	0.0012391221009873	-0.0001278941168985	-0.0002530559309128	6.403730417014381e-08	1.6356905137247182e-08	-0.0003190424012298	0.0001699162365766	1.017880537824767e-07	2.8871527452389067e-08	0.0006619795185405	-5.0733090600080244e-08	4.3821688296711213e-07	2.5738464818359503e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.780028141818	-1.7550944394997714	3.0803564915630166	853369.540393698	978.4988534109932	-3.1816177787363813	957460.0061266284	10.122691689971424	875.9401956791934	0.3195931053915046	767271.2264065036	0.1021397530137854	876.9538180732727	812.07528673437	1.548788	20.306274	0.0265537719802156	0.0181171420251065	-0.1341580035	-0.0212702657	0.1401985052	-0.0709523164	0.2192992093	0.0295141169	-0.0966798818	0.0042514756	-0.1722639354	-0.0165935115	-0.0552030723	-0.1411448323	0.0662254626	-0.0102145407	0.0324133486	0.2851877053	0.1902005047	0.0490751737	-0.0066995474	-0.0812437197	0.0557952306	0.0786590193	0.076401295	-0.0053027757	-0.108011961	0.0266523643	0.0231560727	0.0298100976	-0.060155219	-0.0971226247	-0.1205589397	0.0018999039	0.0731795096	0.0836438409	-0.0673813391	0.0243038823	0.0601992836	0.0310330987	0.0117656087	-0.2255034941	0.0310464396	0.0491964893	-0.2125582511	-0.0500478137	0.1993246944	0.0308405731	-0.0585749204	0.0284328539	-0.006528994	-0.1351137693	-0.0485512987	-0.0947931632	0.0560203589	-0.0104145386	-0.0427205267	-0.0332339401	0.0346137012	-0.0323931975	-0.0879438957	-0.0126131182	0.049749062	-0.1588810863	-0.0464665002	0.1519302045	-0.2129916748	-0.0312282784	-0.159730022	0.1721744401	-0.0260500857	0.0029943674	-0.0889539491	-0.117011921	-0.0093560443	-0.0742755042	-0.0959823209	-0.060993637	0.1030833456	0.0737661236	0.1795024399	-0.1044635805	-0.1642922684	0.0442601199	-0.1310868562	0.0243335711668777	-0.0164553066451418	0.0005921226857335	0.0002707771167856	0.0369108505198312	1.3690177529807057e-07	1.8742096079763407e-14	0.0013624108860973	-0.0284041475053555	0.0067970186825335	4.619946297070944e-05	0.0008067955955059	-0.0001279165016019	-2.238470339998937e-08	5.010749463054957e-16	1.6362631382068882e-08	-0.0002530424254274	6.59999758024e-05	6.403046906618128e-08	4.3559968059173855e-09	0.00066198335305	3.834509500070041e-09	4.38221959715321e-07	1.4703463106127393e-17	0.0	0.0	0.0	0.0	0.0	1.0	0.0
