global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
868.8714153881309	2.0236870210941333	4.095309159344847	754937.5364785739	893.0476550686744	9.343433109406533	797534.1142236581	87.29974226995424	810.1395568847656	0.1454158314487585	0.0211457640359337	656326.1016294444	815.38254396584	663.6300450843923	0.982796	17.339233	0.1468440616911931	0.0913015478035862	0.0115869623	-0.1261066374	0.1203015225	-0.0486358344	0.1415938029	-0.1370863793	-0.0936051155	0.0729257358	-0.0117324083	0.1329481487	0.133958081	-0.0727503561	0.0052964931	0.0579328058	-0.1224339592	-0.0117993208	-0.2248825716	0.0850450932	0.1155408694	0.0221708258	0.0752388646	0.0784626905	-0.1727587968	-0.2060947526	-0.0724282412	0.0646274703	0.1025077561	0.016131976	0.002255035	0.0099063232	0.0162414701	-0.0186385683	0.2427060255	0.1577645507	-0.1126416918	-0.0988866645	-0.1699895686	-0.0286511677	0.0254489281	0.0074314984	-0.1078895224	-0.1297319838	0.2417869116	-0.06709205	-0.0225051774	0.0111821302	0.0523380841	0.0076245899	0.1149675181	0.1315765481	-0.127191377	-0.0595191354	-0.0350875049	0.0579089986	0.1083313026	0.0342290299	0.0880379711	0.0143024063	0.0786274664	0.1395013063	0.1325430723	0.0398302311	0.1042115594	0.095592817	-0.0076544252	-0.0070365405	-0.0557288499	0.0233463804	-0.0280187405	-0.1080078651	-0.0293999768	0.0970382431	-0.0355847396	0.0062859802119561	0.0048239476533496	2.327047096225712e-05	3.9513547225103657e-05	0.0613901237231147	0.0812862168607892	0.0066074490515392	0.0037687472907393	-0.0589593886040233	-0.0363857922545348	0.0034762095045602	0.0013239258779901	-0.0005069958182938	-0.000332994809968	1.1088554346562441e-07	2.570447597673999e-07	0.0001590133370428	-9.098589188399996e-05	2.528524135748711e-08	8.278432521926932e-09	-5.395965560981778e-05	-6.29813965983894e-05	2.9116444335301394e-09	3.966656317483615e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.0303149280929	-0.8411004600379783	0.7074499838760988	753476.6276341642	888.502688992408	-4.544966076266405	789437.0283467397	20.656716634412444	809.7997006064967	-0.3398562782689396	0.1155022898788149	655775.5551023716	813.9658858294979	661.6886755263104	0.959796	16.933453	0.1620575182046428	0.1140721468140146	0.0034815443	-0.0995680831	0.1214399054	0.0600643055	0.2036735493	-0.0782013168	-0.0107884561	0.169467624	-0.0467719854	-0.0967570006	0.125837739	-0.11256655	0.064108919	0.0512622567	0.0951289013	0.1079663658	-0.2643589851	0.1189289162	-0.0855622243	0.1060538562	-0.1312025277	0.0448359332	-0.0945067818	-0.0308303667	-0.135818239	0.1130739771	-0.1921590244	-0.093064163	-0.1189842697	0.0417312465	0.0504368429	-0.017393109	0.0820007492	-0.1031920477	-0.2531300735	-0.1385994504	0.0197200259	-0.1560859154	0.0121328534	0.0960486655	-0.0550093181	-0.008162263	0.0344792745	-0.0547556752	-0.1679725703	-0.2158530403	-0.2386558901	0.0140595558	0.1279749109	0.0537831398	0.0257421065	-0.1020603788	0.1484403381	0.01100896	0.1164574554	0.0749475704	0.0141525641	-0.125409902	0.274462572	0.0773624966	0.0447502375	0.0619687816	0.1837572507	0.0793624553	0.1521655604	0.0485489236	-0.0119390431	-0.0278196485	-0.1108195517	-0.0945566952	0.0926398309	0.092280022	-0.0471208409	0.0042442418039314	-0.0020417384080247	4.1686957268032375e-06	1.8013588490238865e-05	-0.044209745327663	-0.1055998690507777	0.0111513323435413	0.0019545015819368	-0.0731976074206386	-0.0142382188166153	0.0053578897321059	0.0002027268750698	0.000143000053417	0.0006499958717108	4.224946332410828e-07	2.044901527726485e-08	5.496163734575177e-06	-0.0001535171733082	3.0207815797259354e-11	2.3567522500547542e-08	-5.400044917529547e-05	-4.0793565477686724e-08	2.916048511133669e-09	1.6641149843823137e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.6292998180985	-2.4010151099944324	5.764873558421576	749314.0847035715	888.5373478058846	0.0346588134765397	789498.6184459155	0.0012012333516015	808.8801349840666	-0.9195656224301274	0.8456009339553077	654287.0727718418	814.2803350542692	666.1150582748301	1.022633	18.042076	0.0921109318058446	0.071835122019906	-0.0175494689	-0.0936053403	0.1271377796	-0.0897337729	0.2315098361	-0.1126462759	0.1114728689	0.0570013082	-0.022238297	-0.0133626362	0.2137591529	-0.164281935	0.1461662129	0.0033015972	0.0681813778	-0.0549015406	-0.3046932842	0.1601399166	-0.0445470468	0.0255213818	0.0557021758	0.1896064057	-0.0970841259	-0.0362750155	0.0484583948	0.1871735821	0.0430281211	0.0330093992	-0.1188954247	0.0692055324	0.1427399371	-0.111844626	0.0517025586	0.0306570378	-0.2800296499	-0.1923731834	0.0192134423	-0.0460284147	0.0952065802	0.1328522189	0.0005472974	0.0910299628	0.1716850162	-0.0657364965	-0.1742453441	0.0197329176	0.1100910089	-0.0030861409	0.1102958918	0.1976681121	-0.1625569601	-0.0881724087	0.0224966934	0.0621753492	0.0803016466	-0.0402555716	0.133191721	0.0149427724	0.1748866697	0.1057452409	0.0368508297	0.0692114508	0.0981355404	-0.1004452934	0.0134153802	-0.0210029249	0.0413240669	0.0353828165	-0.1356703549	-0.0915337247	-0.063387791	0.0873863672	-0.0583804184	-0.0001992832360571	-0.0044435250399885	1.97449147810048e-05	3.971380817338984e-08	0.0271436517560346	0.0713533970836976	0.0050913072753838	0.0007367778306528	-0.0750865287595985	-0.0018889213389598	0.005637986801166	3.568023824778022e-06	0.0002359937719221	9.299371850510002e-05	8.64783168140578e-09	5.5693060386020165e-08	-7.002055181959399e-05	-7.551671555416917e-05	4.902877677120447e-09	5.702774328089296e-09	-0.00017399178198	-0.0001199913328047	3.0273140196575854e-08	1.4397919948249364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.7176629094965	1.0883630913980369	1.1845342187174916	751199.5071992996	886.6283552600491	-1.908992545835417	786109.8403511399	3.644252540055188	811.9116621050919	3.031527121025306	9.19015668551198	659200.5470622529	816.9743726927069	660.606520968325	1.157187	20.415968	0.1792398016857834	0.1081345395814066	0.0443531715	0.0581354381	0.0980370343	0.0353912371	0.1538950736	0.1060340563	0.0251098668	0.0773135483	-0.0642318052	0.159406611	-0.0015655715	-0.1223031824	-0.0781105565	-0.017099192	-0.0257261085	0.0914350652	-0.0327786319	0.1396754221	0.0278827644	0.0075197355	-0.0348820557	0.0161126597	0.1205279448	0.0092996815	0.0902134659	-0.0385033496	-0.0492388197	0.0084250188	-0.0152387844	-0.0859796999	-0.0909348087	-0.0534563814	0.0374523599	-0.0951635298	0.0059021973	-0.1387892353	-0.0089238218	0.0762263858	0.0282434158	0.1118178532	0.0836785783	-0.0152190292	-0.0524716391	0.0779792593	-0.0819497069	-0.1459280119	0.0542778394	0.0231868393	0.1741120907	-0.0376542111	-0.0526065045	-0.154378634	-0.0077220712	-0.0594192929	0.143390715	0.0259698626	0.131988157	0.2455147683	0.0729932424	0.0989711944	0.0778521229	0.0161841532	0.0286152443	0.013749762	-0.1063965132	0.1098060266	0.0815566673	0.0712191139	0.1318621041	-0.1124058651	0.1501704556	0.0823644609	-0.0692973963	0.0052689426869108	0.0054682259229679	2.9901494744618145e-05	2.7761757037950804e-05	0.1270328213456224	0.0998891695895878	0.0099778462012974	0.0161373376990288	-0.0588604769919527	0.0162260517676457	0.0034645557517201	0.0002632847559663	-8.914296419703236e-05	-0.0003251367361191	1.0571389717420234e-07	7.946468065833393e-09	-0.0005719774601011	-0.0005019569082815	3.271582148637054e-07	2.519607377715283e-07	-0.000500025225691	-0.000326033443711	2.500252263273356e-07	1.0629780641805381e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.1042797259156	3.386616816419064	11.469173461252396	757081.4575973544	890.6209245251071	3.992569265057909	793205.6312019564	15.940609336285055	813.3201270387884	1.408464933696564	1.9837734694528664	661489.629046391	818.8056578016067	667.962438327863	1.197271	21.123163	0.247270982792878	0.1727685572410773	0.1395428001	-0.0483089253	-0.1681929547	0.0973037712	0.0991287993	0.1529042771	-0.1307525142	0.10685151	0.0551282406	0.0646982293	0.1301086116	-0.0220151248	-0.2099465887	0.1113548949	0.005032162	-0.0280651055	0.0087999926	0.1301646972	0.0023414923	0.0401083572	0.1643272184	0.0798888384	0.0404746466	0.1250024592	0.1598633459	0.0267633541	-0.0708123689	0.1732124383	-0.0646050868	0.0306685783	-0.1838733466	0.1306781221	-0.0053436257	0.0046388508	-0.0174771304	-0.1644245547	0.0421379225	-0.0134300876	0.1211124523	0.0100044309	0.0748524153	0.0777077245	-0.0502232623	-0.1051057172	-0.1232335875	-0.0071984009	0.2721904529	0.100700207	0.0762153238	0.1933863273	0.0947592652	-0.0223433768	0.0497746418	0.0113357785	-0.0053439291	0.1201608552	0.0420242935	0.0317726588	-0.1934938594	0.0459060582	0.0296426489	-0.130485804	0.1543671086	-0.0068180731	0.0650037654	0.0662387508	0.0461178822	0.2174287427	0.0597329675	-0.0571194778	-0.074818934	0.0772216734	-0.0798077096	0.020187257258101	0.0149183145711901	0.0002225561096449	0.0004075253556047	-0.0411186837776256	-0.168151505123248	0.0282749286752137	0.0016907461556043	-0.0980576954836891	-0.0391972184917364	0.0096153116435719	0.0015364219374889	-0.000454176995233	-0.0003650340310359	1.332498438143678e-07	2.062767429988765e-07	-0.0007068866226105	-0.0001349091625094	4.996886972256795e-07	1.8200482128987708e-08	-0.0005001609242797	-1.3569858869997425e-07	2.501609501763238e-07	1.841410697516478e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.188470872734	0.084191146818398	0.007088149202597	757227.974839827	888.0346292803364	-2.5862952447706675	788605.5028010645	6.688923093123367	810.3863371196546	-2.933789919133801	8.607123289611115	656726.0153902106	814.5296599725972	667.0384088531137	1.2068	21.291285	0.1778637919068093	0.0929018581390264	0.0946480813	-0.1076540828	-0.1136928034	0.206093442	0.1232229445	-0.0085628797	-0.1968336094	0.0749356984	-0.0577034687	0.1932794981	0.201281977	0.0885791784	-0.0263066432	0.0105398709	-0.1304144034	-0.0332876949	0.023526049	0.3251806111	-0.0566507928	-0.0454686942	0.1211584723	-0.1303831729	0.130789055	-0.107308058	0.1977128349	-0.0984913453	0.1736566964	-0.1007758195	-0.0088390508	0.0452524924	-0.010342737	0.0382767341	0.0305666937	0.0540223357	0.1478254479	-0.3273226067	0.029879946	0.0400637551	0.111778426	-0.1043397934	0.0118041726	-0.101280079	0.146706368	0.2585187147	0.1136359618	0.0233727672	-0.1396759693	0.0791594161	0.0416609602	0.0670347528	-0.1289444319	-0.1936899479	0.0691829923	0.0964370151	-0.1927398534	0.1109926161	0.0835001447	0.0453756675	-0.2183310876	0.1810057241	0.0365351291	0.0832120895	0.0350191043	-0.0920580575	0.0607174106	-0.0267760087	-0.0633813085	0.2579629837	-0.1076312836	0.2864485529	-0.1575222517	0.0719655524	-0.0898496795	-0.0119670175583763	-0.0321542748164773	0.0010338973889735	0.0001432095092424	0.0267882444310174	0.067906928208643	0.0046113508987337	0.0007176100396959	-0.04466278493868	0.0533949105450091	0.0019947643584787	0.0028510164721095	-0.0003500837935147	0.0001040932017182	1.0835394643966689e-08	1.2255866248164313e-07	-0.0003749217659194	0.0003319648566911	1.405663305601214e-07	1.1020066607794258e-07	-0.0004480654159555	5.20955083242e-05	2.0076261697537527e-07	2.7139419875567916e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.4407967696353	-2.7476741030986886	7.549712976839183	752453.5359003397	884.1865068989415	-3.8481223813948873	781785.7789821519	14.80804586219226	809.1413288317228	-1.245008287931796	1.550045637018862	654709.6900235662	814.3169877946109	663.700290665907	1.239165	21.862293	0.0352086360415239	0.0226838159127603	0.0276688405	-0.0565738244	-0.1761070616	0.0863815173	0.1447228855	0.1632975704	-0.0666594432	0.117011885	-0.1168947105	-0.1027158336	0.1829974897	0.0396282465	0.0462838529	0.1851666264	-0.0795933231	-0.1267753467	0.0987256218	0.2505446375	-0.0343289129	0.0333959156	-0.0448307847	-0.0632294103	-0.1594514343	0.0299577002	0.0857594009	0.0995562205	0.1251668948	-0.0198472791	0.0273649723	-0.2039352722	0.0548574491	0.2119628045	-0.0757767453	-0.0368436054	0.0723677241	-0.2556296927	-0.0202397778	0.0038022477	-0.1415981633	-0.0083883286	-0.0534549798	0.0447758875	0.0935708537	0.0202340831	0.0463385248	0.0875703878	0.0405025392	0.0316323943	0.1503820823	0.0970673459	0.1878196851	-0.2354005672	0.0097290558	-0.0391497197	-0.1614192352	-0.1428658874	0.1124333024	0.1716517697	0.0015750975	-0.0555366806	-0.028826879	0.1435055644	-0.0878485944	-0.181516569	-0.0612529118	-0.0791212314	-0.1792586157	-0.028288542	0.1126368908	-0.2070344369	0.0157355526	0.066603812	-0.0993643757	-0.0238919120951095	-0.0119248945367332	0.0001422031097122	0.0005708234635604	0.0237766817529063	-0.0030115626781111	9.069509764191709e-06	0.0005653305951789	-0.0462343889534651	-0.0015716040147851	0.0021376187219002	2.469939179288648e-06	1.6914671016090058e-05	0.0003669984645307	1.3468787296795757e-07	2.861060955825571e-10	-0.0003750038678516	-8.210193219997542e-08	1.4062790090366026e-07	6.740727270969361e-15	-0.0004549963457304	-6.930929774899965e-06	2.070216746280177e-07	4.8037787544594866e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.6854669464195	4.244670176784211	18.01722490968131	759835.5532855975	891.5023482784148	7.315841379473341	794776.4369859281	53.52153508961439	813.2775273908649	4.136198559142031	17.108138520648613	661420.3365589989	819.3276130094656	677.189308755538	1.618488	28.554602	0.171944105538866	0.0858441037178521	0.2530528812	-0.2126601215	0.0646787014	-0.0730486112	-0.1475556447	-0.0444061179	0.031886401	0.1655087878	0.2508025643	0.0216207099	0.2140986154	-0.0748695577	-0.1897485736	-0.0307920987	0.0159880106	-0.1932864655	-0.1806587331	-0.054231701	-0.0143597601	0.1703562047	-0.0560433641	-0.1071378329	-0.183613932	-0.1248644859	0.1000782912	-0.0912071806	0.035722127	-0.1013818658	-0.0670669672	-0.0382623168	-0.1806373103	0.0031586633	-0.0360822802	0.2173511382	-0.16133757	-0.0577044982	-0.0565451606	-0.142992427	-0.1824812513	-0.1811565512	-0.03512546	-0.0179203506	0.0354385923	0.0035656766	0.0865185644	-0.0996074028	0.1542052269	0.2128553492	-0.0281223751	0.1244850187	0.04821026	-0.1714476297	-0.0771892922	-0.0049345535	0.129487527	-0.1099386971	-0.2467853117	0.0221214259	0.0113619763	-0.0592784861	0.106643949	-0.217789809	-0.1537780527	0.169490083	0.238720307	0.2588265505	-0.1588789839	0.0487735743	-0.0818934506	0.1147793202	-0.0136109316	0.0611443214	-0.1082959623	-0.0010196908113186	0.0228722212837909	0.0005231385064546	1.039769350687585e-06	-0.0186439330277181	-0.0424206147806244	0.0017995085583661	0.000347596238742	-0.0994385786628413	-0.0532041897093761	0.009888030926486	0.0028306858026312	-0.0010510837982224	-0.0010679984692384	1.1406207302957582e-06	1.1047771508856268e-06	-0.0003742609117811	7.429560704999777e-07	1.4007123008722033e-07	5.51983722692768e-13	-0.0004551965157229	-2.0016999250000762e-07	2.0720386792626838e-07	4.0068025897453095e-14	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.4812933454646	-0.2041736009549595	0.041686859326915	759479.6446510836	896.0935646303238	4.591216351908997	802983.6765718804	21.07926759003656	815.0375616776316	1.7600342867667678	3.097720690594605	664286.2269454192	820.6851462120433	679.2666067568695	1.324808	23.373268	0.1346081728178259	0.0764870234760554	0.1924756875	-0.148089864	0.1722666436	0.0533054104	-0.0130141287	-0.1082565235	0.1764584263	0.0980905741	0.2161136075	0.0868958445	0.0554892027	0.0539483254	-0.237049592	-0.273074469	0.0436808517	-0.0099943759	-0.0068328404	0.0575281517	-0.3020682484	-0.0010409116	-0.0747090279	0.0657233705	0.1294195476	0.0241954711	0.1051427318	0.2002536715	-0.1238559064	0.0948674515	0.0010497316	-0.1634232384	-0.2405244444	-0.2446582606	-0.0763411108	0.0668784726	-0.0029038084	-0.0312733399	0.1811367238	-0.148524446	0.0254118577	0.1326862141	-0.0324894206	0.1307603214	-0.1098943265	0.2206825487	-0.2928807267	0.0441696233	0.0664358381	0.2151656187	-0.0672038893	-0.0246334187	-0.0162752097	-0.0799325771	0.1731680359	0.1041121417	0.2140531626	-0.2210689302	-0.1903165331	0.2865716792	0.03240931	-0.0108648229	-0.0030855811	0.3509857532	-0.0711627435	-0.0408037314	0.0075515547	-0.0847829767	0.0205703141	0.1886525406	0.0771448261	0.0830348558	0.2072846899	0.055595093	-0.1165920251	-0.0064141309122334	-0.0053944401009147	2.909998400235767e-05	4.114107535926807e-05	0.0180916627820835	0.0367355958098016	0.0013495039995011	0.0003273082622206	-0.1360685139467108	-0.0366299352838695	0.0185146404876662	0.0013417521589004	-0.0021670843435765	-0.001116000545354	1.2454572172306482e-06	4.696254552174389e-06	-0.0003740064220718	2.544897093000086e-07	1.398808037509494e-07	6.476501213960288e-14	-0.0004559055131243	-7.089974014000042e-07	2.078498368971313e-07	5.026773151919587e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.0355908515082	-0.4457024939563325	0.1986507131188946	758703.000530036	890.5578605405746	-5.535704089749288	793093.3029706054	30.644019769266997	813.023660867256	-2.013900810375617	4.055796474031566	661007.4731299949	818.8405098679889	677.2970025819891	1.691018	29.834223	0.1469243829748674	0.0758393763946727	0.2045215454	-0.0875521713	-0.0781172272	0.0548877115	-0.0961761837	0.209960708	-0.1035913241	0.1802195157	0.0960944714	-0.0373546817	-0.1142223493	-0.1143280789	-0.1626365329	0.2336200101	-0.0737654604	-0.0991887312	0.0739233607	0.0029874248	0.0758754449	-0.0490765437	-0.2880989643	0.2949910162	0.1991440353	-0.0192864719	-0.011941467	0.0344706733	-0.0940241439	0.0563975921	0.2446552278	-0.0452145873	-0.1803965966	0.229810666	0.0211844438	-0.0533169176	0.0451400001	0.013745289	-0.0248081899	0.0228882557	-0.1355820128	0.4368991778	0.1845294588	-0.0108180031	0.0770479102	-0.0953655104	0.0256846994	-0.0103539923	0.0208647765	0.1673159555	0.0166595341	0.1770431563	0.2503881642	-0.1013221942	-0.2004785024	-0.1165571006	-0.1331183997	0.139842206	0.0253829562	0.1202836849	0.0054303283	-0.1397651807	-0.0442933008	-0.0079699906	0.0644839495	0.2103238805	0.2085236206	0.0400487759	-0.0665712861	-0.009264637	-0.0872053988	0.070300015	0.0458778684	0.0499642712	-0.1242038795	-0.0138500648602786	-0.0074359339480452	5.529311367969109e-05	0.0001918242966339	-0.0113257377167457	-0.0294174004988292	0.0008653834521085	0.0001282723348285	-0.0909050169897227	0.0451634969569881	0.0082637221139017	0.0020397414573838	-0.0011180297004533	0.0010490546431231	1.1005156442583445e-06	1.2499904110956956e-06	-0.0001257455586185	0.0002482608634533	1.581194551227862e-08	6.163345632257808e-08	-0.0004550699882807	8.355248435999783e-07	2.070886942337965e-07	6.981017642727682e-13	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.5346738950657	0.499083043557448	0.2490838843665655	759572.6878013784	893.0483025335496	2.490441992975093	797535.2706580544	6.202301320373753	814.9307581851357	1.9070973178796748	3.6370201798638497	664112.1406362001	819.1692787136197	666.7598432653091	1.629911	28.756123	0.2510224787049175	0.1551622511453158	0.0682029062	-0.2434187054	0.1194983637	0.1628234792	0.0216576975	-0.104197265	-0.159774212	0.1657233955	0.1229273777	0.060275651	0.0170555386	-0.1235687336	-0.2869820095	0.0545761034	-0.1481553732	0.0829134596	-0.0956068622	-0.062815366	-0.0153968413	0.2486453471	0.0146279988	0.0658532314	0.0182212847	-0.0733588291	-0.0339529403	-0.026142616	-0.0837182212	-0.025887386	0.0464437149	-0.0623760765	-0.2596024183	0.0368051143	0.2206817457	0.1058923102	-0.0139141769	-0.0110248815	-0.1275422396	-0.2162092157	0.015202107	0.0015303484	-0.0639723036	0.0223425195	-0.0958376781	0.0664832229	0.0310075448	-0.133775655	-0.1263848999	0.0729594293	-0.1135604838	0.0604607525	0.1495291014	-0.1422640042	0.1601734613	0.3362794898	0.1395256144	0.055707405	-0.18271152	-0.27039814	0.1709286062	-0.0322517807	-0.1221667934	-0.2301113207	0.0166293846	0.0354288822	-0.2232417983	-0.1946150543	-0.1807730335	0.0482620619	0.2115622926	0.0474689693	-0.0531249496	0.0442601199	-0.1310868562	-0.0209542025682907	-0.0071041377080121	5.046877257439942e-05	0.0004390786052729	-0.07697540020024	-0.0656496624834943	0.0043098781841967	0.0059252122359871	-0.1008686678223114	-0.0099636508325886	0.0101744881482477	9.927433791374545e-05	0.0014800157308798	0.002598045431333	6.749840063270792e-06	2.1904465636516685e-06	-0.0003749531965242	-0.0002492076379057	1.4058989958371533e-07	6.210444679053847e-08	6.377749609694889e-05	0.0005188474843776	4.067569008396331e-09	2.692027120450146e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.935061090054	-0.5996128050117022	0.3595355159340016	758527.880635936	892.294220069147	-0.7540824644026998	796188.9751688072	0.5686403631196489	813.8247175250137	-1.1060406601219483	1.2233259418429954	662310.6708546684	819.5922110519067	674.0959413928144	1.497111	26.413176	0.1994158587567579	0.1156255044959308	-0.1000902034	-0.0791035338	0.0348014047	0.3386841376	-0.1081382486	-0.0259491218	-0.1312495507	-0.0017056522	-0.0642675788	-0.0736237882	-0.1326758453	0.0499686044	-0.1971882119	-0.0123385188	-0.1279004352	0.2285664126	0.0418532377	-0.1722476044	-0.0225307939	0.2116244026	0.2111136335	-0.1718838597	0.1074314254	-0.0880329059	-0.2364429252	-0.0627575998	0.153624838	0.0052974194	-0.1794426552	-0.1035741282	-0.1619555955	-0.0218840045	0.1934478607	-0.0494501561	0.1552657702	0.152905161	-0.0593871525	-0.2396449799	0.1685197416	-0.2277802385	0.0500924354	-0.2030590678	-0.1376421236	-0.0924297009	-0.0691121208	0.1473051493	-0.03501423	-0.1094037629	-0.1261642817	0.0328256189	0.1398494829	-0.1550664498	0.2135893936	0.2766502849	0.0390859793	0.202552469	0.2700479844	-0.1818161025	-0.0733646186	-0.2028303055	-0.0044096705	0.2798760679	0.0128373243	0.022701676	-0.1880611828	-0.0210750098	0.1145957147	-0.2185746169	0.0707825567	0.1607832561	-0.0286982605	0.0384910108	-0.1372005631	-0.0210665727571495	-0.0001123701888588	1.2627059344162526e-08	0.0004438004877322	-0.0204184584694644	0.0565569417307756	0.0031986876579383	0.0004169134462692	-0.1165661763122614	-0.01569750848995	0.0135876734600612	0.000246411772792	0.0034360037538091	0.0019559880229293	3.825889145842874e-06	1.1806121796190228e-05	4.48933304704191e-05	0.0004198465269946	2.01541112072626e-09	1.7627110622944346e-07	0.0002289237131165	0.0001651462170195	5.24060664270456e-08	2.7273272995868676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.9050815418761	-0.0299795481778346	0.0008987733089471	758475.661055462	896.5094931325605	4.21527306341352	803729.2712768004	17.7685269991396	812.7730660421806	-1.0516514828331085	1.1059708413450755	660600.056883607	817.7505506164824	675.6750529934378	1.203027	21.224718	0.0865971650124893	0.0589998089874777	-0.0375216614	-0.1617979101	-0.1065664517	0.1859149438	-0.098729714	0.0048866287	-0.1861641534	-0.069831655	0.0559707334	-0.0244617122	-0.06668597	0.1896414571	-0.1076987814	0.0208535411	-0.0487729635	-0.0527074832	0.1180580801	-0.2088463016	0.0023006812	0.0028042366	0.0982672068	-0.1369785061	0.117487157	0.0021970541	-0.0745298008	0.0804230444	0.2224204201	0.106242089	-0.2132736991	0.1335884353	-0.0878055502	0.0950684906	-0.0419841412	0.0884808515	0.145840931	0.1464664668	-0.0250045315	-0.0428771712	0.0726433738	-0.1526465314	0.1058860607	-0.0717500486	-0.1229836679	0.1354871396	0.0117395979	0.1535067254	-0.0256363473	-0.0890071317	-0.1275005539	0.1251864007	0.0827691005	0.0481814487	-0.0062538214	0.1156270637	0.0581456948	0.124049985	0.0465431754	0.0634059891	-0.1941750718	-0.0128505877	0.1614969533	0.1367747163	-0.1036536681	-0.1094141281	-0.0126756508	0.165566456	0.0948666229	-0.0804651397	-0.0755549697	-0.0180936223	0.0142651141	0.0326654109	-0.1425091225	-0.0081065179161612	0.0129600548409883	0.0001679630214814	6.571563272504252e-05	0.0353375385022474	0.0557559969717117	0.0031087311983095	0.0012487416273978	-0.1113321344187312	0.0052340418935302	0.0123948441542304	2.7395194543229234e-05	0.0034359945509758	-9.202833300102352e-09	8.469214074947277e-17	1.180605855433539e-05	4.582624108540045e-05	9.32910614981346e-07	2.100044372017244e-09	8.70322215544873e-13	0.0004809230257934	0.0002519993126769	2.312869567382793e-07	6.350365358963002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
