global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
829.4904788254191	-3.595000191592817	688054.4544620231	12.92402637755239	870.9455233842899	4.793603633000316	758546.1047031347	22.97863579031383	768.9264378380861	-1.4227093925522922	591247.8668063681	2.024102015656512	773.4031296981342	689.4348374040503	1.460078	27.219084	0.1915168861461436	0.1405365137468618	0.1160791341	0.0776661776	0.1514838553	0.1323405422	-0.0885471293	0.1017277452	-0.0656900428	-0.1438368443	-0.0189019304	-0.0963581814	-0.0302570516	-0.1750895599	-0.1325925215	-0.160958484	-0.0359744558	-0.1101549932	-0.1855577716	0.0521687891	0.0316404895	-0.1263409371	-0.1269637016	-0.1340328163	0.2761586256	-0.0971847846	0.1086484624	0.0733305322	0.1336134313	0.1832622091	-0.0714966409	0.1104946597	0.1287437351	-0.1724775394	0.019872024	0.1444381226	-0.2234598188	-0.0681639902	-0.0453563643	0.2343203827	0.0595822971	0.0810406421	0.1651399477	0.0107177626	0.0753948561	-0.0777644259	0.0186218947	0.2316123009	-0.0740434096	0.0905109017	-0.1225831696	0.1178767077	-0.1069980449	-0.0799643039	0.031615125	-0.181884861	-0.3651044138	0.0133372284	-0.2524527301	-0.1532358796	0.0922291526	0.1156466086	-0.1654450821	-0.1640031274	0.092280022	-0.0471208409	-0.0060161776594327	-1.140675422599963e-06	3.619439362985712e-05	1.3011404197236034e-12	-0.060931186203021	0.1287079331733593	0.0037126094521072	0.0165657320617579	-0.200432927528837	-0.0522049117408017	0.04017335843778	0.0027253528098648	0.0006259735609043	0.0002120001993151	3.9184289895120955e-07	4.4944084509642164e-08	0.0001251322859439	4.4846854500005995e-08	2.0112403585447077e-15	1.5658088985545954e-08	0.0004229606550191	-1.2964961600017786e-08	1.6809022928993574e-16	1.7889571569418613e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.1776140817216	-3.31286474369756	682569.450009766	10.975072810034298	861.3366705870017	-9.60885279728825	741900.860097901	92.33005207995424	766.8649264750924	-2.0615113629937696	588081.8154576488	4.2498290997524295	772.0525385094799	690.2468181534817	2.021868	37.692108	1.0568083605234202	0.5914926871775674	0.1295587029	0.2166659712	0.1911639962	0.1114418676	-0.3349839351	-0.1511927867	-0.1003932506	-0.1164212164	-0.0499008753	-0.3991006297	-0.0100239599	-0.2023565297	0.0426004429	-0.3207874484	-0.2972019659	0.1537968106	-0.066735902	-0.067281828	-0.3108999713	-0.1872729127	-0.0320589496	-0.1019975444	0.0614078685	-0.0224287665	0.3281523168	0.2308991668	0.0587523886	0.0185820081	-0.1768433349	0.1382222041	-0.0134043172	-0.0198167663	0.3291344559	-0.2613993057	-0.02622952	-0.1946987907	0.1402741551	0.1472662013	0.3560898469	-0.3342804463	-0.1433828694	-0.2003056039	-0.1749961003	-0.0727279481	0.078695014	-0.0187713347	0.0112443373	0.0641235694	-0.1483162367	-0.3234026632	-0.0154533198	-0.0696311765	0.262003509	0.1359954196	-0.143162339	-0.3826203576	-0.298040424	0.0412252494	-0.1033107116	0.0995949433	-0.0177304443	0.0082758623	0.0873863672	-0.0583804184	0.0290929484278308	0.0351091260872635	0.0008463996482244	0.0012326507346113	-0.1625936433524799	-0.1016624571494588	0.0264366928586334	0.0103352551936655	-0.6122959498658247	-0.4118630223369877	0.3749063302220925	0.169631149168558	0.0068031371590131	0.0061771635981088	4.628267520434484e-05	3.815735011780046e-05	-0.0013989533850864	-0.0015240856710303	2.32283713263988e-06	1.9570705736446973e-06	-0.002039265174836	-0.0024622258298551	6.062556037205637e-06	4.158602453298902e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.7627999324959	0.5851858507743373	683536.7273522202	0.3424424799464849	864.6174137017666	3.2807431147649595	747563.2720763319	10.763275385077687	768.5098514717939	1.6449249967015476	590607.3918091988	2.7057782447735863	772.2334631002653	672.7799662351608	1.502318	28.006531	0.6395240066680141	0.3719858829569288	0.0518786705	0.1669256888	0.1508979549	0.0025069357	-0.1865912023	0.1401554596	-0.1992741368	0.145888579	0.0086607021	-0.2396471696	0.1335615859	-0.0374475392	0.1024801124	0.1556550937	0.0002884467	0.1775908629	-0.0227004639	0.1406792841	0.0240989698	-0.0873745977	0.1097627776	0.0552788024	-0.2766508848	0.1464940222	0.1734982017	0.0856470891	-0.1758515255	-0.0130243761	-0.0750301259	-0.1948787144	-0.1874059622	-0.0298252814	0.1093068455	0.0231154163	-0.161089375	-0.0336308119	0.2254013752	-0.2469494415	0.1822188937	-0.1483836426	-0.0324284101	-0.0983358111	-0.3564265297	-0.014827556	0.0094938411	-0.0214981529	-0.1920006254	-0.0478097902	0.0939754175	0.0434762736	0.0952266931	-0.0766627454	-0.1036917722	0.3218193491	-0.1596093368	0.0613382725	0.3264277559	0.0702168175	-0.0351141718	-0.0430189404	-0.0719767926	0.0427576423	0.0823644609	-0.0692973963	0.0319510917174596	0.0028581432896288	0.0010208722619375	8.168983064050142e-06	0.001564246413011	0.1641578897654909	2.44686684061778e-06	0.026947812772259	-0.3284529481163503	0.2838430017494744	0.1078813391263218	0.0805668496421521	0.0044230179904013	-0.0023801191686118	1.956308814341355e-05	5.664967256793329e-06	-0.0007907783909675	0.0006081749941188	3.698768234715239e-07	6.253304636211484e-07	-0.0012542599002983	0.0007850052745376	6.162332810520097e-07	1.5731678974963015e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.3155552938639	-1.4472446386320144	681145.7658100189	2.09451704404911	855.8052657689803	-8.812147932786274	732402.6529179151	77.65395118930941	768.8016213853051	0.2917699135111888	591055.933044674	0.0851296824303266	772.4045482201072	651.3734824563328	1.453043	27.087952	0.270295880666031	0.1452380726688809	-0.0173720679	0.1801162622	0.0413184885	-0.0291690716	-0.153088108	-0.1004949902	0.0474593746	0.0357518169	-0.0050119011	-0.1434514608	0.0539957103	-0.0761293582	0.1004453407	-0.0720026614	0.1825409555	0.1329944469	-0.0636057405	-0.022280176	0.0248653049	0.2490559682	-0.1760136635	0.1507157091	-0.0107094803	-0.0430490004	0.1225717098	0.0805901636	-0.0967183895	-0.0735051838	-0.1690790353	0.0309054725	-0.1011199915	-0.0599242692	-0.1368031497	0.0238517489	0.0388415699	-0.0666789026	-0.1251656016	-0.2222288923	0.1000150399	0.0312851898	0.0695837769	-0.0448384776	-0.1630915889	-0.0088453558	-0.1203058026	0.0467261793	0.1999460071	0.2957332362	-0.0239020401	-0.0813525196	-0.0143534326	-0.0205730202	-0.027112205	-0.1323153559	-0.0627377991	0.0537170417	-0.0009237201	-0.0376172171	0.1425314077	-0.0023132777	-0.040714437	0.0999470054	0.0772216734	-0.0798077096	0.0314550320728415	-0.0004960596446181	0.0009894190427034	2.460751710186377e-07	-0.0512216542355616	-0.0527859006485726	0.0026236578626274	0.0027863513072809	-0.2429694863716349	0.0854834617447153	0.059034171307696	0.0073074222318602	0.0028300903438115	-0.0015929276465897	8.009411354135095e-06	2.537418487270117e-06	-0.0012409459588398	-0.0004501675678722	2.026508391640617e-07	1.5399468727608302e-06	-0.0006667459421979	0.0005875139581004	3.4517265096279857e-07	4.445501514373655e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.9141636219188	3.598608328054865	687098.690653025	12.949981898745834	863.694318155142	7.889052386161666	745967.8752134757	62.23714755160307	770.1724486126687	1.370827227363634	593165.6006020339	1.879167287281468	774.3357044197774	662.2126178490488	0.994158	18.533314	0.0537216102880341	0.0281831863859624	0.0109475937	0.1015186337	0.0262603895	-0.020603951	-0.0369907704	0.0619876199	-0.0523005911	0.1573870381	0.0806248447	-0.065402688	0.0560664223	-0.0846973025	0.1315360577	0.0861458372	0.1367698891	0.1602603147	0.0920825041	0.0082953647	0.20916577	0.0002716884	0.0082064302	0.0770235377	-0.2294412678	0.0092494028	0.0888925976	-0.0391057508	-0.0888656137	-0.0466710319	-0.1545617994	-0.1344658973	-0.1591297258	0.063237763	-0.0759046647	0.1074315246	0.0632314916	0.0764655052	0.0349867878	-0.1884763054	0.0946653241	0.0281998432	0.0803177915	-0.0322569781	-0.1854285151	0.0005951945	0.0516596776	-0.0253081467	0.0504894654	0.1240014366	0.0243200588	0.0030959618	-0.0170757512	0.0541440914	-0.1091787142	0.0235820776	-0.0281571665	0.0781329057	0.1034455665	0.0198659789	-0.0429295595	-0.105319427	0.0136567554	-0.0960430078	0.0719655524	-0.0898496795	0.0314805569558984	2.552488305690437e-05	0.0009910254662535	6.515196550686435e-10	-0.0605044044823728	-0.0092827502468111	0.0036607829617665	8.616945214467331e-05	-0.251024267803956	-0.008054781432321	0.0630131830265122	6.487950392246441e-05	0.0024662118498873	-0.0003638784939241	6.082200888524539e-06	1.32407558340544e-07	-0.0008788254547056	0.0003621205041341	1.3113125951440713e-07	7.723341798385045e-07	-0.0006679180186564	-1.1720764584999266e-06	1.3737632245697302e-12	4.4611447964589117e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.3174848400228	0.4033212181039971	687767.4906613814	0.162668004972892	865.3122533358061	1.6179351806640625	748765.2957730902	2.617714248830453	770.0159488029158	-0.1564998097529724	592924.5614108546	0.0244921904527165	774.4114736555422	671.9208129016977	0.921903	17.186308	0.0871671006960554	0.0535430941525514	0.0591452461	0.1174002204	-0.0625604061	0.0663480581	-0.0839650969	-0.0182413374	0.0672148673	0.1356968698	0.0681590786	-0.1328535628	0.1050304879	0.1256845713	0.0542062236	-0.0047313546	0.0685287898	-0.0070590332	-0.0771659831	-0.0377656576	-0.0551013149	0.0222453254	-0.2152476545	0.1222261108	-0.0559510596	0.1871403128	0.1286352104	-0.0124593251	-0.1508701602	-0.0834098305	0.0350374465	-0.0262691301	0.0149311115	0.0179498194	-0.0346499713	0.0719349548	-0.0488620605	-0.0515259062	0.0068236332	0.0409803232	0.1253991255	0.0888499564	0.0661072111	-0.0379680342	-0.0714991729	-0.1013141631	-0.0378149094	0.0628283734	-0.0556059723	0.1087283505	0.0626876979	-0.0128137926	0.0945105573	0.1012259016	-0.0736521196	-0.0596021859	-0.0193925105	0.0006563418	-0.0130985236	-0.0433224491	-0.070147625	-0.1734703118	0.0299325772	-0.0126589681	0.066603812	-0.0993643757	0.0311510542915698	-0.0003295026643286	0.0009703881834763	1.08572005799647e-07	-0.0973466454061622	-0.0368422409237894	0.009476369371833	0.0013573507162865	-0.2871504880722284	-0.0361262202682724	0.082455402800119	0.0013051037908717	0.0024882958538455	2.2084003958199996e-05	6.191616256264706e-06	4.877032308257928e-10	-0.0006243328181114	0.0002544926365941	6.476650208066752e-08	3.897914677709225e-07	-0.0006687241148973	-8.060962409000205e-07	6.497911495931438e-13	4.471919418451773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.8236353808662	-1.493849459156536	685291.9712951933	2.231586206622275	866.4560280237442	1.143774687938162	750746.0484986835	1.30822053676804	769.4189755723905	-0.5969732305252364	592005.5599708669	0.3563770379637371	773.5817527866126	666.4558476084158	0.998856	18.620892	0.1969420226867597	0.1110918581166764	0.0369881122	0.1029942768	-0.0816926282	0.0387777771	-0.1103947649	0.1321380311	0.1771322126	-0.0210200458	-0.0147031014	-0.0988930483	0.0567187906	-0.0120374559	-0.0874612421	0.0977519133	0.0713824612	-0.1037863069	0.0509463917	-0.1718908686	0.0466269579	-4.3737e-05	0.1903371309	0.0758631935	0.0515542193	0.085434422	0.08594222	0.0466374101	-0.029088708	0.0971267803	0.0257978922	-0.1005344585	0.1177594111	0.076833198	-0.1202472066	0.0701027423	0.0838028164	-0.0242091427	0.0909229745	0.0172722023	0.0532856283	0.0760223912	0.1630128352	-0.0292841177	-0.067022151	-0.0050427435	-0.1082119358	0.1305621508	0.0259564298	-0.0286879193	-0.0467439484	0.1738080825	0.0969403791	-0.0312786623	-0.1088245239	0.0600397581	0.0156363506	0.0225460274	-0.0925426625	0.0098912646	-0.1509513176	-0.127656839	-0.0935065452	0.0108075202	0.0611443214	-0.1082959623	0.0312862574301249	0.000135203138555	0.000978829903984	1.8279888675149124e-08	-0.0219121131746646	0.0754345322314976	0.0004801407037793	0.0056903686529848	-0.2287055922862464	0.058444895785982	0.0523062479430027	0.0034158058434342	0.0015788880279313	-0.0009094078259142	2.492887404744789e-06	8.270225938339922e-07	-0.0005248311508614	9.950166725000004e-05	9.90058178552973e-09	2.754477369145016e-07	-0.000419085777447	0.0002496383374503	6.231929952494986e-08	1.756328888583564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.2740858943836	0.4504505135173531	686037.9613641767	0.2029056651280471	862.2798873607929	-4.176140662951298	743526.6041469418	17.440150836755304	769.9658401176351	0.5468645452446026	592847.3949480557	0.299060830845586	773.0175210726034	659.6843650027325	1.069151	19.931337	0.2533637214217096	0.1399001529489663	0.0566120884	0.1864115451	-0.1185846955	0.0560178573	-0.136400483	0.0215373712	0.0798322492	0.0521250495	0.0449646063	-0.1552673639	0.0266224991	0.0604694368	0.0236700272	-0.061376035	0.168084839	-0.0525158665	0.057408319	-0.1965180095	0.1388275532	0.0462075091	0.1112707054	0.057058446	-0.0090501721	-0.0798024079	0.1595305911	0.0337777421	-0.0102824143	-0.0218216305	-0.0090212763	0.0361894149	0.0875026236	0.2315127804	-0.0798635394	0.0230397791	-0.0732562017	-0.1365387518	-0.0069174408	-0.1398837605	0.1479259708	0.0921245078	0.0754474214	-0.0484050681	0.0349982569	-0.068093192	-0.0349054074	0.2144477598	0.2014179097	0.0768085242	-0.0896689324	-0.0890500342	0.1707698313	0.0526563972	-0.1519711009	-0.1199491939	0.0339474238	-0.0003178865	-0.0087680471	0.0767042171	-0.0488342631	-0.0980206044	-0.0274008223	0.2390834577	0.055595093	-0.1165920251	0.0172561273871281	-0.0140301300429967	0.0002977739324007	0.0001968445490234	-0.0925474959090166	-0.070635382734352	0.0085650389990294	0.0049893572940283	-0.3411288049411922	-0.1124232126549457	0.1163688615606059	0.0126389787436591	0.0019471579482647	0.0003682699203334	3.791424075490396e-06	1.3562273422236884e-07	-0.0010331519664221	-0.0005083208155607	2.5839005153229525e-07	1.067402985721852e-06	-0.0006679949613412	-0.0002489091838942	6.195578182687669e-08	4.462172683772313e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.3360703858077	3.061984491424141	691119.6619245167	9.375749025721955	870.1186412028777	7.83875384208477	757106.4497687422	61.44606179679875	771.2301207980719	1.264280680436741	594795.8992262086	1.598405638925589	775.2336859064903	666.6603897684499	1.156305	21.556091	0.2078837629170916	0.106821508138059	0.0640383969	0.0668911448	-0.1557459213	0.0805067664	-0.0170847845	0.1229599357	0.066547383	0.0738327608	0.0917357033	-0.0860567623	0.0812019963	0.1514573193	-0.019533144	0.0181835068	-0.0480021554	-0.052354149	0.0037552594	-0.09326345	0.0566831455	-0.1018970817	-0.0916159692	0.0131918668	-0.0380060219	0.0340288348	0.097498112	-0.0629337741	-0.0885811485	0.0011781007	0.1317452994	-0.0581619841	0.0884272085	0.1884761869	0.0638737935	0.0591865314	-0.2192691551	-0.1153521717	-0.0311415343	0.0516954923	0.105373235	0.0133475427	-0.0245312446	0.0344514096	-0.1011897596	-0.1467381798	-0.0063675087	0.0480870592	-0.0085962152	-0.1259870017	0.0743576297	0.072269049	0.1449860861	0.1492527504	-0.0430718045	-0.0059538337	0.1596043767	-0.1082560527	0.0856230376	0.0523787201	0.1121425343	-0.076467801	-0.0857348167	0.0408006578	0.0499642712	-0.1242038795	0.0282150785363342	0.0109589511492061	0.0007960906568115	0.0001200986102906	-0.0867094551922775	0.0058380407167391	0.0075185296197415	3.40827194103036e-05	-0.2808498899558458	0.0602789149853463	0.0788766606882107	0.0036335475918106	0.0037857438403725	0.0018385858921078	1.4331856424918324e-05	3.3803980826578357e-06	-0.001316704962835	-0.0002835529964128	8.040230177473405e-08	1.7337119591543187e-06	-0.0011620131941365	-0.0004940182327953	2.440540143341912e-07	1.3502746633473112e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.7621665566195	-0.5739038291882252	690165.7773818484	0.3293656051569076	866.2373256389911	-3.8813155638865737	750367.1043301916	15.064610506468153	769.1521081498794	-2.078012648192498	591594.9654714038	4.318136566047999	772.0414162094357	678.4605372203024	0.973494	18.148096	0.0443370675946704	0.0264785001750023	0.0922389524	0.0546403068	-0.047813708	0.1137978319	-0.004005703	0.0219038258	0.0798301073	-0.0401860277	0.0082352314	-0.0737695685	-0.1367806474	-0.0092050469	-0.0291904817	0.0326723627	0.0444239061	-0.0904223882	-0.145431722	-0.1193533773	-0.0523622287	-0.0099986758	-0.1121964085	0.0765230752	-0.1117893127	0.0171024495	0.0739679164	0.0182655887	0.140939636	-0.0235984652	0.0293106164	-0.0394663848	0.0859099026	0.0064527297	-0.0846659428	0.037869735	0.024065041	-0.1576515765	0.0147518367	-0.0045894944	0.0864530585	0.0532085925	-0.0111941547	0.0458901521	-0.0217825995	-0.1382603003	-0.0765498206	0.0135412179	0.0873821178	-0.0161146903	-0.118010605	0.1759549161	0.0521529129	0.1528264519	0.0738991519	0.0141396973	0.1305145529	-0.0152425276	-0.0468171152	-0.0436137982	0.0391382058	-0.0326336727	0.0586727966	-0.0573962154	0.0442601199	-0.1310868562	0.0319531258509755	0.0037380473146412	0.0010210022516482	1.3972997726497011e-05	-0.0731707616143921	0.0135386935778854	0.0053539603552301	0.0001832962237958	-0.2600382580702671	0.0208116318855787	0.0676198956602188	0.0004331240217408	0.0036952241681197	-9.051967225280014e-05	1.365468165265593e-05	8.193811064754357e-09	-0.0013511524678773	-3.444750504230003e-05	1.186630603639286e-09	1.8256129914509184e-06	-0.0011620064751003	6.719036200033071e-09	4.514544745735485e-17	1.350259048175024e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.6775808119588	-3.0845857446606715	685050.1777787366	9.51466921616383	866.3960535000532	0.1587278610620615	750642.1215204671	0.025194533877337	768.714834031495	-0.43727411838438	590922.496060069	0.1912086546088368	772.8922929898561	680.4213390413083	0.990109	18.457827	0.0313151243188375	0.0213500009397582	0.0613304292	0.0708629334	0.1593387435	0.0522216226	-0.0989853688	0.0127081073	-0.097031048	-0.1303941917	-0.0516754398	-0.1110711336	-0.084026089	-0.0954133418	-0.1234625372	0.0346153717	0.0277397454	0.0673219883	-0.1015306994	-0.0220071321	-0.0142184016	-0.0641478239	-0.0644925927	0.1168891589	-0.0947140644	0.1305469792	0.0855282747	0.0931865214	0.1154680183	0.0911599022	0.0213441162	-0.0589911224	-0.0698761807	-0.0631125141	-0.0250648164	0.0936482655	-0.0776751509	-0.0715540412	0.0552407887	-0.0149621443	0.077854742	0.0533594211	-0.0272397688	0.0207117638	-0.1425202274	-0.0756860492	-0.024478058	-0.0469763689	-0.0447551341	-0.0238090118	-0.145484561	0.1256024892	-0.1099573901	0.1367003202	-0.0013508475	-0.0092685299	0.081072473	-0.0280192107	0.1187805196	0.0373950334	-0.05706273	0.0596445806	0.0158144991	-0.031011232	0.0384910108	-0.1372005631	0.0319871502693871	3.402441841160453e-05	0.0010231777823563	1.157661048247933e-09	-0.0532021583532298	0.0199686032611622	0.0028304696534421	0.0003987451162017	-0.2602479164995657	-0.0002096584292985	0.0677289780423649	4.395665697595528e-08	0.0035671730420569	-0.0001280511260628	1.2724723511977476e-05	1.6397090885951117e-08	-0.00144507767235	-9.392520447269995e-05	8.821944035238498e-09	2.088249479124494e-06	-0.0011619260414365	8.04336637999243e-08	6.469574272279252e-15	1.3500721257682953e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.8703618733474	-1.8072189386114133	682061.8546208137	3.266040292075763	858.8506537021735	-7.545399797879668	737624.4453646508	56.93305810984253	767.9032237164505	-0.8116103150445042	589675.360994117	0.6587113034866394	772.0933426677041	659.4115383813256	1.138816	21.230047	0.1628056192955392	0.105419552718022	-0.029547746	0.0366767534	0.0642589487	-0.0381655646	-0.0062950105	-0.0770959231	-0.023108234	0.0680859129	-0.0830632034	-0.0362563129	-0.0059455814	0.0318162528	0.1388481786	-0.0197073378	0.0409877841	0.1372514345	-0.2130489245	0.0062218581	0.0133758513	-0.0523839982	0.1032908374	0.0267389821	0.207237581	-0.1576857899	-0.0220621585	0.0653965152	-0.0509458674	-0.1198127882	-0.02436228	-0.0375692645	-0.1605430157	-0.1059051256	0.0079008665	-0.0717378115	-0.1048335763	-0.2140712213	-0.0843854263	0.1583874692	0.002738224	0.08282872	-0.0071295048	-0.0002447051	-0.1264890182	-0.0555823654	-0.1708382425	-0.0864575552	-0.0604240374	0.0773905618	0.0275125742	0.0523148864	-0.0686586818	0.1875904461	0.2127964225	-0.192582585	0.1190822744	-0.0496993671	-0.04675726	0.0767240352	0.101307423	0.146741263	0.0761003586	-0.0925530801	0.0326654109	-0.1425091225	0.0317025064081804	-0.0002846438612067	0.0010050489125607	8.102212772266153e-08	-0.0339636704540424	0.0192384878991873	0.0011535309107107	0.0003701194166471	-0.1570642911786706	0.103183625320895	0.0246691915634582	0.0106468605343628	0.0038349780174447	0.0002678049753878	1.470705639428408e-05	7.171950484246017e-08	-0.0009122344778269	0.0005328431945231	2.8392186994958224e-07	8.321717425361168e-07	-0.0011632551158106	-1.329074374099978e-06	1.766438691889248e-12	1.3531624644595323e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.9671107433403	0.0967488699928935	682221.6680297013	0.0093603438449018	858.5197618227738	-0.3308918793997009	737056.1814402323	0.1094894358526662	769.5816412581753	1.678417541724798	592255.9025616269	2.8170854443695137	773.1201944581093	647.3272944716247	1.26395	23.562838	0.2837287186284858	0.1848437087163151	-0.0546890266	-0.0045038218	-0.0817844628	-0.0114256862	-0.0226314558	0.0391036294	0.1803351089	0.0194280936	-0.0068484774	-0.0412972677	0.1046724055	0.0117079156	0.1114032842	0.0078067721	-0.1488123753	-0.0129924208	0.0560964736	0.0766473963	0.0222486085	0.1025323101	-0.1183943428	0.1779154727	-0.0943343692	-0.0933530631	0.0036921846	0.0126803029	-0.1188208267	-0.1041048041	-0.051404937	-0.0492552155	0.093637707	-0.0788069681	0.0943135931	-0.0784989125	0.078978808	0.0726820542	-0.1659045708	-0.1224703037	0.0183531421	-0.1860358731	-0.0978882498	-0.0048066552	-0.118517315	0.0806376033	-0.0864690999	-0.0685927931	0.1626373292	-0.0397378467	0.1626505921	0.1141452025	0.0253566608	0.005214138	0.2187193099	-0.0636093985	0.374413906	0.0366554792	-0.1712435284	-0.0383328618	-0.0912918982	0.1286453461	-0.1945433828	-0.2172245544	0.0267918699	-0.1469813818	0.0323892326240127	0.0006867262158323	0.0010490623899724	4.715928955113535e-07	0.0390506021345373	0.0730142725885797	0.0015249495270699	0.0053310840016394	-0.1984595979423744	-0.0413953067637037	0.0393862120154488	0.0017135714220611	0.0068598292116493	0.0030248511942046	4.7057256812997057e-05	9.149724747080997e-06	-0.0012549855656749	-0.000342751087848	1.1747830822098749e-07	1.5749887700523488e-06	-0.0011582091366558	5.045979154799955e-06	2.5461905630675667e-11	1.3414484042329737e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.5231128551944	5.556002111854127	691430.6872123925	30.86915946692752	858.1533053080241	-0.3664565147497569	736427.0954110868	0.1342903772025388	772.6410822851092	3.0594410269338823	596974.2420347049	9.360179397286249	774.9511164207807	662.6377521816053	1.25802	23.452284	0.2193857337388271	0.108331324392122	0.0132819184	-0.0146678984	-0.0545860506	0.0191332661	0.0757261615	-0.1133341187	0.0168950721	0.040393178	0.1688329648	0.0343441042	-0.0059406678	0.0273111439	0.0941663645	-0.1254827801	-0.0040848486	0.1107680297	0.2249692497	-0.0561417827	0.1884211336	0.0624916885	0.0140748724	0.1122841291	-0.1427353095	-0.3231961404	0.0280338029	-0.1547901512	-0.0308621497	-0.0901507112	-0.0700332838	0.1045736996	-0.0275011577	0.1965618873	0.0523948049	-0.0767576539	0.1366506278	0.0694165934	-0.0803722148	-0.2237950397	0.0787570174	-0.0791107393	-0.1200880484	0.0285686621	-0.0247826886	0.0592266468	-0.0465918398	-0.16919407	0.2106951065	0.0548190183	0.1581159134	-0.1869983587	-0.0001609266	-0.0972302747	-0.2417084037	0.0649720589	-0.0101329336	0.2646955053	0.0025600457	-0.0401048393	0.1125122249	0.1613427437	0.4028715879	-0.2807360397	0.0208790082	-0.1505910958	0.0320733643685855	-0.0003158682554271	0.00102870070192	9.977275478662107e-08	-0.0343907616833121	-0.0734413638178494	0.0011827244891583	0.0053936339194257	-0.2717846084812549	-0.0733250105388805	0.073866873407309	0.0053765571705269	0.0062401642390048	-0.0006196649726445	3.8939649729754354e-05	3.8398467832250933e-07	-0.0014501610970216	-0.0001951755313466	3.8093488036466614e-08	2.10296720731489e-06	-0.0005269798181136	0.0006312293185422	3.984504525872503e-07	2.7770772869904293e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
